"","PSID","Gene","Module"
"AC009119.1","AC009119.1","AC009119.1","turquoise"
"AC087855.2","AC087855.2","AC087855.2","skyblue"
"RPL17P45","RPL17P45","RPL17P45","turquoise"
"AC027688.2","AC027688.2","AC027688.2","turquoise"
"IGKV2-36","IGKV2-36","IGKV2-36","brown"
"KCNA7","KCNA7","KCNA7","turquoise"
"INTS6-AS1","INTS6-AS1","INTS6-AS1","grey60"
"HUS1","HUS1","HUS1","black"
"HMGB1P32","HMGB1P32","HMGB1P32","turquoise"
"AC005229.3","AC005229.3","AC005229.3","turquoise"
"PRSS1","PRSS1","PRSS1","brown"
"AKR1B10P2","AKR1B10P2","AKR1B10P2","brown"
"AC105233.5","AC105233.5","AC105233.5","blue"
"CST4","CST4","CST4","yellow"
"AC007879.1","AC007879.1","AC007879.1","lightcyan"
"DUSP19","DUSP19","DUSP19","blue"
"MAPK6PS2","MAPK6PS2","MAPK6PS2","darkorange"
"KHDRBS2","KHDRBS2","KHDRBS2","green"
"ACBD6","ACBD6","ACBD6","blue"
"AC006115.1","AC006115.1","AC006115.1","skyblue3"
"ZNF215","ZNF215","ZNF215","blue"
"ENO4","ENO4","ENO4","royalblue"
"EFHC2","EFHC2","EFHC2","royalblue"
"AC092620.3","AC092620.3","AC092620.3","green"
"USP2-AS1","USP2-AS1","USP2-AS1","royalblue"
"SLC9A9","SLC9A9","SLC9A9","blue"
"AC118757.1","AC118757.1","AC118757.1","blue"
"EEF1GP2","EEF1GP2","EEF1GP2","darkred"
"AL133412.1","AL133412.1","AL133412.1","brown"
"GUSBP3","GUSBP3","GUSBP3","green"
"DNAH12","DNAH12","DNAH12","royalblue"
"WDFY4","WDFY4","WDFY4","blue"
"AC090616.2","AC090616.2","AC090616.2","darkgreen"
"LINC02056","LINC02056","LINC02056","royalblue"
"CD247","CD247","CD247","salmon"
"AC124319.2","AC124319.2","AC124319.2","magenta"
"RN7SKP286","RN7SKP286","RN7SKP286","turquoise"
"ERG","ERG","ERG","turquoise"
"RPL36P1","RPL36P1","RPL36P1","turquoise"
"TRPV5","TRPV5","TRPV5","turquoise"
"AC110053.1","AC110053.1","AC110053.1","brown"
"LINC02234","LINC02234","LINC02234","darkgrey"
"ATG5","ATG5","ATG5","blue"
"AL354696.2","AL354696.2","AL354696.2","grey60"
"RAPH1","RAPH1","RAPH1","green"
"SLC31A1","SLC31A1","SLC31A1","red"
"AP003555.3","AP003555.3","AP003555.3","turquoise"
"P3H2-AS1","P3H2-AS1","P3H2-AS1","blue"
"AC006994.2","AC006994.2","AC006994.2","turquoise"
"AC003101.1","AC003101.1","AC003101.1","brown"
"AC073288.2","AC073288.2","AC073288.2","blue"
"AL121761.1","AL121761.1","AL121761.1","lightyellow"
"ACYP2","ACYP2","ACYP2","turquoise"
"CSTL1","CSTL1","CSTL1","yellow"
"AL121949.2","AL121949.2","AL121949.2","turquoise"
"AC011491.1","AC011491.1","AC011491.1","royalblue"
"AC098820.1","AC098820.1","AC098820.1","turquoise"
"RAPGEF4-AS1","RAPGEF4-AS1","RAPGEF4-AS1","green"
"ICE2P2","ICE2P2","ICE2P2","brown"
"IL20RB","IL20RB","IL20RB","blue"
"FAM53A","FAM53A","FAM53A","turquoise"
"PTPRR","PTPRR","PTPRR","pink"
"LINC00426","LINC00426","LINC00426","salmon"
"SSX1","SSX1","SSX1","yellowgreen"
"CSHL1","CSHL1","CSHL1","turquoise"
"VWA8","VWA8","VWA8","grey60"
"AC104417.1","AC104417.1","AC104417.1","turquoise"
"AL807761.3","AL807761.3","AL807761.3","darkorange"
"GPHN","GPHN","GPHN","tan"
"AL162253.1","AL162253.1","AL162253.1","green"
"AL450472.2","AL450472.2","AL450472.2","orange"
"LINC01727","LINC01727","LINC01727","turquoise"
"AJ009632.2","AJ009632.2","AJ009632.2","turquoise"
"SLC7A9","SLC7A9","SLC7A9","blue"
"LINC02389","LINC02389","LINC02389","green"
"AC008072.1","AC008072.1","AC008072.1","turquoise"
"RN7SL353P","RN7SL353P","RN7SL353P","turquoise"
"MMP24OS","MMP24OS","MMP24OS","pink"
"RN7SKP247","RN7SKP247","RN7SKP247","blue"
"AC091812.1","AC091812.1","AC091812.1","black"
"AC141930.1","AC141930.1","AC141930.1","turquoise"
"SCEL","SCEL","SCEL","lightcyan"
"AMBP","AMBP","AMBP","yellow"
"RNU6-778P","RNU6-778P","RNU6-778P","turquoise"
"FAM83C","FAM83C","FAM83C","yellow"
"SMAP1","SMAP1","SMAP1","turquoise"
"HHIPL2","HHIPL2","HHIPL2","turquoise"
"AC243772.3","AC243772.3","AC243772.3","turquoise"
"AL161751.1","AL161751.1","AL161751.1","blue"
"AL132780.3","AL132780.3","AL132780.3","turquoise"
"MIATNB","MIATNB","MIATNB","magenta"
"SUCLA2P2","SUCLA2P2","SUCLA2P2","brown"
"TUBB8","TUBB8","TUBB8","blue"
"LIPN","LIPN","LIPN","saddlebrown"
"CCDC162P","CCDC162P","CCDC162P","royalblue"
"LINC00937","LINC00937","LINC00937","blue"
"TP63","TP63","TP63","turquoise"
"STX18-AS1","STX18-AS1","STX18-AS1","magenta"
"MTRNR2L6","MTRNR2L6","MTRNR2L6","brown"
"AC132825.5","AC132825.5","AC132825.5","darkred"
"SCAPER","SCAPER","SCAPER","turquoise"
"AL365204.1","AL365204.1","AL365204.1","lightcyan"
"OR10AG1","OR10AG1","OR10AG1","brown"
"RPL9P31","RPL9P31","RPL9P31","darkred"
"FAM9C","FAM9C","FAM9C","yellow"
"SRBD1","SRBD1","SRBD1","blue"
"AQP10","AQP10","AQP10","orange"
"RPS29P28","RPS29P28","RPS29P28","royalblue"
"EEF1A1P1","EEF1A1P1","EEF1A1P1","blue"
"LRRIQ4","LRRIQ4","LRRIQ4","yellow"
"AC074281.1","AC074281.1","AC074281.1","brown"
"AC026785.3","AC026785.3","AC026785.3","orange"
"AL590410.1","AL590410.1","AL590410.1","darkorange"
"RLN3","RLN3","RLN3","yellow"
"RNU1-148P","RNU1-148P","RNU1-148P","blue"
"AL359839.1","AL359839.1","AL359839.1","orange"
"DPP3P1","DPP3P1","DPP3P1","brown"
"AL359762.2","AL359762.2","AL359762.2","green"
"TBC1D5","TBC1D5","TBC1D5","blue"
"SPDEF","SPDEF","SPDEF","turquoise"
"OR6B1","OR6B1","OR6B1","orange"
"SCGB1D1","SCGB1D1","SCGB1D1","yellow"
"COP1","COP1","COP1","green"
"AC122688.2","AC122688.2","AC122688.2","blue"
"TRAPPC9","TRAPPC9","TRAPPC9","turquoise"
"CES5AP1","CES5AP1","CES5AP1","darkgrey"
"AC106786.2","AC106786.2","AC106786.2","blue"
"KRT8P17","KRT8P17","KRT8P17","orange"
"PTPN22","PTPN22","PTPN22","salmon"
"SLFN14","SLFN14","SLFN14","brown"
"AMHR2","AMHR2","AMHR2","yellow"
"AC016956.1","AC016956.1","AC016956.1","green"
"FAAHP1","FAAHP1","FAAHP1","turquoise"
"MT-TC","MT-TC","MT-TC","plum1"
"AC125603.1","AC125603.1","AC125603.1","pink"
"HNRNPA1P43","HNRNPA1P43","HNRNPA1P43","darkgreen"
"AC092933.1","AC092933.1","AC092933.1","blue"
"AL354712.1","AL354712.1","AL354712.1","pink"
"OR7E24","OR7E24","OR7E24","brown"
"AP000522.1","AP000522.1","AP000522.1","darkolivegreen"
"NR6A1","NR6A1","NR6A1","green"
"TRMT112P1","TRMT112P1","TRMT112P1","turquoise"
"BX649567.1","BX649567.1","BX649567.1","magenta"
"PNLIPRP3","PNLIPRP3","PNLIPRP3","greenyellow"
"AP001541.1","AP001541.1","AP001541.1","green"
"BTBD9","BTBD9","BTBD9","darkgreen"
"SCNN1A","SCNN1A","SCNN1A","yellow"
"AC004009.2","AC004009.2","AC004009.2","darkred"
"GOLGA2P9","GOLGA2P9","GOLGA2P9","yellow"
"SPATA31C2","SPATA31C2","SPATA31C2","blue"
"AL691517.1","AL691517.1","AL691517.1","turquoise"
"CCSER1","CCSER1","CCSER1","green"
"RN7SL190P","RN7SL190P","RN7SL190P","turquoise"
"CBX3P6","CBX3P6","CBX3P6","turquoise"
"AC026410.1","AC026410.1","AC026410.1","darkorange"
"LINC00944","LINC00944","LINC00944","lightgreen"
"LARGE1","LARGE1","LARGE1","white"
"OPRM1","OPRM1","OPRM1","pink"
"ARNTL2","ARNTL2","ARNTL2","lightcyan"
"SEPT14P17","SEPT14P17","SEPT14P17","darkred"
"EQTN","EQTN","EQTN","salmon"
"AL109955.1","AL109955.1","AL109955.1","turquoise"
"ZFAT","ZFAT","ZFAT","turquoise"
"RPS20P32","RPS20P32","RPS20P32","yellow"
"AL357084.1","AL357084.1","AL357084.1","magenta"
"SLC22A7","SLC22A7","SLC22A7","pink"
"RNA5SP167","RNA5SP167","RNA5SP167","blue"
"PPP1R14D","PPP1R14D","PPP1R14D","turquoise"
"AOC1","AOC1","AOC1","black"
"GRM6","GRM6","GRM6","turquoise"
"OR7E14P","OR7E14P","OR7E14P","lightgreen"
"ASTL","ASTL","ASTL","turquoise"
"GABRA3","GABRA3","GABRA3","blue"
"RF00426","RF00426","RF00426","blue"
"DDX18P3","DDX18P3","DDX18P3","blue"
"AC026444.1","AC026444.1","AC026444.1","blue"
"RN7SL432P","RN7SL432P","RN7SL432P","turquoise"
"RSPH10B","RSPH10B","RSPH10B","royalblue"
"AC060834.2","AC060834.2","AC060834.2","turquoise"
"OR8B6P","OR8B6P","OR8B6P","darkred"
"ZNF420","ZNF420","ZNF420","blue"
"AL121950.1","AL121950.1","AL121950.1","blue"
"LINC01107","LINC01107","LINC01107","green"
"LINC01364","LINC01364","LINC01364","green"
"OR2AG1","OR2AG1","OR2AG1","brown"
"TM4SF1-AS1","TM4SF1-AS1","TM4SF1-AS1","blue"
"NCKAP5","NCKAP5","NCKAP5","magenta"
"AP001893.3","AP001893.3","AP001893.3","darkolivegreen"
"AC093716.1","AC093716.1","AC093716.1","blue"
"OR10H4","OR10H4","OR10H4","orange"
"CST5","CST5","CST5","yellow"
"RAD23BP2","RAD23BP2","RAD23BP2","brown"
"CIR1P3","CIR1P3","CIR1P3","blue"
"DEFB126","DEFB126","DEFB126","orange"
"AC010615.4","AC010615.4","AC010615.4","pink"
"AC024941.2","AC024941.2","AC024941.2","turquoise"
"AC027506.1","AC027506.1","AC027506.1","darkred"
"TTLL11","TTLL11","TTLL11","turquoise"
"AC011997.1","AC011997.1","AC011997.1","plum1"
"FOXP4-AS1","FOXP4-AS1","FOXP4-AS1","darkgreen"
"AL133523.1","AL133523.1","AL133523.1","blue"
"AC013467.1","AC013467.1","AC013467.1","yellow"
"CYP3A43","CYP3A43","CYP3A43","brown"
"KRT12","KRT12","KRT12","yellow"
"AC027343.3","AC027343.3","AC027343.3","darkgreen"
"FMN1","FMN1","FMN1","green"
"AC008083.1","AC008083.1","AC008083.1","turquoise"
"SRRM1P2","SRRM1P2","SRRM1P2","darkred"
"AC233724.15","AC233724.15","AC233724.15","royalblue"
"AL713923.1","AL713923.1","AL713923.1","violet"
"DTX2P1-UPK3BP1-PMS2P11","DTX2P1-UPK3BP1-PMS2P11","DTX2P1-UPK3BP1-PMS2P11","black"
"AC106053.1","AC106053.1","AC106053.1","blue"
"DDX10","DDX10","DDX10","cyan"
"AC023934.1","AC023934.1","AC023934.1","green"
"PSMA2P2","PSMA2P2","PSMA2P2","green"
"CMSS1","CMSS1","CMSS1","blue"
"AC007216.4","AC007216.4","AC007216.4","magenta"
"INSC","INSC","INSC","white"
"SPDYA","SPDYA","SPDYA","brown"
"CICP11","CICP11","CICP11","yellow"
"HSD3BP1","HSD3BP1","HSD3BP1","green"
"FAM74A6","FAM74A6","FAM74A6","royalblue"
"SYT16","SYT16","SYT16","green"
"LINC00456","LINC00456","LINC00456","darkturquoise"
"ACTN3","ACTN3","ACTN3","yellow"
"IL1RL2","IL1RL2","IL1RL2","saddlebrown"
"RFPL4AP6","RFPL4AP6","RFPL4AP6","violet"
"AP005273.1","AP005273.1","AP005273.1","lightcyan"
"SMIM10L2B-AS1","SMIM10L2B-AS1","SMIM10L2B-AS1","pink"
"CTNNA3","CTNNA3","CTNNA3","green"
"AC011712.1","AC011712.1","AC011712.1","darkred"
"AC136628.2","AC136628.2","AC136628.2","yellow"
"PATE4","PATE4","PATE4","green"
"AC124067.3","AC124067.3","AC124067.3","yellow"
"SOD1P2","SOD1P2","SOD1P2","brown"
"ELL2P2","ELL2P2","ELL2P2","darkorange"
"AC026310.2","AC026310.2","AC026310.2","saddlebrown"
"SLC22A14","SLC22A14","SLC22A14","pink"
"AC243967.3","AC243967.3","AC243967.3","turquoise"
"RARB","RARB","RARB","blue"
"AC098613.1","AC098613.1","AC098613.1","saddlebrown"
"AL590609.1","AL590609.1","AL590609.1","darkorange"
"WDR7","WDR7","WDR7","lightcyan"
"AC119396.1","AC119396.1","AC119396.1","turquoise"
"FAM156A","FAM156A","FAM156A","pink"
"STX16-NPEPL1","STX16-NPEPL1","STX16-NPEPL1","greenyellow"
"SERPINB4","SERPINB4","SERPINB4","brown"
"AC023202.1","AC023202.1","AC023202.1","turquoise"
"AC011500.2","AC011500.2","AC011500.2","royalblue"
"SPTLC1P3","SPTLC1P3","SPTLC1P3","blue"
"AL109804.1","AL109804.1","AL109804.1","darkgreen"
"PIP","PIP","PIP","green"
"ZNF490","ZNF490","ZNF490","magenta"
"THRAP3P1","THRAP3P1","THRAP3P1","brown"
"NSMCE2","NSMCE2","NSMCE2","turquoise"
"SCLT1","SCLT1","SCLT1","blue"
"AC003684.1","AC003684.1","AC003684.1","turquoise"
"OPN3","OPN3","OPN3","turquoise"
"MAD1L1","MAD1L1","MAD1L1","black"
"AL133417.1","AL133417.1","AL133417.1","darkgreen"
"TTC27","TTC27","TTC27","blue"
"CSN3","CSN3","CSN3","brown"
"LINC01085","LINC01085","LINC01085","darkturquoise"
"RBMX2P2","RBMX2P2","RBMX2P2","darkturquoise"
"TCN1","TCN1","TCN1","brown"
"AC023644.1","AC023644.1","AC023644.1","turquoise"
"NEK10","NEK10","NEK10","green"
"C9orf153","C9orf153","C9orf153","green"
"AC115283.1","AC115283.1","AC115283.1","darkorange"
"KRT79","KRT79","KRT79","yellow"
"PWRN2","PWRN2","PWRN2","green"
"SSMEM1","SSMEM1","SSMEM1","brown"
"OVOL1","OVOL1","OVOL1","yellow"
"VN1R69P","VN1R69P","VN1R69P","darkred"
"CFAP61","CFAP61","CFAP61","royalblue"
"EML5","EML5","EML5","green"
"RPH3AL","RPH3AL","RPH3AL","turquoise"
"TPD52L3","TPD52L3","TPD52L3","orange"
"HNRNPA1P64","HNRNPA1P64","HNRNPA1P64","blue"
"MUC21","MUC21","MUC21","blue"
"AC093523.1","AC093523.1","AC093523.1","lightcyan"
"AL136382.1","AL136382.1","AL136382.1","blue"
"ZSWIM5P3","ZSWIM5P3","ZSWIM5P3","blue"
"RFPL4AL1","RFPL4AL1","RFPL4AL1","darkorange"
"RPL7P61","RPL7P61","RPL7P61","darkorange"
"UCP1","UCP1","UCP1","brown"
"CDC14A","CDC14A","CDC14A","turquoise"
"AC006511.5","AC006511.5","AC006511.5","magenta"
"SERPINA7P1","SERPINA7P1","SERPINA7P1","darkgreen"
"AC117522.3","AC117522.3","AC117522.3","darkred"
"LINC02551","LINC02551","LINC02551","green"
"SERPINA2","SERPINA2","SERPINA2","orange"
"PLCG2","PLCG2","PLCG2","turquoise"
"MIR5681A","MIR5681A","MIR5681A","darkturquoise"
"CALML3-AS1","CALML3-AS1","CALML3-AS1","blue"
"AC008750.6","AC008750.6","AC008750.6","cyan"
"IQCJ-SCHIP1","IQCJ-SCHIP1","IQCJ-SCHIP1","green"
"TLL2","TLL2","TLL2","midnightblue"
"AL590079.1","AL590079.1","AL590079.1","lightcyan"
"RBBP8NL","RBBP8NL","RBBP8NL","yellow"
"AADACL2","AADACL2","AADACL2","magenta"
"SNX19P2","SNX19P2","SNX19P2","blue"
"GRIP1","GRIP1","GRIP1","green"
"LINC02422","LINC02422","LINC02422","turquoise"
"PKD2L2","PKD2L2","PKD2L2","turquoise"
"PHGR1","PHGR1","PHGR1","brown"
"DMRTB1","DMRTB1","DMRTB1","darkgrey"
"AC009019.1","AC009019.1","AC009019.1","turquoise"
"OR6Y1","OR6Y1","OR6Y1","yellow"
"AC091059.1","AC091059.1","AC091059.1","blue"
"OR9Q2","OR9Q2","OR9Q2","orange"
"AL645944.1","AL645944.1","AL645944.1","turquoise"
"PGCP1","PGCP1","PGCP1","blue"
"CECR9","CECR9","CECR9","blue"
"RBM44","RBM44","RBM44","brown"
"AC096887.1","AC096887.1","AC096887.1","turquoise"
"AC132803.1","AC132803.1","AC132803.1","turquoise"
"SMR3A","SMR3A","SMR3A","brown"
"GOT1L1","GOT1L1","GOT1L1","yellow"
"DMBT1","DMBT1","DMBT1","blue"
"RHOF","RHOF","RHOF","turquoise"
"AC017037.2","AC017037.2","AC017037.2","pink"
"AC004014.2","AC004014.2","AC004014.2","turquoise"
"SLC2A2","SLC2A2","SLC2A2","turquoise"
"TSKS","TSKS","TSKS","skyblue"
"RAB27B","RAB27B","RAB27B","green"
"LINC00671","LINC00671","LINC00671","turquoise"
"AL160237.3","AL160237.3","AL160237.3","blue"
"SLC22A11","SLC22A11","SLC22A11","turquoise"
"PANX3","PANX3","PANX3","yellow"
"LINC02464","LINC02464","LINC02464","turquoise"
"RF00100","RF00100","RF00100","darkturquoise"
"AC090525.1","AC090525.1","AC090525.1","darkred"
"RDH8","RDH8","RDH8","yellow"
"OR6A2","OR6A2","OR6A2","green"
"AC006372.3","AC006372.3","AC006372.3","greenyellow"
"OR2W5","OR2W5","OR2W5","orange"
"AF121897.1","AF121897.1","AF121897.1","blue"
"AC087477.2","AC087477.2","AC087477.2","greenyellow"
"ZNF385B","ZNF385B","ZNF385B","green"
"AC026470.1","AC026470.1","AC026470.1","turquoise"
"LINC01904","LINC01904","LINC01904","green"
"AP000753.1","AP000753.1","AP000753.1","darkmagenta"
"RFX2","RFX2","RFX2","royalblue"
"PSG7","PSG7","PSG7","green"
"NOL8P1","NOL8P1","NOL8P1","brown"
"SLC38A9","SLC38A9","SLC38A9","purple"
"BMPR1B-AS1","BMPR1B-AS1","BMPR1B-AS1","darkgreen"
"TRIM51FP","TRIM51FP","TRIM51FP","green"
"TRAV15","TRAV15","TRAV15","blue"
"SCTR","SCTR","SCTR","turquoise"
"TESMIN","TESMIN","TESMIN","turquoise"
"CDC42EP3","CDC42EP3","CDC42EP3","lightcyan"
"PRSS41","PRSS41","PRSS41","yellow"
"LINC01961","LINC01961","LINC01961","blue"
"YIPF7","YIPF7","YIPF7","skyblue"
"AL136460.1","AL136460.1","AL136460.1","green"
"IQCF1","IQCF1","IQCF1","brown"
"GTF2IRD1P1","GTF2IRD1P1","GTF2IRD1P1","royalblue"
"OR14J1","OR14J1","OR14J1","blue"
"OR5BD1P","OR5BD1P","OR5BD1P","blue"
"PLGLB1","PLGLB1","PLGLB1","pink"
"LINC01053","LINC01053","LINC01053","blue"
"NPM1P14","NPM1P14","NPM1P14","turquoise"
"SLC22A20P","SLC22A20P","SLC22A20P","turquoise"
"CHIAP2","CHIAP2","CHIAP2","yellow"
"AC008574.1","AC008574.1","AC008574.1","green"
"HMGB1P9","HMGB1P9","HMGB1P9","turquoise"
"RPS11P6","RPS11P6","RPS11P6","blue"
"AC018521.3","AC018521.3","AC018521.3","darkmagenta"
"OR7A2P","OR7A2P","OR7A2P","yellow"
"AC133561.5","AC133561.5","AC133561.5","skyblue"
"AOC4P","AOC4P","AOC4P","yellow"
"ANKRD34C-AS1","ANKRD34C-AS1","ANKRD34C-AS1","turquoise"
"TANGO6","TANGO6","TANGO6","blue"
"ASB3","ASB3","ASB3","blue"
"CFTRP3","CFTRP3","CFTRP3","paleturquoise"
"STK33P1","STK33P1","STK33P1","paleturquoise"
"AC007405.1","AC007405.1","AC007405.1","turquoise"
"AC079447.1","AC079447.1","AC079447.1","blue"
"AC004895.1","AC004895.1","AC004895.1","blue"
"SLC26A5","SLC26A5","SLC26A5","pink"
"RN7SL140P","RN7SL140P","RN7SL140P","violet"
"TSGA10IP","TSGA10IP","TSGA10IP","yellow"
"KSR2","KSR2","KSR2","green"
"AC133480.1","AC133480.1","AC133480.1","blue"
"SOX9-AS1","SOX9-AS1","SOX9-AS1","royalblue"
"OR5BA1P","OR5BA1P","OR5BA1P","turquoise"
"LINC01387","LINC01387","LINC01387","turquoise"
"OR9M1P","OR9M1P","OR9M1P","cyan"
"RN7SL266P","RN7SL266P","RN7SL266P","paleturquoise"
"NEK8","NEK8","NEK8","blue"
"ENOX1","ENOX1","ENOX1","green"
"ABRAXAS1","ABRAXAS1","ABRAXAS1","turquoise"
"MT-TR","MT-TR","MT-TR","plum1"
"TCL6","TCL6","TCL6","skyblue"
"LINC00686","LINC00686","LINC00686","yellow"
"KLK11","KLK11","KLK11","yellow"
"USP17L15","USP17L15","USP17L15","green"
"BAGE2","BAGE2","BAGE2","lightgreen"
"OR2A25","OR2A25","OR2A25","brown"
"SLIT3","SLIT3","SLIT3","turquoise"
"AC009163.4","AC009163.4","AC009163.4","blue"
"ZNF716","ZNF716","ZNF716","yellowgreen"
"AL356094.1","AL356094.1","AL356094.1","blue"
"COL24A1","COL24A1","COL24A1","darkturquoise"
"AL662820.1","AL662820.1","AL662820.1","darkgreen"
"AC022616.5","AC022616.5","AC022616.5","darkred"
"CASC6","CASC6","CASC6","blue"
"TRIM50","TRIM50","TRIM50","turquoise"
"OR2T1","OR2T1","OR2T1","brown"
"LINC00308","LINC00308","LINC00308","skyblue"
"OR8J3","OR8J3","OR8J3","brown"
"AC091588.3","AC091588.3","AC091588.3","turquoise"
"TRPC6","TRPC6","TRPC6","turquoise"
"FANCC","FANCC","FANCC","red"
"DCDC2","DCDC2","DCDC2","royalblue"
"AC005162.3","AC005162.3","AC005162.3","darkturquoise"
"PGR","PGR","PGR","turquoise"
"PSMC1P4","PSMC1P4","PSMC1P4","skyblue3"
"AC091819.1","AC091819.1","AC091819.1","green"
"AC012435.1","AC012435.1","AC012435.1","turquoise"
"PATE1","PATE1","PATE1","yellow"
"ARL14EPL","ARL14EPL","ARL14EPL","turquoise"
"OTOP2","OTOP2","OTOP2","darkgrey"
"FGF10","FGF10","FGF10","turquoise"
"SERPINC1","SERPINC1","SERPINC1","blue"
"TMEM135","TMEM135","TMEM135","blue"
"LINC00851","LINC00851","LINC00851","darkorange"
"ENPP7","ENPP7","ENPP7","yellow"
"CCDC187","CCDC187","CCDC187","greenyellow"
"RNU2-55P","RNU2-55P","RNU2-55P","violet"
"SLC14A2","SLC14A2","SLC14A2","turquoise"
"AC092957.1","AC092957.1","AC092957.1","pink"
"Z99714.1","Z99714.1","Z99714.1","turquoise"
"ACTG1P22","ACTG1P22","ACTG1P22","lightcyan"
"AC246793.1","AC246793.1","AC246793.1","lightcyan"
"SERPINB10","SERPINB10","SERPINB10","turquoise"
"AC005392.3","AC005392.3","AC005392.3","saddlebrown"
"OR4D2","OR4D2","OR4D2","orange"
"PROX1-AS1","PROX1-AS1","PROX1-AS1","lightgreen"
"HSP90AB6P","HSP90AB6P","HSP90AB6P","orange"
"ANKRD30B","ANKRD30B","ANKRD30B","magenta"
"RBFOX1","RBFOX1","RBFOX1","green"
"LINC02314","LINC02314","LINC02314","darkorange"
"AC018953.1","AC018953.1","AC018953.1","cyan"
"AL392086.1","AL392086.1","AL392086.1","darkturquoise"
"AL356218.1","AL356218.1","AL356218.1","pink"
"OSBPL10","OSBPL10","OSBPL10","blue"
"AL138899.1","AL138899.1","AL138899.1","black"
"AKAIN1","AKAIN1","AKAIN1","pink"
"ACTBP13","ACTBP13","ACTBP13","darkorange"
"AC012123.1","AC012123.1","AC012123.1","brown"
"CREB3L3","CREB3L3","CREB3L3","yellow"
"AL356272.1","AL356272.1","AL356272.1","skyblue"
"AC092376.1","AC092376.1","AC092376.1","pink"
"KLHL10","KLHL10","KLHL10","brown"
"SIRPG","SIRPG","SIRPG","turquoise"
"AC005951.1","AC005951.1","AC005951.1","green"
"ZYG11A","ZYG11A","ZYG11A","magenta"
"IL17B","IL17B","IL17B","white"
"AC084048.1","AC084048.1","AC084048.1","magenta"
"AC007342.4","AC007342.4","AC007342.4","turquoise"
"SLC6A18","SLC6A18","SLC6A18","yellow"
"EEF1B2P5","EEF1B2P5","EEF1B2P5","blue"
"LINC01343","LINC01343","LINC01343","skyblue3"
"DUS2","DUS2","DUS2","blue"
"SPATA3","SPATA3","SPATA3","yellow"
"ANKUB1","ANKUB1","ANKUB1","royalblue"
"AC025183.2","AC025183.2","AC025183.2","turquoise"
"AC091819.2","AC091819.2","AC091819.2","green"
"ACSM6","ACSM6","ACSM6","skyblue3"
"LINC01470","LINC01470","LINC01470","green"
"EPGN","EPGN","EPGN","brown"
"AL109933.1","AL109933.1","AL109933.1","blue"
"AL772284.2","AL772284.2","AL772284.2","orange"
"AC084851.1","AC084851.1","AC084851.1","blue"
"AC010149.2","AC010149.2","AC010149.2","blue"
"SEC1P","SEC1P","SEC1P","turquoise"
"AL590644.1","AL590644.1","AL590644.1","blue"
"TCHHL1","TCHHL1","TCHHL1","yellow"
"MIR5186","MIR5186","MIR5186","blue"
"ACE2","ACE2","ACE2","turquoise"
"CDKAL1","CDKAL1","CDKAL1","turquoise"
"ALMS1P1","ALMS1P1","ALMS1P1","lightgreen"
"MORF4L1P5","MORF4L1P5","MORF4L1P5","skyblue3"
"AC100860.1","AC100860.1","AC100860.1","darkturquoise"
"SPATA31D5P","SPATA31D5P","SPATA31D5P","yellow"
"FAM151B","FAM151B","FAM151B","purple"
"MIR3142HG","MIR3142HG","MIR3142HG","white"
"AC078776.2","AC078776.2","AC078776.2","darkmagenta"
"KRT35","KRT35","KRT35","yellow"
"AL359976.1","AL359976.1","AL359976.1","brown"
"OR2M2","OR2M2","OR2M2","green"
"PAX5","PAX5","PAX5","blue"
"AC108019.1","AC108019.1","AC108019.1","turquoise"
"RN7SL66P","RN7SL66P","RN7SL66P","blue"
"TMEM260","TMEM260","TMEM260","tan"
"TMEM232","TMEM232","TMEM232","green"
"AC007255.1","AC007255.1","AC007255.1","pink"
"OR2AF1P","OR2AF1P","OR2AF1P","turquoise"
"METTL25","METTL25","METTL25","green"
"AC073941.1","AC073941.1","AC073941.1","turquoise"
"AC099786.1","AC099786.1","AC099786.1","blue"
"KIF4CP","KIF4CP","KIF4CP","yellow"
"DLEC1P1","DLEC1P1","DLEC1P1","darkturquoise"
"CST9L","CST9L","CST9L","yellow"
"AL355607.1","AL355607.1","AL355607.1","blue"
"CLCA2","CLCA2","CLCA2","turquoise"
"TBATA","TBATA","TBATA","yellow"
"ZNF90P3","ZNF90P3","ZNF90P3","blue"
"CHCHD2P3","CHCHD2P3","CHCHD2P3","blue"
"TPRKBP1","TPRKBP1","TPRKBP1","turquoise"
"RGS7","RGS7","RGS7","green"
"OR5B2","OR5B2","OR5B2","brown"
"CCDC150","CCDC150","CCDC150","turquoise"
"AC010616.2","AC010616.2","AC010616.2","blue"
"AL353678.1","AL353678.1","AL353678.1","paleturquoise"
"LGALS14","LGALS14","LGALS14","yellow"
"TRPM6","TRPM6","TRPM6","turquoise"
"BMP15","BMP15","BMP15","yellow"
"CSE1L-AS1","CSE1L-AS1","CSE1L-AS1","darkorange"
"HTR7","HTR7","HTR7","skyblue3"
"EXOC6B","EXOC6B","EXOC6B","blue"
"AC128689.1","AC128689.1","AC128689.1","lightcyan"
"AC068533.4","AC068533.4","AC068533.4","paleturquoise"
"C3orf35","C3orf35","C3orf35","green"
"AL365503.1","AL365503.1","AL365503.1","darkmagenta"
"C3orf85","C3orf85","C3orf85","brown"
"C7orf65","C7orf65","C7orf65","blue"
"AL445623.2","AL445623.2","AL445623.2","green"
