"","gene_name_length"
"AABR07013073.3",4817
"AABR07013073.4",314
"AABR07013085.1",62112
"AABR07013086.1",878
"AABR07013095.1",324
"AABR07013111.1",15627
"AABR07013116.1",474
"AABR07013123.1",2327
"AABR07013140.1",10629
"AABR07013147.1",207
"AABR07013154.1",89
"AABR07013154.2",237
"AABR07013157.1",1188
"AABR07013157.2",1203
"AABR07013165.1",1995
"AABR07013167.1",5642
"AABR07013200.1",1008
"AABR07013202.1",12333
"AABR07013255.1",1421
"AABR07013288.1",72
"AABR07013288.2",74
"AABR07013288.3",69
"AABR07013288.4",1704
"AABR07013302.1",483
"AABR07013304.1",14116
"AABR07013314.1",5179
"AABR07013323.1",5501
"AABR07013324.1",3325
"AABR07013365.1",1858
"AABR07013388.1",1156
"AABR07013410.1",483
"AABR07013410.2",4075
"AABR07013410.3",997
"AABR07013410.4",13410
"AABR07013412.1",333
"AABR07013425.1",1074
"AABR07013435.1",3986
"AABR07013439.1",27163
"AABR07013453.1",1686
"AABR07013464.1",93648
"AABR07013477.1",173
"AABR07013477.2",9544
"AABR07013488.2",18751
"AABR07013539.1",96
"AABR07013550.1",2508
"AABR07013558.1",8170
"AABR07013566.1",8477
"AABR07013583.1",5524
"AABR07013586.1",108
"AABR07013591.1",118
"AABR07013639.1",2574
"AABR07013651.1",10654
"AABR07013653.1",1446
"AABR07013654.1",1118
"AABR07013672.1",1751
"AABR07013676.1",761
"AABR07013676.2",2127
"AABR07013686.1",2951
"AABR07013689.1",15191
"AABR07013698.1",1558
"AABR07013701.1",210
"AABR07013718.1",2978
"AABR07013724.1",9871
"AABR07013729.1",17248
"AABR07013743.1",1912
"AABR07013746.1",22893
"AABR07013747.1",6141
"AABR07013747.2",6568
"AABR07013750.1",1676
"AABR07013762.1",38324
"AABR07013764.1",4126
"AABR07013764.2",1979
"AABR07013764.3",5723
"AABR07013776.1",444
"AABR07013784.1",1187
"AABR07013788.1",6976
"AABR07013798.1",342
"AABR07013801.1",313
"AABR07013802.1",340
"AABR07013841.1",954
"AABR07013843.1",1462
"AABR07013907.1",1662
"AABR07013911.1",100
"AABR07013914.1",4264
"AABR07013918.1",78
"AABR07013922.1",5522
"AABR07013931.1",162
"AABR07013931.2",207
"AABR07013931.3",3333
"AABR07014016.1",11395
"AABR07014021.1",8877
"AABR07014084.1",14232
"AABR07014087.1",7431
"AABR07014089.1",9979
"AABR07014114.1",549
"AABR07014118.1",1877
"AABR07014119.1",233
"AABR07014125.1",11753
"AABR07014125.2",28269
"AABR07014132.1",6126
"AABR07014158.1",1230
"AABR07014161.1",1553
"AABR07014161.2",10454
"AABR07014177.1",453
"AABR07014205.1",13392
"AABR07014218.1",32750
"AABR07014239.1",444
"AABR07014241.1",1636
"AABR07014242.1",444
"AABR07014259.1",2310
"AABR07014272.1",1054
"AABR07014275.1",10367
"AABR07014289.1",1112
"AABR07014290.1",3639
"AABR07014298.1",393
"AABR07014301.1",104
"AABR07014301.2",347
"AABR07014301.3",1208
"AABR07014301.4",496
"AABR07014304.1",298
"AABR07014306.1",9362
"AABR07014306.2",8593
"AABR07014311.1",694
"AABR07014313.1",139
"AABR07014317.1",1347
"AABR07014317.2",763
"AABR07014323.1",7810
"AABR07014328.1",2676
"AABR07014342.1",1018
"AABR07014350.1",1111
"AABR07014355.1",1473
"AABR07014384.1",117
"AABR07014387.1",4099
"AABR07014424.1",2220
"AABR07014426.1",2912
"AABR07014443.1",2413
"AABR07014478.1",112
"AABR07014487.1",453
"AABR07014499.1",2185
"AABR07014512.1",1573
"AABR07014512.2",395
"AABR07014524.1",212
"AABR07014547.1",101
"AABR07014550.1",456
"AABR07014573.1",1332
"AABR07014573.2",4873
"AABR07014621.1",83
"AABR07014630.1",12292
"AABR07014638.1",5509
"AABR07014649.1",35054
"AABR07014676.1",597
"AABR07014690.1",1431
"AABR07014722.1",106
"AABR07014739.1",243
"AABR07014745.1",5594
"AABR07014756.1",101
"AABR07014769.1",55263
"AABR07014804.1",477
"AABR07014820.1",2050
"AABR07014823.1",3438
"AABR07014836.1",433
"AABR07014855.1",1243
"AABR07014875.1",1186
"AABR07014881.1",70
"AABR07014882.1",19594
"AABR07014885.1",1089
"AABR07014897.1",710
"AABR07014897.2",24992
"AABR07014914.1",87
"AABR07014925.1",93
"AABR07014974.1",2687
"AABR07014980.1",66
"AABR07014983.2",251
"AABR07014987.1",5521
"AABR07014996.1",627
"AABR07015002.1",1283
"AABR07015003.1",65618
"AABR07015006.1",965
"AABR07015006.2",894
"AABR07015007.1",4626
"AABR07015015.1",973
"AABR07015015.2",465
"AABR07015029.1",664
"AABR07015033.1",894
"AABR07015040.1",1309
"AABR07015042.1",49
"AABR07015055.1",411
"AABR07015055.2",49
"AABR07015056.1",57
"AABR07015057.1",5782
"AABR07015066.1",411
"AABR07015067.1",5418
"AABR07015067.2",57
"AABR07015078.1",411
"AABR07015078.2",384
"AABR07015079.1",49
"AABR07015080.1",49
"AABR07015080.2",411
"AABR07015081.1",57
"AABR07015081.2",4936
"AABR07015112.1",3977
"AABR07015165.1",3412
"AABR07015180.1",1469
"AABR07015294.1",880
"AABR07015320.1",1409
"AABR07015346.1",252
"AABR07015358.1",3440
"AABR07015394.1",2882
"AABR07015399.1",8174
"AABR07015467.1",16465
"AABR07015468.1",7077
"AABR07015476.1",465
"AABR07015500.1",140
"AABR07015507.1",12372
"AABR07015510.1",89
"AABR07015517.1",1159
"AABR07015517.2",5991
"AABR07015517.3",10877
"AABR07015525.1",165
"AABR07015531.1",99
"AABR07015547.1",3244
"AABR07015555.1",136
"AABR07015556.1",136
"AABR07015559.1",34976
"AABR07015582.1",124
"AABR07015582.2",94
"AABR07015596.1",420
"AABR07015608.1",113
"AABR07015639.1",5520
"AABR07015647.1",7657
"AABR07015647.2",2757
"AABR07015648.1",5279
"AABR07015652.1",6070
"AABR07015654.1",74674
"AABR07015674.1",1283
"AABR07015687.1",1115
"AABR07015705.1",1199
"AABR07015719.1",462
"AABR07015729.1",60270
"AABR07015737.1",114
"AABR07015743.1",630
"AABR07015759.1",477
"AABR07015761.1",4252
"AABR07015783.1",7545
"AABR07015784.1",9209
"AABR07015791.1",2474
"AABR07015800.1",16631
"AABR07015800.2",3924
"AABR07015812.1",18144
"AABR07015812.2",5223
"AABR07015814.1",105
"AABR07015824.1",202
"AABR07015831.1",544
"AABR07015834.1",102
"AABR07015838.1",131
"AABR07015846.1",19568
"AABR07015855.1",62
"AABR07015881.1",1847
"AABR07015889.1",325
"AABR07015903.1",58
"AABR07015907.1",239
"AABR07015907.2",109
"AABR07015917.1",1132
"AABR07015941.1",288
"AABR07015941.2",738
"AABR07015942.1",1486
"AABR07015966.1",37992
"AABR07015977.1",306
"AABR07015994.1",49999
"AABR07016056.1",16378
"AABR07016058.1",1806
"AABR07016141.1",11324
"AABR07016166.1",810
"AABR07016292.1",795
"AABR07016310.1",2964
"AABR07016310.2",3925
"AABR07016332.1",325
"AABR07016365.1",2807
"AABR07016412.1",332
"AABR07016418.1",383
"AABR07016428.1",51149
"AABR07016545.1",69372
"AABR07016556.1",96
"AABR07016556.2",67
"AABR07016556.3",401
"AABR07016558.1",1772
"AABR07016558.2",846
"AABR07016559.1",1054
"AABR07016566.1",3785
"AABR07016572.1",7139
"AABR07016573.1",4716
"AABR07016578.1",399
"AABR07016578.2",3702
"AABR07016578.3",1456
"AABR07016586.1",78101
"AABR07016589.1",5409
"AABR07016592.1",10894
"AABR07016619.1",1499
"AABR07016621.1",1448
"AABR07016623.1",532
"AABR07016633.1",91
"AABR07016635.1",384
"AABR07016640.1",388
"AABR07016640.2",77
"AABR07016640.3",306
"AABR07016672.1",38487
"AABR07016674.1",131643
"AABR07016692.1",316
"AABR07016703.1",71241
"AABR07016721.1",44235
"AABR07016722.1",1568
"AABR07016731.1",582
"AABR07016731.2",28081
"AABR07016769.1",90
"AABR07016779.1",18366
"AABR07016805.1",330
"AABR07016841.1",309
"AABR07016841.2",8746
"AABR07016845.1",126784
"AABR07016856.1",7757
"AABR07016865.1",2428
"AABR07016873.1",70
"AABR07016883.1",1152
"AABR07016919.1",1380
"AABR07016934.1",1679
"AABR07016947.1",7351
"AABR07016947.2",6556
"AABR07016950.1",2208
"AABR07016950.2",188
"AABR07016966.1",294
"AABR07016975.1",325
"AABR07016975.2",188
"AABR07016976.1",132165
"AABR07016992.1",291
"AABR07016992.2",2178
"AABR07017006.1",3190
"AABR07017045.1",767
"AABR07017046.1",56443
"AABR07017103.1",5735
"AABR07017104.1",1115
"AABR07017110.1",906
"AABR07017113.1",26680
"AABR07017140.1",435
"AABR07017141.1",435
"AABR07017145.1",40309
"AABR07017159.1",26629
"AABR07017159.2",6363
"AABR07017176.1",25807
"AABR07017189.1",1562
"AABR07017197.1",1073
"AABR07017198.1",1568
"AABR07017198.2",74
"AABR07017200.1",8704
"AABR07017208.1",3854
"AABR07017208.2",11910
"AABR07017227.1",811
"AABR07017236.1",3042
"AABR07017236.2",21841
"AABR07017237.1",519
"AABR07017237.2",956
"AABR07017237.3",14164
"AABR07017238.1",519
"AABR07017241.1",2312
"AABR07017250.1",504
"AABR07017253.1",402
"AABR07017259.1",93
"AABR07017266.1",1095
"AABR07017268.1",3356
"AABR07017269.1",3211
"AABR07017270.1",2159
"AABR07017296.1",302
"AABR07017308.1",319
"AABR07017491.1",507
"AABR07017506.1",644
"AABR07017511.1",61
"AABR07017512.1",2482
"AABR07017513.1",9243
"AABR07017527.1",87
"AABR07017528.1",3581
"AABR07017540.1",7609
"AABR07017576.1",378
"AABR07017595.1",488
"AABR07017597.1",524
"AABR07017597.2",458
"AABR07017599.1",97363
"AABR07017604.1",719
"AABR07017610.1",665
"AABR07017617.1",29465
"AABR07017617.2",468
"AABR07017623.1",941
"AABR07017623.2",516
"AABR07017624.1",501
"AABR07017624.2",624
"AABR07017626.1",3763
"AABR07017634.1",45515
"AABR07017635.1",582
"AABR07017635.2",2331
"AABR07017639.1",457
"AABR07017639.2",486
"AABR07017647.1",433
"AABR07017649.1",2422
"AABR07017649.2",3801
"AABR07017650.1",514
"AABR07017656.1",519
"AABR07017657.1",854
"AABR07017658.1",185522
"AABR07017658.2",498
"AABR07017662.1",468
"AABR07017662.2",515
"AABR07017662.3",515
"AABR07017662.4",553
"AABR07017669.1",768
"AABR07017669.2",528
"AABR07017676.1",513
"AABR07017676.2",434
"AABR07017677.1",433
"AABR07017681.1",575
"AABR07017693.1",501
"AABR07017693.2",589
"AABR07017693.3",876
"AABR07017701.1",1894
"AABR07017707.1",457
"AABR07017714.1",498
"AABR07017714.2",854
"AABR07017716.1",4990
"AABR07017733.1",1621
"AABR07017735.1",507
"AABR07017737.1",998
"AABR07017745.1",576
"AABR07017745.2",468
"AABR07017745.3",442
"AABR07017745.4",48998
"AABR07017748.1",434
"AABR07017748.2",765
"AABR07017763.1",1785
"AABR07017763.2",528
"AABR07017765.1",18461
"AABR07017768.1",519
"AABR07017768.2",430
"AABR07017768.3",433
"AABR07017768.4",276
"AABR07017768.5",573
"AABR07017768.6",719
"AABR07017768.7",514
"AABR07017768.8",276
"AABR07017769.1",488
"AABR07017770.1",2361
"AABR07017770.2",661
"AABR07017772.1",434
"AABR07017773.1",433
"AABR07017781.1",576
"AABR07017783.1",433
"AABR07017783.2",434
"AABR07017783.3",519
"AABR07017783.4",276
"AABR07017786.1",276
"AABR07017789.1",573
"AABR07017798.1",941
"AABR07017798.2",516
"AABR07017798.3",517
"AABR07017804.1",468
"AABR07017809.1",434
"AABR07017812.1",517
"AABR07017814.1",1038
"AABR07017815.1",8310
"AABR07017818.1",782
"AABR07017824.1",731
"AABR07017824.2",630
"AABR07017825.1",490
"AABR07017825.2",434
"AABR07017825.3",434
"AABR07017825.4",765
"AABR07017825.5",4351
"AABR07017825.6",776
"AABR07017825.7",1159
"AABR07017830.1",457
"AABR07017831.1",534
"AABR07017833.1",3076
"AABR07017838.1",573
"AABR07017838.2",457
"AABR07017841.1",534
"AABR07017841.2",1315
"AABR07017846.1",3821
"AABR07017849.1",433
"AABR07017850.1",1160
"AABR07017855.1",517
"AABR07017868.1",457
"AABR07017868.2",585
"AABR07017868.3",4699
"AABR07017868.4",997
"AABR07017868.5",575
"AABR07017870.1",553
"AABR07017870.2",515
"AABR07017872.1",7738
"AABR07017874.1",846
"AABR07017875.1",527
"AABR07017878.1",526
"AABR07017892.1",488
"AABR07017895.1",575
"AABR07017900.1",639
"AABR07017901.1",531
"AABR07017902.1",612015
"AABR07017902.2",465
"AABR07017902.3",2793
"AABR07017912.1",2122
"AABR07017917.1",474
"AABR07017922.1",2076
"AABR07017936.1",2272
"AABR07017958.1",2717
"AABR07017999.1",314
"AABR07018016.1",471
"AABR07018028.1",1816
"AABR07018038.1",101805
"AABR07018038.2",68300
"AABR07018048.1",86
"AABR07018048.2",21886
"AABR07018050.1",474
"AABR07018050.2",2792
"AABR07018053.1",133
"AABR07018058.1",375
"AABR07018062.1",105
"AABR07018062.2",64
"AABR07018064.1",2934
"AABR07018078.1",62206
"AABR07018087.1",13884
"AABR07018100.1",966
"AABR07018115.1",110
"AABR07018115.2",127
"AABR07018115.3",1420
"AABR07018116.1",3566
"AABR07018119.1",4487
"AABR07018119.2",1863
"AABR07018124.1",372
"AABR07018124.2",1297
"AABR07018128.1",95
"AABR07018132.1",1404
"AABR07018155.1",530
"AABR07018164.1",335
"AABR07018167.1",801
"AABR07018170.1",905
"AABR07018183.1",8715
"AABR07018191.1",1038
"AABR07018197.1",18007
"AABR07018198.1",10225
"AABR07018198.2",5577
"AABR07018218.1",350
"AABR07018226.1",89
"AABR07018226.2",873
"AABR07018244.1",408
"AABR07018244.2",966
"AABR07018262.1",2928
"AABR07018262.2",13690
"AABR07018269.1",1409
"AABR07018269.2",58122
"AABR07018272.1",306
"AABR07018273.1",836
"AABR07018273.2",837
"AABR07018290.1",8836
"AABR07018318.1",1870
"AABR07018321.1",17085
"AABR07018321.2",73
"AABR07018321.3",72
"AABR07018323.1",29860
"AABR07018326.1",211768
"AABR07018331.1",378
"AABR07018331.2",682
"AABR07018342.1",3363
"AABR07018373.1",1725
"AABR07018390.1",1339
"AABR07018416.1",555
"AABR07018434.1",73
"AABR07018434.2",76
"AABR07018434.3",76
"AABR07018437.1",8573
"AABR07018438.1",709
"AABR07018447.1",467
"AABR07018456.1",2010
"AABR07018457.1",1238
"AABR07018459.1",670
"AABR07018476.1",2031
"AABR07018495.1",397
"AABR07018495.2",1100
"AABR07018496.1",436
"AABR07018503.1",1733
"AABR07018503.2",16412
"AABR07018504.1",35983
"AABR07018533.1",510
"AABR07018556.1",1509
"AABR07018574.1",65
"AABR07018627.1",324
"AABR07018646.1",723
"AABR07018690.1",5687
"AABR07018764.1",21491
"AABR07018792.1",402
"AABR07018807.1",59567
"AABR07018837.1",89765
"AABR07018857.1",384
"AABR07018976.1",411
"AABR07019019.1",3668
"AABR07019020.1",5367
"AABR07019061.1",192
"AABR07019083.1",767
"AABR07019083.2",84
"AABR07019085.1",45479
"AABR07019086.1",87440
"AABR07019088.1",20831
"AABR07019091.1",1238
"AABR07019099.1",617
"AABR07019102.1",388
"AABR07019116.1",129
"AABR07019116.2",1518
"AABR07019120.1",129
"AABR07019137.1",18588
"AABR07019140.1",33429
"AABR07019155.1",31431
"AABR07019209.1",527
"AABR07019209.2",4431
"AABR07019230.1",132306
"AABR07019243.1",70
"AABR07019253.1",487
"AABR07019254.1",9488
"AABR07019254.2",27226
"AABR07019269.1",23909
"AABR07019269.2",1236
"AABR07019286.1",207
"AABR07019334.1",4036
"AABR07019340.1",4003
"AABR07019341.1",462
"AABR07019341.2",1019
"AABR07019383.1",36237
"AABR07019383.2",635
"AABR07019387.1",1691
"AABR07019387.2",9253
"AABR07019388.1",7769
"AABR07019392.1",2705
"AABR07019399.1",288
"AABR07019403.1",158645
"AABR07019412.1",73
"AABR07019432.1",2788
"AABR07019435.1",8169
"AABR07019437.1",102
"AABR07019437.2",843
"AABR07019437.3",17297
"AABR07019437.4",29088
"AABR07019437.5",1350
"AABR07019437.6",9375
"AABR07019437.7",6069
"AABR07019442.2",1524
"AABR07019442.3",4029
"AABR07019443.1",2313
"AABR07019449.1",39975
"AABR07019511.1",77
"AABR07019512.1",486
"AABR07019512.2",77
"AABR07019572.1",310
"AABR07019663.1",456
"AABR07019736.1",294
"AABR07019811.1",10734
"AABR07019814.1",5916
"AABR07019870.1",480
"AABR07019903.1",621
"AABR07020058.1",86
"AABR07020367.1",12237
"AABR07020404.1",3966
"AABR07020463.1",8163
"AABR07020537.1",5362
"AABR07020651.1",126
"AABR07020663.1",706
"AABR07020663.2",1764
"AABR07020696.1",1635
"AABR07020703.1",2684
"AABR07020711.1",118
"AABR07020736.1",1748
"AABR07020744.1",15386
"AABR07020786.1",1082
"AABR07020815.1",483
"AABR07020835.1",109
"AABR07020859.1",24330
"AABR07020879.1",16720
"AABR07020898.1",84
"AABR07020905.1",871
"AABR07020952.1",1762
"AABR07020966.1",58933
"AABR07020966.2",776
"AABR07020979.1",5406
"AABR07020983.1",23271
"AABR07020987.1",10253
"AABR07020990.1",1750
"AABR07020994.1",2438
"AABR07020999.1",483
"AABR07021008.1",375
"AABR07021018.1",96
"AABR07021018.2",2998
"AABR07021022.1",2232
"AABR07021022.2",176
"AABR07021023.1",1881
"AABR07021054.1",327
"AABR07021066.1",366
"AABR07021080.1",167
"AABR07021086.1",986
"AABR07021096.1",51604
"AABR07021199.1",515
"AABR07021204.1",1030
"AABR07021213.1",597
"AABR07021220.1",1281
"AABR07021221.1",1238
"AABR07021239.1",225
"AABR07021293.1",2731
"AABR07021316.1",2622
"AABR07021355.1",120
"AABR07021355.2",37865
"AABR07021357.1",54685
"AABR07021384.1",477
"AABR07021391.1",741
"AABR07021392.1",731
"AABR07021400.1",17473
"AABR07021400.2",475
"AABR07021401.1",7016
"AABR07021401.2",628
"AABR07021402.1",30930
"AABR07021405.1",941
"AABR07021405.2",757
"AABR07021405.3",618
"AABR07021411.1",1675
"AABR07021411.2",668
"AABR07021419.1",2306
"AABR07021424.1",2151
"AABR07021430.1",3433
"AABR07021433.1",16476
"AABR07021453.1",279
"AABR07021456.1",2326
"AABR07021461.1",839
"AABR07021463.1",423
"AABR07021465.1",27909
"AABR07021465.2",1227
"AABR07021492.1",5185
"AABR07021494.1",3580
"AABR07021503.1",13894
"AABR07021503.2",419
"AABR07021503.3",1100
"AABR07021508.1",329
"AABR07021508.2",53699
"AABR07021508.3",56676
"AABR07021527.1",102
"AABR07021528.1",696
"AABR07021530.1",225
"AABR07021536.1",221012
"AABR07021544.1",37526
"AABR07021544.2",2348
"AABR07021545.1",25917
"AABR07021546.1",11792
"AABR07021547.1",8178
"AABR07021565.1",2326
"AABR07021571.1",826
"AABR07021572.1",1191
"AABR07021573.1",637
"AABR07021573.2",1126
"AABR07021573.3",84
"AABR07021574.1",544
"AABR07021579.1",11781
"AABR07021584.1",116
"AABR07021586.1",935
"AABR07021589.1",842
"AABR07021590.1",3014
"AABR07021591.1",435
"AABR07021596.1",292
"AABR07021596.2",707
"AABR07021596.3",4562
"AABR07021596.4",63
"AABR07021610.1",2327
"AABR07021612.1",4815
"AABR07021612.2",25264
"AABR07021614.1",2503
"AABR07021625.1",380
"AABR07021635.1",579
"AABR07021635.2",387
"AABR07021635.3",2431
"AABR07021636.1",10800
"AABR07021666.1",37486
"AABR07021666.2",466
"AABR07021687.1",638
"AABR07021688.1",85
"AABR07021691.1",85
"AABR07021691.2",638
"AABR07021704.1",6092
"AABR07021706.1",112
"AABR07021714.1",5215
"AABR07021717.1",6202
"AABR07021730.1",53406
"AABR07021734.1",1260
"AABR07021736.1",231
"AABR07021759.1",946
"AABR07021760.1",7042
"AABR07021762.1",2758
"AABR07021762.2",19284
"AABR07021799.1",2053
"AABR07021804.1",1319
"AABR07021812.1",103037
"AABR07021823.1",2613
"AABR07021823.2",937
"AABR07021840.1",51681
"AABR07021840.2",80
"AABR07021853.1",4520
"AABR07021861.1",250
"AABR07021863.1",117856
"AABR07021871.1",860
"AABR07021888.1",2152
"AABR07021930.1",11524
"AABR07021945.1",1307
"AABR07021946.1",20727
"AABR07021946.2",4239
"AABR07021955.1",18820
"AABR07021972.1",7118
"AABR07021987.1",3268
"AABR07021988.1",33607
"AABR07021996.1",37704
"AABR07021998.1",20280
"AABR07022014.1",81
"AABR07022022.1",960
"AABR07022023.1",488
"AABR07022037.1",3623
"AABR07022039.1",12325
"AABR07022046.1",435
"AABR07022053.1",2413
"AABR07022055.1",12916
"AABR07022056.1",4164
"AABR07022057.1",276
"AABR07022061.1",29622
"AABR07022064.1",2979
"AABR07022072.1",1327
"AABR07022072.2",5365
"AABR07022098.1",10686
"AABR07022104.1",11201
"AABR07022108.1",1476
"AABR07022113.1",16986
"AABR07022134.1",411
"AABR07022144.1",8065
"AABR07022157.1",282
"AABR07022162.1",3084
"AABR07022162.2",855
"AABR07022168.1",4539
"AABR07022202.1",1051
"AABR07022202.2",11158
"AABR07022303.1",306
"AABR07022309.1",70
"AABR07022316.1",70
"AABR07022331.1",306
"AABR07022369.1",306
"AABR07022393.1",1737
"AABR07022429.1",1308
"AABR07022447.1",940
"AABR07022469.1",327
"AABR07022470.1",70
"AABR07022492.1",306
"AABR07022580.1",306
"AABR07022620.1",306
"AABR07022624.1",70
"AABR07022635.1",997
"AABR07022653.1",86
"AABR07022674.1",308
"AABR07022678.1",306
"AABR07022690.1",306
"AABR07022731.1",1566
"AABR07022735.1",70
"AABR07022739.1",3518
"AABR07022763.1",70
"AABR07022813.1",306
"AABR07022834.1",306
"AABR07022903.1",306
"AABR07022926.1",68
"AABR07022980.1",306
"AABR07022981.1",658
"AABR07022999.1",1094
"AABR07023023.1",306
"AABR07023025.1",306
"AABR07023033.1",306
"AABR07023210.1",1719
"AABR07024107.1",210
"AABR07024115.1",210
"AABR07024131.1",446
"AABR07024139.1",34994
"AABR07024203.1",4081
"AABR07024203.2",22830
"AABR07024261.1",1743
"AABR07024263.1",541
"AABR07024291.1",111
"AABR07024303.1",26766
"AABR07024353.1",64
"AABR07024360.1",1660
"AABR07024381.1",43006
"AABR07024381.2",1198
"AABR07024399.1",103
"AABR07024439.1",2116
"AABR07024441.1",2434
"AABR07024442.1",1023
"AABR07024444.1",5004
"AABR07024457.1",64751
"AABR07024463.1",6039
"AABR07024468.1",36932
"AABR07024473.1",6074
"AABR07024473.2",110993
"AABR07024491.1",2680
"AABR07024498.1",345
"AABR07024500.1",270
"AABR07024534.1",9362
"AABR07024534.2",576
"AABR07024542.1",6945
"AABR07024546.1",16115
"AABR07024580.1",1420
"AABR07024593.1",52
"AABR07024593.2",127
"AABR07024616.1",442
"AABR07024637.1",74757
"AABR07024641.1",3518
"AABR07024648.1",2605
"AABR07024648.2",4524
"AABR07024652.1",24800
"AABR07024653.1",12560
"AABR07024669.1",2877
"AABR07024682.1",1316
"AABR07024716.1",1230
"AABR07024718.1",1335
"AABR07024721.1",829
"AABR07024722.1",1335
"AABR07024724.1",2478
"AABR07024732.1",1952
"AABR07024733.1",1879
"AABR07024734.1",5438
"AABR07024734.2",3354
"AABR07024735.1",1077
"AABR07024742.1",519
"AABR07024757.1",5522
"AABR07024769.1",34343
"AABR07024786.1",18565
"AABR07024790.1",1783
"AABR07024795.1",1008
"AABR07024799.1",2273
"AABR07024799.2",59535
"AABR07024799.3",14256
"AABR07024802.1",20612
"AABR07024814.1",1067
"AABR07024814.2",20714
"AABR07024825.1",9081
"AABR07024825.2",270
"AABR07024833.1",4874
"AABR07024856.1",9490
"AABR07024869.1",40704
"AABR07024869.2",1252
"AABR07024870.1",4678
"AABR07024873.1",63
"AABR07024875.1",1504
"AABR07024877.1",1327
"AABR07024907.1",339
"AABR07024908.1",336
"AABR07024951.1",6697
"AABR07024954.1",492
"AABR07024955.1",1364
"AABR07024964.1",1558
"AABR07024972.1",1053
"AABR07024982.1",83
"AABR07024999.1",2013
"AABR07025010.1",1244
"AABR07025023.1",18122
"AABR07025048.1",84
"AABR07025051.2",1342
