"","GeneL","modulesA1L"
"31302","LINC02574","c1_HuAgeGBsplitRnaseq_294"
"31303","LY6E","c1_HuAgeGBsplitRnaseq_294"
"31304","MCOLN2","c1_HuAgeGBsplitRnaseq_294"
"31305","MICB","c1_HuAgeGBsplitRnaseq_294"
"31306","MICF","c1_HuAgeGBsplitRnaseq_294"
"31307","MIR9-3HG","c1_HuAgeGBsplitRnaseq_294"
"31308","MLKL","c1_HuAgeGBsplitRnaseq_294"
"31309","MORN3","c1_HuAgeGBsplitRnaseq_294"
"31310","MOV10","c1_HuAgeGBsplitRnaseq_294"
"31311","MX1","c1_HuAgeGBsplitRnaseq_294"
"31312","MX2","c1_HuAgeGBsplitRnaseq_294"
"31313","MYD88","c1_HuAgeGBsplitRnaseq_294"
"31314","MYO1G","c1_HuAgeGBsplitRnaseq_294"
"31315","NCF1","c1_HuAgeGBsplitRnaseq_294"
"31316","NCF1B","c1_HuAgeGBsplitRnaseq_294"
"31317","NCF1C","c1_HuAgeGBsplitRnaseq_294"
"31318","NCOA4P2","c1_HuAgeGBsplitRnaseq_294"
"31319","NLRC5","c1_HuAgeGBsplitRnaseq_294"
"31320","NMI","c1_HuAgeGBsplitRnaseq_294"
"31321","NRIR","c1_HuAgeGBsplitRnaseq_294"
"31322","NXF3","c1_HuAgeGBsplitRnaseq_294"
"31323","OAS1","c1_HuAgeGBsplitRnaseq_294"
"31324","OASL","c1_HuAgeGBsplitRnaseq_294"
"31325","ODF3B","c1_HuAgeGBsplitRnaseq_294"
"31326","OR52B3P","c1_HuAgeGBsplitRnaseq_294"
"31327","OR52K3P","c1_HuAgeGBsplitRnaseq_294"
"31328","PARP10","c1_HuAgeGBsplitRnaseq_294"
"31329","PARP12","c1_HuAgeGBsplitRnaseq_294"
"31330","PARP14","c1_HuAgeGBsplitRnaseq_294"
"31331","PARP15","c1_HuAgeGBsplitRnaseq_294"
"31332","PARP9","c1_HuAgeGBsplitRnaseq_294"
"31333","PATL2","c1_HuAgeGBsplitRnaseq_294"
"31334","PHF11","c1_HuAgeGBsplitRnaseq_294"
"31335","PLA2G12AP1","c1_HuAgeGBsplitRnaseq_294"
"31336","PLSCR1","c1_HuAgeGBsplitRnaseq_294"
"31337","PML","c1_HuAgeGBsplitRnaseq_294"
"31338","PNPT1","c1_HuAgeGBsplitRnaseq_294"
"31339","PPM1K","c1_HuAgeGBsplitRnaseq_294"
"31340","PPP1R2P1","c1_HuAgeGBsplitRnaseq_294"
"31341","PRSS36","c1_HuAgeGBsplitRnaseq_294"
"31342","PSMB10","c1_HuAgeGBsplitRnaseq_294"
"31343","PSMB8","c1_HuAgeGBsplitRnaseq_294"
"31344","PSMB9","c1_HuAgeGBsplitRnaseq_294"
"31345","PSME1","c1_HuAgeGBsplitRnaseq_294"
"31346","PSME2","c1_HuAgeGBsplitRnaseq_294"
"31347","PTGES3P1","c1_HuAgeGBsplitRnaseq_294"
"31348","RARRES3","c1_HuAgeGBsplitRnaseq_294"
"31349","RHCG","c1_HuAgeGBsplitRnaseq_294"
"31350","RSAD2","c1_HuAgeGBsplitRnaseq_294"
"31351","RTP4","c1_HuAgeGBsplitRnaseq_294"
"31352","RUFY4","c1_HuAgeGBsplitRnaseq_294"
"31353","S1PR4","c1_HuAgeGBsplitRnaseq_294"
"31354","SAMD9","c1_HuAgeGBsplitRnaseq_294"
"31355","SAMD9L","c1_HuAgeGBsplitRnaseq_294"
"31356","SECTM1","c1_HuAgeGBsplitRnaseq_294"
"31357","SIGLEC1","c1_HuAgeGBsplitRnaseq_294"
"31358","SIGLEC18P","c1_HuAgeGBsplitRnaseq_294"
"31359","SLC12A4","c1_HuAgeGBsplitRnaseq_294"
"31360","SLC16A11","c1_HuAgeGBsplitRnaseq_294"
"31361","SLC19A3","c1_HuAgeGBsplitRnaseq_294"
"31362","SLC7A8","c1_HuAgeGBsplitRnaseq_294"
"31363","SLX1B-SULT1A4","c1_HuAgeGBsplitRnaseq_294"
"31364","SP100","c1_HuAgeGBsplitRnaseq_294"
"31365","SP110","c1_HuAgeGBsplitRnaseq_294"
"31366","SP140","c1_HuAgeGBsplitRnaseq_294"
"31367","SP140L","c1_HuAgeGBsplitRnaseq_294"
"31368","STAP1","c1_HuAgeGBsplitRnaseq_294"
"31369","STAT1","c1_HuAgeGBsplitRnaseq_294"
"31370","STAT2","c1_HuAgeGBsplitRnaseq_294"
"31371","TGFBR2","c1_HuAgeGBsplitRnaseq_294"
"31372","TLR3","c1_HuAgeGBsplitRnaseq_294"
"31373","TM4SF1","c1_HuAgeGBsplitRnaseq_294"
"31374","TMEM150B","c1_HuAgeGBsplitRnaseq_294"
"31375","TNFSF10","c1_HuAgeGBsplitRnaseq_294"
"31376","TRAV38-2DV8","c1_HuAgeGBsplitRnaseq_294"
"31377","TRBJ1-4","c1_HuAgeGBsplitRnaseq_294"
"31378","TRGC1","c1_HuAgeGBsplitRnaseq_294"
"31379","TRGC2","c1_HuAgeGBsplitRnaseq_294"
"31380","TRGJP1","c1_HuAgeGBsplitRnaseq_294"
"31381","TRGJP2","c1_HuAgeGBsplitRnaseq_294"
"31382","TRGV9","c1_HuAgeGBsplitRnaseq_294"
"31383","TRIL","c1_HuAgeGBsplitRnaseq_294"
"31384","TRIM14","c1_HuAgeGBsplitRnaseq_294"
"31385","TRIM21","c1_HuAgeGBsplitRnaseq_294"
"31386","TRIM25","c1_HuAgeGBsplitRnaseq_294"
"31387","TRIM38","c1_HuAgeGBsplitRnaseq_294"
"31388","TRIM56","c1_HuAgeGBsplitRnaseq_294"
"31389","TRIM69","c1_HuAgeGBsplitRnaseq_294"
"31390","TYMP","c1_HuAgeGBsplitRnaseq_294"
"31391","UBA7","c1_HuAgeGBsplitRnaseq_294"
"31392","USP18","c1_HuAgeGBsplitRnaseq_294"
"31393","VAMP5","c1_HuAgeGBsplitRnaseq_294"
"31394","VCAM1","c1_HuAgeGBsplitRnaseq_294"
"31395","WARS","c1_HuAgeGBsplitRnaseq_294"
"31396","XAF1","c1_HuAgeGBsplitRnaseq_294"
"31397","Z95114.3","c1_HuAgeGBsplitRnaseq_294"
"31398","ZBP1","c1_HuAgeGBsplitRnaseq_294"
"31399","ZC3HAV1","c1_HuAgeGBsplitRnaseq_294"
"31400","ZCCHC2","c1_HuAgeGBsplitRnaseq_294"
"31401","ZNF710","c1_HuAgeGBsplitRnaseq_294"
"31402","ZNFX1","c1_HuAgeGBsplitRnaseq_294"
"31403","ABHD4","c1_HuAgeGBsplitRnaseq_295"
"31404","AC005730.2","c1_HuAgeGBsplitRnaseq_295"
"31405","AC010654.1","c1_HuAgeGBsplitRnaseq_295"
"31406","AC022400.7","c1_HuAgeGBsplitRnaseq_295"
"31407","AC022613.1","c1_HuAgeGBsplitRnaseq_295"
"31408","AC104257.1","c1_HuAgeGBsplitRnaseq_295"
"31409","ACIN1","c1_HuAgeGBsplitRnaseq_295"
"31410","ADCY8","c1_HuAgeGBsplitRnaseq_295"
"31411","AKAP6","c1_HuAgeGBsplitRnaseq_295"
"31412","AL121603.2","c1_HuAgeGBsplitRnaseq_295"
"31413","AL135744.1","c1_HuAgeGBsplitRnaseq_295"
"31414","AL136295.1","c1_HuAgeGBsplitRnaseq_295"
"31415","AL390198.1","c1_HuAgeGBsplitRnaseq_295"
"31416","AL512408.1","c1_HuAgeGBsplitRnaseq_295"
"31417","AP4S1","c1_HuAgeGBsplitRnaseq_295"
"31418","APEX1","c1_HuAgeGBsplitRnaseq_295"
"31419","ARHGAP5","c1_HuAgeGBsplitRnaseq_295"
"31420","ARHGAP5-AS1","c1_HuAgeGBsplitRnaseq_295"
"31421","ARHGEF40","c1_HuAgeGBsplitRnaseq_295"
"31422","BAZ1A","c1_HuAgeGBsplitRnaseq_295"
"31423","BCL2L2-PABPN1","c1_HuAgeGBsplitRnaseq_295"
"31424","BRMS1L","c1_HuAgeGBsplitRnaseq_295"
"31425","C14orf119","c1_HuAgeGBsplitRnaseq_295"
"31426","C14orf28","c1_HuAgeGBsplitRnaseq_295"
"31427","C14orf93","c1_HuAgeGBsplitRnaseq_295"
"31428","CARMIL3","c1_HuAgeGBsplitRnaseq_295"
"31429","CCNB1IP1","c1_HuAgeGBsplitRnaseq_295"
"31430","CDH24","c1_HuAgeGBsplitRnaseq_295"
"31431","CFL2","c1_HuAgeGBsplitRnaseq_295"
"31432","CHD8","c1_HuAgeGBsplitRnaseq_295"
"31433","CTAGE5","c1_HuAgeGBsplitRnaseq_295"
"31434","DAD1","c1_HuAgeGBsplitRnaseq_295"
"31435","DCAF11","c1_HuAgeGBsplitRnaseq_295"
"31436","DDR1","c1_HuAgeGBsplitRnaseq_295"
"31437","DHRS1","c1_HuAgeGBsplitRnaseq_295"
"31438","DHRS4-AS1","c1_HuAgeGBsplitRnaseq_295"
"31439","DOK1","c1_HuAgeGBsplitRnaseq_295"
"31440","EAPP","c1_HuAgeGBsplitRnaseq_295"
"31441","EFS","c1_HuAgeGBsplitRnaseq_295"
"31442","EMC9","c1_HuAgeGBsplitRnaseq_295"
"31443","FAM177A1","c1_HuAgeGBsplitRnaseq_295"
"31444","FAM189A1","c1_HuAgeGBsplitRnaseq_295"
"31445","FANCM","c1_HuAgeGBsplitRnaseq_295"
"31446","FBXO33","c1_HuAgeGBsplitRnaseq_295"
"31447","FGF22","c1_HuAgeGBsplitRnaseq_295"
"31448","FLNC","c1_HuAgeGBsplitRnaseq_295"
"31449","G2E3","c1_HuAgeGBsplitRnaseq_295"
"31450","GEMIN2","c1_HuAgeGBsplitRnaseq_295"
"31451","GMPR2","c1_HuAgeGBsplitRnaseq_295"
"31452","GNG2","c1_HuAgeGBsplitRnaseq_295"
"31453","HEATR5A","c1_HuAgeGBsplitRnaseq_295"
"31454","HECTD1","c1_HuAgeGBsplitRnaseq_295"
"31455","HNRNPC","c1_HuAgeGBsplitRnaseq_295"
"31456","HOMEZ","c1_HuAgeGBsplitRnaseq_295"
"31457","IZUMO4","c1_HuAgeGBsplitRnaseq_295"
"31458","KLHL28","c1_HuAgeGBsplitRnaseq_295"
"31459","L2HGDH","c1_HuAgeGBsplitRnaseq_295"
"31460","LOXL3","c1_HuAgeGBsplitRnaseq_295"
"31461","LRP10","c1_HuAgeGBsplitRnaseq_295"
"31462","LRR1","c1_HuAgeGBsplitRnaseq_295"
"31463","MAP4K5","c1_HuAgeGBsplitRnaseq_295"
"31464","MBIP","c1_HuAgeGBsplitRnaseq_295"
"31465","METTL17","c1_HuAgeGBsplitRnaseq_295"
"31466","METTL3","c1_HuAgeGBsplitRnaseq_295"
"31467","MIS18BP1","c1_HuAgeGBsplitRnaseq_295"
"31468","MRPL52","c1_HuAgeGBsplitRnaseq_295"
"31469","NASP","c1_HuAgeGBsplitRnaseq_295"
"31470","NDRG2","c1_HuAgeGBsplitRnaseq_295"
"31471","NGDN","c1_HuAgeGBsplitRnaseq_295"
"31472","NIN","c1_HuAgeGBsplitRnaseq_295"
"31473","NOP9","c1_HuAgeGBsplitRnaseq_295"
"31474","NOVA1","c1_HuAgeGBsplitRnaseq_295"
"31475","NUBPL","c1_HuAgeGBsplitRnaseq_295"
"31476","OSGEP","c1_HuAgeGBsplitRnaseq_295"
"31477","OXA1L","c1_HuAgeGBsplitRnaseq_295"
"31478","PABPN1","c1_HuAgeGBsplitRnaseq_295"
"31479","PARP2","c1_HuAgeGBsplitRnaseq_295"
"31480","PIGF","c1_HuAgeGBsplitRnaseq_295"
"31481","PIP4P1","c1_HuAgeGBsplitRnaseq_295"
"31482","PNN","c1_HuAgeGBsplitRnaseq_295"
"31483","PNP","c1_HuAgeGBsplitRnaseq_295"
"31484","PRKD1","c1_HuAgeGBsplitRnaseq_295"
"31485","PRMT5","c1_HuAgeGBsplitRnaseq_295"
"31486","PRPF39","c1_HuAgeGBsplitRnaseq_295"
"31487","PSMB5","c1_HuAgeGBsplitRnaseq_295"
"31488","RAB2B","c1_HuAgeGBsplitRnaseq_295"
"31489","RABGGTA","c1_HuAgeGBsplitRnaseq_295"
"31490","RALGAPA1","c1_HuAgeGBsplitRnaseq_295"
"31491","RBM23","c1_HuAgeGBsplitRnaseq_295"
"31492","REC8","c1_HuAgeGBsplitRnaseq_295"
"31493","RNF31","c1_HuAgeGBsplitRnaseq_295"
"31494","SALL2","c1_HuAgeGBsplitRnaseq_295"
"31495","SAV1","c1_HuAgeGBsplitRnaseq_295"
"31496","SCFD1","c1_HuAgeGBsplitRnaseq_295"
"31497","SDR39U1","c1_HuAgeGBsplitRnaseq_295"
"31498","SEC23A","c1_HuAgeGBsplitRnaseq_295"
"31499","SLC22A17","c1_HuAgeGBsplitRnaseq_295"
"31500","SNX6","c1_HuAgeGBsplitRnaseq_295"
"31501","SOS2","c1_HuAgeGBsplitRnaseq_295"
"31502","SRP54","c1_HuAgeGBsplitRnaseq_295"
"31503","STON2","c1_HuAgeGBsplitRnaseq_295"
"31504","STRN3","c1_HuAgeGBsplitRnaseq_295"
"31505","SUPT16H","c1_HuAgeGBsplitRnaseq_295"
"31506","TEP1","c1_HuAgeGBsplitRnaseq_295"
"31507","TGM1","c1_HuAgeGBsplitRnaseq_295"
"31508","TINF2","c1_HuAgeGBsplitRnaseq_295"
"31509","TOGARAM1","c1_HuAgeGBsplitRnaseq_295"
"31510","TOX4","c1_HuAgeGBsplitRnaseq_295"
"31511","TTC5","c1_HuAgeGBsplitRnaseq_295"
"31512","UNGP3","c1_HuAgeGBsplitRnaseq_295"
"31513","ZNF219","c1_HuAgeGBsplitRnaseq_295"
"31514","A1BG","c1_HuAgeGBsplitRnaseq_30"
"31515","ABCC4","c1_HuAgeGBsplitRnaseq_30"
"31516","ABRAXAS1","c1_HuAgeGBsplitRnaseq_30"
"31517","AC004948.1","c1_HuAgeGBsplitRnaseq_30"
"31518","AC005363.2","c1_HuAgeGBsplitRnaseq_30"
"31519","AC009309.1","c1_HuAgeGBsplitRnaseq_30"
"31520","AC009501.2","c1_HuAgeGBsplitRnaseq_30"
"31521","AC020604.1","c1_HuAgeGBsplitRnaseq_30"
"31522","AC021321.1","c1_HuAgeGBsplitRnaseq_30"
"31523","AC044802.1","c1_HuAgeGBsplitRnaseq_30"
"31524","AC062029.1","c1_HuAgeGBsplitRnaseq_30"
"31525","AC064836.3","c1_HuAgeGBsplitRnaseq_30"
"31526","AC073610.1","c1_HuAgeGBsplitRnaseq_30"
"31527","AC091152.4","c1_HuAgeGBsplitRnaseq_30"
"31528","AC092803.2","c1_HuAgeGBsplitRnaseq_30"
"31529","AC093909.1","c1_HuAgeGBsplitRnaseq_30"
"31530","AC093909.6","c1_HuAgeGBsplitRnaseq_30"
"31531","AC104113.1","c1_HuAgeGBsplitRnaseq_30"
"31532","AC105383.1","c1_HuAgeGBsplitRnaseq_30"
"31533","AC112693.1","c1_HuAgeGBsplitRnaseq_30"
"31534","AC112907.3","c1_HuAgeGBsplitRnaseq_30"
"31535","AC139795.3","c1_HuAgeGBsplitRnaseq_30"
"31536","AC174065.1","c1_HuAgeGBsplitRnaseq_30"
"31537","ACAP3","c1_HuAgeGBsplitRnaseq_30"
"31538","ACOT7","c1_HuAgeGBsplitRnaseq_30"
"31539","ADAT2","c1_HuAgeGBsplitRnaseq_30"
"31540","ADGRB2","c1_HuAgeGBsplitRnaseq_30"
"31541","ADORA1","c1_HuAgeGBsplitRnaseq_30"
"31542","AFG1L","c1_HuAgeGBsplitRnaseq_30"
"31543","AGPAT4","c1_HuAgeGBsplitRnaseq_30"
"31544","AGTRAP","c1_HuAgeGBsplitRnaseq_30"
"31545","AHI1","c1_HuAgeGBsplitRnaseq_30"
"31546","AHSA2P","c1_HuAgeGBsplitRnaseq_30"
"31547","AIG1","c1_HuAgeGBsplitRnaseq_30"
"31548","AK9","c1_HuAgeGBsplitRnaseq_30"
"31549","AKAP11","c1_HuAgeGBsplitRnaseq_30"
"31550","AKIRIN2","c1_HuAgeGBsplitRnaseq_30"
"31551","AL022069.1","c1_HuAgeGBsplitRnaseq_30"
"31552","AL022069.2","c1_HuAgeGBsplitRnaseq_30"
"31553","AL024507.2","c1_HuAgeGBsplitRnaseq_30"
"31554","AL031283.1","c1_HuAgeGBsplitRnaseq_30"
"31555","AL035530.2","c1_HuAgeGBsplitRnaseq_30"
"31556","AL080250.1","c1_HuAgeGBsplitRnaseq_30"
"31557","AL080276.2","c1_HuAgeGBsplitRnaseq_30"
"31558","AL080317.1","c1_HuAgeGBsplitRnaseq_30"
"31559","AL109917.1","c1_HuAgeGBsplitRnaseq_30"
"31560","AL121652.1","c1_HuAgeGBsplitRnaseq_30"
"31561","AL121944.1","c1_HuAgeGBsplitRnaseq_30"
"31562","AL133406.3","c1_HuAgeGBsplitRnaseq_30"
"31563","AL136038.4","c1_HuAgeGBsplitRnaseq_30"
"31564","AL136116.3","c1_HuAgeGBsplitRnaseq_30"
"31565","AL137141.1","c1_HuAgeGBsplitRnaseq_30"
"31566","AL137784.1","c1_HuAgeGBsplitRnaseq_30"
"31567","AL137784.3","c1_HuAgeGBsplitRnaseq_30"
"31568","AL137802.2","c1_HuAgeGBsplitRnaseq_30"
"31569","AL138724.1","c1_HuAgeGBsplitRnaseq_30"
"31570","AL138960.1","c1_HuAgeGBsplitRnaseq_30"
"31571","AL139082.1","c1_HuAgeGBsplitRnaseq_30"
"31572","AL139089.1","c1_HuAgeGBsplitRnaseq_30"
"31573","AL139274.2","c1_HuAgeGBsplitRnaseq_30"
"31574","AL139289.2","c1_HuAgeGBsplitRnaseq_30"
"31575","AL139424.2","c1_HuAgeGBsplitRnaseq_30"
"31576","AL139424.3","c1_HuAgeGBsplitRnaseq_30"
"31577","AL161421.1","c1_HuAgeGBsplitRnaseq_30"
"31578","AL161772.1","c1_HuAgeGBsplitRnaseq_30"
"31579","AL353626.2","c1_HuAgeGBsplitRnaseq_30"
"31580","AL354696.2","c1_HuAgeGBsplitRnaseq_30"
"31581","AL355001.2","c1_HuAgeGBsplitRnaseq_30"
"31582","AL355338.1","c1_HuAgeGBsplitRnaseq_30"
"31583","AL355987.5","c1_HuAgeGBsplitRnaseq_30"
"31584","AL356599.1","c1_HuAgeGBsplitRnaseq_30"
"31585","AL358852.1","c1_HuAgeGBsplitRnaseq_30"
"31586","AL359265.1","c1_HuAgeGBsplitRnaseq_30"
"31587","AL359265.3","c1_HuAgeGBsplitRnaseq_30"
"31588","AL359513.1","c1_HuAgeGBsplitRnaseq_30"
"31589","AL390955.2","c1_HuAgeGBsplitRnaseq_30"
"31590","AL391244.1","c1_HuAgeGBsplitRnaseq_30"
"31591","AL391244.3","c1_HuAgeGBsplitRnaseq_30"
"31592","AL445307.1","c1_HuAgeGBsplitRnaseq_30"
"31593","AL445989.1","c1_HuAgeGBsplitRnaseq_30"
"31594","AL450998.2","c1_HuAgeGBsplitRnaseq_30"
"31595","AL513320.1","c1_HuAgeGBsplitRnaseq_30"
"31596","AL513550.1","c1_HuAgeGBsplitRnaseq_30"
"31597","AL583856.2","c1_HuAgeGBsplitRnaseq_30"
"31598","AL589666.1","c1_HuAgeGBsplitRnaseq_30"
"31599","AL589993.1","c1_HuAgeGBsplitRnaseq_30"
"31600","AL645728.1","c1_HuAgeGBsplitRnaseq_30"
"31601","AL691432.2","c1_HuAgeGBsplitRnaseq_30"
"31602","AL928921.2","c1_HuAgeGBsplitRnaseq_30"
"31603","ALDH8A1","c1_HuAgeGBsplitRnaseq_30"
"31604","ALG11","c1_HuAgeGBsplitRnaseq_30"
"31605","ALG1L8P","c1_HuAgeGBsplitRnaseq_30"
"31606","ALG5","c1_HuAgeGBsplitRnaseq_30"
"31607","AMD1","c1_HuAgeGBsplitRnaseq_30"
"31608","AMER2","c1_HuAgeGBsplitRnaseq_30"
"31609","AMY2B","c1_HuAgeGBsplitRnaseq_30"
"31610","ANKRD36","c1_HuAgeGBsplitRnaseq_30"
"31611","ANKRD36B","c1_HuAgeGBsplitRnaseq_30"
"31612","ANKRD36C","c1_HuAgeGBsplitRnaseq_30"
"31613","ANXA11","c1_HuAgeGBsplitRnaseq_30"
"31614","ARGLU1","c1_HuAgeGBsplitRnaseq_30"
"31615","ARHGEF3","c1_HuAgeGBsplitRnaseq_30"
"31616","ARID1B","c1_HuAgeGBsplitRnaseq_30"
"31617","ARMT1","c1_HuAgeGBsplitRnaseq_30"
"31618","ARPC5","c1_HuAgeGBsplitRnaseq_30"
"31619","ASCL1","c1_HuAgeGBsplitRnaseq_30"
"31620","ATAD3A","c1_HuAgeGBsplitRnaseq_30"
"31621","ATAD3B","c1_HuAgeGBsplitRnaseq_30"
"31622","ATG5","c1_HuAgeGBsplitRnaseq_30"
"31623","ATP6AP1L","c1_HuAgeGBsplitRnaseq_30"
"31624","AURKAIP1","c1_HuAgeGBsplitRnaseq_30"
"31625","B3GALT6","c1_HuAgeGBsplitRnaseq_30"
"31626","B3GLCT","c1_HuAgeGBsplitRnaseq_30"
"31627","BCLAF1","c1_HuAgeGBsplitRnaseq_30"
"31628","BEND3","c1_HuAgeGBsplitRnaseq_30"
"31629","BORA","c1_HuAgeGBsplitRnaseq_30"
"31630","BVES","c1_HuAgeGBsplitRnaseq_30"
"31631","BVES-AS1","c1_HuAgeGBsplitRnaseq_30"
"31632","BX323043.1","c1_HuAgeGBsplitRnaseq_30"
"31633","C1orf159","c1_HuAgeGBsplitRnaseq_30"
"31634","C1orf174","c1_HuAgeGBsplitRnaseq_30"
"31635","C2orf92","c1_HuAgeGBsplitRnaseq_30"
"31636","C6orf120","c1_HuAgeGBsplitRnaseq_30"
"31637","C6orf203","c1_HuAgeGBsplitRnaseq_30"
"31638","CAB39L","c1_HuAgeGBsplitRnaseq_30"
"31639","CAHM","c1_HuAgeGBsplitRnaseq_30"
"31640","CAMTA1","c1_HuAgeGBsplitRnaseq_30"
"31641","CAMTA1-DT","c1_HuAgeGBsplitRnaseq_30"
"31642","CAP1","c1_HuAgeGBsplitRnaseq_30"
"31643","CAPZB","c1_HuAgeGBsplitRnaseq_30"
"31644","CASP8AP2","c1_HuAgeGBsplitRnaseq_30"
"31645","CASP9","c1_HuAgeGBsplitRnaseq_30"
"31646","CCDC18-AS1","c1_HuAgeGBsplitRnaseq_30"
"31647","CCDC28A","c1_HuAgeGBsplitRnaseq_30"
"31648","CCDC50","c1_HuAgeGBsplitRnaseq_30"
"31649","CCNC","c1_HuAgeGBsplitRnaseq_30"
"31650","CCNL2","c1_HuAgeGBsplitRnaseq_30"
"31651","CD164","c1_HuAgeGBsplitRnaseq_30"
"31652","CDADC1","c1_HuAgeGBsplitRnaseq_30"
"31653","CDC16","c1_HuAgeGBsplitRnaseq_30"
"31654","CDC40","c1_HuAgeGBsplitRnaseq_30"
"31655","CDC42","c1_HuAgeGBsplitRnaseq_30"
"31656","CDK11B","c1_HuAgeGBsplitRnaseq_30"
"31657","CDK19","c1_HuAgeGBsplitRnaseq_30"
"31658","CDK8","c1_HuAgeGBsplitRnaseq_30"
"31659","CELA2A","c1_HuAgeGBsplitRnaseq_30"
"31660","CELA2B","c1_HuAgeGBsplitRnaseq_30"
"31661","CENPJ","c1_HuAgeGBsplitRnaseq_30"
"31662","CEP104","c1_HuAgeGBsplitRnaseq_30"
"31663","CEP162","c1_HuAgeGBsplitRnaseq_30"
"31664","CEP57L1","c1_HuAgeGBsplitRnaseq_30"
"31665","CEP85L","c1_HuAgeGBsplitRnaseq_30"
"31666","CHKB-CPT1B","c1_HuAgeGBsplitRnaseq_30"
"31667","CHRNA9","c1_HuAgeGBsplitRnaseq_30"
"31668","CHST3","c1_HuAgeGBsplitRnaseq_30"
"31669","CITED2","c1_HuAgeGBsplitRnaseq_30"
"31670","CKAP2","c1_HuAgeGBsplitRnaseq_30"
"31671","CLCN6","c1_HuAgeGBsplitRnaseq_30"
"31672","CLDN10","c1_HuAgeGBsplitRnaseq_30"
"31673","CLSTN1","c1_HuAgeGBsplitRnaseq_30"
"31674","COG3","c1_HuAgeGBsplitRnaseq_30"
"31675","COG6","c1_HuAgeGBsplitRnaseq_30"
"31676","COL9A2","c1_HuAgeGBsplitRnaseq_30"
"31677","COMMD6","c1_HuAgeGBsplitRnaseq_30"
"31678","COQ3","c1_HuAgeGBsplitRnaseq_30"
"31679","COX20","c1_HuAgeGBsplitRnaseq_30"
"31680","COX6A1","c1_HuAgeGBsplitRnaseq_30"
"31681","COX7A2","c1_HuAgeGBsplitRnaseq_30"
"31682","CPTP","c1_HuAgeGBsplitRnaseq_30"
"31683","CRYL1","c1_HuAgeGBsplitRnaseq_30"
"31684","CSPG4","c1_HuAgeGBsplitRnaseq_30"
"31685","CSRNP3","c1_HuAgeGBsplitRnaseq_30"
"31686","CTNNBIP1","c1_HuAgeGBsplitRnaseq_30"
"31687","CTRC","c1_HuAgeGBsplitRnaseq_30"
"31688","CUTA","c1_HuAgeGBsplitRnaseq_30"
"31689","CXXC4","c1_HuAgeGBsplitRnaseq_30"
"31690","CYB5R4","c1_HuAgeGBsplitRnaseq_30"
"31691","DCLK1","c1_HuAgeGBsplitRnaseq_30"
"31692","DCT","c1_HuAgeGBsplitRnaseq_30"
"31693","DDO","c1_HuAgeGBsplitRnaseq_30"
"31694","DDX6","c1_HuAgeGBsplitRnaseq_30"
"31695","DFFA","c1_HuAgeGBsplitRnaseq_30"
"31696","DFFB","c1_HuAgeGBsplitRnaseq_30"
"31697","DIAPH3","c1_HuAgeGBsplitRnaseq_30"
"31698","DIS3","c1_HuAgeGBsplitRnaseq_30"
"31699","DLEU2","c1_HuAgeGBsplitRnaseq_30"
"31700","DNAJC11","c1_HuAgeGBsplitRnaseq_30"
"31701","DNAJC15","c1_HuAgeGBsplitRnaseq_30"
"31702","DNAJC16","c1_HuAgeGBsplitRnaseq_30"
"31703","DNAJC3","c1_HuAgeGBsplitRnaseq_30"
"31704","DNAJC3-AS1","c1_HuAgeGBsplitRnaseq_30"
"31705","DNASE1L1","c1_HuAgeGBsplitRnaseq_30"
"31706","DOPEY1","c1_HuAgeGBsplitRnaseq_30"
"31707","DRAXIN","c1_HuAgeGBsplitRnaseq_30"
"31708","DVL1","c1_HuAgeGBsplitRnaseq_30"
"31709","DYNLT1","c1_HuAgeGBsplitRnaseq_30"
"31710","DZIP1","c1_HuAgeGBsplitRnaseq_30"
"31711","EBPL","c1_HuAgeGBsplitRnaseq_30"
"31712","ECHDC1","c1_HuAgeGBsplitRnaseq_30"
"31713","EDNRB","c1_HuAgeGBsplitRnaseq_30"
"31714","EEF1AKMT1","c1_HuAgeGBsplitRnaseq_30"
"31715","EFHD2","c1_HuAgeGBsplitRnaseq_30"
"31716","EIF4G2","c1_HuAgeGBsplitRnaseq_30"
"31717","ELF1","c1_HuAgeGBsplitRnaseq_30"
"31718","ELOA","c1_HuAgeGBsplitRnaseq_30"
"31719","ELOVL4","c1_HuAgeGBsplitRnaseq_30"
"31720","EMILIN3","c1_HuAgeGBsplitRnaseq_30"
"31721","EN1","c1_HuAgeGBsplitRnaseq_30"
"31722","EPB41L2","c1_HuAgeGBsplitRnaseq_30"
"31723","ERI2","c1_HuAgeGBsplitRnaseq_30"
"31724","ERMAP","c1_HuAgeGBsplitRnaseq_30"
"31725","ERMARD","c1_HuAgeGBsplitRnaseq_30"
"31726","ERRFI1","c1_HuAgeGBsplitRnaseq_30"
"31727","ESD","c1_HuAgeGBsplitRnaseq_30"
"31728","EXOSC10","c1_HuAgeGBsplitRnaseq_30"
"31729","EXOSC8","c1_HuAgeGBsplitRnaseq_30"
"31730","EYA3","c1_HuAgeGBsplitRnaseq_30"
"31731","EZR","c1_HuAgeGBsplitRnaseq_30"
"31732","FAAP20","c1_HuAgeGBsplitRnaseq_30"
"31733","FAM135A","c1_HuAgeGBsplitRnaseq_30"
"31734","FAM212B","c1_HuAgeGBsplitRnaseq_30"
