"","PGBObyQGBO","AveExpr","F","P.Value","adj.P.Val"
"SERP1",-0.0982111573536715,3.07795063131889,0.0132057622353908,0.910320955223349,0.999994892125812
"ME2",-0.0448818091801555,2.33462276770186,0.0131906484179496,0.910372045088316,0.999994892125812
"OXCT1",0.0339238189772346,1.12304436400752,0.0131892069054326,0.910376919443298,0.999994892125812
"FKBP7",-0.0808950920138791,3.64794098712659,0.0131811338075549,0.91040422294863,0.999994892125812
"HNMT",-0.0303939971815759,0.869067811494071,0.0131729312575443,0.910431972952317,0.999994892125812
"BRI3BP",-0.0775691579012419,2.5412904900192,0.0131657536334015,0.910456262724065,0.999994892125812
"Z92544.1",0.0542005802077227,0.598612831267861,0.013160609009587,0.910473676758498,0.999994892125812
"CPNE1",-0.08585142885621,4.66889400072595,0.0131604360656968,0.910474262216147,0.999994892125812
"DUSP16",0.0424641966044215,2.75325217255499,0.0131457279866559,0.91052406696762,0.999994892125812
"TXNRD3",0.0462769251151196,1.87008111619724,0.0131384749423373,0.910548637754643,0.999994892125812
"MMP17",-0.0899243163155943,1.84395507631904,0.0131077145656268,0.910652919714055,0.999994892125812
"RN7SL336P",-0.0861232561380221,2.12690492670078,0.0131015543109003,0.910673818744101,0.999994892125812
"CDK2AP1",-0.0595255935076482,5.92394101679311,0.0130946855908587,0.910697127160865,0.999994892125812
"AMPD2",-0.113118780360085,3.8088688773979,0.0130936959812893,0.910700485827587,0.999994892125812
"QSOX2",0.084968069747891,3.61006803449501,0.013089395616108,0.910715082466004,0.999994892125812
"ATP6V0E1",-0.0679847647246086,2.91297508514749,0.0130812727448625,0.910742660391633,0.999994892125812
"SAP30L",0.075463869335024,3.1594154400877,0.0130713434526314,0.910776383086434,0.999994892125812
"IGFBP5",0.0764598587336502,6.45899872488859,0.013067023631149,0.910791058480933,0.999994892125812
"RNF114",0.0745223068389018,5.04078107758771,0.0130623775480184,0.910806845004736,0.999994892125812
"ATG2A",0.0696228051986831,2.68654955185652,0.0130501144071865,0.910848526549591,0.999994892125812
"UTP4",-0.0498778353437777,2.74883221435007,0.0130500247384485,0.910848831400385,0.999994892125812
"AL662844.4",-0.0565618595390283,2.29150278634484,0.0130482823402449,0.91085475531985,0.999994892125812
"TSC2",-0.0815274162782802,3.71303775390232,0.0130371255353496,0.91089269646561,0.999994892125812
"CKAP5",-0.0456286987943102,3.54242570866793,0.0130010137817543,0.911015615362228,0.999994892125812
"TWISTNB",0.092617247657949,4.09200691527703,0.0129843850664098,0.911072275176204,0.999994892125812
"RPL21P43",0.0642259544331687,1.13416946839808,0.0129823360301769,0.911079259500313,0.999994892125812
"XKR6",-0.025991146841731,0.849255133544022,0.0129784649872642,0.911092455823364,0.999994892125812
"AC114814.3",0.0530609336440133,0.417130449897022,0.0129439816227384,0.911210097233486,0.999994892125812
"GOLGA6L9",0.0790134733113952,2.0499568632306,0.0129288778610498,0.911261674369036,0.999994892125812
"SPG11",0.0335738105547247,2.62592328127255,0.012906434766797,0.911338370702051,0.999994892125812
"SHISA4",0.106654836549998,4.43341233100407,0.0129003240052067,0.911359265137468,0.999994892125812
"NOP58",-0.0884709577714879,4.42711774130774,0.0128928660780463,0.911384772715837,0.999994892125812
"TAF6",0.110728233377304,4.37991224374732,0.0128920266885458,0.911387644061357,0.999994892125812
"AL022341.1",0.0893393108454188,1.74565784274407,0.0128884587457013,0.911399850176113,0.999994892125812
"MTHFD2L",-0.0247769798121492,0.803323860673918,0.0128822905245049,0.911420956017194,0.999994892125812
"TMEM129",0.10935947616681,4.74711649070095,0.0128766989707066,0.91144009309929,0.999994892125812
"MTMR4",0.0594039902835259,4.186033795316,0.012874126985885,0.91144889712691,0.999994892125812
"SLC25A37",0.0513903995936316,3.13191156474071,0.0128738133553937,0.911449970760141,0.999994892125812
"UBALD1",-0.116285757302491,4.21320793908402,0.0128723524711505,0.911454971895922,0.999994892125812
"HSBP1",-0.12055306332203,5.45156287070815,0.0128628555519167,0.911487490306866,0.999994892125812
"LRRC47",-0.0987381019631814,3.63395799018953,0.0128628004274188,0.911487679094238,0.999994892125812
"SOCS2-AS1",0.0364130814703955,0.981894507047748,0.0128612449190068,0.911493006483639,0.999994892125812
"MZT1",-0.102261436280676,2.25279150126811,0.0128445350087007,0.911550256102386,0.999994892125812
"AC005551.1",-0.0340042536938583,0.188213252893338,0.0128435204668017,0.911553733227332,0.999994892125812
"SLC7A6OS",-0.0381476039224626,1.72596519307335,0.0128297139046534,0.91160106610782,0.999994892125812
"SMG5",-0.0955537169119651,4.26828509273338,0.0128214555819415,0.911629390363944,0.999994892125812
"AC135050.1",-0.0345312199087651,1.38320278193118,0.0127981510293951,0.911709369834152,0.999994892125812
"CRIP2",0.195504359145827,5.00581829750642,0.0127860079420201,0.91175107325174,0.999994892125812
"PRDM15",-0.0403915299598541,1.52585915632923,0.0127676382134656,0.911814199210569,0.999994892125812
"KDM5C",-0.0700002861152109,4.86016248755335,0.0127665423821603,0.911817966393225,0.999994892125812
"YIF1B",-0.115028329637638,2.68336100785128,0.0127643242030084,0.911825592417214,0.999994892125812
"DNAJC17",0.0585766550689866,1.56006142773421,0.012762963838365,0.911830269636601,0.999994892125812
"PHF2",0.0476279859509336,2.39029787428652,0.0127524531878514,0.911866415982798,0.999994892125812
"FKBP9",0.0714345534110441,4.39622326350146,0.0127461478440806,0.911888107438525,0.999994892125812
"CRLS1",-0.0602081778508197,3.30297503408373,0.0127435621934805,0.911897004089125,0.999994892125812
"ARL2BP",-0.0557621109431214,1.48839712193831,0.0127368548875923,0.911920086708055,0.999994892125812
"AC126283.1",0.0500130139482184,0.454495989160733,0.0127282748782475,0.911949623059119,0.999994892125812
"CNTNAP1",-0.0904886070155191,1.91254956626636,0.0127141839587977,0.911998152410172,0.999994892125812
"CD200",0.0365581908118314,0.836374815909323,0.0127138206998983,0.911999403839961,0.999994892125812
"DSTYK",-0.0599248648617317,2.41733133197415,0.0127082830434395,0.912018483354794,0.999994892125812
"ZNF251",0.0583823542030437,2.40369744217349,0.0127043529136267,0.912032026832757,0.999994892125812
"ERFE",0.096099706742347,2.18505415591439,0.0127033781016127,0.91203538642579,0.999994892125812
"SGPP1",0.0733287917412515,1.91689365869374,0.0127023040864454,0.912039088063957,0.999994892125812
"PLPBP",-0.0864953036832823,3.39814181268079,0.0127016193680851,0.912041448057213,0.999994892125812
"GHET1",-0.0628801654625124,1.80264874574954,0.0126966699253261,0.912058509035135,0.999994892125812
"AP1B1",-0.0770518993503755,2.47801932761637,0.0126856527560898,0.912096497878024,0.999994892125812
"PPM1B",0.0529029704758259,2.2474110477298,0.0126810635762774,0.912112326987835,0.999994892125812
"AC007250.1",-0.0795261223935482,1.47725495270781,0.0126526359605005,0.912210444969325,0.999994892125812
"C9orf163",-0.0459355068452513,0.754331566210649,0.0126509427179399,0.912216292723877,0.999994892125812
"CRK",0.0734825341378591,3.12659586145498,0.0126414820943862,0.912248973079555,0.999994892125812
"EIF1B",0.136175871606505,5.24952046217634,0.0126237034702825,0.912310420316102,0.999994892125812
"RHOQP3",-0.0756153048660027,1.65775593906728,0.012620961912994,0.912319899705127,0.999994892125812
"PTPA",-0.111908261336175,3.66829521898726,0.0126056479415699,0.912372869507272,0.999994892125812
"IVD",-0.0841499209651086,4.0780714671269,0.0126054160749499,0.912373671765919,0.999994892125812
"CEP55",0.0652446267914608,2.35230750315715,0.0125869124680945,0.91243771838706,0.999994892125812
"AC090506.2",0.080627347590243,1.31698551524347,0.0125857778493603,0.912441647200342,0.999994892125812
"MOB1A",0.0553201863648898,5.31134327170867,0.0125822228338697,0.912453958217729,0.999994892125812
"STRIP2",0.0255176173507031,1.00973482700059,0.0125646142925662,0.912514962595946,0.999994892125812
"AKR1A1",-0.108291314039866,3.63537701873475,0.0125635741034954,0.912518567661465,0.999994892125812
"ATP5MC1P4",0.0692853149156367,0.851263347434828,0.0125579104375612,0.912538199330862,0.999994892125812
"ABT1",0.116749830035574,3.9812626140274,0.0125493851769554,0.912567758458522,0.999994892125812
"ATP5F1C",-0.0948127369562544,4.67752396224132,0.0125450409580994,0.912582824823414,0.999994892125812
"AL645465.1",0.0271863034684191,0.612281453924742,0.0125379811534428,0.912607314864347,0.999994892125812
"KXD1",-0.0899098156201714,3.29586260467088,0.0125378278627279,0.91260784669819,0.999994892125812
"IKZF4",-0.0255388940863549,0.796268221200647,0.0125355061459714,0.912615902171818,0.999994892125812
"GGA1",0.100279462182964,4.0528539690333,0.0125265326179966,0.912647044009635,0.999994892125812
"ADNP",0.0444560248406418,5.11741343598825,0.0125219842725172,0.912662832958955,0.999994892125812
"KPTN",0.0992653272879616,2.91975029290845,0.0125082609702805,0.91271048911657,0.999994892125812
"HNRNPA0",-0.147531541459494,5.51836047476758,0.0125003626462539,0.912737929205796,0.999994892125812
"LSAMP",0.0240916448012904,1.43772555671994,0.0124980263094255,0.912746047711599,0.999994892125812
"CHMP1A",-0.121891749197696,4.28496580408909,0.0124963172993217,0.912751986815139,0.999994892125812
"EIF5A2",0.0494211257518722,2.51974054238563,0.0124929176414141,0.91276380243394,0.999994892125812
"CLSPN",-0.0650840563174766,2.09952038463201,0.0124595860853691,0.912879733720098,0.999994892125812
"ZMYM1",0.0383072776177464,1.8513617769926,0.012442894405816,0.912937848506663,0.999994892125812
"RPS28",-0.242623590936731,6.89382526905088,0.0124306587767668,0.912980473927086,0.999994892125812
"EEF1A1P16",-0.0582809903971555,0.937079370035754,0.0124154892704021,0.913033349662112,0.999994892125812
"CYB5B",-0.0695175374963899,3.85580283334613,0.0124123456715068,0.913044311271711,0.999994892125812
"VPS9D1",0.103328468895852,2.94483830180589,0.0123750318210115,0.913174530843818,0.999994892125812
"ARHGEF7",0.0389900194822019,1.96884185812069,0.01236453127206,0.913211211995396,0.999994892125812
"SMARCB1",-0.102341266233742,3.47835364811809,0.0123550796210028,0.913244242573052,0.999994892125812
"FAM217B",-0.0474600883785743,3.25747758560001,0.0123547865726569,0.913245266890368,0.999994892125812
"CEBPB-AS1",0.0383906625751829,1.22681737451422,0.0123523252903866,0.913253870509819,0.999994892125812
"AC097263.1",-0.151799973436027,3.60862606070585,0.0123459440268955,0.913276180799799,0.999994892125812
"SAMM50",-0.0685288779165796,2.66131205564426,0.0123416477712197,0.913291204738448,0.999994892125812
"MRPS5",-0.0746904297199538,3.44490806296455,0.0123407339184886,0.913294400808848,0.999994892125812
"UBR5-AS1",-0.0517248514313917,1.69316144419849,0.0123394711854493,0.913298817236001,0.999994892125812
"KARS",-0.110846940391957,4.77139421208598,0.0123369324361148,0.913307697241714,0.999994892125812
"AL133467.1",0.0336212487611416,0.582352089717004,0.0123241064078331,0.913352574124002,0.999994892125812
"FAM234A",0.0274333383979203,0.768895617204187,0.012323481699614,0.913354760514514,0.999994892125812
"TJP1",-0.0245706323599397,2.20426582626065,0.0123219228885408,0.913360216377936,0.999994892125812
"SDSL",-0.0669534107302212,1.32042816745884,0.0123196891889175,0.913368034971557,0.999994892125812
"AL138976.2",0.0687940402306459,3.65353557407334,0.0123039313600358,0.913423212339665,0.999994892125812
"NRBP1",-0.0691998077774416,5.55598305323508,0.0123015014206567,0.913431724162951,0.999994892125812
"SNX19P2",-0.0377608007251132,0.858622277171137,0.0122899206489359,0.913472302102842,0.999994892125812
"IKBKE",-0.0323846128541153,0.567266371751337,0.0122884948618733,0.913477299266292,0.999994892125812
"SAAL1",0.0390126625362246,2.46303133232714,0.0122874177008986,0.913481074743937,0.999994892125812
"PARPBP",0.0357792151531793,1.14302560414006,0.012256489568705,0.913589550277506,0.999994892125812
"TOP2A",-0.0726231130771122,5.20248905999667,0.0122557675174712,0.913592084413597,0.999994892125812
"AC009812.3",0.0319971996104365,1.49586414504639,0.0122548284044097,0.913595380470581,0.999994892125812
"POLD2",-0.122236786103223,5.93773286862219,0.012236952541177,0.913658144791943,0.999994892125812
"NCS1",-0.092266956981069,2.91970027941375,0.0122332233875168,0.91367124415659,0.999994892125812
"DENND6A",0.0525311780832458,1.84142866837675,0.0122309462527723,0.913679244022197,0.999994892125812
"DAP3",-0.0943687358256176,3.32804997653896,0.0122038845351369,0.913774373123258,0.999994892125812
"LRIT2",0.045845451156086,1.49141451984066,0.0122001529330917,0.913787499072558,0.999994892125812
"ZSCAN9",0.048071214315379,3.82273759695919,0.0121947589190396,0.913806476168717,0.999994892125812
"CD82",-0.0445248693671855,0.782413532947943,0.0121904044809388,0.913821798954778,0.999994892125812
"ZNF461",0.0381540585524553,1.28488432922017,0.0121862327092911,0.913836481558621,0.999994892125812
"TTC8",-0.0389128399925287,2.18875431452629,0.012161021818,0.913925265853189,0.999994892125812
"DYNLL2",0.0803718987882096,5.38396116260791,0.0121182179822959,0.914076220388888,0.999994892125812
"B4GAT1",-0.12993132485773,6.31075157509196,0.0121126710799209,0.914095802177656,0.999994892125812
"H1FX-AS1",-0.056893777917719,1.78793399259777,0.012112655395444,0.914095857553759,0.999994892125812
"PFDN6",-0.145196674926621,3.23985421243291,0.0121073550371152,0.914114573244271,0.999994892125812
"MAMSTR",-0.0564124592574804,1.33993352389302,0.0121056729292916,0.914120513674248,0.999994892125812
"BCL7B",-0.087541117846099,3.7801084322893,0.0120992936213692,0.914143046251648,0.999994892125812
"ANP32E",-0.0830962892273277,4.93337086910119,0.0120991841538492,0.914143432958227,0.999994892125812
"PJVK",-0.0533853198634873,2.23329687619179,0.0120958669297637,0.914155152273714,0.999994892125812
"HSPA8P5",-0.0542391197780312,1.50609135346492,0.0120898537499805,0.914176400196246,0.999994892125812
"COASY",0.110390975357919,5.5358298049431,0.0120832558096188,0.914199720564528,0.999994892125812
"ADCY3",0.0583343506503358,2.22536517019409,0.0120537849633199,0.914303963870165,0.999994892125812
"KCNN4",-0.0873022898894713,3.04895430542028,0.0120416263451238,0.914347008545272,0.999994892125812
"KRT18P17",-0.0365031673693733,0.220034294361143,0.0120367319796239,0.914364342087855,0.999994892125812
"ABCF1",-0.079337881793208,4.19894173816025,0.0120273091925888,0.914397723226531,0.999994892125812
"PPP6R1",-0.0834241647629566,3.35283008537153,0.0120161294158891,0.914437345857294,0.999994892125812
"EIF4HP1",0.15790186914826,3.30223415788268,0.0120128319844992,0.914449035962502,0.999994892125812
"SPPL3",0.0467800763126656,1.89656352691935,0.01200133997774,0.914489790311415,0.999994892125812
"MCFD2",0.0240095339538811,1.03307068285939,0.011998447816306,0.914500049957902,0.999994892125812
"CWC15",0.0858768551450524,4.15363830864044,0.0119966231802141,0.914506523311942,0.999994892125812
"AC023141.3",-0.045350032544625,0.595681005332728,0.0119821887817201,0.914557750545292,0.999994892125812
"COMMD6",-0.0878791793088882,2.84553984318283,0.0119802017818098,0.914564804793246,0.999994892125812
"MSH2",0.0410615398332634,1.71846135641279,0.0119796164427241,0.914566882977313,0.999994892125812
"PRDX1",-0.145900227950802,5.43820965982983,0.0119716484817756,0.914595177490256,0.999994892125812
"KIF18A",-0.0328748738372071,1.19073572967104,0.0119706487704628,0.914598728174019,0.999994892125812
"GPR63",-0.0283295357781826,0.916279572194984,0.0119612941758039,0.914631960253028,0.999994892125812
"HINT3",0.0687377162470031,2.72305479816692,0.0119594240959179,0.91463860526663,0.999994892125812
"TRIM65",-0.10259997457,4.39800032610437,0.0119550469110341,0.914654160912852,0.999994892125812
"AZGP1P2",0.0357995011830534,0.226297420010968,0.0119337760331019,0.914729794489772,0.999994892125812
"IGIP",0.0735439921686298,3.38844675899557,0.0119209212735434,0.914775535691541,0.999994892125812
"TLK1",-0.0269399559307422,1.86393776811302,0.0119195037766242,0.914780581111836,0.999994892125812
"NCOA2",0.0242830521988986,1.19444225679529,0.011918324399249,0.914784779204078,0.999994892125812
"IPO7",0.0745414568891762,4.05626011215157,0.0119170602562719,0.914789279260169,0.999994892125812
"DUSP6",0.0602079817716863,8.79439563104077,0.011900684125648,0.914847596355306,0.999994892125812
"PQLC2",-0.0739533781057125,2.38563227488443,0.0118947696246043,0.914868668493642,0.999994892125812
"ZNF602P",-0.0627466892449033,1.11947224738915,0.0118847866819907,0.914904247683899,0.999994892125812
"OPA3",0.0355709957547763,1.77820937899998,0.0118831238073458,0.914910175636501,0.999994892125812
"TECR",-0.077581311737303,3.41405870127819,0.0118808565342522,0.914918258875409,0.999994892125812
"PLTP",0.0767602863373744,4.52449559987166,0.0118793221362603,0.914923729725168,0.999994892125812
"ZNF568",0.0327528481368516,0.909135343913786,0.0118760485455335,0.914935402810426,0.999994892125812
"CUL5",0.0252607170061632,1.25219248784389,0.0118753086434983,0.914938041404951,0.999994892125812
"FBXO45",-0.0667608351511646,3.80792318573004,0.0118725924746141,0.914947728358328,0.999994892125812
"MCMBP",0.0662199941548387,3.19288919061021,0.0118410314111907,0.915060370222497,0.999994892125812
"BX640514.2",-0.0489703836085708,0.977138632330503,0.011839033687182,0.915067505239957,0.999994892125812
"PIN4",-0.0469728031220753,1.15341018366512,0.0118203115962309,0.915134402209776,0.999994892125812
"KLHDC3",-0.156432515634932,4.63104886307338,0.0118161869816343,0.915149147315885,0.999994892125812
"AC024940.3",-0.0501524021076176,1.16311658504391,0.011815666958142,0.915151006535564,0.999994892125812
"NPM1P51",-0.0496995059343135,0.395455111824985,0.0117971453740989,0.915217253071364,0.999994892125812
"C1QL4",0.12605264079496,3.05202860854668,0.0117871687910121,0.915252958349012,0.999994892125812
"DHCR7",-0.101953822485148,4.35332761505748,0.0117674004437647,0.915323752683854,0.999994892125812
"RNF145",0.080976043818227,3.10868777649661,0.0117656894246195,0.915329883010224,0.999994892125812
"TPMTP1",-0.0425121702746271,0.297925092242872,0.0117650493695153,0.915332176348201,0.999994892125812
"DHX32",0.0329455927547069,1.8131616208103,0.0117330073422541,0.91544706481102,0.999994892125812
"HIRA",-0.0478595344152259,0.976702087751753,0.0117299732001192,0.915457952124903,0.999994892125812
"NFKBIB",-0.0986145710594903,3.08044204906874,0.0117269030197663,0.915468970205055,0.999994892125812
"DHTKD1",0.0656389365539485,2.42916398118574,0.011725200700626,0.915475080015892,0.999994892125812
"SNRNP27",-0.0813514689986614,2.4111315635178,0.0117124828598463,0.9155207399657,0.999994892125812
"SLC9A1",0.0439620991943537,1.66608016380267,0.0117076264293477,0.915538182281781,0.999994892125812
"AL645933.2",0.0642213183977494,2.2753635333332,0.0117014620654272,0.915560327437731,0.999994892125812
"MRPL52",-0.118483524869405,4.50428577576129,0.0116928560142211,0.915591254109723,0.999994892125812
"JARID2",-0.0254785621074307,1.13513422348945,0.0116927113523051,0.915591774064691,0.999994892125812
"AC104306.2",-0.04331671397871,0.28239493638846,0.0116828302726338,0.915627297112315,0.999994892125812
"TMEM183A",-0.0670418477596932,4.48670554878459,0.0116801370491006,0.915636982043099,0.999994892125812
"YIF1A",-0.109904344486266,4.43530613108773,0.0116732821826894,0.91566163749693,0.999994892125812
"TMEM198",0.0578277643203386,3.51027811556642,0.0116682620925487,0.915679698312337,0.999994892125812
"AC080038.1",-0.0891233721889311,4.32613073084933,0.0116658448063714,0.915688396403941,0.999994892125812
"AL109809.1",0.0269830962400656,0.593659510252093,0.0116614763362375,0.915704117732085,0.999994892125812
"PRPF19",-0.126109037261258,4.83327297657308,0.0116458445179626,0.915760398236382,0.999994892125812
"PLCB2",-0.0498789604938032,0.844296535032873,0.0116236342925576,0.915840429330405,0.999994892125812
"AC092614.1",-0.0350888095858495,1.06278428787341,0.0116067428611105,0.91590134681991,0.999994892125812
"BGN",-0.0604867124954778,7.77960666304438,0.0115930505023939,0.915950760073797,0.999994892125812
"ZNF330",-0.066946254391516,3.18373701197757,0.011588000196107,0.915968993176589,0.999994892125812
"PPIAP74",0.0497052293404771,0.583564627627365,0.0115820409519624,0.915990512989285,0.999994892125812
"C1orf123",0.047700888053658,4.93533802678447,0.0115760630032705,0.916012105979718,0.999994892125812
"RGS12",-0.0493873376927718,1.96859423974847,0.0115717916723772,0.916027537941892,0.999994892125812
"SF3A2",-0.142388719796032,4.52091579506857,0.0115677870329732,0.916042008989358,0.999994892125812
"LARS2",-0.0322738115030796,1.13962357448378,0.0115458029005815,0.916121495419909,0.999994892125812
"BCAP29",0.058757464345967,3.57376487504297,0.0115456767852859,0.916121951626742,0.999994892125812
"AC011374.2",-0.0842104538150357,1.1035954987441,0.0115443796463081,0.916126644016567,0.999994892125812
"LINC00888",-0.0645079666518096,2.42186273568214,0.011542881170305,0.916132065073735,0.999994892125812
"PLIN3",-0.116138765605666,2.88740985047994,0.0115356989253668,0.916158053326963,0.999994892125812
"WDR24",-0.104052804579069,3.5827061923418,0.0115302129365705,0.916177909360781,0.999994892125812
"TF",0.0284515145257174,0.545021060505693,0.0115295416320573,0.916180339414342,0.999994892125812
"ARMC6",-0.104765472205903,2.74837600925904,0.011525792784373,0.916193911175892,0.999994892125812
"POP5",-0.0603073921561998,5.63638123133626,0.0115161495224304,0.916228832454428,0.999994892125812
"AL354920.1",0.0344622026923549,2.0362393240004,0.0115118290355154,0.916244483095353,0.999994892125812
"MRTO4",-0.133753001895728,4.31068828107762,0.0114910697308509,0.916319723624126,0.999994892125812
"MICU2",-0.0456058347777677,1.17395508369109,0.0114892901919003,0.916326176629102,0.999994892125812
"RPL4P5",-0.163421960315008,4.89292677568373,0.0114861904881585,0.916337418054205,0.999994892125812
"GLUL",0.081576779493183,6.89096322771061,0.0114814537064624,0.916354599493804,0.999994892125812
"RAP1BP2",0.0347942302108767,0.212548038053225,0.0114733887235979,0.91638386137211,0.999994892125812
"SMG6",-0.0280955143814648,0.956514884641993,0.0114657881523052,0.916411447774332,0.999994892125812
"MLF2",-0.101777556949115,5.13096584492199,0.0114633730978391,0.916420215193183,0.999994892125812
"MRE11",0.0435043587020698,1.86181333666651,0.011455308453361,0.916449499203692,0.999994892125812
"GNPDA2",0.04393911718397,2.2194812416667,0.011445793761801,0.916484061988303,0.999994892125812
"YIPF6",-0.0450934551180575,3.30475540272773,0.0114269059691568,0.916552716336506,0.999994892125812
"TTC9C",-0.0741570279508204,3.26536272858311,0.0114256301513767,0.916557355816734,0.999994892125812
"DCAKD",-0.0472057659411211,4.15660898432963,0.0114252009016577,0.916558916831817,0.999994892125812
"AQR",-0.0307334768960201,2.28622800827451,0.0114184195641641,0.916583581871544,0.999994892125812
"AP000974.1",-0.0371507029918647,2.26419786928898,0.0114093572158275,0.916616554967774,0.999994892125812
"PCMT1",0.0612961111796764,1.65922700778575,0.0114031282097832,0.916639226716677,0.999994892125812
"CAMTA2",-0.0326858069011799,3.69709910589448,0.011391921769079,0.916680030651621,0.999994892125812
"NELFA",-0.0553869988511413,2.77870759016938,0.0113912259823463,0.916682564760576,0.999994892125812
"TMEM151A",0.040202209478334,0.450730705176964,0.0113897681777137,0.916687874451548,0.999994892125812
"CERK",-0.0578923653392769,3.64323782327181,0.0113750393385801,0.916741539892394,0.999994892125812
"LIMA1",0.0679668339711545,3.80440143628601,0.0113723224847209,0.916751442759578,0.999994892125812
"DUTP5",-0.0444597834991149,0.296972425688581,0.0113575486067481,0.916805314162475,0.999994892125812
"CD63",0.129431634739799,8.78965377355729,0.0113542218270212,0.916817449808847,0.999994892125812
"DENND3",0.0304040873833835,0.766660738280209,0.011350183363372,0.916832184001294,0.999994892125812
"CCT4",-0.101356155702496,2.38065079364901,0.011347484338823,0.916842032776615,0.999994892125812
"AC117498.2",0.0472337119195491,0.57789357927477,0.0113395250851217,0.916871083101138,0.999994892125812
"LRCH3",0.0294815147980767,2.87967009687379,0.0113375624942259,0.916878247909231,0.999994892125812
"MEOX2",0.0421112334214531,2.44123656053399,0.0113272428885953,0.916915931907384,0.999994892125812
"GTPBP6",-0.0904155858295561,3.08340902132226,0.011320338106375,0.916941155732986,0.999994892125812
"NME3",-0.169526623523566,4.80370718192021,0.0113162168205959,0.916956214892468,0.999994892125812
"HNRNPH1",0.0756422835139006,6.71761877415935,0.0113042531518525,0.916999945814326,0.999994892125812
"MRPL46",-0.0684686342416094,1.60152864807505,0.0112990180000772,0.917019089285808,0.999994892125812
"PKN3",0.101880659394,2.89492845844376,0.011296153451842,0.917029566029791,0.999994892125812
"ANAPC7",-0.0850683648514114,3.59627538724893,0.0112845579794396,0.91707198883228,0.999994892125812
"TRAK1",-0.0287236804483049,1.86073224391716,0.0112837368693892,0.917074993753928,0.999994892125812
"ZC3HAV1L",0.0242108192499884,3.0878533896516,0.0112774820495245,0.917097887429161,0.999994892125812
"PDAP1",-0.112428921413027,5.66984800425519,0.0112765782936752,0.917101195856316,0.999994892125812
"PLK3",-0.0774409353155621,2.6043386545914,0.0112735742670261,0.91711219382103,0.999994892125812
"AL451105.2",-0.0295318733437279,0.432166672058391,0.0112694560847861,0.917127273202617,0.999994892125812
"AL356379.1",-0.0573635942260033,0.46762052896298,0.0112627985067131,0.917151656886851,0.999994892125812
"NFYA",0.0476882537332566,2.81135961845432,0.0112625586342321,0.917152535566908,0.999994892125812
"ADIPOR2",-0.0708977771866133,2.65519369768314,0.0112538544952182,0.917184426223046,0.999994892125812
"LY6G5C",-0.0303855666511406,0.796907238352436,0.01124363530958,0.917221883716797,0.999994892125812
"S100PBP",0.0429551690889403,2.98482469002881,0.011241590582316,0.91722938054648,0.999994892125812
"DEF8",0.0906542266773314,3.64541949072734,0.0112332461007121,0.917259982080439,0.999994892125812
"RAB11A",-0.0617309661934002,2.11696046686081,0.011222491408191,0.917299439500512,0.999994892125812
"HESX1",0.0281049088957674,0.60116884532057,0.0112191597022971,0.917311666932068,0.999994892125812
"GLB1L2",-0.0747345176681553,2.8594553894786,0.0112137374039929,0.917331570811744,0.999994892125812
"AC016355.1",-0.0564765974088153,2.50955468094706,0.0112124624837171,0.91733625142737,0.999994892125812
"FAM181B",0.0805882363155885,4.0335663722758,0.0112107731948297,0.917342453729615,0.999994892125812
"EIF4E",-0.0625109992724076,2.42235387982709,0.0112100823735888,0.917344990247986,0.999994892125812
"YWHAZ",0.0643151768843762,5.95403240249794,0.0112097293646818,0.917346286436668,0.999994892125812
"SMYD2",0.0477910274864466,2.62220206682355,0.0111997272248391,0.917383021181298,0.999994892125812
"PRPF6",0.0956518001118352,3.53808886746094,0.0111991230158164,0.917385240784486,0.999994892125812
"CYHR1",0.104395295392802,3.2811809929351,0.0111928164314727,0.917408412071819,0.999994892125812
"ERCC1",0.0827409962570544,2.27531035703648,0.0111914945898477,0.917413269543271,0.999994892125812
"MRPL36",0.128726618425266,4.30346824340258,0.0111914644895791,0.917413380158386,0.999994892125812
"CKAP2",0.0475047452930815,3.76037761531817,0.0111857718823336,0.91743430255965,0.999994892125812
"GSN",0.0917156767549976,3.57737403510484,0.0111726296036397,0.917482625799984,0.999994892125812
"ARL16",0.121162792469888,4.9886471285407,0.0111593469536534,0.917531494410656,0.999994892125812
"POLR2C",0.102595403826475,4.88480125853722,0.0111521315224405,0.917558053265627,0.999994892125812
"AC006449.5",0.04388225568667,2.2546037888855,0.0111479043409658,0.917573616887808,0.999994892125812
"KCTD17",-0.0922055091317904,3.44413211524786,0.0111398422781196,0.91760330804402,0.999994892125812
"DNAJC19",-0.0574825302367206,4.6936226742274,0.011101927887676,0.917743086085208,0.999994892125812
"AL031602.1",0.0524830714338917,1.18632078169152,0.0110938493489472,0.917772900233824,0.999994892125812
"CRIPT",-0.0673432050887062,3.81415015512375,0.0110929384422644,0.917776262657989,0.999994892125812
"DRAM1",0.0342793496319259,0.868568209515501,0.0110877876627761,0.917795278327257,0.999994892125812
"SPRY2",0.0840992762019672,7.52979224562334,0.0110801345811833,0.917823540261965,0.999994892125812
"TSN",0.0873147375342933,4.13301168082885,0.0110742328852969,0.91784534127996,0.999994892125812
"USP20",0.0688128325425876,2.47376980150872,0.0110646361098822,0.917880804573066,0.999994892125812
"SGSM2",-0.0838607128121431,3.44803680600415,0.0110618825675718,0.917890982705363,0.999994892125812
