"","QSVZbyPSVZ","AveExpr","F","P.Value","adj.P.Val"
"Gpx7",-1.07711561050887,5.89299025481612,0.247246099699867,0.643060338451523,1
"Cxcl12",0.993712886018411,5.83652794735179,0.247044726439224,0.64319203289655,1
"Hist2h2aa2",-0.178653983683899,10.5882901936358,0.246335663287316,0.643656297997171,1
"Hmgxb3",0.0927241040098776,5.56024684764292,0.246214330412132,0.643735827847713,1
"Slc4a2",0.355484580953312,6.58133553397188,0.245980336973055,0.643889274341,1
"Hes5",-0.546184803950293,8.0392665320679,0.245531648389443,0.644183774815661,1
"Cntf",-0.153143872879101,2.79988027025366,0.245526748118361,0.644186993058629,1
"Ocrl",0.153143872879099,2.79988027025366,0.245526748118354,0.644186993058634,1
"March7",0.297638525884153,9.90628755335597,0.245309132155482,0.644329953546776,1
"Polh",-1.0838610181493,5.45540549062285,0.244639807539225,0.644770170743054,1
"Tsc2",0.388155301477285,7.19253515775781,0.244443607287167,0.644899358983064,1
"Apom",-0.144714300836341,3.40754800724666,0.244228179435759,0.64504128438512,1
"Ccdc84",-0.58046043222244,3.89035044126279,0.243918891205761,0.645245186298534,1
"Fam13b",0.367335399529688,7.56364768308141,0.243732945199294,0.645367853302208,1
"2010012O05Rik",-0.865428782844251,6.12601717178473,0.24371035389641,0.64538276068525,1
"1810014B01Rik",-0.42666320335714,7.20849413130406,0.243705787305001,0.645385774161821,1
"Osgin2",1.00574544990023,6.19866371189739,0.243640472577228,0.645428879073028,1
"Dctn5",-0.429489966029564,8.81830937734161,0.242444339009795,0.646219590431824,1
"Atp6v1a",-0.174126316207019,10.5402571271878,0.241831403240643,0.646625745031267,1
"Txnl1",-0.382787775318606,9.73116755824869,0.24093972824807,0.647217782379891,1
"Kctd15",-0.296023515853196,8.08452149369347,0.240458579092489,0.647537829623198,1
"Fbf1",-0.650721582498378,6.173047577429,0.240392018466754,0.647582136197877,1
"1700040D17Rik",0.344720381237308,4.35572867230421,0.240173838343287,0.647727424490436,1
"Gpatch1",0.802141670232768,5.08413099525713,0.239766763077881,0.64799872586573,1
"D3Ertd254e",0.156447344294974,6.63129826734111,0.238861880800725,0.648602855229472,1
"Map2k7",0.654984735725699,6.35534035544902,0.238408905900158,0.648905825882386,1
"Gm4943",-0.247709322437231,9.34933353049787,0.238205891374591,0.649041730800218,1
"Tram1",0.111790840942348,9.15597163654207,0.238202809667749,0.649043794371009,1
"Git2",-0.776954872673019,6.19657170249313,0.238074950051947,0.649129426691504,1
"Sin3b",-0.753686025107988,7.49257639798281,0.237427193716246,0.649563705047118,1
"Egln1",0.481401198419501,9.04881118293396,0.237032950397332,0.649828389875327,1
"4833413G10Rik",-0.139802137125066,5.40728724317156,0.236995849349178,0.649853313026283,1
"Aldh2",-1.08515962686932,7.71187855070219,0.236979066962535,0.649864587648454,1
"Evc2",-0.301788247125853,3.72281791419529,0.235872473479024,0.650609138289229,1
"Slc10a7",0.311737887357386,4.94259962253291,0.235822891013789,0.650642551012958,1
"Efnb2",-0.473293503639884,8.55355869928114,0.235509082672429,0.650854124695061,1
"Ifitm2",1.02584912412842,5.69106746274322,0.235340198651531,0.65096806288627,1
"Pmepa1",0.333909284154253,5.1979689303039,0.234989743598047,0.651204664949112,1
"Mllt3",-0.838694135588257,5.22005089736577,0.234409576273989,0.65159684678841,1
"Stk16",-0.558506567724216,6.31095517001721,0.23430113479316,0.651670219668287,1
"Tubgcp5",0.780000670503529,4.72832679867988,0.233975761254369,0.651890501363395,1
"BC010981",0.461363221258972,5.1136983768994,0.23386911731605,0.651962742983551,1
"Gm2808",-0.93131699524663,5.94339080399688,0.233046404104204,0.652520762637077,1
"Gpr137b-ps",0.565532036421214,8.6713505437476,0.232721387680737,0.652741555994242,1
"Mesp1",0.0895441330772861,4.94384774115205,0.232369484473778,0.652980835508642,1
"Otud4",-0.159652938569093,6.49145240818175,0.232152969773617,0.653128170954179,1
"Donson",0.490663035889226,7.07723980773576,0.231999809150659,0.653232447514263,1
"2610100L16Rik",0.476515621764857,6.21423001229117,0.231973118816663,0.653250623606717,1
"Eaf2",0.145801770769101,2.79620921919866,0.231964268572086,0.653256650908341,1
"Ptcd1",-0.551720707867528,9.09787104981254,0.231957754391761,0.653261087368318,1
"Mrpl24",-0.129160868445785,9.4428783821781,0.231183032676046,0.653789274355847,1
"Ftsj3",-0.963501155932079,6.8172580814843,0.230985034686557,0.653924445009982,1
"Wipi1",0.50505205268417,6.21062206113388,0.230953336847449,0.653946091542797,1
"Foxj2",-0.521355567389527,8.30089736412728,0.230604836703698,0.654184207597141,1
"B230205o20rik",0.43278272079081,3.81836568258356,0.230585988819315,0.654197092102453,1
"Lca5l",0.76449989552028,3.69642144953989,0.230584885096118,0.654197846633706,1
"Tbc1d9b",-0.578834587243337,8.38182411409935,0.230122234374875,0.65451432763114,1
"Lcn12",0.115157601395162,3.98168365867146,0.230038112980574,0.654571915098522,1
"Mboat7",0.327515538680434,4.09440164083357,0.230012390689232,0.654589526622369,1
"Zbtb43",0.619214261912394,5.80279554418335,0.229941005766681,0.654638408955719,1
"Gm17066",0.329757043996706,6.11178264496366,0.229690892299256,0.654809755412417,1
"0710001D07Rik",0.50450806744307,5.3967512725184,0.22962972709728,0.654851676160542,1
"Ankrd13c",0.189008897139416,7.80674780004873,0.229104058717072,0.655212245311924,1
"Rhcg",-0.658523320393145,3.54627889058955,0.228900392749109,0.655352085856366,1
"Pdk1",0.734434227176752,4.20775059349629,0.228473994276298,0.655645113881664,1
"Txndc11",0.305492788265374,4.55798444447163,0.227855734506758,0.656070608040016,1
"Trappc6b",-0.446581421812441,10.037930896211,0.22761687611999,0.656235189145322,1
"Hmbox1",0.407815736521471,5.19689078288091,0.227579256948485,0.656261119927177,1
"Aptx",-0.355221950718681,3.52619752915357,0.227326997192792,0.656435071947149,1
"Aamdc",-0.436839356061308,9.65751826159212,0.227241917152304,0.656493768562278,1
"Ptpn9",0.384897363569181,7.82957018015856,0.22685162922846,0.65676320606137,1
"3110009E18Rik",0.44767320075999,5.66805516815653,0.226818076344641,0.656786383171172,1
"Enpp4",-0.750570333221,7.3719382254939,0.22657232921207,0.656956202479137,1
"Taf6",-0.337954934769152,7.01917026921013,0.226306704619941,0.657139888806206,1
"Xkr4",-0.0642150259807996,2.76533162793585,0.225968194662544,0.657374174912735,1
"AK085609",-0.0642150259807996,2.76533162793585,0.225968194662544,0.657374174912735,1
"D8Ertd124e",-0.0642150259807996,2.76533162793585,0.225968194662544,0.657374174912735,1
"Steap4",0.0642150259807996,2.76533162793585,0.225968194662544,0.657374174912736,1
"Eml1",0.0642150259807996,2.76533162793585,0.225968194662544,0.657374174912736,1
"Fam175a",-0.0642150259807996,2.76533162793585,0.225968194662544,0.657374174912736,1
"Gm4876",0.0642150259807996,2.76533162793585,0.225968194662544,0.657374174912736,1
"Gm10421",0.0642150259807996,2.76533162793585,0.225968194662544,0.657374174912736,1
"C76434",0.0642150259807996,2.76533162793585,0.225968194662544,0.657374174912736,1
"4930480K23Rik",0.0642150259807996,2.76533162793585,0.225968194662544,0.657374174912736,1
"Tescl",0.0642150259807996,2.76533162793585,0.225968194662544,0.657374174912736,1
"Oc90",0.0642150259807996,2.76533162793585,0.225968194662544,0.657374174912736,1
"Tars2",-0.0642150259807992,3.04202329412175,0.225968194662526,0.657374174912748,1
"Camta1",-0.784026545122345,5.92158481775526,0.225723517103165,0.657543656840944,1
"2610020P09Rik",-0.592083692041384,5.19928519153523,0.225455361985711,0.657729534464466,1
"Ide",-0.484353304200393,9.1951245090776,0.225347552775106,0.657804304158839,1
"Kif5c",-0.552824168773425,7.91680042061546,0.225249260483002,0.657872493211752,1
"Mbd2",0.348032333490215,9.7741525006947,0.225248604006809,0.65787294869711,1
"Lrrc46",0.0629162919113209,3.58793362423617,0.225228310387682,0.657887029509226,1
"Akap8l",0.569229744758724,4.93390157986338,0.224633461225668,0.658300124537014,1
"Elk1",0.516683784499698,6.13652887705782,0.224007737486841,0.658735406488809,1
"Dmwd",-0.692603432054057,6.67554400141058,0.22394533705435,0.658778857128431,1
"Trp53bp1",-0.440620772372961,11.1237972558956,0.223671905143485,0.658969343227454,1
"Ppp2r3a",0.276077816317089,8.54165744687321,0.223357694140779,0.659188419507962,1
"Ralbp1",-0.394540239170253,8.47504289259277,0.223331090746212,0.65920697702561,1
"Smim7",-0.352934379576268,7.84351097876556,0.222912213198129,0.659499354021324,1
"Lnx1",-0.0654657376011669,2.90430281683898,0.222910053425939,0.659500862441891,1
"Psmb3",-0.35091574137328,8.68347092482722,0.222903939951703,0.659505132243211,1
"Ipw",0.744307696276205,3.93139372868511,0.222687995894769,0.65965600027933,1
"Rab4a",1.12202657655481,7.46445699626874,0.22195861865049,0.66016625797824,1
"Ern1",0.775581611564291,4.46719362017836,0.221837013156153,0.660251433429957,1
"Tax1bp3",0.53879647295743,3.44760727648537,0.22172403063105,0.660330595498299,1
"Ugdh",0.354809100399908,7.8583825075762,0.221638007124875,0.660390885558434,1
"9130011E15Rik",0.544089405166507,3.39415210733186,0.221383429594079,0.66056939402154,1
"Vti1a",0.17312471969786,3.06544167284978,0.220422066047592,0.661244664795613,1
"Gnai1",-0.503658038692527,7.99682767472313,0.220271519061234,0.661350578101666,1
"Stra6",-0.950583013805354,4.0036123404764,0.220010295386426,0.661534463107242,1
"Spred2",0.95991570233607,6.85494513492483,0.219975025605117,0.661559301327835,1
"Fam71a",0.0961605372647405,3.13072277311357,0.219730811994454,0.661731353867729,1
"Golph3",0.708307345694646,6.28121914020207,0.219714032911134,0.661743179422583,1
"Ttll1",-0.503666521804817,6.7247118024899,0.21970947823506,0.661746389563113,1
"Ctr9",-0.413070266296125,5.67381780209237,0.219443195043297,0.661934138991317,1
"Tgfb1",-0.11613343541618,2.64302921842925,0.219053629039673,0.66220907006698,1
"Mrrf",-0.354882202106918,5.18452480538956,0.21904657272034,0.662214052802793,1
"Psmg3",-0.459837773307015,5.80168894410033,0.218958083477629,0.662276546989668,1
"Fzd1",0.766077898118307,5.21948715222639,0.218889032832375,0.662325323982549,1
"Lox",-0.0741308071121467,2.5343497689993,0.218725176805541,0.662441109662139,1
"Zfpm1",-0.0741308071121467,2.5343497689993,0.218725176805541,0.662441109662139,1
"Igf2os",-0.0741308071121467,2.5343497689993,0.218725176805541,0.662441109662139,1
"2900057C01Rik",0.0741308071121467,2.5343497689993,0.21872517680554,0.66244110966214,1
"Atp2b3",0.0741308071121467,2.5343497689993,0.21872517680554,0.66244110966214,1
"Tekt4",0.0741308071121467,2.5343497689993,0.21872517680554,0.66244110966214,1
"Rita1",-0.0741308071121467,2.5343497689993,0.21872517680554,0.66244110966214,1
"Casp6",-0.370060972583475,3.37244462769876,0.218500780681653,0.662599763241111,1
"Grwd1",-0.291489705972046,3.22201774981799,0.2181575641229,0.66284262381221,1
"Atxn7l2",0.142177712705557,2.63867214929554,0.218037058730986,0.662927950501875,1
"Gpr137b",-0.407286314170119,5.34133455238547,0.217817994910059,0.663083139655254,1
"Gtf3c5",0.442358028726185,6.67420008221091,0.217237018116817,0.663495189970779,1
"Gstm7",-1.17762018386822,6.55734334734766,0.21723688773921,0.663495282516954,1
"2410089E03Rik",-0.768654201891239,6.61172937827803,0.217088648763891,0.663600529804415,1
"Gnaq",0.486274337430524,9.39087198587235,0.217018633662816,0.663650255070733,1
"Rragd",0.280173513566537,5.50990011402607,0.216430737251622,0.664068181008268,1
"Fezf2",0.898430829894117,5.0781064237176,0.21639045857577,0.664096840493676,1
"Tmc8",-0.128173485694626,4.25719387430946,0.216175788020325,0.664249641447657,1
"Bri3",-0.475941690412264,8.00299434932709,0.215508901246192,0.664724933914235,1
"Ncoa1",-0.306038486700242,8.29803442574537,0.215098714108848,0.665017733344076,1
"Rph3a",-0.518533480363269,3.20250765187699,0.214805591707891,0.66522718393277,1
"Tor1a",0.887382524520241,7.29968913296371,0.214764915301208,0.665256263387426,1
"Gm16386",-0.317872123095034,3.56294387753182,0.214640270611935,0.665345393011989,1
"Timm23",-0.235079679070259,10.3749004690437,0.214479911704388,0.665460108437054,1
"Mier3",-0.768453216528162,5.83981532732811,0.214315736537664,0.665577609492647,1
"9430011C21Rik",0.45240836107885,3.74917289870679,0.214301277595361,0.665587960533548,1
"Nelfcd",-0.502911184045928,7.02848275652534,0.213356567275985,0.666265219855066,1
"Tcf7",-0.617028734489849,5.11679983362504,0.213078437089229,0.666464967453556,1
"Ndufv1",0.1912745143789,10.6077016701962,0.212784038035914,0.666676576605182,1
"DQ699523",0.299953495353139,6.6469068295578,0.212554638765828,0.666841591811243,1
"Helz",0.14907263500933,3.24610766888416,0.212068082866556,0.667191957595346,1
"Rabl3",0.482400762660162,6.63720214194771,0.211697554152101,0.667459109710891,1
"Ube2q1",-0.441220055033178,8.44586592273937,0.21167824486895,0.667473039749712,1
"Cd44",0.376532226798923,3.44652846659986,0.211045472788117,0.667929971510059,1
"Vps51",0.832203744199655,4.33772573567852,0.21068802440751,0.668188466777732,1
"Mdm4",0.42348446980353,9.00424466582907,0.210253329594058,0.668503192945529,1
"Gclm",0.566447574342792,9.47226535359732,0.209854940792491,0.668791989340646,1
"Wnt7b",0.420626738075314,6.94747323225108,0.209381603689953,0.669135560957061,1
"Pick1",-0.281059071958815,7.43900787282299,0.2092839777252,0.669206482902884,1
"Coq9",-0.408430374430456,7.45520423067664,0.208843400005326,0.669526804172999,1
"Gm15800",0.344901892666239,5.86688345455562,0.208678468058982,0.669646825875535,1
"A230046K03Rik",-0.416224553047363,6.84053149862892,0.208402683039899,0.669847647815553,1
"Eef1a2",-0.269507239302941,4.56519182506135,0.207781402593117,0.670300660237838,1
"Dr1",0.36798461184473,7.44506682769957,0.207382666695716,0.670591846233383,1
"Nfkbiz",-0.438715247431115,3.36976132765967,0.207319756355575,0.67063781972998,1
"D530037H12Rik",-0.866154499641596,4.74936821496251,0.207003874735237,0.670868790272891,1
"Fam114a2",0.446069752732848,8.69834633865588,0.2066721261418,0.671111598582567,1
"Agtpbp1",-0.7594062893292,7.57392668811001,0.206558794607286,0.671194601940723,1
"Mtus1",1.19102615510402,6.29858072133198,0.206516321453529,0.671225716320184,1
"Focad",-0.368527427265676,5.4968195659018,0.206091711475494,0.671536989785334,1
"Nbeal1",0.549714447059694,3.50601954269629,0.206088917074915,0.671539039625608,1
"Tsta3",-0.481016299474764,4.28896941563769,0.205829419621165,0.671729469964865,1
"Uck1",0.387051597271526,3.77973901097729,0.205568458788247,0.671921124564128,1
"Zfp449",-1.01591842551489,5.57479487819584,0.205533018727574,0.671947164063629,1
"Lrrc14",-0.583166845530658,3.80334188163893,0.205054659193213,0.67229891053865,1
"Tmem198",0.105277879787947,5.13489611326843,0.204965835410993,0.672364280311059,1
"Lsp1",-0.74780186636162,3.74601558692664,0.204846376082255,0.672452223998366,1
"Ifi30",-0.15910725917773,2.83201624381975,0.204790930596839,0.672493052719869,1
"Gm19313",0.387170059729807,3.36152694253016,0.20473268928003,0.672535947608384,1
"Kdm4c",-0.244648286509486,5.9775862642407,0.204298494189545,0.672855972225892,1
"Ino80d",0.46635733247094,4.23831701703103,0.203850980110192,0.673186255205612,1
"Srl",-0.826397876118629,4.51063948232667,0.203597312507826,0.673373671445662,1
"Eif2s3y",0.304076080277083,6.9706426855036,0.20329165250739,0.673599693312962,1
"AI835735",0.0763117557344066,3.21093098043083,0.203247804364258,0.673632134310246,1
"Ireb2",0.603288961193365,6.60435752504408,0.203130332346322,0.673719067212912,1
"Catsper2",0.241825548808367,4.42633955717128,0.203096972454515,0.673743760234033,1
"9430016H08Rik",-0.630155492788198,7.389445765533,0.20294776323002,0.673854235784281,1
"Pi4kb",-0.7705868017115,5.34301463777744,0.202848669874793,0.673927632990006,1
"Nmt2",0.298089273983528,9.27850922510164,0.202790449595539,0.673970766374372,1
"Gdap2",0.777904356369458,5.52345597586764,0.202235811343383,0.674382063506393,1
"Gm17344",0.373417027540869,10.9583090020186,0.202092475495049,0.674488469019459,1
"Ust",-0.204525290861929,4.7845698079853,0.201531846405281,0.674905101623877,1
"Gas2",-0.237706284070613,2.95741975479666,0.201467973744088,0.674952614182901,1
"5830454E08Rik",-0.826748146742517,5.40947409297961,0.201345247196031,0.675043932165563,1
"Cbfa2t3",-0.0608680451710164,3.365624879414,0.201181693885191,0.675165681905099,1
"Ephb4",-0.653399468991733,6.25523592072317,0.200985201886466,0.675312032276956,1
"Reep4",-0.389823247026544,4.50081109083631,0.200848978734327,0.675413545367757,1
"Pnn",-0.394151466130127,9.66393914337379,0.200520786438578,0.675658288161045,1
"Mbtps1",-0.610395383573392,5.85941275784238,0.200507305512207,0.67566834658073,1
"Azi2",0.294411732994403,7.28371324968419,0.200349493890376,0.675786124434945,1
"Zbtb33",0.517285620891175,6.38205716790885,0.200302347273602,0.675821321981296,1
"Tmem117",0.475501343269755,3.97264168026645,0.200208840971201,0.675891144729202,1
"Gnpnat1",0.287547894173117,3.50665429123576,0.19982189633247,0.676180297196176,1
"Ndufb9",-0.50921667284279,11.1217434565535,0.199595880729805,0.676349352057901,1
"Grk6",0.54139164188704,7.89508018264213,0.199421368783763,0.676479964147285,1
"Iqcf3",0.121544660191371,3.98398147390703,0.199263836593553,0.676597928470576,1
"C1qc",-0.278833755905707,2.76149974832324,0.199251944342546,0.676606836042756,1
"Cldn5",-0.71513751371756,5.84707298361825,0.19923714727721,0.676617919846425,1
"Eif5",-0.146608513780965,11.8323638116694,0.199007936566046,0.67678967600402,1
"Crem",0.20470294879356,3.04805222954733,0.19892551565796,0.676851466908123,1
"Gca",-0.61785578701114,6.47399733729671,0.19879940002574,0.676946046301714,1
"Herpud1",-0.641112345751302,6.88945555227022,0.198522751439971,0.677153646377586,1
"Lars2",0.557658012490984,3.79957648098585,0.198504138438608,0.677167620178556,1
"AW209491",0.779923875493434,6.3286395292883,0.197830681538154,0.677673765628699,1
"Sufu",-0.695794082004419,3.83300611443707,0.197220306263868,0.67813341946585,1
"Gas7",1.01001052823385,5.22253037685083,0.197116198190662,0.678211907335009,1
"D8Ertd317e",0.552907911438147,4.95459503959267,0.196716927964255,0.678513157137154,1
"1110002L01Rik",0.695535854214368,6.04429279968392,0.196713395470986,0.678515824086517,1
"4931406E20Rik",0.867623939523687,7.22291278494716,0.196671982212916,0.678547092322069,1
"Xpc",0.776304248329159,3.99990576370708,0.196618091656301,0.67858778735754,1
"Dclk1",0.878612693768313,6.4784222602116,0.196469738633984,0.678699850472882,1
"A930004J17Rik",0.267542230674125,4.35715755713834,0.196464849946265,0.678703544183106,1
"4930518I15Rik",-0.490761449881716,4.89613521981616,0.19603536386861,0.679028268904424,1
"Ifi27l2b",-0.110425085866855,5.8379080348332,0.195868672966268,0.679154418053431,1
"Minpp1",0.405206993219116,6.25459867178169,0.195665781564092,0.679308052344866,1
"Ogfr",0.318375269416159,5.68403964307497,0.195412161502543,0.679500237473652,1
"E4f1",0.527180993393334,3.70822407554781,0.194985793138543,0.679823671689105,1
"Akr1b10",0.7435926635857,4.33242256765967,0.194788728566763,0.679973307718233,1
"Nabp2",-0.294123654277778,9.32672754225381,0.194655427497938,0.680074579297214,1
"Defb19",0.064215025980801,3.0505349914908,0.194524309690092,0.680174233793773,1
"Gm14590",-0.0642150259807992,3.0505349914908,0.19452430969008,0.680174233793782,1
"Trafd1",-0.206293980253967,8.85149353072387,0.194488075366836,0.680201780529772,1
"Inpp4a",-0.742521326220207,4.21797898053504,0.194481402534662,0.680206853819077,1
"Ptpdc1",0.385959886593907,3.3668467565382,0.194345544644651,0.680310168513585,1
"Slc19a3",-0.818313578502093,3.8942658626859,0.193957439118559,0.680605552453918,1
"Htr2b",0.666376181398418,3.56435040986565,0.192941289527316,0.681380658714859,1
"Arf3",0.316328474070294,8.06557868992343,0.191966617844335,0.682126483160221,1
"Cc2d2a",0.165693660447455,5.62187854462786,0.191862110868068,0.682206590218405,1
"Ptprb",0.772932301763166,3.96975596001387,0.191780264584828,0.682269345999494,1
"1700110K17Rik",1.02560801736198,7.63011909336841,0.191779981021162,0.682269563450964,1
"Ylpm1",-0.553957640735459,8.01017076217176,0.191425909639481,0.682541237814195,1
"Tenc1",-0.281842883654734,3.36299610942843,0.191006798777294,0.682863214336252,1
"Rictor",0.422361569677871,6.4548856892851,0.190499325250221,0.683253654026454,1
"Pi4k2b",-0.59583731350208,3.99550437039099,0.190436139926615,0.683302312076677,1
"Mlh3",-0.519471111339581,7.4295661789041,0.190132515938551,0.683536266205717,1
"Shq1",0.0378193499277639,3.16701791704625,0.190122148518314,0.683544258743308,1
"Gpr135",0.0378193499277639,3.16701791704625,0.190122148518314,0.683544258743308,1
"2010010I01Rik",-0.19736331941654,4.04414868540248,0.189807894120016,0.683786653024366,1
"Rpp40",1.40559926517978,5.04119387113573,0.189663559734318,0.683898064954138,1
"Zswim4",0.430924005350852,3.78703617617355,0.189147355251971,0.684296948915351,1
"Prdm15",0.140744333561016,2.81331173027914,0.189064483136966,0.684361048236257,1
"9430091E24Rik",-0.31773526284035,3.27951555599859,0.188912619093458,0.684478555527499,1
"D7Ertd316e",0.0663826743276461,4.33457126564018,0.188861809264488,0.684517883356712,1
"Wbscr25",-0.131738129848964,3.50702807597462,0.188351382096776,0.684913323527092,1
"Zfp619",-0.58571449203461,3.53776045275925,0.188181541833363,0.685045048023992,1
"Psma4",-0.129986383100213,9.18797653025084,0.187810238936999,0.685333275795485,1
"Hdac11",-0.635193137389153,4.26469732002156,0.187145319665866,0.685850297080122,1
"Nbr1",-0.346797428215613,10.1051650284681,0.186827231362225,0.686098029524424,1
"4930509H03Rik",0.580960066913578,3.95891758307303,0.186791934706076,0.686125535004268,1
"Tasp1",-0.133650915646885,4.42344182223996,0.186670955514516,0.686219834027497,1
"Cmtr1",-0.695093225900064,4.29752204821978,0.186564589083749,0.686302773721502,1
"Pstk",0.383604806647948,6.77373743052613,0.186485319602473,0.686364603209,1
"Il1rap",0.65600276682843,3.79791621492653,0.185908171182686,0.686815257741234,1
"Trak1",-0.604718892463199,11.3249906619775,0.185880265771869,0.686837068715053,1
"Tubgcp3",-0.604586836508577,7.75180367059051,0.185567124400377,0.687081958164151,1
"Disp2",-0.648517405325869,4.15186135490516,0.185500129742208,0.687134383444846,1
"Pid1",0.239660319264154,6.9710812916092,0.185380648466383,0.687227909684103,1
"Rcl1",-0.0725126418741469,3.3264706510702,0.185047548623005,0.687488843990792,1
"Ptpn23",0.611216017627874,6.30609776975677,0.184868922552174,0.687628888881199,1
"Mark3",-0.374689707332256,7.59094469352991,0.18480172078881,0.687681597169061,1
"Gm26744",-0.185464368318833,4.12579738033393,0.184575063984974,0.687859456778263,1
"Pdgfa",-0.405866051367602,6.54653206185055,0.184261756941962,0.688105530683205,1
"Fbxl5",0.407442944409098,8.39374183320272,0.18407018766781,0.688256116242412,1
"Ube2v1",-0.271836949718351,7.90299182922127,0.1838453383994,0.688432983695909,1
"Srcin1",0.0916408093557903,5.18835077632821,0.183829119892613,0.688445746335021,1
"B930036G03Rik",0.172844742811984,6.67266799047768,0.183685380644666,0.688558887325819,1
"Stxbp1",0.839947984581453,6.24482656268725,0.183488854510547,0.688713665475358,1
"Aars",-0.591758622048386,7.25160067562511,0.183228000447991,0.688919262206305,1
"Rab11b",0.108030157922503,10.6650205336901,0.183138221883516,0.688990063935412,1
"Tada3",-0.753380727198058,5.61772512455412,0.183061872960213,0.689050291304177,1
"Mgat2",0.481750024289711,4.95242670567226,0.183048210957195,0.689061070100317,1
"Gm19345",-0.0523132481546633,3.21208421608746,0.182988527780921,0.689108163572582,1
"4930447I22Rik",0.73802195363217,3.8043648732922,0.182895790972753,0.689181356799853,1
"Ulk2",-0.298027606435967,3.70962181654256,0.182831057018065,0.689232461934739,1
"Prpf39",-0.461577114258802,7.79168678660205,0.182775474244087,0.68927635131799,1
"Stam",0.18380454764233,5.02741088969403,0.182679315328266,0.68935229967867,1
"S100a6",0.413536517995185,9.41812471080351,0.182527418424814,0.689472320609822,1
"Zc3hav1",-0.064215025980801,2.69120082082371,0.182333646345511,0.689625517232037,1
"Dqx1",-0.064215025980801,2.69120082082371,0.182333646345511,0.689625517232037,1
"4933437I04Rik",-0.064215025980801,2.69120082082371,0.182333646345511,0.689625517232037,1
"D730048M19Rik",-0.064215025980801,2.69120082082371,0.182333646345511,0.689625517232037,1
"5730420F10Rik",-0.064215025980801,2.69120082082371,0.182333646345511,0.689625517232037,1
"Rab9b",-0.064215025980801,2.69120082082371,0.182333646345511,0.689625517232037,1
"2810427A07Rik",-0.064215025980801,2.69120082082371,0.182333646345511,0.689625517232037,1
"Urah",-0.064215025980801,2.69120082082371,0.18233364634551,0.689625517232038,1
"2810416A17Rik",-0.064215025980801,2.69120082082371,0.18233364634551,0.689625517232038,1
"Aqp5",0.0642150259808001,2.69120082082371,0.182333646345505,0.689625517232042,1
"Dock6",0.0642150259808001,2.69120082082371,0.182333646345505,0.689625517232042,1
"AU022252",0.0642150259808001,2.69120082082371,0.182333646345505,0.689625517232042,1
"Lgals9",0.0642150259807996,2.69120082082371,0.182333646345502,0.689625517232044,1
"6030458C11Rik",0.0642150259807996,2.69120082082371,0.182333646345502,0.689625517232044,1
"Them6",0.0642150259807996,2.69120082082371,0.182333646345502,0.689625517232044,1
"Zdhhc8",0.0642150259807996,2.69120082082371,0.182333646345502,0.689625517232044,1
"Gpat2",0.0642150259807996,2.69120082082371,0.182333646345502,0.689625517232044,1
"Wdr13",-0.0642150259807992,2.69120082082371,0.1823336463455,0.689625517232045,1
"9530097N15Rik",-0.0642150259807992,2.69120082082371,0.1823336463455,0.689625517232045,1
"Gm11944",-0.0642150259807992,2.69120082082371,0.1823336463455,0.689625517232045,1
"Ccdc93",0.0642150259807988,2.69120082082371,0.182333646345498,0.689625517232047,1
"Gm6211",0.0642150259807988,2.69120082082371,0.182333646345498,0.689625517232047,1
"Rock1",-0.345064059626917,9.5447444357316,0.181830387694579,0.690023857196449,1
"Gabrb3",-0.298901116521817,8.23182062300826,0.181794117735716,0.690052591498765,1
"Trdmt1",-0.42842145107242,3.64430235674197,0.181623284031284,0.690187978638928,1
"Maf",0.81077456657787,5.48871108841523,0.181491636641423,0.690292363057021,1
"March10",0.0800515726497437,4.68725790292483,0.181251422820485,0.690482949311394,1
"Ptgs1",-0.348651544448689,3.11011074624355,0.181209525166745,0.690516206716171,1
"Tctn1",-0.932433746528783,7.05256965591988,0.180889905319381,0.690770067408445,1
"6720454L07Rik",-0.30357755396764,3.08971584072283,0.180794332091338,0.690846030086912,1
"Tpm1",-0.518931482159497,9.35335476988558,0.180704556988809,0.690917406543832,1
"Hsd17b4",0.531345337885192,8.7999497792504,0.180659130910939,0.690953531129181,1
"Rnf213",-0.456060582721003,7.08970278999479,0.180402963478081,0.69115734866049,1
"Dyrk1b",0.465311167012243,7.13014314399534,0.180206278481413,0.691313958630121,1
"1810009N02Rik",0.0424504392360769,3.31396563721046,0.180205180667645,0.69131483305259,1
"Ndufv2",-0.26229616260267,10.3988610090954,0.180106731403218,0.691393262266324,1
"Armcx1",0.467043299372571,4.83037236228808,0.180031768508118,0.691452998590737,1
"Olig2",-0.396633083967988,7.78188720558034,0.179981651399425,0.691492944252135,1
"Ppp2ca",-0.115112374106269,11.2315613370635,0.179629754599583,0.691773612402821,1
"Ttpal",0.747309506097455,4.66184578030661,0.179537709969189,0.691847080934753,1
"Setd5",0.147817276875557,10.537919145375,0.1791867531947,0.692127418552792,1
"Msl2",-0.532232620089734,8.12862393771672,0.178827938667776,0.692414376884607,1
"Commd9",0.300294162269017,3.48473112608821,0.178786793327496,0.692447304738167,1
"AU021128",-0.0741308071121458,2.76037373737018,0.178621364091383,0.692579741025464,1
"Zfp869",-0.218727747805137,4.42335207156462,0.178382975124776,0.692770716747201,1
