"","Glioblastoma_cancer_stem_cell"
"INIP",3.66069879445261
"INSIG1",7.64141640919032
"INSM1",3.73796280365771
"INSR",0.388577560103387
"INTS13",3.46372779913608
"INTS14",3.72972511097054
"INTS2",2.52215003954521
"INTS6",2.15862078176911
"INTS6L",0.818180513987857
"INTS7",2.74089510963655
"INTS8",2.87897188629147
"IP6K3",0.65097769508092
"IPMK",1.34335362962902
"IPO5",4.51678801808836
"IPO7",5.28110495140365
"IPO8",3.99444116191126
"IPO9",5.403136038072
"IPP",2.41384317916098
"IQCB1",2.91464685609101
"IQCC",4.4035713696431
"IQCG",2.31427360271833
"IQGAP3",3.344833946004
"IRAK1",6.8651091617626
"IRAK1BP1",1.47361320719349
"IREB2",3.95972531615929
"IRF2",2.71238578202987
"IRF6",0.739666182921994
"IRS1",2.30351575034767
"ISG20L2",5.93828054734176
"ISOC1",4.22128478208615
"ISOC2",4.86593599936947
"ITGA10",2.55114166825997
"ITGA11",0.652333466880749
"ITGA2",4.48348682985306
"ITGA4",2.1359163872034
"ITGAE",1.87038115644242
"ITGAX",1.23748166162324
"ITGB1",7.14394962130383
"ITGB1BP1",5.08448027220381
"ITGB3BP",1.78267195084668
"ITM2C",6.83243601658013
"ITPA",4.5352900051835
"ITPKA",3.71100252286086
"ITPR3",2.63314703910535
"ITPRIPL1",1.55459276450121
"JADE3",0.771974833850416
"JAGN1",6.05859170651709
"JAK1",2.8862206235944
"JAK2",0.939012442504613
"JAM2",1.67959227355028
"JCAD",0.851839333362775
"JMJD6",4.5641848737365
"JOSD2",4.67691408615235
"JPT1",3.88444479395171
"JPT2",5.04171684679644
"JRK",4.07898673000863
"JTB",7.85372278204223
"JUN",9.33806070192022
"KANSL3",4.27702789292056
"KARS",5.28738023933141
"KAT14",1.82049031008039
"KAT2B",1.77501131060799
"KAT5",3.20014599104923
"KATNA1",2.22540562643334
"KBTBD11",0.784050079580398
"KBTBD2",5.19334579972743
"KBTBD6",5.54590666225274
"KBTBD8",0.496262226777477
"KCMF1",2.96813920640724
"KCNC3",0.522055069110777
"KCNE4",1.11590056648725
"KCNE5",0.428124538259232
"KCNK3",0.417908606050244
"KCNN4",1.50694727030124
"KCNS1",0.4487574491625
"KCP",0.767854504125482
"KCTD10",2.57129120836679
"KCTD12",6.47269578333709
"KCTD3",4.13021113188998
"KCTD9",4.70933402015206
"KDELC1",3.83750525796392
"KDELC2",4.70839850408381
"KDELR3",4.4920251139262
"KDM1B",1.77614628452845
"KDM2A",2.72056551001829
"KDM5C",5.265352616811
"KDM5D",0.508378438597524
"KDM8",1.25534962198901
"KDSR",3.52063480411217
"KHDRBS1",5.23107467816213
"KHSRPP1",0.270668437612903
"KIAA0100",5.64620250013153
"KIAA0141",5.30706587500744
"KIAA0895L",5.04458652277435
"KIAA1324",0.785646437117595
"KIAA1468",1.79831325436192
"KIAA1522",3.25368382054611
"KIAA1549L",0.822945494820163
"KIAA1586",4.15287106657142
"KIAA1614",0.534995515256549
"KIAA1755",0.224549445658937
"KIAA1841",1.89114445727346
"KIAA2013",5.81495678885521
"KIDINS220",3.67710644858338
"KIF11",3.07663781901173
"KIF13A",1.74244102635967
"KIF14",2.64583155963595
"KIF15",1.76413646423525
"KIF18A",1.52124536114428
"KIF18B",3.75018829429269
"KIF1BP",3.39971230188862
"KIF1C",5.09162201944245
"KIF20A",5.67387738754535
"KIF20B",2.61228386273396
"KIF22",4.69975390267665
"KIF23",3.53889191201902
"KIF24",2.03076827259019
"KIF2A",2.24484252835052
"KIF2C",2.81766089334108
"KIF3B",4.07929660233846
"KIF4A",1.93413916120173
"KIF4B",0.477702902322874
"KIF5B",6.28232986269171
"KIF7",1.52567574363631
"KIF9",0.756226508120856
"KIFAP3",2.14741690900027
"KIFC1",4.46590405754348
"KIFC3",1.56487381951768
"KIN",2.42147979120594
"KIRREL1",3.93042350519435
"KLF10",4.24761348380908
"KLF14",0.318649325815741
"KLF2",3.07534294931192
"KLHDC3",6.23603546740489
"KLHDC7B",1.04314292614554
"KLHL11",2.70947924651433
"KLHL13",1.44959864403405
"KLHL15",2.49388840469726
"KLHL2",2.27652807637572
"KLHL20",2.47052813138535
"KLHL22",2.27377610172079
"KLHL23",2.22754013586378
"KLHL30-AS1",0.483113000394568
"KLHL4",1.9438653857489
"KLHL5",1.95170795940192
"KLHL8",1.87594331728383
"KLHL9",1.70936307040955
"KMT5A",4.80167966254328
"KNL1",2.33221740346084
"KNSTRN",4.3223838302268
"KNTC1",3.25642354673325
"KPNA1",1.86771555396104
"KPNA2",6.53927802872217
"KPNA3",2.7073221249777
"KPNA4",3.96227121749841
"KPNB1",6.81690454570441
"KPTN",3.22292167996422
"KRBOX4",2.29357459139558
"KREMEN1",1.84420331768853
"KRR1",4.11030334410736
"KRT10",3.73827694010547
"KRT17",1.02587266806572
"KRT19",0.586984678571315
"KRT7",1.61533821746133
"KRT79",0.621513269357383
"KRT8P12",4.42848650682417
"KTN1",5.729775819163
"KYAT3",2.67246772893201
"L1CAM",2.34359589086343
"L3MBTL2",2.65174277366587
"LAGE3",6.68617750431435
"LAMA1",0.567419734203175
"LAMA3",0.457053500120104
"LAMA4",2.70029188521717
"LAMB1",4.79218430020042
"LAMC1",6.63657443756553
"LAMP1",6.48489081563548
"LAMP2",6.02701993530032
"LAMP3",0.711248557343516
"LAMTOR2",6.63922047062146
"LANCL2",2.21577803722779
"LAP3",2.63716310283578
"LAPTM4A",7.01493702049655
"LAPTM4B",4.10191028789924
"LARP7",3.87224088873057
"LARS",4.94196345548662
"LARS2",1.72853816151832
"LASP1",3.36252972092546
"LATS1",3.05677659326467
"LAYN",1.1786661857289
"LBH",1.72334297623457
"LBR",5.24302227178333
"LCLAT1",1.25894910948256
"LCMT2",4.17701902453398
"LCNL1",0.496213731394802
"LCOR",1.81075935404887
"LCTL",1.60424338377052
"LDAH",1.4417926147959
"LDHA",7.82340086182782
"LDHAP3",0.766936621734634
"LDHAP4",3.19037757723699
"LDHAP5",1.0297105350571
"LDHB",3.76682303118856
"LDLR",5.57978316625229
"LDLRAP1",3.45613805009365
"LDOC1",6.45071797334812
"LEMD3",2.71510087603744
"LENG1",3.56525553464828
"LENG9",1.56305634199374
"LEO1",1.05530126917862
"LEPROTL1",3.86273596189206
"LETM1",3.42449023604698
"LETM2",1.61569765217892
"LFNG",4.16955875371903
"LGALS1",9.74029779554433
"LGR4",2.57273033465343
"LHFPL4",0.750365103317191
"LHX2",1.55842782597161
"LIFR",3.28530363572038
"LIG1",2.60582687254988
"LIMK2",3.18773015223649
"LIN7C",4.65388413791388
"LIN9",1.56867956334379
"LINC00106",2.84440654231119
"LINC00320",0.261109266178403
"LINC00339",4.00785431256356
"LINC00342",3.4607114600077
"LINC00346",2.99176146523104
"LINC00488",0.909903794241488
"LINC00519",0.30348140463326
"LINC00565",0.659556840747915
"LINC00618",0.971631355934216
"LINC00667",2.98236593497506
"LINC00685",3.85086842092816
"LINC00863",2.42255399938848
"LINC00888",4.0689176503103
"LINC00909",3.62234820578242
"LINC00920",1.42349573141589
"LINC00926",2.31237977989062
"LINC00941",3.83310802839409
"LINC00942",1.55854078802746
"LINC01003",4.28951904160183
"LINC01060",0.271106766096909
"LINC01063",1.72984936446056
"LINC01094",0.302646703218596
"LINC01114",0.516354841723812
"LINC01128",1.95613153433171
"LINC01137",1.28419402629394
"LINC01191",0.276216589099546
"LINC01270",0.604912184654227
"LINC01271",1.09549414791097
"LINC01273",0.707409619293143
"LINC01291",1.62775309150842
"LINC01337",0.801680039050346
"LINC01351",0.280440086019849
"LINC01424",1.53710857230595
"LINC01451",0.837352220207208
"LINC01465",1.18570835204957
"LINC01468",0.61870203699096
"LINC01503",1.02556972582035
"LINC01508",0.367553334108077
"LINC01547",1.54523318267861
"LINC01551",1.19272891962279
"LINC01556",0.779857410933171
"LINC01560",3.55616861952419
"LINC01561",0.25398367785675
"LINC01571",0.493007030257342
"LINC01578",0.831259311596956
"LINC01583",0.439474153149041
"LINC01589",0.477486767600596
"LINC01668",0.642056294829518
"LINC01686",0.982961663342809
"LINC01711",1.10730989143431
"LINC01717",0.231997271602548
"LINC01771",0.570541456376174
"LINC01775",1.31130753405718
"LINC01778",0.622683749563961
"LINC01843",0.521172909021191
"LINC01909",0.920712445276008
"LINC01963",4.88969580537437
"LINC02031",0.41082289629849
"LINC02052",0.393554748181314
"LINC02084",0.908352127696681
"LINC02262",0.493616555447664
"LINC02263",0.553984063486134
"LINC02378",0.435330748504971
"LINC02525",0.460496332871517
"LINC02544",0.262285611127787
"LINC02561",0.364486062758527
"LINS1",1.90736925635861
"LIPG",3.40612523891766
"LIPH",0.842515855692832
"LIPT2",1.92309518597345
"LLPH",4.16271733479344
"LMAN1",5.37970586588278
"LMAN2",6.39567789807403
"LMAN2L",3.24932000115833
"LMF2",7.07137381663951
"LMLN",2.65035529135771
"LMNA",6.26413371378106
"LMNB1",4.12125771733675
"LMNB2",5.58307305225745
"LMO7",1.48404733973752
"LONRF2",4.22178800251447
"LOX",0.839890635487402
"LOXL1",4.73953007121168
"LOXL2",2.7891519141352
"LOXL3",4.29970801911228
"LOXL4",0.703500886949503
"LPCAT2",1.39642472127249
"LPGAT1",3.63424410062004
"LRAT",0.366921862247172
"LRFN3",3.86027592771116
"LRP12",1.99246368604066
"LRP3",1.58035404670934
"LRP8",3.67238227655533
"LRPAP1",4.82655729902309
"LRPPRC",4.1847652999237
"LRR1",3.19548885802434
"LRRC14",4.88424618446366
"LRRC15",0.578839127766732
"LRRC37A4P",1.81613687725824
"LRRC37A9P",0.636703269425107
"LRRC40",1.78747721098412
"LRRC42",4.0224290224002
"LRRC45",4.43490473487103
"LRRC57",2.50382654875843
"LRRC58",5.01414005222902
"LRRC59",5.69178673610751
"LRRC8E",0.532325727542778
"LRRCC1",2.59338127982511
"LRRFIP1",2.24648068706829
"LRRN2",0.497177788126093
"LSM1",3.49691343512356
"LSM10",4.94653202309466
"LSM12",4.10491069331338
"LSM14A",4.6979756195277
"LSM2",4.47501720433366
"LSM3",3.61881329888164
"LSM4",5.63471057726887
"LSM5",5.47743425857824
"LSM6",2.89486766387255
"LSM8",5.99438262509158
"LTBP1",1.72438020976358
"LTBP2",1.37802864402349
"LTBR",1.10495311593806
"LTN1",3.42056246806788
"LTV1",2.01758516984666
"LUCAT1",1.61273372756243
"LUZP1",2.78281767986892
"LY6D",0.521547013877698
"LY6E",2.96834300857228
"LYAR",2.84042994933737
"LYPD1",0.950599483637287
"LYPD3",0.454946090130466
"LYPD6",0.401401021972649
"LYPLA1",3.72027797800521
"LYPLA2",6.03817849388295
"LYRM2",2.76291989994951
"LYSMD2",1.80463173976391
"LYSMD3",4.6828683385182
"LZIC",4.32048084507962
"LZTFL1",1.54474148679843
"M6PR",6.56880983965969
"MACF1",4.11208066944672
"MACO1",2.05217200479256
"MAD2L1",4.89847138554487
"MAD2L1BP",4.26825525870946
"MAD2L2",4.51126902195297
"MAEA",3.22529002888591
"MAFB",0.958210624076863
"MAFF",3.39971817077544
"MAFG",4.92051073343987
"MAGED1",4.56891318335495
"MAGED2",7.12200138662463
"MAGEE1",2.78100992914225
"MAGEF1",9.08619326525426
"MAGEH1",3.3977745815844
"MAGEL2",0.731564142933761
"MAGIX",1.5526050774926
"MAGOH",4.61117925986118
"MAGOH3P",2.78287547957781
"MAGOHB",4.95438482721466
"MAGT1",3.62663990039026
"MAIP1",2.00542180081639
"MAML1",4.03121068214788
"MAML2",1.10448951132728
"MAN1A1",2.79589708776496
"MAN1B1",5.4423072848469
"MAN2A1",3.85195104346013
"MAN2B2",2.69053296613041
"MANBAL",4.08049583529434
"MANEA",3.6355169888517
"MANF",6.48217317078601
"MANSC1",1.67224147101719
"MAOB",0.714425395548368
"MAP10",3.41676678518828
"MAP1A",5.15129658533483
"MAP1B",5.56209986211673
"MAP1LC3B",5.25325759597028
"MAP2K4",2.21815630054761
"MAP2K6",1.09772144637405
"MAP3K11",4.72049647913216
"MAP3K2",2.75189804026768
"MAP3K5",0.809590895927183
"MAP3K7",3.86446210631011
"MAP4K3",2.67561287798548
"MAP4K4",3.8928384884013
"MAP7D1",5.44875719943461
"MAP7D3",2.8871919789539
"MAPK14",3.29849436720151
"MAPK6",1.56167979013707
"MAPK8",1.59445069878533
"MAPK9",3.35158331163915
"MAPKAP1",2.35774017013422
"MAPKAPK3",2.71045817670823
"MAPRE1",3.78983055140694
"MAPRE2",1.84728948051378
"MARCH5",2.9941427123558
"MARCH7",4.40412857214388
"MARCKS",9.0863600858782
"MARCKSL1",8.16450853817159
"MARVELD1",2.58611072798724
"MARVELD2",0.733392630701153
"MASTL",3.14488758894877
"MAT2A",8.98114163538675
"MAT2B",5.9369906938503
"MATR3",6.09576537039772
"MBD1",4.78007574480818
"MBD2",2.58652651647689
"MBD3",4.75930145569737
"MBNL1",1.88360877570789
"MBOAT7",5.77759423863172
"MBTPS1",4.19839940198504
"MBTPS2",3.91257248099801
"MCAM",2.16022873802985
"MCAT",3.62212431301673
"MCFD2",1.54554870074827
"MCL1",9.89046476860127
"MCM10",2.03021282209201
"MCM2",4.48193942692956
"MCM3",5.71180278564595
"MCM4",5.95540772586411
"MCM5",4.4692319072107
"MCM6",4.45151998489368
"MCM7",7.60111782133053
"MCM8",2.84647568773033
"MCM8-AS1",1.32324099598435
"MCM9",1.13058920887265
"MCMBP",3.72008096757572
"MCOLN2",0.290266149186186
"MCPH1",0.846488159641626
"MCTS1",3.88147246481013
"MCU",0.993186003725657
"MCUB",1.8657491090282
"MDC1",3.24110064700336
"MDFIC",3.29382113770041
"MDH1B",0.981616647242664
"MDK",6.22025529779097
"ME1",0.344679731215992
"ME2",2.30537444128565
"MEA1",6.20854231985075
"MED11",5.10442209870675
"MED12",4.14539034789207
"MED14",3.48550698674731
"MED14OS",0.75230201995713
"MED18",4.02450128446176
"MED19",3.93986644957272
"MED20",4.04822456314301
"MED21",3.64992385715789
"MED22",5.72066165502938
"MED30",2.36152237010196
"MED31",4.50168131040219
"MED4",3.16638963397218
"MED8",4.29490660500312
"MEG3",0.794203657407532
"MEG9",0.432686411737026
"MEGF9",3.57441698933345
"MEIS2",1.26052360118745
"MEIS3P1",2.05934573662179
"MELK",2.35454088237638
"MEMO1P1",3.60256102595648
"MEPCE",7.32154092473642
"MESD",3.67725660059626
"MESP1",2.25816301591517
"MEST",2.88997849781557
"MET",3.19174624266138
"METAP1",3.27819316169651
"METAP2",4.87877349677087
"METTL1",4.01982086104582
"METTL13",4.19119950230581
"METTL15P1",2.35345449356955
"METTL21A",2.24022145773527
"METTL9",3.52266867092211
"MEX3B",2.24456926970273
"MEX3C",4.07095508054355
"MEX3D",4.49852695039667
"MFAP1",4.33689136889012
"MFAP2",1.61347753374807
"MFAP3",2.83191499953477
"MFAP4",3.46226121199183
"MFAP5",0.778824238936082
"MFF",4.61986486516067
"MFN2",5.47451618564834
"MFSD1",2.43320549760466
"MFSD10",6.4230344588071
"MFSD14B",3.61253409684253
"MFSD14C",2.61077947925962
"MFSD2A",2.65439635211678
"MFSD3",5.66451271715394
"MFSD6",3.1501066663319
"MFSD9",2.51311707391731
"MGARP",0.398544575798995
"MGAT5",1.09678632714078
"MGLL",1.04998125009931
"MGST1",1.10505319836745
"MGST3",3.96135012708563
"MIAT",0.69190847341237
"MICAL2",0.732319325596078
"MICB",2.13520389873325
"MICU1",1.64753701192653
"MICU2",2.38717121854604
"MIEN1",3.42690165924402
"MIER1",3.30324525269843
"MIF-AS1",1.98403237974721
"MIGA1",2.31722337286037
"MILR1",2.20713109945625
"MINOS1P2",0.255094621517464
"MINPP1",2.91189320532471
"MIOS",3.26390698835339
"MIR101-1",0.239237601093995
"MIR132",0.39825064033357
"MIR155HG",0.510549160861253
"MIR17HG",1.76532069155051
"MIR205HG",0.854230387503209
"MIR222HG",2.88038074461722
"MIR22HG",5.85868210115385
"MIR3143",0.485190614863732
"MIR3188",0.624178264162066
"MIR3197",0.662948244417127
"MIR31HG",0.571755746743024
"MIR320A",0.563373625629301
"MIR3649",0.646681810283715
"MIR3685",4.41203014669541
"MIR3689C",0.26141567357363
"MIR3689D2",0.404405307927545
"MIR3689E",0.656481657866323
"MIR3912",0.227668568687562
"MIR3929",1.30231216202025
"MIR3936HG",0.511131477083782
"MIR4453HG",3.95080772758178
"MIR4470",0.423615354310681
"MIR4482",3.01724685446013
"MIR4502",0.672061678986627
"MIR4521",0.258861056006775
"MIR4645",0.642607063401865
"MIR503HG",4.0521794784368
"MIR572",1.01250412112434
"MIR621",6.07219799628857
"MIR645",0.213268527602317
"MIR9-3HG",2.13410945856462
"MIS12",6.27149588025093
"MIS18A",3.05056559594325
"MIS18BP1",3.44932902595092
"MKI67",5.38183327419472
"MKKS",2.94089196876669
"MKNK1",1.5911986660361
"MLC1",2.4958749637508
"MLF1",1.35975139150299
"MLH1",3.34796396249984
"MLH3",3.20286138935199
"MLKL",1.10027335903766
"MLLT10P1",2.40437557720419
"MLLT10P2",0.620891718259067
"MLPH",0.837136410114485
"MLX",6.32118935453599
"MMAB",4.37211073365615
"MMACHC",2.67837618556428
"MMADHC",5.17325798799302
"MMD",2.13388497516282
"MME",0.332282457951839
"MMGT1",5.02675352205504
"MMP11",2.98835411986369
"MMP16",1.27571322861324
"MMP19",1.30475534320973
"MMP2",1.71091734238628
"MMP7",0.733490241860254
"MMRN1",0.766694104383028
"MMS22L",1.65149485906867
"MND1",0.849673868343368
"MNS1",0.702472296981872
"MOB1A",5.91001535199194
"MOB4",2.66759839887736
"MOCOS",1.43449469802655
"MOCS2",5.62037741833726
"MOCS3",4.20924169645947
"MOK",1.49013637323784
"MON1B",4.78340806711797
"MORC4",1.63322104218162
"MORF4L1",4.88739591788044
"MORF4L2",7.6817133369742
"MORN2",1.73269547876223
"MOSMO",1.97210143775046
"MOSPD1",2.76941157905438
"MOSPD2",2.89313852529741
"MOXD1",2.85559289752146
"MPC2",4.34002672130826
"MPDU1",5.64597672736691
"MPHOSPH10",4.09017247576897
"MPHOSPH6",2.84605316898226
"MPLKIP",4.8025030555528
"MPP1",0.697021565890531
"MPP4",0.924144769103746
"MPZ",2.10711122618419
"MPZL1",4.32861505233808
"MRAP2",0.864301317793993
"MRAS",2.90671680938398
"MRE11",2.1707865626646
"MRFAP1",9.50720469561091
"MRFAP1L1",7.36638571285635
"MRGBP",5.80298262615164
"MRGPRF",0.365643713805639
"MRM2",5.62802282100992
"MRM3",3.63712700122955
"MRPL1",1.3477070081569
"MRPL11",3.00761755763035
"MRPL13",2.44498320548465
"MRPL14",3.99231805989673
"MRPL15",4.81192371172628
"MRPL16",6.02429545062949
"MRPL17",7.14612662794141
"MRPL18",5.58737487387774
"MRPL19",0.696051052886028
"MRPL20",6.23476305078884
"MRPL21",4.0083494402932
"MRPL22",3.39782648517745
"MRPL23",1.08302659874869
"MRPL24",6.86501069145678
"MRPL27",5.74423343101133
"MRPL28",6.93870760119073
"MRPL3",4.03692877646895
"MRPL30P1",0.664981771945546
"MRPL35",4.98380996338436
"MRPL37",4.04834233690332
"MRPL4",1.4238655844778
"MRPL40P1",0.753896678100448
"MRPL41",7.87345180853637
"MRPL43",3.79879670880453
"MRPL44",4.03475261777075
"MRPL45",3.40700425552536
"MRPL47",5.0320451790559
"MRPL48",1.36043046711386
"MRPL50",4.71014319844298
"MRPL51",8.48215469288409
"MRPL54",4.72731823220152
"MRPL57",6.52928068635674
"MRPL58",4.70780938862711
"MRPL9",6.07240404654255
"MRPS10",4.66105936181774
"MRPS14",4.7467517058555
"MRPS15",5.36467456905212
"MRPS18A",2.80375537173509
"MRPS18C",2.68918495436926
"MRPS18CP6",0.258532212888164
"MRPS21",5.48217836648594
"MRPS22",1.15904880241746
"MRPS23",4.85418253270851
"MRPS27",3.37098567287152
"MRPS33",4.80319169164726
"MRPS35",3.69187521679664
"MRPS36",4.66356750357366
"MRPS7",6.39168136980201
"MRPS9",1.99906233708511
"MRS2",4.00120864849648
"MRTO4",5.39640673904383
"MSANTD3",1.99370449994768
"MSH2",1.91378404165509
"MSH3",1.21423521043352
"MSI2",3.24544683270525
"MSL3",3.89079802358909
"MSMO1",6.28274643431278
"MSN",4.84278093501028
"MSNP1",0.52373892319246
"MSRB1",4.88193125975859
"MSRB2",2.4305365327091
"MSX2",0.452470415218208
"MT-TG",7.96492833510516
"MT-TH",8.51384533519605
"MT-TI",8.79803291139163
"MT-TK",7.10796182964791
"MT-TL2",9.57941034113892
"MT-TR",8.32457182341163
"MT-TS1",12.3605583724779
"MT-TS2",8.81599772151863
"MT-TT",8.72238718843651
"MT1E",1.94718872476645
"MT1F",0.670205857049743
"MT1L",0.762127452084961
"MT1M",0.643424671999101
"MT2P1",0.724050646923049
"MTA3",1.30696671229377
"MTATP6P2",1.59531577469321
"MTBP",1.48733205182261
"MTCH2",4.73587203199489
"MTCO2P22",1.57285758247048
"MTCO2P30",0.752887176319171
"MTDH",4.20146424338867
"MTERF3",3.64412723503517
"MTF2",2.75641008204219
"MTFR1",1.67064644905607
"MTFR2",1.60452299583784
"MTG2",4.35818926875398
"MTHFD2",4.34323996505311
"MTIF2",3.83327510400488
"MTM1",1.63214046596014
"MTMR1",2.8064011570558
"MTMR2",3.06343640404219
"MTMR4",4.87008606697376
"MTMR6",3.42897020151542
"MTMR9",2.28562177263121
"MTMR9LP",1.85370675684084
"MTND4LP1",0.999205701360857
"MTND4P24",1.64877219616044
"MTND5P42",0.582731720327214
"MTREX",3.24559663634205
"MTRF1L",3.40006898355926
"MTRNR2L1",0.953126453140717
"MTRNR2L12",3.58365945134529
"MTRNR2L8",1.94752689736799
"MTX2",2.96312508766011
"MUL1",5.27682013372604
"MUT",4.23403462801524
"MVD",5.20270262521098
"MX1",0.869608904868291
"MX2",0.422926754822927
"MXD3",4.02894364827443
"MXRA8",3.94834486479983
"MYADM",1.47467449100257
"MYB",0.30336166293376
"MYBL1",2.50253418956478
"MYBL2",2.65985372881221
"MYBPC1",0.394850717462381
"MYBPHL",1.0848329091039
"MYC",5.80546305252487
"MYCL",1.44854562301386
"MYD88",5.95775361581404
"MYDGF",4.99821275796546
"MYH10",2.5882253395429
"MYH14",0.408606808009315
"MYH9",5.06790268026488
"MYL12A",6.70061098693705
"MYL12B",7.52562666788361
"MYL12BP1",1.67180519706673
"MYL6",9.12380277227902
"MYLK",1.05643993834818
"MYLK2",0.420867077608209
"MYNN",4.08500656139221
"MYO19",3.67278887797815
"MYO1B",0.992227525764573
"MYO1C",5.6599612617919
"MYO5A",2.14126121478815
"MYOF",3.77155546024263
"MYORG",5.95661352441608
"MYOSLID",0.346362858356186
"MYSM1",4.38502329462469
"MZT1",4.48694186768299
"MZT2A",2.93993360437444
"MZT2B",4.56555289892702
"N4BP2",1.77026393503037
"N6AMT1",1.10594644883612
"NAA15",2.68366666857725
"NAA20",5.19931312883765
"NAA38",3.43044616383641
"NAA40",4.2156362941634
"NAA50",5.41290742884435
"NAAA",1.00106391146885
"NAB1",3.39658211322826
"NABP1",2.77252067322055
"NABP2",5.55621834989583
"NACA3P",2.50020647507857
"NACC1",4.93817178600046
"NAE1",3.18864743964076
"NAGK",4.71012244313084
"NAGS",2.07839890149066
"NAIF1",3.83037783714957
"NAMPT",4.87749415038927
"NAMPTP1",3.57901867391861
"NAMPTP3",0.500411123490259
"NANP",3.58049577725028
"NANS",1.67286352743936
"NAP1L2",1.3991770517434
"NAP1L3",4.08539665686423
"NAP1L4",4.90303173824083
"NAPA",2.04066663492134
"NAPRT",3.12110247086493
"NARS",6.00477083429852
"NASP",5.48327075502766
"NAT1",1.00720888435642
"NAT10",3.79498230543891
"NAT14",6.5361727239863
"NAXE",7.14326012502885
"NBDY",1.72238472223188
"NBEAL1",1.59346170130539
"NBL1",1.846481256144
"NBN",3.50193002162068
"NBPF3",0.960838894610077
"NCAPD2",5.38687456307227
"NCAPD3",3.07019071845986
"NCAPG",3.0377319787913
"NCAPG2",3.69125231152056
"NCAPH",2.60119467119041
"NCAPH2",4.65396129935543
"NCBP1",4.66604400851905
"NCEH1",3.51355348125998
"NCK1",1.46616673787112
"NCK2",1.40774037442435
"NCKAP1",4.49462795428016
"NCL",7.24553271572011
"NCLN",5.24419761329942
"NCOA4",5.47449259158175
"NCOA5",4.06361374350551
"NCOA7",1.09488216089471
"NCR3LG1",1.47445028012211
"NCS1",3.67076938964771
"NCSTN",6.9107516337766
"NDC1",3.03704032460822
"NDC80",3.01567702131534
"NDFIP2",3.19698328051204
"NDN",2.43208122552398
"NDRG3",2.35119937528385
"NDST1",4.47162900559565
"NDUFA1",6.86199158719935
"NDUFA12",2.15359483353656
"NDUFA2",3.88651374868497
"NDUFA3",4.79755357162071
"NDUFA6",6.42983438010051
"NDUFA8",5.07043083859517
"NDUFAB1",5.02775547675126
"NDUFAF1",3.62387327081096
"NDUFAF3",6.23755543946628
"NDUFAF4",4.59790734278528
"NDUFAF8",6.46203732024676
"NDUFB11",7.11248224901371
"NDUFB3",4.35600951998874
"NDUFB6",3.94077024754418
"NDUFB9",4.10802124209153
"NDUFC1",3.39438719885426
"NDUFS1",5.00294283270446
"NDUFS2",6.35911554102937
"NDUFS3",4.54193983666317
"NDUFS5",6.74987692033969
"NECAB2",0.720293106422681
"NECAP2",4.63392177087126
"NECTIN1",1.45763544020103
"NEDD1",3.68972049093138
"NEDD4",2.18674077856646
"NEFL",0.881950774267808
"NEFM",0.239243220527549
"NEIL2",3.51754381889572
"NEIL3",1.45781722642151
"NEK2",3.9894406992878
"NEK3",1.62216472926362
"NEK4",2.37576394186288
"NEK9",2.16284998705449
"NELFCD",6.00653533530568
"NEMP1",5.01564908782189
"NEMP2",1.1560790111311
"NENF",5.22809138344742
"NET1",2.56845459380097
"NEURL1B",2.78263087785768
"NFATC2IP",3.60612518272205
"NFATC4",0.94710617244784
"NFE2L1",8.46575398762928
"NFE2L2",3.69695521824897
"NFKB1",1.8092236075136
"NFKB2",5.14257135054684
"NFKBIB",4.31003036035241
"NFKBIE",3.60058964747642
"NFKBIZ",2.76482358758991
"NFU1",2.33866275081319
"NFYA",2.94610209795481
"NFYB",4.16937383862571
"NFYC",2.52863128957189
"NGLY1",2.3549129472274
"NHLH1",0.717959264901227
"NHLRC2",3.36213125348515
"NHP2",6.16305040417001
"NID1",4.93172536776621
"NIF3L1",4.11841816605307
"NIFK",4.47216796502831
"NIPA2",4.18277735664514
"NIPSNAP3A",4.58601432054046
"NIPSNAP3B",1.06464655676155
"NIT2",3.84676676095001
"NKD2",0.616122720880268
"NKILA",1.01036718239966
"NKIRAS2",5.03128173650444
"NKX3-1",2.14006243375176
"NKX6-1",0.408954636555962
"NLN",2.28806185609936
"NLRC5",1.82176217117461
"NMB",4.3187828495248
"NMD3",2.49827218849084
"NME4",4.48692994897264
"NMI",3.27174500848885
"NMRK1",1.61121855887239
"NMTRQ-TTG12-1",0.241749362580163
"NMU",0.597383754011399
"NOC2L",5.36946598269914
"NOC2LP1",1.00596856862578
"NOC3L",3.69780678387758
"NOL10",1.5759106158967
"NOL11",4.50558794208761
"NOL7",4.64544345970816
"NOL8",4.5612720729642
"NOL9",2.92763372358379
"NOLC1",6.37187055555784
"NONO",7.68491296499255
"NOP10",7.90732875652501
"NOP56",7.04011591965946
"NOP56P1",1.18045271429805
"NOP56P3",1.57587383358968
"NOP58",4.22461389564513
"NOSIP",3.05309445706565
"NOV",0.724459163930015
"NPEPL1",0.513257744697791
"NPLOC4",4.39647400573747
"NPM1",7.72053055175566
"NPM1P12",0.618447788646458
"NPM1P21",0.546528786365556
"NPM1P31",0.368583107296524
"NPM1P35",0.452592861146281
"NPM1P39",1.00316055243579
"NPM1P46",0.520425682613794
"NPM1P9",1.4623849583499
"NPR1",0.797958983262726
"NPR2",2.37953856340969
"NPTN",3.86593386662297
