"","gene_name_length"
"RAD54L2",127524
"RAD9A",80540
"RAD9B",30432
"RADIL",86665
"RAE1",28202
"RAET1E",14728
"RAET1E-AS1",56015
"RAET1G",6244
"RAET1K",7139
"RAET1L",7199
"RAET1M",798
"RAF1",80626
"RAF1P1",1696
"RAG1",82448
"RAG2",22706
"RAI1",129981
"RAI1-AS1",11668
"RAI14",176391
"RAI2",61289
"RALA",84642
"RALB",54650
"RALBP1",63108
"RALGAPA1",270953
"RALGAPA1P1",6232
"RALGAPA2",322937
"RALGAPB",106046
"RALGDS",51615
"RALGPS1",308393
"RALGPS2",196695
"RALY",114663
"RALY-AS1",13671
"RALYL",739058
"RAMP1",53222
"RAMP2",4595
"RAMP2-AS1",7344
"RAMP3",28512
"RAN",5800
"RANBP1",11420
"RANBP10",83587
"RANBP17",438146
"RANBP2",66331
"RANBP20P",2386
"RANBP3",62004
"RANBP3L",53681
"RANBP6",4583
"RANBP9",90067
"RANGAP1",40641
"RANGRF",1596
"RANP1",651
"RANP2",229
"RANP3",276
"RANP4",655
"RANP5",655
"RANP6",644
"RANP7",1017
"RANP8",1023
"RANP9",271
"RAP1A",174474
"RAP1AP",451
"RAP1B",61063
"RAP1BP1",553
"RAP1BP2",544
"RAP1BP3",852
"RAP1GAP",73149
"RAP1GAP2",282035
"RAP1GDS1",182478
"RAP2A",34907
"RAP2B",8351
"RAP2C",16457
"RAP2C-AS1",215716
"RAP2CP1",733
"RAPGEF1",163305
"RAPGEF2",257162
"RAPGEF3",36674
"RAPGEF4",317620
"RAPGEF4-AS1",59066
"RAPGEF5",238907
"RAPGEF6",211316
"RAPGEFL1",18647
"RAPH1",141066
"RAPSN",11422
"RARA",48452
"RARA-AS1",2270
"RARB",423601
"RARG",22414
"RARRES1",35805
"RARRES2",3358
"RARRES2P1",481
"RARRES2P10",460
"RARRES2P11",484
"RARRES2P2",485
"RARRES2P3",473
"RARRES2P4",484
"RARRES2P5",466
"RARRES2P6",442
"RARRES2P7",469
"RARRES2P8",367
"RARRES2P9",469
"RARRES3",9654
"RARS",32855
"RARS2",75626
"RARSP1",1653
"RASA1",124044
"RASA2",128296
"RASA2-IT1",989
"RASA3",154829
"RASA3-IT1",1252
"RASA4",42951
"RASA4B",35337
"RASA4CP",14942
"RASA4DP",8634
"RASAL1",37421
"RASAL2",390007
"RASAL2-AS1",2477
"RASAL3",12948
"RASD1",1959
"RASD2",13134
"RASEF",83593
"RASGEF1A",72385
"RASGEF1B",617852
"RASGEF1C",108363
"RASGRF1",130827
"RASGRF2",269485
"RASGRF2-AS1",13211
"RASGRP1",77473
"RASGRP2",18546
"RASGRP3",128427
"RASGRP4",17255
"RASIP1",20135
"RASL10A",6747
"RASL10B",11873
"RASL11A",3364
"RASL11B",4546
"RASL12",23354
"RASSF1",11199
"RASSF1-AS1",790
"RASSF10",2530
"RASSF2",43623
"RASSF3",190567
"RASSF4",36485
"RASSF5",81919
"RASSF6",49082
"RASSF7",3618
"RASSF8",120864
"RASSF8-AS1",20437
"RASSF9",35874
"RAVER1",17429
"RAVER2",88138
"RAX",7052
"RAX2",3133
"RB1",295711
"RB1CC1",123388
"RBAK",23668
"RBAK-RBAKDN",89504
"RBAKDN",1099
"RBBP4",35070
"RBBP4P1",1276
"RBBP4P2",1264
"RBBP4P3",1283
"RBBP4P4",1289
"RBBP4P5",1266
"RBBP4P6",202
"RBBP5",35874
"RBBP6",35171
"RBBP7",31132
"RBBP8",228228
"RBBP8NL",17297
"RBBP8P1",1844
"RBBP9",10704
"RBCK1",23469
"RBFA",12040
"RBFADN",48583
"RBFOX1",2473537
"RBFOX2",289690
"RBFOX3",426804
"RBKS",109735
"RBL1",99647
"RBL2",57673
"RBM10",41945
"RBM11",12243
"RBM11P1",799
"RBM12",16032
"RBM12B",11662
"RBM12B-AS1",653
"RBM14",10766
"RBM14-RBM4",29844
"RBM15",8176
"RBM15-AS1",52797
"RBM15B",6641
"RBM17",28471
"RBM17P1",1405
"RBM17P2",1405
"RBM17P3",1407
"RBM17P4",1192
"RBM18",27216
"RBM19",149634
"RBM20",195073
"RBM22",10314
"RBM22P1",1552
"RBM22P12",1255
"RBM22P13",1244
"RBM22P2",3865
"RBM22P3",954
"RBM22P4",1240
"RBM22P5",1588
"RBM22P6",867
"RBM22P7",280
"RBM23",25979
"RBM24",12530
"RBM25",65463
"RBM26",94654
"RBM26-AS1",18020
"RBM27",85533
"RBM28",46224
"RBM3",4618
"RBM33",137035
"RBM34",30275
"RBM38",17927
"RBM39",40966
"RBM4",28066
"RBM41",54404
"RBM42",8657
"RBM43",13940
"RBM43P1",1081
"RBM44",44420
"RBM45",26588
"RBM46",47601
"RBM47",207609
"RBM48",9233
"RBM48P1",1268
"RBM4B",12924
"RBM5",30114
"RBM5-AS1",1386
"RBM6",160039
"RBM7",14174
"RBM8A",9965
"RBM8B",525
"RBMS1",221644
"RBMS1P1",1156
"RBMS2",74268
"RBMS2P1",1226
"RBMS3",1435601
"RBMS3-AS1",7346
"RBMS3-AS2",116559
"RBMS3-AS3",26533
"RBMX",32761
"RBMX2",11375
"RBMX2P1",836
"RBMX2P2",3095
"RBMX2P3",957
"RBMX2P4",376
"RBMX2P5",969
"RBMXL1",13505
"RBMXL2",1874
"RBMXL3",3442
"RBMXP1",1191
"RBMXP2",1168
"RBMXP4",1134
"RBMY1A1",37955
"RBMY1A3P",11740
"RBMY1B",37757
"RBMY1D",14451
"RBMY1E",14450
"RBMY1F",14441
"RBMY1HP",8450
"RBMY1J",14421
"RBMY1KP",7250
"RBMY2AP",9630
"RBMY2BP",9634
"RBMY2CP",9635
"RBMY2DP",9635
"RBMY2EP",6595
"RBMY2FP",12967
"RBMY2GP",15272
"RBMY2HP",4282
"RBMY2JP",17074
"RBMY2KP",12740
"RBMY2NP",15279
"RBMY2OP",7871
"RBMY2QP",11699
"RBMY2TP",6549
"RBMY2UP",5284
"RBMY2WP",6937
"RBMY2XP",6923
"RBMY2YP",6948
"RBMY3AP",10706
"RBP1",22396
"RBP2",27864
"RBP3",9505
"RBP4",10058
"RBP5",5259
"RBP7",18815
"RBPJ",271677
"RBPJL",10974
"RBPJP2",1444
"RBPJP5",1447
"RBPJP6",1431
"RBPJP7",1447
"RBPMS",187783
"RBPMS-AS1",3283
"RBPMS2",35696
"RBPMS2P1",623
"RBPMSLP",1077
"RBSN",29091
"RBX1",21963
"RC3H1",91084
"RC3H1-IT1",6940
"RC3H2",60786
"RCAN1",102001
"RCAN2",271237
"RCAN3",38690
"RCBTB1",53638
"RCBTB2",44298
"RCBTB2P1",1462
"RCC1",33358
"RCC1L",47107
"RCC2",32965
"RCC2P1",1476
"RCC2P2",1278
"RCC2P3",2394
"RCC2P4",1042
"RCC2P5",1487
"RCC2P6",2023
"RCC2P7",1264
"RCC2P8",1035
"RCCD1",8256
"RCE1",3712
"RCHY1",35728
"RCL1",93049
"RCN1",14852
"RCN1P1",996
"RCN1P2",915
"RCN2",22774
"RCN3",19345
"RCOR1",137916
"RCOR2",5624
"RCOR3",58009
"RCSD1",76157
"RCVRN",9302
"RD3",16396
"RD3L",1883
"RDH10",30670
"RDH10-AS1",58751
"RDH11",19014
"RDH12",32567
"RDH13",32184
"RDH14",5958
"RDH16",7944
"RDH5",4339
"RDH8",9031
"RDM1",12708
"RDX",432428
"REC114",116857
"REC8",8405
"RECK",88019
"RECQL",32759
"RECQL4",6558
"RECQL5",40345
"REELD1",16364
"REEP1",124091
"REEP2",7953
"REEP3",103761
"REEP4",3932
"REEP5",46161
"REEP6",7181
"REG1A",3058
"REG1B",2990
"REG1CP",2925
"REG3A",2751
"REG3G",2820
"REG4",17643
"REL",50090
"RELA",9499
"RELB",36769
"RELL1",95577
"RELL2",4128
"RELN",517733
"RELT",21211
"REM1",9613
"REM2",4522
"REN",35506
"RENBP",9429
"REP15",1078
"REPIN1",5856
"REPS1",84769
"REPS2",206590
"RER1",13670
"RERE",465247
"REREP1Y",9816
"REREP2Y",9818
"RERG",240893
"RERG-AS1",3361
"RERG-IT1",2336
"RERGL",239239
"RESP18",5769
"REST",58803
"RET",53325
"RETN",1411
"RETNLB",13961
"RETREG1",144021
"RETREG2",9255
"RETREG3",31111
"RETSAT",12533
"REV1",89561
"REV3L",184688
"REV3L-IT1",967
"REX1BD",3652
"REXO1",33218
"REXO1L10P",3831
"REXO1L11P",3860
"REXO1L12P",912
"REXO1L1P",7056
"REXO1L2P",3985
"REXO1L3P",3831
"REXO1L4P",3862
"REXO1L5P",4017
"REXO1L6P",1603
"REXO1L8P",3549
"REXO1L9P",4023
"REXO2",10894
"REXO4",12038
"REXO5",43240
"RF00001",422
"RF00002",910
"RF00003",2589
"RF00004",3243
"RF00006",396
"RF00012",10862
"RF00015",727
"RF00016",90
"RF00017",47946
"RF00019",79078
"RF00024",438
"RF00026",3379
"RF00045",710
"RF00049",80
"RF00056",379
"RF00066",436
"RF00070",68
"RF00072",775
"RF00086",72
"RF00088",70
"RF00090",713
"RF00091",813
"RF00092",961
"RF00093",140
"RF00096",2945
"RF00099",125
"RF00100",1870
"RF00105",135
"RF00108",263
"RF00133",88
"RF00134",89
"RF00136",227
"RF00137",77
"RF00139",875
"RF00150",137
"RF00151",66
"RF00152",84
"RF00153",86
"RF00154",144
"RF00156",3203
"RF00157",304
"RF00181",464
"RF00189",68
"RF00190",259
"RF00191",414
"RF00201",112
"RF00212",210
"RF00218",206
"RF00263",472
"RF00264",479
"RF00265",137
"RF00271",159
"RF00272",913
"RF00273",136
"RF00275",424
"RF00278",141
"RF00279",366
"RF00280",77
"RF00283",167
"RF00284",462
"RF00285",274
"RF00287",61
"RF00322",3133
"RF00324",161
"RF00334",457
"RF00340",259
"RF00342",72
"RF00345",80
"RF00392",131
"RF00393",516
"RF00394",563
"RF00397",141
"RF00398",94
"RF00399",135
"RF00401",393
"RF00402",2127
"RF00404",153
"RF00405",108
"RF00406",271
"RF00407",135
"RF00408",403
"RF00409",670
"RF00410",407
"RF00411",393
"RF00413",373
"RF00414",134
"RF00415",129
"RF00416",647
"RF00418",136
"RF00421",358
"RF00422",267
"RF00423",123
"RF00424",909
"RF00425",863
"RF00426",374
"RF00428",131
"RF00432",1566
"RF00438",400
"RF00440",131
"RF00443",479
"RF00477",99
"RF00478",238
"RF00492",554
"RF00493",140
"RF00494",320
"RF00537",236
"RF00554",1472
"RF00560",645
"RF00561",2249
"RF00564",416
"RF00566",128
"RF00568",1250
"RF00569",149
"RF00570",67
"RF00571",144
"RF00572",76
"RF00573",108
"RF00575",85
"RF00586",304
"RF00588",69
"RF00591",284
"RF00592",134
"RF00593",88
"RF00598",272
"RF00599",237
"RF00601",764
"RF00602",294
"RF00603",104
"RF00604",91
"RF00611",86
"RF00612",118
"RF00614",769
"RF00618",95
"RF00619",235
"RF00621",192
"RF00622",78
"RF00635",118
"RF01159",71
"RF01161",139
"RF01169",144
"RF01182",85
"RF01183",80
"RF01210",3224
"RF01225",754
"RF01233",808
"RF01241",545
"RF01293",299
"RF01299",69
"RF01518",1167
"RF01684",115
"RF01699",457
"RF01778",142
"RF01848",217
"RF01871",95
"RF01872",105
"RF01873",107
"RF01874",135
"RF01875",149
"RF01876",85
"RF01877",377
"RF01879",165
"RF01880",85
"RF01881",126
"RF01882",145
"RF01883",87
"RF01884",152
"RF01887",180
"RF01888",207
"RF01891",237
"RF01892",181
"RF01894",409
"RF01905",69
"RF01906",97
"RF01909",150
"RF01928",204
"RF01946",464
"RF01947",196
"RF01948",116
"RF01950",226
"RF01951",232
"RF01953",276
"RF01954",109
"RF01955",120
"RF01956",105
"RF01957",159
"RF01963",136
"RF01964",109
"RF01965",107
"RF01966",126
"RF01967",203
"RF01968",268
"RF01969",165
"RF01970",193
"RF01971",154
"RF01972",142
"RF01973",138
"RF01974",231
"RF01975",125
"RF01976",215
"RF01977",59
"RF01978",102
"RF01979",145
"RF01981",131
"RF01983",154
"RF01984",128
"RF01986",100
"RF01987",78
"RF01992",203
"RF02038",91
"RF02039",121
"RF02040",57
"RF02041",376
"RF02042",337
"RF02043",165
"RF02045",144
"RF02089",79
"RF02090",201
"RF02091",391
"RF02101",240
"RF02102",205
"RF02103",190
"RF02104",342
"RF02105",240
"RF02106",180
"RF02107",146
"RF02108",116
"RF02109",168
"RF02110",384
"RF02112",213
"RF02113",218
"RF02114",119
"RF02115",108
"RF02116",296
"RF02118",127
"RF02119",71
"RF02120",94
"RF02121",147
"RF02122",218
"RF02123",147
"RF02124",135
"RF02125",69
"RF02126",70
"RF02127",103
"RF02128",114
"RF02130",112
"RF02131",121
"RF02132",127
"RF02133",81
"RF02134",230
"RF02135",175
"RF02137",98
"RF02138",187
"RF02139",98
"RF02140",233
"RF02141",203
"RF02142",179
"RF02143",238
"RF02145",97
"RF02146",122
"RF02148",140
"RF02149",235
"RF02150",99
"RF02154",133
"RF02155",99
"RF02156",173
"RF02157",149
"RF02158",108
"RF02159",217
"RF02160",250
"RF02161",131
"RF02164",194
"RF02166",95
"RF02171",176
"RF02172",71
"RF02173",266
"RF02174",131
"RF02175",124
"RF02176",167
"RF02177",157
"RF02178",161
"RF02179",116
"RF02180",111
"RF02181",72
"RF02183",74
"RF02184",137
"RF02185",115
"RF02187",200
"RF02188",172
"RF02189",293
"RF02190",213
"RF02192",119
"RF02193",137
"RF02195",152
"RF02196",182
"RF02197",161
"RF02198",162
"RF02199",157
"RF02200",181
"RF02201",112
"RF02202",75
"RF02203",109
"RF02204",137
"RF02205",234
"RF02208",121
"RF02209",294
"RF02210",275
"RF02211",79
"RF02212",201
"RF02213",80
"RF02215",198
"RF02216",93
"RF02217",87
"RF02218",68
"RF02219",152
"RF02220",104
"RF02246",87
"RF02247",217
"RF02248",75
"RF02249",324
"RF02250",271
"RF02251",196
"RF02252",201
"RF02266",68
"RF02271",6033
"RF02272",197
"RF02275",77
"RF02277",125
"RFC1",78920
"RFC2",22960
"RFC3",148510
"RFC3P1",682
"RFC4",17179
"RFC5",19543
"RFC5P1",1196
"RFESD",38020
"RFESDP1",461
"RFFL",83330
"RFK",9001
"RFKP1",428
"RFKP2",719
"RFLNA",342784
"RFLNB",5962
"RFNG",3930
"RFPL1",3873
"RFPL1S",41642
"RFPL2",13043
"RFPL3",6277
"RFPL3S",22147
"RFPL4A",4162
"RFPL4AL1",4039
"RFPL4AP1",1348
"RFPL4AP3",345
"RFPL4AP5",829
"RFPL4AP6",2062
"RFPL4AP7",215
"RFPL4B",3967
"RFT1",41980
"RFTN1",200453
"RFTN1P1",96277
"RFTN2",107822
"RFWD2P1",2176
"RFWD3",45488
"RFX1",45502
"RFX2",206409
"RFX3",307708
"RFX3-AS1",165092
"RFX4",179897
"RFX5",6718
"RFX6",54952
"RFX7",155987
"RFX8",77343
"RFXANK",9641
"RFXAP",9881
"RGCC",13324
"RGL1",292447
"RGL2",7671
"RGL3",35002
"RGL4",11041
"RGMA",53932
"RGMB",29994
"RGMB-AS1",3852
"RGN",14960
"RGP1",9289
"RGPD1",106024
"RGPD2",69998
"RGPD3",77087
"RGPD4",63905
"RGPD4-AS1",3829
"RGPD5",64938
"RGPD6",63374
"RGPD8",64397
"RGR",14908
"RGS1",4305
"RGS10",42881
"RGS11",7680
"RGS12",146886
"RGS13",24169
"RGS14",14765
"RGS16",5786
"RGS17",126791
"RGS17P1",553
"RGS18",27359
"RGS19",6808
"RGS2",3245
"RGS20",107496
"RGS21",50294
"RGS22",170333
"RGS3",153013
"RGS4",8028
"RGS5",210671
"RGS6",634091
"RGS7",581716
"RGS7BP",106056
"RGS8",42761
"RGS9",126892
"RGS9BP",2894
"RGSL1",151408
"RHAG",31727
"RHBDD1",163635
"RHBDD2",46325
"RHBDD3",8358
"RHBDF1",18297
"RHBDF1P1",1941
"RHBDF2",30900
"RHBDL1",2603
"RHBDL2",55993
"RHBDL3",58486
"RHBG",16008
"RHCE",67944
"RHCG",25216
"RHD",58053
"RHEB",54109
"RHEBL1",5341
"RHEBP1",556
"RHEBP2",600
"RHEBP3",987
"RHEX",49737
"RHNO1",13266
"RHO",6530
"RHOA",53854
"RHOA-IT1",1862
"RHOB",2372
"RHOBTB1",132003
"RHOBTB2",32783
"RHOBTB3",110862
"RHOC",6329
"RHOD",15196
"RHOF",25650
"RHOG",14006
"RHOH",55915
"RHOJ",89106
"RHOQ",41316
"RHOQP1",579
"RHOQP2",579
"RHOQP3",621
"RHOT1",110921
"RHOT1P1",324
"RHOT1P2",333
"RHOT1P3",331
"RHOT2",6089
"RHOU",11593
"RHOV",2076
"RHOXF1",6885
"RHOXF1-AS1",110619
"RHOXF1P1",4827
"RHOXF1P2",2002
"RHOXF1P3",49977
"RHOXF2",7070
"RHOXF2B",7034
"RHPN1",15334
"RHPN1-AS1",1918
"RHPN2",86296
"RIBC1",8431
"RIBC2",18806
"RIC1",147533
"RIC3",62963
"RIC8A",7603
"RIC8B",114722
"RICTOR",136490
"RIDA",14898
"RIF1",98131
"RIIAD1",19373
"RILP",3933
"RILPL1",63665
"RILPL2",26035
"RIMBP2",320145
"RIMBP3",6105
"RIMBP3B",6105
"RIMBP3C",6105
"RIMKLA",41784
"RIMKLB",101496
"RIMKLBP1",1164
"RIMKLBP2",654
"RIMS1",516441
"RIMS2",755347
"RIMS3",44979
"RIMS4",58531
"RIN1",6599
"RIN2",115937
"RIN3",175221
"RING1",4228
"RINL",10446
"RINT1",35593
"RIOK1",28542
"RIOK2",22394
"RIOK3",33781
"RIOK3P1",1528
"RIOX1",2429
"RIOX2",30640
"RIPK1",51197
"RIPK2",33317
"RIPK3",4025
"RIPK4",27738
"RIPOR1",28371
"RIPOR2",237890
"RIPOR3",105421
"RIPPLY1",3273
"RIPPLY2",4250
"RIPPLY3",13510
"RIT1",13597
"RIT2",372465
"RITA1",6843
"RLBP1",11883
"RLF",79549
"RLIM",29401
"RLIMP1",2611
"RLIMP2",1563
"RLN1",4905
"RLN2",5102
"RLN3",2895
"RMC1",28338
"RMDN1",46101
"RMDN2",143956
"RMDN2-AS1",117131
"RMDN3",19968
"RMI1",23364
"RMI2",102144
"RMND1",47420
"RMND5A",57869
"RMND5B",19570
"RMRP",268
"RMRPP5",267
"RMST",167532
"RN7SK",328
"RN7SKP1",307
"RN7SKP10",325
"RN7SKP100",284
"RN7SKP101",320
"RN7SKP102",315
"RN7SKP103",320
"RN7SKP104",328
"RN7SKP105",314
"RN7SKP106",272
"RN7SKP107",290
"RN7SKP108",328
"RN7SKP109",316
"RN7SKP11",287
"RN7SKP110",285
"RN7SKP111",271
"RN7SKP112",318
"RN7SKP113",295
"RN7SKP114",279
"RN7SKP115",317
"RN7SKP116",319
"RN7SKP117",264
"RN7SKP118",330
"RN7SKP119",273
"RN7SKP12",143
"RN7SKP120",341
"RN7SKP121",305
"RN7SKP122",296
"RN7SKP123",291
"RN7SKP124",341
"RN7SKP125",302
"RN7SKP126",300
"RN7SKP127",354
"RN7SKP128",303
"RN7SKP129",299
"RN7SKP13",244
"RN7SKP130",301
"RN7SKP131",301
"RN7SKP132",208
"RN7SKP133",340
"RN7SKP134",269
"RN7SKP135",247
"RN7SKP136",300
"RN7SKP137",307
"RN7SKP139",293
"RN7SKP14",329
"RN7SKP140",284
"RN7SKP141",338
"RN7SKP142",328
"RN7SKP143",310
"RN7SKP144",279
"RN7SKP145",303
"RN7SKP146",334
"RN7SKP147",244
"RN7SKP148",275
"RN7SKP149",344
"RN7SKP15",309
"RN7SKP150",321
"RN7SKP151",316
"RN7SKP152",315
"RN7SKP153",316
"RN7SKP154",290
"RN7SKP155",288
"RN7SKP156",342
"RN7SKP157",282
"RN7SKP158",326
"RN7SKP159",292
"RN7SKP16",299
"RN7SKP160",340
"RN7SKP161",305
"RN7SKP162",345
"RN7SKP163",330
"RN7SKP164",266
"RN7SKP165",356
"RN7SKP166",305
"RN7SKP167",285
"RN7SKP168",300
"RN7SKP169",291
"RN7SKP17",351
"RN7SKP170",328
"RN7SKP171",303
"RN7SKP172",298
"RN7SKP173",315
"RN7SKP174",330
"RN7SKP175",289
"RN7SKP176",318
"RN7SKP177",355
"RN7SKP178",329
"RN7SKP179",217
"RN7SKP18",275
"RN7SKP180",330
"RN7SKP181",316
"RN7SKP182",298
"RN7SKP183",324
"RN7SKP184",333
"RN7SKP185",326
"RN7SKP186",303
"RN7SKP187",330
"RN7SKP188",317
"RN7SKP189",330
"RN7SKP19",252
"RN7SKP190",286
"RN7SKP191",306
"RN7SKP192",327
"RN7SKP193",306
"RN7SKP194",351
"RN7SKP195",303
"RN7SKP196",345
"RN7SKP197",297
"RN7SKP198",306
"RN7SKP199",305
"RN7SKP2",319
"RN7SKP20",313
"RN7SKP200",320
"RN7SKP202",330
"RN7SKP203",332
"RN7SKP204",310
"RN7SKP205",307
"RN7SKP206",293
"RN7SKP207",303
"RN7SKP208",361
"RN7SKP209",304
"RN7SKP21",220
"RN7SKP210",261
"RN7SKP211",315
"RN7SKP212",328
"RN7SKP213",298
"RN7SKP214",315
"RN7SKP216",312
"RN7SKP217",340
"RN7SKP218",292
"RN7SKP219",296
"RN7SKP22",293
"RN7SKP220",288
"RN7SKP221",301
"RN7SKP222",315
"RN7SKP223",62
"RN7SKP224",325
"RN7SKP225",352
"RN7SKP226",300
"RN7SKP227",330
"RN7SKP228",263
"RN7SKP229",302
"RN7SKP23",4301
"RN7SKP230",335
"RN7SKP231",277
"RN7SKP232",290
"RN7SKP233",110
"RN7SKP234",224
"RN7SKP235",305
"RN7SKP236",284
"RN7SKP237",301
"RN7SKP238",249
"RN7SKP239",295
"RN7SKP24",284
"RN7SKP240",375
"RN7SKP241",291
"RN7SKP242",289
"RN7SKP243",309
"RN7SKP244",307
"RN7SKP245",320
"RN7SKP246",317
"RN7SKP247",308
"RN7SKP248",305
"RN7SKP249",355
"RN7SKP25",308
"RN7SKP250",321
"RN7SKP251",314
"RN7SKP252",327
"RN7SKP253",309
"RN7SKP254",310
"RN7SKP255",313
"RN7SKP256",314
"RN7SKP257",309
"RN7SKP258",304
"RN7SKP259",333
"RN7SKP26",293
"RN7SKP260",149
"RN7SKP261",278
"RN7SKP262",283
"RN7SKP263",309
"RN7SKP264",289
"RN7SKP265",223
"RN7SKP266",287
"RN7SKP267",285
"RN7SKP268",316
"RN7SKP269",319
"RN7SKP27",333
"RN7SKP270",312
"RN7SKP271",320
"RN7SKP272",232
"RN7SKP273",314
"RN7SKP275",301
"RN7SKP276",268
"RN7SKP277",283
"RN7SKP278",342
"RN7SKP279",298
"RN7SKP28",305
"RN7SKP280",304
"RN7SKP281",352
"RN7SKP282",299
"RN7SKP283",270
"RN7SKP284",343
"RN7SKP285",318
"RN7SKP286",299
"RN7SKP287",266
"RN7SKP288",268
"RN7SKP289",295
"RN7SKP29",272
"RN7SKP290",195
"RN7SKP291",327
"RN7SKP292",317
"RN7SKP293",296
"RN7SKP294",338
"RN7SKP295",153
"RN7SKP296",341
"RN7SKP297",282
"RN7SKP298",94
"RN7SKP299",301
"RN7SKP3",358
"RN7SKP30",334
"RN7SKP31",278
"RN7SKP32",303
"RN7SKP33",340
"RN7SKP34",244
"RN7SKP35",151
"RN7SKP36",312
"RN7SKP37",296
"RN7SKP38",309
"RN7SKP39",322
"RN7SKP4",322
"RN7SKP40",242
"RN7SKP42",300
"RN7SKP43",320
"RN7SKP44",316
"RN7SKP45",304
"RN7SKP46",234
"RN7SKP47",328
"RN7SKP48",328
"RN7SKP49",260
"RN7SKP5",272
"RN7SKP50",315
"RN7SKP51",304
"RN7SKP52",250
"RN7SKP53",315
"RN7SKP54",269
"RN7SKP55",307
"RN7SKP56",331
"RN7SKP57",293
"RN7SKP58",305
"RN7SKP59",314
"RN7SKP6",319
"RN7SKP60",239
"RN7SKP61",295
"RN7SKP62",329
"RN7SKP63",301
"RN7SKP64",328
"RN7SKP65",313
"RN7SKP66",231
"RN7SKP67",235
"RN7SKP68",307
"RN7SKP69",305
"RN7SKP7",285
"RN7SKP70",271
"RN7SKP71",318
"RN7SKP72",292
"RN7SKP73",292
"RN7SKP74",309
"RN7SKP75",296
"RN7SKP76",323
"RN7SKP77",353
"RN7SKP78",318
"RN7SKP79",336
"RN7SKP8",358
"RN7SKP80",283
"RN7SKP81",331
"RN7SKP82",223
"RN7SKP83",178
"RN7SKP85",318
"RN7SKP86",332
"RN7SKP87",301
"RN7SKP88",250
"RN7SKP89",242
"RN7SKP9",299
"RN7SKP90",335
"RN7SKP91",288
"RN7SKP92",244
"RN7SKP93",309
"RN7SKP94",284
"RN7SKP95",303
"RN7SKP96",297
"RN7SKP97",333
"RN7SKP98",156
"RN7SKP99",307
"RN7SL1",299
"RN7SL100P",293
"RN7SL101P",279
"RN7SL104P",293
"RN7SL105P",299
"RN7SL106P",290
"RN7SL107P",283
"RN7SL108P",297
"RN7SL110P",283
"RN7SL111P",285
"RN7SL113P",299
"RN7SL116P",305
"RN7SL117P",296
"RN7SL118P",302
"RN7SL11P",293
"RN7SL120P",296
"RN7SL121P",273
"RN7SL122P",301
"RN7SL123P",292
"RN7SL124P",285
"RN7SL125P",294
"RN7SL126P",299
"RN7SL127P",300
"RN7SL128P",305
"RN7SL12P",290
"RN7SL130P",305
"RN7SL131P",256
"RN7SL132P",296
"RN7SL134P",303
"RN7SL135P",278
"RN7SL138P",287
"RN7SL140P",294
"RN7SL141P",266
"RN7SL143P",297
"RN7SL144P",295
"RN7SL145P",296
"RN7SL146P",297
"RN7SL147P",298
"RN7SL148P",279
"RN7SL149P",281
"RN7SL14P",298
"RN7SL150P",262
"RN7SL151P",283
"RN7SL152P",298
"RN7SL153P",292
"RN7SL154P",324
"RN7SL155P",263
"RN7SL156P",304
"RN7SL159P",292
"RN7SL15P",301
"RN7SL160P",284
"RN7SL162P",292
"RN7SL163P",276
"RN7SL164P",303
"RN7SL165P",291
"RN7SL166P",280
"RN7SL167P",302
"RN7SL168P",279
"RN7SL169P",289
"RN7SL16P",269
"RN7SL170P",295
"RN7SL172P",303
"RN7SL173P",292
"RN7SL174P",289
"RN7SL176P",264
"RN7SL177P",299
"RN7SL178P",304
"RN7SL180P",294
"RN7SL181P",277
"RN7SL182P",300
"RN7SL183P",298
"RN7SL184P",297
"RN7SL185P",249
"RN7SL186P",297
"RN7SL187P",303
"RN7SL188P",285
"RN7SL189P",289
"RN7SL18P",291
"RN7SL190P",257
"RN7SL191P",305
"RN7SL192P",299
"RN7SL193P",276
"RN7SL196P",291
"RN7SL197P",299
"RN7SL198P",258
"RN7SL199P",281
"RN7SL19P",306
"RN7SL2",300
"RN7SL200P",288
"RN7SL201P",296
"RN7SL202P",262
"RN7SL203P",296
"RN7SL204P",262
"RN7SL205P",284
"RN7SL208P",296
"RN7SL209P",276
"RN7SL20P",297
"RN7SL210P",288
"RN7SL211P",276
"RN7SL213P",317
"RN7SL214P",265
"RN7SL215P",298
"RN7SL216P",298
"RN7SL217P",286
"RN7SL218P",299
"RN7SL219P",296
"RN7SL220P",300
"RN7SL221P",281
"RN7SL222P",299
"RN7SL223P",294
"RN7SL225P",298
"RN7SL228P",303
"RN7SL229P",299
"RN7SL22P",269
"RN7SL230P",303
"RN7SL231P",272
"RN7SL233P",277
"RN7SL234P",295
"RN7SL236P",284
"RN7SL237P",287
"RN7SL238P",290
"RN7SL239P",300
"RN7SL23P",275
"RN7SL240P",286
"RN7SL241P",236
"RN7SL242P",297
"RN7SL244P",297
"RN7SL246P",296
"RN7SL248P",329
"RN7SL250P",258
"RN7SL251P",297
"RN7SL252P",297
"RN7SL253P",296
"RN7SL254P",284
"RN7SL255P",296
"RN7SL258P",300
"RN7SL259P",253
"RN7SL25P",260
"RN7SL260P",282
"RN7SL261P",282
"RN7SL262P",294
"RN7SL263P",290
"RN7SL265P",300
"RN7SL266P",289
"RN7SL267P",261
"RN7SL268P",298
"RN7SL269P",305
