"","Gene","modulesA1"
"3708","LDHA","purple"
"3709","SLAMF9","saddlebrown"
"3710","GPR85","lightcyan"
"3711","LINC01578","turquoise"
"3712","LINC00391","grey60"
"3713","MIR523","yellow"
"3714","AP000842.3","cyan"
"3715","STAB1","steelblue"
"3716","AC060814.3","turquoise"
"3717","AC074387.1","blue"
"3718","AC000068.1","turquoise"
"3719","TRIM60P17","turquoise"
"3720","AC137800.2","pink"
"3721","SERPINA1","steelblue"
"3722","AP000692.2","blue"
"3723","RNU6-519P","turquoise"
"3724","MIR4302","red"
"3725","RPL34P34","blue"
"3726","IFITM2","turquoise"
"3727","AL133325.1","blue"
"3728","PAQR6","purple"
"3729","AC005479.1","blue"
"3730","LINC01353","blue"
"3731","LINC01447","turquoise"
"3732","KCNH2","grey60"
"3733","DQX1","blue"
"3734","AC023509.4","blue"
"3735","AC100786.1","blue"
"3736","KRT19","darkgrey"
"3737","AL158206.1","blue"
"3738","AC098679.4","blue"
"3739","YTHDF3-AS1","blue"
"3740","PNMA5","blue"
"3741","HCN2","turquoise"
"3742","DCHS1","lightgreen"
"3743","NGB","skyblue"
"3744","MIR323B","green"
"3745","AC005332.5","turquoise"
"3746","AC003101.2","brown"
"3747","AC239868.2","blue"
"3748","MKI67","steelblue"
"3749","SMIM10L2A","greenyellow"
"3750","GOLGA8B","blue"
"3751","CXXC4","blue"
"3752","FFAR3","turquoise"
"3753","CRYBA2","turquoise"
"3754","AC104590.1","blue"
"3755","C8orf82","turquoise"
"3756","SLC6A15","blue"
"3757","RPL23AP3","red"
"3758","AC020910.4","blue"
"3759","MIR487A","green"
"3760","C2CD4D","blue"
"3761","TNFSF9","greenyellow"
"3762","RPL22L1","turquoise"
"3763","AL451064.2","blue"
"3764","FAM89A","turquoise"
"3765","DMKN","blue"
"3766","CDR1","blue"
"3767","PLIN5","cyan"
"3768","AL355297.4","tan"
"3769","ISLR2","lightcyan"
"3770","AC018638.3","black"
"3771","GTSE1-AS1","black"
"3772","SEL1L3","pink"
"3773","IGHD4-11","yellow"
"3774","AC104118.1","turquoise"
"3775","VN1R51P","royalblue"
"3776","FAM86GP","lightgreen"
"3777","KLF10","turquoise"
"3778","SLC27A3","turquoise"
"3779","RASL11A","turquoise"
"3780","WNT16","turquoise"
"3781","DISP2","turquoise"
"3782","LGALS1","darkgrey"
"3783","KRTAP5-10","blue"
"3784","TFRC","turquoise"
"3785","NDUFA4L2","purple"
"3786","TMEM200B","turquoise"
"3787","BX546450.2","blue"
"3788","SULT1C4","blue"
"3789","RPL9P29","blue"
"3790","ASIC1","turquoise"
"3791","HIST1H4H","red"
"3792","IGLV1-50","magenta"
"3793","SUMO1P1","blue"
"3794","AC004453.2","blue"
"3795","AL137077.2","tan"
"3796","GPRC5A","blue"
"3797","AC097523.1","blue"
"3798","AC008121.1","darkred"
"3799","TMEM52","pink"
"3800","TRBV5-5","blue"
"3801","MIR2114","yellow"
"3802","IGHJ2","royalblue"
"3803","AC105081.1","skyblue3"
"3804","AC105339.5","blue"
"3805","RNU6-696P","lightcyan"
"3806","ADAMTS14","yellow"
"3807","KNDC1","midnightblue"
"3808","BEST4","pink"
"3809","SIM2","blue"
"3810","AC231533.2","blue"
"3811","AL078604.2","blue"
"3812","C1QA","steelblue"
"3813","RNA5SP441","lightcyan"
"3814","LINC01431","blue"
"3815","GRIK3","lightgreen"
"3816","AC092919.1","blue"
"3817","AP001062.2","darkgreen"
"3818","AL591167.1","darkgreen"
"3819","EEF1A1P13","blue"
"3820","AL358334.2","blue"
"3821","CBS","blue"
"3822","MTND5P10","turquoise"
"3823","AC126474.1","blue"
"3824","AL512343.2","turquoise"
"3825","AC012462.3","darkgreen"
"3826","CYP27A1","turquoise"
"3827","TRAV13-2","blue"
"3828","AC009237.14","turquoise"
"3829","RN7SL472P","yellowgreen"
"3830","MIR876","green"
"3831","AL137784.3","turquoise"
"3832","CA15P1","blue"
"3833","RNA5SP436","lightgreen"
"3834","SAMD9","salmon"
"3835","TRGV8","blue"
"3836","RNU1-23P","turquoise"
"3837","UQCRBP3","turquoise"
"3838","BNIP3P1","purple"
"3839","GPR179","yellow"
"3840","ADAMTS19-AS1","blue"
"3841","ATF3","pink"
"3842","RNA5SP175","blue"
"3843","TINAGL1","blue"
"3844","PLEKHA3P1","brown"
"3845","MIR548H5","darkred"
"3846","CSRNP1","pink"
"3847","AC092295.2","blue"
"3848","AC090625.2","darkgreen"
"3849","CD7","greenyellow"
"3850","AC233755.1","brown"
"3851","AC012100.1","sienna3"
"3852","AC069503.3","blue"
"3853","ZIC4","pink"
"3854","MIR497HG","darkgreen"
"3855","BMP7","red"
"3856","AL583839.1","red"
"3857","FITM1","cyan"
"3858","AL589826.2","midnightblue"
"3859","RENBP","turquoise"
"3860","FKBP1C","midnightblue"
"3861","PTMAP5","purple"
"3862","COL11A1","turquoise"
"3863","AC120049.1","blue"
"3864","AC000067.1","midnightblue"
"3865","STOM","midnightblue"
"3866","RASSF2","lightyellow"
"3867","ITM2C","sienna3"
"3868","C1orf115","blue"
"3869","LENG9","turquoise"
"3870","FAS","blue"
"3871","RAB7B","blue"
"3872","AC104472.2","turquoise"
"3873","AL845472.1","red"
"3874","AC006449.5","greenyellow"
"3875","LINC01126","blue"
"3876","NAT8B","blue"
"3877","AC016355.1","lightgreen"
"3878","COL8A2","greenyellow"
"3879","FAM90A20P","turquoise"
"3880","AC245140.3","turquoise"
"3881","AL158042.1","blue"
"3882","AL022334.2","turquoise"
"3883","WNK4","blue"
"3884","SNX18P1Y","turquoise"
"3885","ZNF880","turquoise"
"3886","ALG1L10P","darkolivegreen"
"3887","EZR","white"
"3888","RNF39","blue"
"3889","SOX17","skyblue"
"3890","KCNJ2-AS1","blue"
"3891","AL359715.2","blue"
"3892","ANOS1","red"
"3893","TNNT3","cyan"
"3894","SIGLEC22P","blue"
"3895","AEN","turquoise"
"3896","AL136116.3","blue"
"3897","CXorf57","blue"
"3898","SNHG5","purple"
"3899","AL161421.1","grey60"
"3900","HSD17B7P2","midnightblue"
"3901","RPL36AP45","grey60"
"3902","AL137028.1","turquoise"
"3903","AL109936.2","blue"
"3904","MTRNR2L9","brown"
"3905","RPSAP15","blue"
"3906","MIR4532","yellow"
"3907","IGHV3-33","turquoise"
"3908","AC091917.2","blue"
"3909","BCL6B","skyblue"
"3910","AC040160.2","blue"
"3911","SHISA7","blue"
"3912","MTHFD2","blue"
"3913","COLCA2","blue"
"3914","OR7D2","turquoise"
"3915","AC019322.4","turquoise"
"3916","RPS18P9","turquoise"
"3917","TRBV5-4","yellow"
"3918","PDLIM1","darkgrey"
"3919","ECHDC2","blue"
"3920","P2RX6","black"
"3921","ANKRD20A17P","yellowgreen"
"3922","PLEKHA4","blue"
"3923","CRYM","turquoise"
"3924","TRBV9","salmon"
"3925","FTOP1","turquoise"
"3926","AL135999.3","blue"
"3927","AP004609.3","blue"
"3928","CYP26A1","turquoise"
"3929","NINJ1","red"
"3930","FAM182A","darkolivegreen"
"3931","TMEM179","blue"
"3932","GLUL","blue"
"3933","AC233280.1","blue"
"3934","KCNC4-AS1","lightcyan"
"3935","AP002518.2","turquoise"
"3936","AL590365.1","blue"
"3937","AL513217.1","blue"
"3938","STAT1","salmon"
"3939","HAPLN3","turquoise"
"3940","AC127496.2","sienna3"
"3941","AL031274.1","turquoise"
"3942","ATOH7","darkgreen"
"3943","STARD4","turquoise"
"3944","C9orf24","royalblue"
"3945","IGHD1-26","yellow"
"3946","LPAR1","magenta"
"3947","AC124068.2","turquoise"
"3948","AC073621.1","turquoise"
"3949","AC009086.3","turquoise"
"3950","AC093278.2","salmon"
"3951","KLHDC7A","salmon"
"3952","AC087741.3","blue"
"3953","TUBB2B","blue"
"3954","MIR525","brown"
"3955","TCF23","magenta"
"3956","LINC02012","blue"
"3957","AC012615.1","turquoise"
"3958","TBC1D3L","turquoise"
"3959","CLDN1","blue"
"3960","AL008723.1","blue"
"3961","AC093510.1","darkgreen"
"3962","AL929410.2","salmon"
"3963","RIN1","blue"
"3964","MIR888","turquoise"
"3965","FBLN7","blue"
"3966","MIR4460","darkred"
"3967","COL8A1","blue"
"3968","AC091182.2","blue"
"3969","FBXL19-AS1","greenyellow"
"3970","IGHV4-28","turquoise"
"3971","TPI1P1","blue"
"3972","ST7-AS1","black"
"3973","FLVCR1-AS1","blue"
"3974","AL035411.1","blue"
"3975","TMPOP2","turquoise"
"3976","AC010385.3","blue"
"3977","KRT16P2","turquoise"
"3978","MMP11","turquoise"
"3979","PROCA1","greenyellow"
"3980","NFASC","blue"
"3981","AC104458.1","plum1"
"3982","MIR30B","brown"
"3983","AC010271.2","darkgreen"
"3984","HERC6","salmon"
"3985","SPAG4","purple"
"3986","AC024560.1","blue"
"3987","HLA-B","salmon"
"3988","MIR3977","brown"
"3989","COL6A1","turquoise"
"3990","GLDN","turquoise"
"3991","AL109918.1","white"
"3992","AC025048.6","red"
"3993","AC004221.1","blue"
"3994","ID2","red"
"3995","VWA1","blue"
"3996","LY6E","salmon"
"3997","RPL13AP23","turquoise"
"3998","TP73-AS1","blue"
"3999","GABBR2","red"
"4000","AL513534.1","blue"
"4001","DIRAS1","white"
"4002","AL807752.5","red"
"4003","CDH24","blue"
"4004","HOXC10","turquoise"
"4005","AL049873.1","cyan"
"4006","CACNA1G","turquoise"
"4007","PTGS1","turquoise"
"4008","LINC01551","turquoise"
"4009","ANKRD20A10P","blue"
"4010","SCGB3A1","midnightblue"
"4011","RPS24P8","red"
"4012","SAMD9L","salmon"
"4013","IL17RB","blue"
"4014","NUDT11","blue"
"4015","NOTUM","greenyellow"
"4016","C2orf72","salmon"
"4017","FAM131C","pink"
"4018","SLC9A7P1","turquoise"
"4019","RNF182","turquoise"
"4020","MAP1LC3A","cyan"
"4021","FAIM2","lightgreen"
"4022","ANKRD37","blue"
"4023","AL139413.1","lightgreen"
"4024","TRAJ36","brown"
"4025","ATP6V0CP3","turquoise"
"4026","PRR15","turquoise"
"4027","MIR4418","yellow"
"4028","AC120024.1","darkgreen"
"4029","NRIP3","magenta"
"4030","IBA57-AS1","tan"
"4031","RNU6-880P","turquoise"
"4032","RNU6-598P","blue"
"4033","AL117332.1","lightyellow"
"4034","ZNF135","turquoise"
"4035","KCNIP3","blue"
"4036","AC008060.1","white"
"4037","AL080317.1","blue"
"4038","NTRK2","red"
"4039","C1orf53","turquoise"
"4040","BOK","turquoise"
"4041","BPIFB2","yellow"
"4042","AC073335.2","grey60"
"4043","AL031281.2","blue"
"4044","PRRX1","blue"
"4045","AF131216.4","blue"
"4046","AC021016.2","turquoise"
"4047","C1QC","steelblue"
"4048","AC107222.1","plum1"
"4049","AL137845.2","turquoise"
"4050","BNIP3","purple"
"4051","AC005829.1","plum1"
"4052","AC107032.1","turquoise"
"4053","RAB34","purple"
"4054","MIR1275","pink"
"4055","NOL3","grey60"
"4056","TGFBR3L","turquoise"
"4057","CRYGS","turquoise"
"4058","SLC52A3","blue"
"4059","AC092192.1","blue"
"4060","AL357078.3","blue"
"4061","GAST","greenyellow"
"4062","AL079342.1","blue"
"4063","CES1","greenyellow"
"4064","ITPR1-AS1","blue"
"4065","AC022417.1","turquoise"
"4066","SULT4A1","blue"
"4067","NRP2","blue"
"4068","ITIH2","turquoise"
"4069","EDNRA","blue"
"4070","AL500527.2","darkturquoise"
"4071","CAMK2A","blue"
"4072","GAS5-AS1","blue"
"4073","AC138969.1","blue"
"4074","C19orf84","tan"
"4075","NPPA","turquoise"
"4076","LINC00920","blue"
"4077","AC105233.4","turquoise"
"4078","IL9","turquoise"
"4079","AC244517.2","blue"
"4080","AL132822.1","darkgrey"
"4081","AL096711.1","blue"
"4082","CHPF","turquoise"
"4083","CD99","turquoise"
"4084","SELPLG","turquoise"
"4085","AC008610.1","purple"
"4086","GIPR","blue"
"4087","BCAT1","lightyellow"
"4088","A2M","turquoise"
"4089","TNFRSF21","turquoise"
"4090","ANKRD1","cyan"
"4091","DAP3P2","red"
"4092","AL390955.1","turquoise"
"4093","MFNG","lightgreen"
"4094","AL133551.1","turquoise"
"4095","AC093627.3","blue"
"4096","PHOSPHO1","greenyellow"
"4097","Z95115.1","black"
"4098","AP000345.2","turquoise"
"4099","AC007386.1","cyan"
"4100","EEF1A1P5","purple"
"4101","AC021106.1","blue"
"4102","AMER3","red"
"4103","AC002091.2","darkgrey"
"4104","USP46-AS1","lightyellow"
"4105","LINC02134","turquoise"
"4106","AL359182.2","darkgreen"
"4107","AC092849.1","blue"
"4108","Z95114.3","salmon"
"4109","TH","lightgreen"
"4110","AC091729.3","grey60"
"4111","AL732292.1","blue"
"4112","MDGA1","darkgreen"
"4113","SHISA6","lightgreen"
"4114","C1orf229","blue"
"4115","AC079921.2","blue"
"4116","APOBR","blue"
"4117","LTB4R","blue"
"4118","AL359541.1","blue"
"4119","RNU6-1096P","orange"
"4120","AC016397.2","blue"
"4121","AL355796.1","blue"
"4122","RNU6-662P","magenta"
"4123","TRBV2","brown"
"4124","RNA5SP207","darkmagenta"
"4125","MIR378C","blue"
"4126","AL590002.1","turquoise"
"4127","METRN","turquoise"
"4128","AC015722.2","cyan"
"4129","AC122108.2","salmon"
"4130","IER5L","red"
"4131","VWCE","turquoise"
"4132","MIR4430","yellow"
"4133","TRBV6-5","yellow"
"4134","PAN3-AS1","grey60"
"4135","AC245060.2","blue"
"4136","CNTN1","blue"
"4137","AL390067.1","red"
"4138","PABPC4L","blue"
"4139","AC008780.2","blue"
"4140","AL591926.1","blue"
"4141","AL118558.3","tan"
"4142","AL390198.1","lightyellow"
"4143","SLC1A4","red"
"4144","PKMP3","purple"
"4145","SLC39A4","midnightblue"
"4146","KLF9","turquoise"
"4147","AC114811.2","blue"
"4148","MIR183","yellow"
"4149","GABRG1","turquoise"
"4150","AK4P3","blue"
"4151","DOK2","blue"
"4152","AL500527.1","pink"
"4153","FOXC1","turquoise"
"4154","MIR1255B1","brown"
"4155","AC009108.3","blue"
"4156","BBC3","turquoise"
"4157","C21orf62-AS1","grey60"
"4158","AC084121.4","turquoise"
"4159","HERC5","salmon"
"4160","LINC00634","black"
"4161","AL391646.1","blue"
"4162","AL096803.1","yellowgreen"
"4163","TNFAIP6","blue"
"4164","AL353597.1","blue"
"4165","MIR4314","blue"
"4166","AC105245.1","darkred"
"4167","ID2-AS1","turquoise"
"4168","AC003965.1","blue"
"4169","PCAT6","turquoise"
"4170","AL137013.1","red"
"4171","FHDC1","red"
"4172","AK4","purple"
"4173","MRC2","turquoise"
"4174","AC104971.1","blue"
"4175","AC063977.2","turquoise"
"4176","AC019131.2","blue"
"4177","BATF3","blue"
"4178","CREB3L1","blue"
"4179","SECTM1","salmon"
"4180","DCTN2","turquoise"
"4181","CD69","blue"
"4182","RPL41P1","turquoise"
"4183","CPNE5","blue"
"4184","CENPV","blue"
"4185","MYOZ3","blue"
"4186","CDC42EP1","turquoise"
"4187","PRDM13","cyan"
"4188","KBTBD11","turquoise"
"4189","AL513320.1","blue"
"4190","RGL3","greenyellow"
"4191","LINC00377","turquoise"
"4192","FAM221A","grey60"
"4193","AC106789.1","blue"
"4194","TRAV13-1","salmon"
"4195","WBP1LP2","turquoise"
"4196","MIR450A2","brown"
"4197","AC099794.2","turquoise"
"4198","LINC00475","blue"
"4199","AC138356.1","blue"
"4200","AC009060.2","blue"
"4201","H1FNT","turquoise"
"4202","ARHGEF25","turquoise"
"4203","MIR30D","yellow"
"4204","HLA-F","salmon"
"4205","SLC4A3","turquoise"
"4206","AL023803.2","turquoise"
"4207","SHISA2","blue"
"4208","PTTG1","steelblue"
"4209","FP236315.1","darkgreen"
"4210","FSTL3","white"
"4211","RN7SKP225","turquoise"
"4212","AC133637.1","blue"
"4213","CCS","turquoise"
"4214","ISYNA1","lightyellow"
"4215","C7orf61","grey60"
"4216","TSSK5P","turquoise"
"4217","AC117498.2","blue"
"4218","IGHD","turquoise"
"4219","CCNA1","turquoise"
"4220","RNA5SP52","blue"
"4221","AC005332.3","turquoise"
"4222","RPL37AP8","blue"
"4223","YEATS4","lightyellow"
"4224","MIR518E","red"
"4225","PTGER1","greenyellow"
"4226","ALPK3","turquoise"
"4227","AC046176.1","brown"
"4228","FRAT1","midnightblue"
"4229","CEBPB","turquoise"
"4230","LINC01311","black"
"4231","MIR302E","brown"
"4232","MIR302F","brown"
"4233","AL139288.1","blue"
"4234","AC010245.2","turquoise"
"4235","FBXW11P1","blue"
"4236","NMRAL1","blue"
"4237","CCL20","saddlebrown"
"4238","HBEGF","pink"
"4239","AL138966.2","darkgreen"
"4240","AC007823.1","turquoise"
"4241","SAA2-SAA4","blue"
"4242","AL008718.2","black"
"4243","MICD","blue"
"4244","ASPRV1","blue"
"4245","MIR3141","yellow"
"4246","U73166.1","blue"
"4247","TFF3","darkgreen"
"4248","AL359265.1","blue"
"4249","IGLJ7","blue"
"4250","LOXL1","turquoise"
"4251","ALS2CL","blue"
"4252","AC099521.1","blue"
"4253","TMEM178A","pink"
"4254","PLIN1","turquoise"
"4255","SSC5D","blue"
"4256","LINC02367","turquoise"
"4257","IGLV5-52","black"
"4258","AGAP9","turquoise"
"4259","MIR4663","turquoise"
"4260","AL049597.2","turquoise"
"4261","RTN1","turquoise"
"4262","AL451007.3","blue"
"4263","COL12A1","turquoise"
"4264","AL109797.1","darkgreen"
"4265","AL139384.1","lightcyan"
"4266","AC090186.1","turquoise"
"4267","KCNA4","sienna3"
"4268","MIR1268A","blue"
"4269","MIR148A","brown"
"4270","PGAM1P8","turquoise"
"4271","AL031577.1","turquoise"
"4272","LRRC34","white"
"4273","CHDH","blue"
"4274","MUC1","blue"
"4275","AC016820.1","blue"
"4276","CR769775.1","red"
"4277","AL031777.2","turquoise"
"4278","HEPH","blue"
"4279","CCDC177","pink"
"4280","FAM110D","plum1"
"4281","LINC00205","grey60"
"4282","KIF1A","blue"
"4283","CPLX1","blue"
"4284","KIF18B","steelblue"
"4285","SMIM3","blue"
"4286","KLHDC7B","blue"
"4287","LYPLA1P3","turquoise"
"4288","BVES","salmon"
"4289","MIR518F","blue"
"4290","AC068987.1","blue"
"4291","AC020914.3","magenta"
"4292","CCDC74B","turquoise"
"4293","JUN","pink"
"4294","AC025253.1","blue"
"4295","AC063962.1","blue"
"4296","AC253536.2","blue"
"4297","MIR4455","orange"
"4298","PFKP","midnightblue"
"4299","AC138749.4","blue"
"4300","HTRA1","blue"
"4301","C1QB","steelblue"
"4302","PLIN2","blue"
"4303","UBTFL5","blue"
"4304","AC018475.1","cyan"
"4305","DHRS9","turquoise"
"4306","MMP3","saddlebrown"
"4307","AL121761.2","darkgreen"
"4308","AF127577.5","blue"
"4309","CAMSAP3","blue"
"4310","IFI35","salmon"
"4311","AL161669.3","cyan"
"4312","UCP2","turquoise"
"4313","BCAM","yellow"
"4314","PRELID3B","lightyellow"
"4315","TWF1P1","blue"
"4316","PEBP1","blue"
"4317","MRPS36P5","blue"
"4318","SNHG8","purple"
"4319","PLXNB3","blue"
"4320","DACT2","blue"
"4321","RNU4-35P","blue"
"4322","MAGEC1","yellowgreen"
"4323","NUDT4","red"
"4324","TUBA4A","turquoise"
"4325","SUMO2P1","yellow"
"4326","AL121603.2","tan"
"4327","CCDC87","turquoise"
"4328","ENO2","blue"
"4329","FOXO6","blue"
"4330","AC013244.1","blue"
"4331","AC092611.2","pink"
"4332","AP000870.1","blue"
"4333","AC241377.3","turquoise"
"4334","LINC01410","red"
"4335","MARS","turquoise"
"4336","AHCYL1","blue"
"4337","TSPYL2","turquoise"
"4338","MIR150","turquoise"
"4339","C5orf49","darkgrey"
"4340","AP001351.1","blue"
"4341","RN7SL151P","blue"
"4342","AC018645.1","turquoise"
"4343","FAM212B","blue"
"4344","PNMA8C","blue"
"4345","TMEM35A","blue"
"4346","AL158801.5","blue"
"4347","MTMR11","turquoise"
"4348","MIR376A2","darkturquoise"
"4349","INHBE","blue"
"4350","TLCD2","blue"
"4351","YWHAEP1","yellowgreen"
"4352","AC100771.1","turquoise"
"4353","MAFF","black"
"4354","SLC4A4","blue"
"4355","PIM1","blue"
"4356","TMEM81","blue"
"4357","AC009988.1","turquoise"
"4358","IGHV1-69","blue"
"4359","AC084033.1","turquoise"
"4360","ZFP57","blue"
"4361","ARAP3","turquoise"
"4362","PLTP","lightgreen"
"4363","MAL","turquoise"
"4364","AL591845.1","purple"
"4365","TRAJ30","orange"
"4366","ENPP7P9","turquoise"
"4367","EIF3KP1","turquoise"
"4368","AL161772.1","darkgreen"
"4369","LRP4","blue"
"4370","PLD4","turquoise"
"4371","AL021921.1","turquoise"
"4372","AL135818.2","blue"
"4373","PLA2G7","turquoise"
"4374","IGHD1OR15-1A","yellow"
"4375","LINC01694","darkgrey"
"4376","LAG3","salmon"
"4377","WFIKKN2","white"
"4378","LINC00865","blue"
"4379","NIPSNAP1","black"
"4380","IGHV3-66","turquoise"
"4381","AC098679.2","blue"
"4382","RTN4RL2","blue"
"4383","IDS","red"
"4384","SCD5","blue"
"4385","RAP1GAP","blue"
"4386","KRT31","pink"
"4387","LINC01587","purple"
"4388","AC025259.2","blue"
"4389","EPOR","greenyellow"
"4390","MIR3672","brown"
"4391","ASPHD1","blue"
"4392","NQO1","turquoise"
"4393","MIR496","green"
"4394","KIAA0087","black"
"4395","CBX1P3","blue"
"4396","RNA5SP342","brown"
"4397","MIR4778","blue"
"4398","AL096840.1","yellow"
"4399","EFNA1","turquoise"
"4400","AC096733.2","pink"
"4401","TAGLN2","purple"
"4402","MIR187","yellow"
"4403","SLC34A2","blue"
"4404","Z97205.2","blue"
"4405","MIR4453HG","blue"
"4406","TNRC6C-AS1","red"
"4407","NONOP2","blue"
"4408","NEUROG3","turquoise"
"4409","FAUP1","turquoise"
"4410","RPH3A","turquoise"
"4411","AL139094.1","blue"
"4412","AL139424.2","red"
"4413","RPL31P35","darkorange"
"4414","TUBB6","steelblue"
"4415","RHOV","orange"
"4416","GUCY1A1","red"
"4417","RN7SL292P","turquoise"
"4418","RORB-AS1","red"
"4419","NECAB2","blue"
"4420","AC002076.2","turquoise"
"4421","AC012617.1","blue"
"4422","AC026801.2","blue"
"4423","CHRNB2","turquoise"
"4424","AL353764.1","magenta"
"4425","MARVELD3","turquoise"
"4426","ALPI","orange"
"4427","AC023310.4","turquoise"
"4428","TRMT9B","pink"
"4429","LTC4S","blue"
"4430","HIST1H4F","green"
"4431","CPNE7","lightcyan"
"4432","PODNL1","turquoise"
"4433","CLEC4F","lightcyan"
"4434","LRRK2","blue"
"4435","RNU6-1245P","blue"
"4436","AC104561.3","blue"
"4437","HS6ST1P1","blue"
"4438","PARM1","turquoise"
"4439","BCHE","blue"
"4440","KCNJ2","blue"
"4441","BAG3","blue"
"4442","C10orf25","turquoise"
"4443","AL133396.2","blue"
"4444","TP53","midnightblue"
"4445","AC015819.2","blue"
"4446","AP000648.3","red"
"4447","TRAV19","blue"
"4448","AC002511.2","blue"
"4449","SMARCE1P5","magenta"
"4450","AP003068.2","blue"
"4451","TRAJ42","yellow"
"4452","MTURN","purple"
"4453","AC016737.1","blue"
"4454","AL138831.3","steelblue"
"4455","TMEM132A","blue"
"4456","AL512413.1","darkgrey"
"4457","AC022613.1","blue"
"4458","SLC38A3","turquoise"
"4459","CXCR2","saddlebrown"
"4460","METTL27","black"
"4461","RF00432","blue"
"4462","OLFML2B","blue"
"4463","ADCY1","blue"
"4464","BCAN","blue"
"4465","SLC9A3R1","turquoise"
"4466","MIR1283-2","turquoise"
"4467","AHCYP3","turquoise"
"4468","MIR3912","darkgreen"
"4469","CDRT15","lightgreen"
"4470","AC016044.1","turquoise"
"4471","LONRF2","red"
"4472","TLE6","blue"
"4473","GPR162","blue"
"4474","AC138894.3","blue"
"4475","B3GAT1","blue"
"4476","NR2F1","purple"
"4477","AL031598.1","darkmagenta"
"4478","ENOSF1","turquoise"
"4479","SIX4","turquoise"
"4480","AC027373.1","white"
"4481","RNU6-562P","cyan"
"4482","DLG5-AS1","midnightblue"
"4483","SLC1A5","blue"
"4484","AC012441.1","grey60"
"4485","DDX11L16","turquoise"
"4486","IZUMO1","turquoise"
"4487","AL049610.1","sienna3"
"4488","FAT1","blue"
"4489","FO681492.1","blue"
"4490","LRRC2","blue"
"4491","PLCD3","greenyellow"
"4492","BX255925.1","turquoise"
"4493","PIFO","pink"
"4494","KCTD12","turquoise"
"4495","ZNF812P","turquoise"
