"","gene_name_length"
"Ighv10-1",447
"Ighv10-2",298
"Ighv10-3",465
"Ighv10-4",299
"Ighv11-1",463
"Ighv11-2",572
"Ighv12-1",329
"Ighv12-2",452
"Ighv12-3",434
"Ighv13-1",294
"Ighv13-2",460
"Ighv14-1",430
"Ighv14-2",430
"Ighv14-3",477
"Ighv14-4",430
"Ighv15-1",276
"Ighv15-2",435
"Ighv16-1",454
"Ighv2-1",437
"Ighv2-2",436
"Ighv2-3",431
"Ighv2-4",434
"Ighv2-5",564
"Ighv2-6",434
"Ighv2-6-8",430
"Ighv2-7",439
"Ighv2-8",420
"Ighv2-9",446
"Ighv2-9-1",453
"Ighv3-1",431
"Ighv3-2",431
"Ighv3-3",437
"Ighv3-4",435
"Ighv3-5",436
"Ighv3-6",431
"Ighv3-7",433
"Ighv3-8",475
"Ighv4-1",515
"Ighv4-2",463
"Ighv5-1",476
"Ighv5-10",374
"Ighv5-11",496
"Ighv5-12",455
"Ighv5-12-4",460
"Ighv5-13",413
"Ighv5-15",484
"Ighv5-16",485
"Ighv5-17",522
"Ighv5-18",444
"Ighv5-19",297
"Ighv5-2",487
"Ighv5-21",295
"Ighv5-3",447
"Ighv5-4",532
"Ighv5-5",454
"Ighv5-6",451
"Ighv5-7",374
"Ighv5-8",739
"Ighv5-9",525
"Ighv5-9-1",520
"Ighv6-1",469
"Ighv6-2",295
"Ighv6-3",458
"Ighv6-4",488
"Ighv6-5",458
"Ighv6-6",457
"Ighv6-7",458
"Ighv7-1",539
"Ighv7-2",459
"Ighv7-3",465
"Ighv7-4",541
"Ighv8-1",291
"Ighv8-10",443
"Ighv8-11",443
"Ighv8-12",443
"Ighv8-13",303
"Ighv8-14",434
"Ighv8-15",294
"Ighv8-16",294
"Ighv8-2",440
"Ighv8-3",295
"Ighv8-4",434
"Ighv8-5",443
"Ighv8-6",444
"Ighv8-7",297
"Ighv8-8",443
"Ighv8-9",449
"Ighv9-1",431
"Ighv9-2",430
"Ighv9-3",431
"Ighv9-4",429
"Igip",1417
"Igkc",532
"Igkj1",38
"Igkj2",43
"Igkj3",38
"Igkj4",38
"Igkj5",42
"Igkv1-108",298
"Igkv1-110",783
"Igkv1-115",302
"Igkv1-117",782
"Igkv1-122",771
"Igkv1-131",737
"Igkv1-132",714
"Igkv1-133",760
"Igkv1-135",796
"Igkv1-136",297
"Igkv1-35",725
"Igkv1-88",767
"Igkv1-99",779
"Igkv10-94",471
"Igkv10-95",470
"Igkv10-96",480
"Igkv11-106",469
"Igkv11-114",467
"Igkv11-118",467
"Igkv11-125",480
"Igkv12-38",463
"Igkv12-40",470
"Igkv12-41",465
"Igkv12-42",450
"Igkv12-44",524
"Igkv12-46",500
"Igkv12-47",478
"Igkv12-49",395
"Igkv12-66",473
"Igkv12-67",476
"Igkv12-89",462
"Igkv12-98",473
"Igkv13-54-1",430
"Igkv13-55-1",430
"Igkv13-56-1",209
"Igkv13-57-1",423
"Igkv13-57-2",463
"Igkv13-61-1",424
"Igkv13-62-1",447
"Igkv13-64",463
"Igkv13-71-1",401
"Igkv13-73-1",200
"Igkv13-74-1",365
"Igkv13-76",467
"Igkv13-78-1",200
"Igkv13-80-1",371
"Igkv13-82",466
"Igkv13-84",466
"Igkv13-85",466
"Igkv13-87",286
"Igkv14-100",466
"Igkv14-111",481
"Igkv14-118-1",447
"Igkv14-118-2",460
"Igkv14-126",471
"Igkv14-126-1",467
"Igkv14-130",466
"Igkv14-134-1",455
"Igkv15-101",299
"Igkv15-101-1",258
"Igkv15-102",287
"Igkv15-103",486
"Igkv15-97",459
"Igkv16-104",498
"Igkv17-121",507
"Igkv17-127",507
"Igkv17-134",497
"Igkv18-36",513
"Igkv19-93",484
"Igkv2-105",795
"Igkv2-107",655
"Igkv2-109",732
"Igkv2-112",726
"Igkv2-113",764
"Igkv2-116",733
"Igkv2-137",720
"Igkv2-93-1",725
"Igkv2-95-1",722
"Igkv2-95-2",707
"Igkv20-101-2",489
"Igkv3-1",600
"Igkv3-10",598
"Igkv3-11",624
"Igkv3-12",600
"Igkv3-12-1",593
"Igkv3-2",619
"Igkv3-3",589
"Igkv3-4",590
"Igkv3-5",621
"Igkv3-6",575
"Igkv3-7",600
"Igkv3-8",578
"Igkv3-9",589
"Igkv4-50",521
"Igkv4-51",570
"Igkv4-53",540
"Igkv4-54",533
"Igkv4-55",554
"Igkv4-56",516
"Igkv4-57",526
"Igkv4-57-1",549
"Igkv4-58",533
"Igkv4-59",540
"Igkv4-60",532
"Igkv4-61",563
"Igkv4-62",535
"Igkv4-63",529
"Igkv4-65",533
"Igkv4-68",572
"Igkv4-69",526
"Igkv4-70",556
"Igkv4-71",531
"Igkv4-72",580
"Igkv4-73",534
"Igkv4-74",572
"Igkv4-75",542
"Igkv4-77",529
"Igkv4-78",535
"Igkv4-79",534
"Igkv4-80",523
"Igkv4-81",537
"Igkv4-83",630
"Igkv4-86",563
"Igkv4-90",530
"Igkv4-91",549
"Igkv4-92",556
"Igkv5-37",562
"Igkv5-39",554
"Igkv5-40-1",567
"Igkv5-43",589
"Igkv5-45",595
"Igkv5-48",566
"Igkv6-13",536
"Igkv6-14",525
"Igkv6-15",524
"Igkv6-17",555
"Igkv6-20",667
"Igkv6-23",547
"Igkv6-25",558
"Igkv6-29",649
"Igkv6-32",580
"Igkv7-33",568
"Igkv8-16",581
"Igkv8-18",594
"Igkv8-19",578
"Igkv8-21",578
"Igkv8-22",566
"Igkv8-24",564
"Igkv8-26",570
"Igkv8-27",462
"Igkv8-28",574
"Igkv8-30",560
"Igkv8-31",556
"Igkv8-34",567
"Igkv9-119",466
"Igkv9-120",474
"Igkv9-123",487
"Igkv9-124",467
"Igkv9-128",466
"Igkv9-129",474
"Iglc1",454
"Iglc2",1956
"Iglc3",452
"Iglc4",314
"Iglj1",38
"Iglj2",38
"Iglj3",38
"Iglj3p",38
"Iglj4",42
"Igll1",3315
"Iglon5",17172
"Iglv1",484
"Iglv2",459
"Iglv3",484
"Igsf1",15214
"Igsf10",27660
"Igsf11",134489
"Igsf21",219939
"Igsf23",13452
"Igsf3",85977
"Igsf5",163913
"Igsf6",10506
"Igsf8",58201
"Igsf9",17091
"Igsf9b",58343
"Igtp",8036
"Ihh",6358
"Iigp1",16599
"Ik",12984
"Ikbip",19668
"Ikbkap",52652
"Ikbkb",47378
"Ikbke",25264
"Ikbkg",60565
"Ikzf1",87924
"Ikzf2",156032
"Ikzf3",81130
"Ikzf4",15149
"Ikzf5",21870
"Il10",5130
"Il10ra",15313
"Il10rb",19671
"Il11",10485
"Il11ra1",69486
"Il11ra2",16617
"Il12a",7904
"Il12b",13971
"Il12rb1",12976
"Il12rb2",84871
"Il13",3379
"Il13ra1",59150
"Il13ra2",45717
"Il15",71591
"Il15ra",29028
"Il16",102902
"Il17a",3592
"Il17b",4603
"Il17c",1620
"Il17d",18390
"Il17f",13472
"Il17ra",24313
"Il17rb",12762
"Il17rc",11714
"Il17rd",68346
"Il17re",12275
"Il18",27014
"Il18bp",3806
"Il18r1",35303
"Il18rap",36344
"Il19",7460
"Il1a",10363
"Il1b",6570
"Il1bos",5852
"Il1f10",2625
"Il1f5",6473
"Il1f6",10285
"Il1f8",7359
"Il1f9",7093
"Il1r1",92178
"Il1r2",51153
"Il1rap",148414
"Il1rapl1",1374776
"Il1rapl2",1276339
"Il1rl1",35846
"Il1rl2",42953
"Il1rn",14642
"Il2",5437
"Il20",4467
"Il20ra",47484
"Il20rb",29070
"Il21",9878
"Il21r",30142
"Il22",5106
"Il22ra1",23969
"Il22ra2",12684
"Il23a",2614
"Il23r",68924
"Il24",5381
"Il25",3143
"Il27",5932
"Il27ra",12296
"Il2ra",50387
"Il2rb",16016
"Il2rg",3878
"Il3",1975
"Il31",9333
"Il31ra",74463
"Il33",35605
"Il34",64096
"Il3ra",9737
"Il4",15688
"Il4i1",24423
"Il4ra",27355
"Il5",4313
"Il5ra",38681
"Il6",6868
"Il6ra",49138
"Il6st",46017
"Il7",43767
"Il7r",24389
"Il9",2970
"Il9r",12739
"Ildr1",32827
"Ildr2",62685
"Ilf2",12254
"Ilf3",37491
"Ilk",6334
"Ilkap",24955
"Iltifb",5410
"Ilvbl",10157
"Immp1l",60921
"Immp2l",931499
"Immt",46058
"Imp3",924
"Imp4",9506
"Impa1",19484
"Impa2",29894
"Impact",20697
"Impad1",30872
"Impdh1",15931
"Impdh2",5299
"Impdh2-ps",1545
"Impg1",152152
"Impg2",69444
"Ina",10630
"Inafm1",1605
"Inafm2",3053
"Inca1",11795
"Incenp",27237
"Inf2",26774
"Ing1",7681
"Ing2",8379
"Ing3",26468
"Ing4",9506
"Ing5",18137
"Inha",3290
"Inhba",19771
"Inhbb",6784
"Inhbc",14110
"Inhbe",5555
"Inip",31953
"Inmt",4418
"Ino80",104646
"Ino80b",3667
"Ino80c",17197
"Ino80d",156250
"Ino80dos",45213
"Ino80e",11418
"Inpp1",32262
"Inpp4a",110872
"Inpp4b",785359
"Inpp5a",190544
"Inpp5b",59662
"Inpp5d",100196
"Inpp5e",12955
"Inpp5f",85098
"Inpp5j",10447
"Inpp5k",17884
"Inppl1",15598
"Ins1",1134
"Ins2",64726
"Insc",106690
"Insig1",7300
"Insig2",28237
"Insl3",1362
"Insl5",8971
"Insl6",4013
"Insm1",3100
"Insm2",2660
"Insr",157557
"Insrr",19151
"Ints1",24393
"Ints10",37739
"Ints11",19558
"Ints12",19149
"Ints13",28204
"Ints14",26074
"Ints2",46895
"Ints3",42235
"Ints4",60440
"Ints5",8965
"Ints6",84840
"Ints6l",52987
"Ints7",48053
"Ints8",55101
"Ints9",89788
"Intu",173489
"Invs",152195
"Ip6k1",46282
"Ip6k2",22542
"Ip6k3",23796
"Ipcef1",166683
"Ipmk",85565
"Ipo11",142520
"Ipo13",20514
"Ipo4",10558
"Ipo5",36776
"Ipo7",38336
"Ipo8",60785
"Ipo9",48188
"Ipp",30695
"Ippk",43325
"Iqca",111270
"Iqcb1",44337
"Iqcc",3974
"Iqcd",18103
"Iqce",40552
"Iqcf1",2288
"Iqcf3",58407
"Iqcf4",2678
"Iqcf5",1438
"Iqcf6",1094
"Iqcg",40834
"Iqch",181039
"Iqcj",164374
"Iqck",116901
"Iqcm",535810
"Iqgap1",114392
"Iqgap2",264746
"Iqgap3",39078
"Iqsec1",332598
"Iqsec2",80969
"Iqsec3",100746
"Iqub",70203
"Irak1",10005
"Irak1bp1",18148
"Irak2",56560
"Irak3",60483
"Irak4",38173
"Ireb2",48742
"Irf1",8361
"Irf2",107727
"Irf2bp1",2734
"Irf2bp2",5691
"Irf2bpl",4098
"Irf3",5201
"Irf4",17751
"Irf5",15247
"Irf6",18913
"Irf7",3776
"Irf8",20337
"Irf9",6460
"Irgc1",20376
"Irgm1",9716
"Irgm2",23165
"Irgq",7912
"Irs1",58316
"Irs2",23778
"Irs3",2684
"Irs4",14266
"Irx1",5803
"Irx2",5379
"Irx3",3543
"Irx3os",7125
"Irx4",9130
"Irx5",18662
"Irx6",6669
"Isca1",14402
"Isca2",1838
"Iscu",5541
"Isg15",1395
"Isg20",6973
"Isg20l2",10373
"Isl1",11409
"Isl2",7509
"Islr",48039
"Islr2",8023
"Ism1",80404
"Ism2",21068
"Isoc1",20089
"Isoc2a",19821
"Isoc2b",25300
"Ispd",308054
"Ist1",21936
"Isx",20334
"Isy1",24530
"Isyna1",2918
"Itch",93347
"Itfg1",123344
"Itfg2",15488
"Itga1",148869
"Itga10",18936
"Itga11",106157
"Itga2",99020
"Itga2b",16826
"Itga3",32328
"Itga4",77698
"Itga5",22478
"Itga6",112801
"Itga7",24465
"Itga8",195291
"Itga9",294314
"Itgad",69441
"Itgae",56864
"Itgal",38879
"Itgam",65521
"Itgav",82520
"Itgax",21111
"Itgb1",47547
"Itgb1bp1",45413
"Itgb1bp2",4454
"Itgb2",35457
"Itgb2l",21332
"Itgb3",62477
"Itgb3bp",164412
"Itgb4",33704
"Itgb5",119489
"Itgb6",124352
"Itgb7",15950
"Itgb8",80781
"Itgbl1",315648
"Itih1",14110
"Itih2",36804
"Itih3",15189
"Itih4",15878
"Itih5",102959
"Itih5l-ps",30082
"Itk",64366
"Itln1",17173
"Itm2a",6278
"Itm2b",23064
"Itm2c",14395
"Itpa",14005
"Itpa-ps1",597
"Itpa-ps2",589
"Itpa-ps3",395
"Itpk1",136349
"Itpka",8927
"Itpkb",94318
"Itpkc",21490
"Itpr1",338014
"Itpr2",393925
"Itpr3",64920
"Itpr3os",1783
"Itpripl1",4671
"Itpripl2",6865
"Itsn1",191317
"Itsn2",121325
"Ivd",20956
"Ivl",2834
"Ivns1abp",19946
"Iws1",36588
"Iyd",14638
"Izumo1",7013
"Izumo1r",18136
"Izumo2",11103
"Izumo3",2906
"Izumo4",3190
"Jade1",61134
"Jade2",44199
"Jade3",94252
"Jag1",35189
"Jag2",21958
"Jagn1",5661
"Jak1",112916
"Jak2",61253
"Jak3",14280
"Jakmip1",122273
"Jakmip2",156366
"Jakmip3",143247
"Jam2",51806
"Jam3",58038
"Jaml",29352
"Jarid2",192170
"Jazf1",299835
"Jcad",47940
"Jchain",8083
"Jdp2",40852
"Jhy",69270
"Jkamp",15873
"Jmjd1c",160202
"Jmjd4",8523
"Jmjd6",6018
"Jmjd7",5112
"Jmjd8",2976
"Jmy",69708
"Josd1",13669
"Josd2",3683
"Jph1",133330
"Jph2",61752
"Jph3",64654
"Jph4",10110
"Jpt2",18481
"Jpx",12868
"Jrk",7235
"Jrkl",3223
"Jsrp1",5003
"Jtb",4242
"Jun",3189
"Junb",4235
"Jund",1668
"Junos",115785
"Jup",28806
"K230010J24Rik",37094
"K230015D01Rik",1516
"Kalrn",599275
"Kank1",197522
"Kank2",31961
"Kank3",12399
"Kank4",62640
"Kank4os",5133
"Kansl1",135633
"Kansl1l",98315
"Kansl2",16607
"Kansl2-ps",1461
"Kansl3",33452
"Kantr",32668
"Kap",3912
"Kars",17881
"Kars-ps1",1767
"Kat14",38694
"Kat2a",7720
"Kat2b",105860
"Kat2b-ps",2490
"Kat5",7078
"Kat6a",83725
"Kat6b",191045
"Kat6b-ps1",3433
"Kat6b-ps2",1600
"Kat7",35988
"Kat8",13322
"Katna1",37151
"Katnal1",57737
"Katnal2",70161
"Katnb1",21964
"Katnbl1",35030
"Kazald1",4049
"Kazn",137012
"Kbtbd11",22309
"Kbtbd12",92837
"Kbtbd13",2969
"Kbtbd2",20290
"Kbtbd3",21900
"Kbtbd4",6887
"Kbtbd6",2984
"Kbtbd7",4526
"Kbtbd8",12551
"Kbtbd8os",3615
"Kcmf1",58866
"Kcna1",5988
"Kcna10",12666
"Kcna2",13860
"Kcna3",1902
"Kcna4",7864
"Kcna5",2862
"Kcna6",32346
"Kcna7",4111
"Kcnab1",268840
"Kcnab2",87130
"Kcnab3",6785
"Kcnab3os",2298
"Kcnb1",94187
"Kcnb2",436497
"Kcnc1",42208
"Kcnc2",195904
"Kcnc3",14091
"Kcnc4",21250
"Kcnd1",15992
"Kcnd2",514303
"Kcnd3",221673
"Kcnd3os",11361
"Kcne1",13468
"Kcne1l",1543
"Kcne2",5741
"Kcne3",8368
"Kcne4",3271
"Kcnf1",4789
"Kcng1",21620
"Kcng2",69709
"Kcng3",45939
"Kcng4",11827
"Kcnh1",319386
"Kcnh2",32016
"Kcnh3",17957
"Kcnh4",19567
"Kcnh5",280113
"Kcnh6",26426
"Kcnh7",490874
"Kcnh8",376486
"Kcnip1",363814
"Kcnip2",24223
"Kcnip3",65597
"Kcnip4",1135406
"Kcnj1",26705
"Kcnj10",32876
"Kcnj11",6812
"Kcnj12",48568
"Kcnj13",8367
"Kcnj14",8323
"Kcnj15",42703
"Kcnj16",59936
"Kcnj2",10658
"Kcnj3",162176
"Kcnj4",21528
"Kcnj5",29644
"Kcnj6",248431
"Kcnj8",6778
"Kcnj9",8818
"Kcnk1",35516
"Kcnk10",148874
"Kcnk12",52158
"Kcnk13",98184
"Kcnk15",6096
"Kcnk16",7824
"Kcnk18",17723
"Kcnk2",194344
"Kcnk3",37102
"Kcnk4",8806
"Kcnk5",41753
"Kcnk6",10590
"Kcnk7",2735
"Kcnk9",45252
"Kcnma1",725061
"Kcnmb1",10629
"Kcnmb2",297674
"Kcnmb3",20644
"Kcnmb4",56018
"Kcnmb4os1",3186
"Kcnmb4os2",2157
"Kcnn1",21210
"Kcnn2",417165
"Kcnn3",154969
"Kcnn4",16428
"Kcnq1",320681
"Kcnq1ot1",93092
"Kcnq2",59722
"Kcnq3",300256
"Kcnq4",52475
"Kcnq5",563540
"Kcnrg",5370
"Kcns1",7495
"Kcns2",6053
"Kcns3",60855
"Kcnt1",54540
"Kcnt2",365910
"Kcnu1",88317
"Kcnv1",8637
"Kcnv2",14592
"Kcp",34791
"Kctd1",182762
"Kctd10",16942
"Kctd11",3146
"Kctd12",6057
"Kctd12b",11238
"Kctd13",16753
"Kctd14",8235
"Kctd15",17719
"Kctd16",272808
"Kctd17",10740
"Kctd18",63856
"Kctd19",30696
"Kctd2",11147
"Kctd20",17600
"Kctd21",17887
"Kctd3",36747
"Kctd4",11198
"Kctd5",25752
"Kctd6",9424
"Kctd7",10946
"Kctd8",232395
"Kctd9",26374
"Kdelc1",12263
"Kdelc2",17843
"Kdelr1",10961
"Kdelr2",18064
"Kdelr3",11329
"Kdf1",11828
"Kdm1a",52184
"Kdm1b",41781
"Kdm2a",83867
"Kdm2b",119159
"Kdm3a",44019
"Kdm3b",61614
"Kdm4a",43087
"Kdm4b",76809
"Kdm4c",163364
"Kdm4d",37935
"Kdm4dl",1187
"Kdm5a",80451
"Kdm5b",75115
"Kdm5c",41516
"Kdm5d",58999
"Kdm6a",117362
"Kdm6b",15168
"Kdm6bos",1188
"Kdm7a",70167
"Kdm8",17594
"Kdr",45632
"Kdsr",39269
"Keap1",9632
"Keg1",24117
"Kel",18010
"Kera",6814
"Khdc1a",2560
"Khdc1b",2818
"Khdc1c",2515
"Khdc3",2603
"Khdrbs1",39140
"Khdrbs2",485855
"Khdrbs3",172792
"Khk",9818
"Khnyn",13829
"Khsrp",10450
"Kidins220",88228
"Kif11",45457
"Kif12",6502
"Kif13a",180781
"Kif13b",162353
"Kif14",65169
"Kif15",67688
"Kif16b",284058
"Kif16bos",608
"Kif17",51533
"Kif18a",61010
"Kif18b",19596
"Kif19a",25352
"Kif1a",86488
"Kif1b",131375
"Kif1bp",39832
"Kif1c",31417
"Kif20a",8642
"Kif20b",53385
"Kif21a",116673
"Kif21b",46610
"Kif22",14743
"Kif22-ps",1984
"Kif23",30870
"Kif24",74143
"Kif26a",35540
"Kif26b",410076
"Kif27",71621
"Kif28",49975
"Kif2a",63131
"Kif2b",2244
"Kif2c",23001
"Kif3a",34589
"Kif3b",41978
"Kif3c",41363
"Kif4",101478
"Kif4-ps",4145
"Kif5a",37653
"Kif5b",41173
"Kif5c",155481
"Kif6",294712
"Kif7",17623
"Kif9",48222
"Kifap3",137527
"Kifc1",14996
"Kifc2",8339
"Kifc3",102985
"Kifc5b",15489
"Kifc5c-ps",1530
"Kin",12214
"Kir3dl1",16311
"Kir3dl2",95950
"Kirrel",96155
"Kirrel2",10157
"Kirrel3",550823
"Kirrel3os",11277
"Kis2",2398
"Kiss1",20075
"Kiss1r",5303
"Kit",81807
"Kitl",84787
"Kiz",114234
"Kl",41211
"Klb",35694
"Klc1",48996
"Klc2",10815
"Klc3",9668
"Klc4",14514
"Klf1",3364
"Klf10",9244
"Klf11",11516
"Klf12",414048
"Klf13",52565
"Klf14",3056
"Klf15",12663
"Klf16",10198
"Klf17",7813
"Klf2",2624
"Klf3",29514
"Klf4",5324
"Klf5",16346
"Klf6",8913
"Klf7",92836
"Klf8",158667
"Klf9",25686
"Klhdc1",43457
"Klhdc10",53312
"Klhdc2",14007
"Klhdc3",6381
"Klhdc4",33257
"Klhdc7a",7807
"Klhdc7b",3951
"Klhdc8a",8732
"Klhdc8b",13946
"Klhdc9",2353
"Klhl1",416367
"Klhl10",15106
"Klhl11",10128
"Klhl12",35488
"Klhl13",145812
"Klhl14",104342
"Klhl15",43126
"Klhl18",50769
"Klhl2",110343
"Klhl20",43137
"Klhl21",8878
"Klhl22",33765
"Klhl23",14708
"Klhl24",30191
"Klhl25",25822
"Klhl26",26750
"Klhl28",26702
"Klhl29",298211
"Klhl3",113365
"Klhl30",11401
"Klhl31",23628
"Klhl32",238571
"Klhl33",8926
"Klhl34",1935
"Klhl35",8019
"Klhl36",14730
"Klhl38",9597
"Klhl4",86497
"Klhl40",6212
"Klhl41",14111
"Klhl42",21400
"Klhl5",60650
"Klhl6",36539
"Klhl7",60188
"Klhl8",49287
"Klhl9",4174
"Klk1",4259
"Klk10",4376
"Klk11",4660
"Klk12",4689
"Klk13",14968
"Klk14",5119
"Klk15",5900
"Klk1b1",4568
"Klk1b10-ps",4293
"Klk1b11",3999
"Klk1b12-ps",4252
"Klk1b14-ps",4143
"Klk1b15-ps",2383
"Klk1b16",4844
"Klk1b18-ps",730
"Klk1b19-ps",3325
"Klk1b2-ps",4127
"Klk1b21",4256
"Klk1b22",4250
"Klk1b23-ps",820
"Klk1b24",4220
"Klk1b26",4801
"Klk1b27",4423
"Klk1b28-ps",217
"Klk1b3",4162
"Klk1b4",4320
"Klk1b5",4759
"Klk1b7-ps",3266
"Klk1b8",4278
"Klk1b9",4316
"Klk2-ps",5620
"Klk4",4645
"Klk5",9211
"Klk6",7532
"Klk7",5066
"Klk8",6250
"Klk9",4867
"Klkb1",28171
"Klra1",22958
"Klra10",12735
"Klra11-ps",11780
"Klra13-ps",15551
"Klra14-ps",13771
"Klra17",45519
"Klra2",28140
"Klra3",14286
"Klra4",23541
"Klra5",18655
"Klra6",13922
"Klra7",14718
"Klra8",14673
"Klra9",14438
"Klrb1",17224
"Klrb1-ps1",12929
"Klrb1a",14307
"Klrb1b",12626
"Klrb1c",10731
"Klrb1f",11564
"Klrc1",12959
"Klrc2",13194
"Klrc3",4274
"Klrd1",6994
"Klre1",7923
"Klrg1",12287
"Klrg2",11550
"Klri1",19915
"Klri2",11444
"Klrk1",13542
"Kmo",41736
"Kmt2a",77942
"Kmt2b",19869
"Kmt2c",226986
"Kmt2d",39536
"Kmt2e",69795
"Kmt5a",22379
"Kmt5b",50883
"Kmt5c",7400
"Kncn",5127
"Kndc1",46842
"Kng1",24204
"Kng2",43248
"Knl1",58383
"Knop1",14033
"Knstrn",39955
"Kntc1",71878
"Kpna1",58382
"Kpna2",10913
"Kpna2-ps",1569
"Kpna3",74664
"Kpna4",59965
"Kpna6",28788
"Kpna7",100512
"Kpnb1",28168
"Kprp",4174
"Kptn",7622
"Kras",33541
"Krba1",24196
"Krcc1",13643
"Kremen1",70007
"Kremen2",4637
"Kri1",14513
"Krit1",42381
"Krr1",15769
"Krt1",5369
"Krt10",4111
"Krt12",6594
"Krt13",4240
"Krt14",4387
"Krt15",4171
"Krt16",2812
"Krt17",4813
"Krt18",3848
"Krt19",7856
"Krt2",7481
"Krt20",9748
"Krt222",11325
"Krt23",15164
"Krt24",5304
"Krt25",7436
"Krt26",9417
"Krt27",5540
"Krt28",10032
"Krt31",3906
"Krt32",7379
"Krt33a",5018
"Krt33b",6235
"Krt34",4208
"Krt35",4049
"Krt36",3620
"Krt39",7225
"Krt4",6201
"Krt40",5674
"Krt42",6990
"Krt5",5829
"Krt6a",4398
"Krt6b",4265
"Krt7",19271
"Krt71",9161
"Krt72",10289
"Krt73",9039
"Krt74",9246
"Krt75",10560
"Krt76",8570
"Krt77",10975
"Krt78",8287
"Krt79",10993
"Krt8",7785
"Krt8-ps",945
"Krt80",22719
"Krt81",4691
"Krt82",9454
"Krt83",6383
"Krt84",7795
"Krt86",6509
"Krt87",7767
"Krt88",6164
"Krt9",6466
"Krt90",10595
"Krtap1-3",879
"Krtap1-4",593
"Krtap1-5",1041
"Krtap10-10",1306
"Krtap10-4",981
"Krtap11-1",1008
"Krtap12-1",656
"Krtap13",882
"Krtap13-1",748
"Krtap14",7479
"Krtap16-1",1888
"Krtap16-3",601
"Krtap17-1",761
"Krtap19-1",493
"Krtap19-2",605
"Krtap19-3",526
"Krtap19-4",304
"Krtap19-5",483
"Krtap19-9a",168
"Krtap19-9b",461
"Krtap2-4",828
"Krtap20-2",528
"Krtap21-1",748
"Krtap22-2",380
"Krtap24-1",1571
"Krtap26-1",973
"Krtap27-1",646
"Krtap28-10",957
"Krtap28-13",992
"Krtap29-1",1029
"Krtap3-1",604
"Krtap3-2",1031
"Krtap3-3",736
"Krtap31-1",973
"Krtap31-2",935
"Krtap4-1",1015
"Krtap4-13",815
"Krtap4-16",954
"Krtap4-2",974
"Krtap4-6",918
"Krtap4-7",984
"Krtap4-8",983
"Krtap4-9",1059
"Krtap5-1",785
"Krtap5-2",1471
"Krtap5-3",1652
"Krtap5-4",1046
"Krtap5-5",1177
"Krtap6-1",594
"Krtap6-2",786
"Krtap6-3",520
"Krtap6-5",600
"Krtap7-1",620
"Krtap8-1",579
"Krtap9-1",1044
"Krtap9-3",759
"Krtap9-5",1077
"Krtcap2",3941
"Krtcap3",1512
"Krtdap",3202
"Ksr1",132968
"Ksr2",582863
"Kti12",1629
"Ktn1",91447
"Kxd1",19685
"Ky",40490
"Kyat1",20724
"Kyat3",45820
"Kynu",127387
"L1cam",42328
"L1td1",11747
"L2hgdh",34441
"L3hypdh",12012
"L3mbtl1",31051
"L3mbtl2",24427
"L3mbtl3",101504
"L3mbtl4",504165
"LOC102637012",17335
"LOC665443",796
"LOC667541",1945
"Lacc1",12705
"Lactb",20097
"Lactb2",37217
"Lactbl1",16490
"Lad1",14745
"Lag3",7345
"Lage3",2343
"Lair1",59803
"Lalba",2322
"Lama1",125381
"Lama2",639723
"Lama3",249195
"Lama4",144674
"Lama5",49487
"Lamb1",64411
"Lamb2",10795
"Lamb3",136180
"Lamc1",113865
"Lamc2",63692
"Lamc3",59249
"Lamp1",16178
"Lamp2",55098
"Lamp3",52985
"Lamp5",17679
"Lamr1-ps1",874
"Lamtor1",20772
"Lamtor2",3256
"Lamtor3",10395
"Lamtor4",3917
"Lamtor5",5225
"Lancl1",38356
"Lancl2",36900
"Lancl3",68184
"Lao1",7335
"Lap3",19318
"Laptm4a",17079
"Laptm4b",46275
"Laptm5",23017
"Large1",538942
"Large2",9824
"Larp1",52971
"Larp1b",89881
"Larp4",46294
"Larp4b",80571
"Larp6",25813
"Larp7",16636
"Lars",59773
"Lars2",95740
"Las1l",21628
"Lasp1",39765
"Lat",5747
"Lat2",15004
"Lats1",35247
"Lats2",116312
"Lax1",11018
"Layn",22455
"Lbh",23638
"Lbhd1",8896
"Lbhd2",5282
"Lbp",26360
"Lbr",27712
"Lbx1",3129
"Lbx2",1877
"Lca5",50835
"Lca5l",33851
"Lcat",3832
"Lce1a1",1773
"Lce1a2",1703
"Lce1b",1277
"Lce1c",1672
"Lce1d",1712
"Lce1e",1674
"Lce1f",1666
"Lce1g",2191
"Lce1h",1851
"Lce1i",1690
"Lce1j",1675
"Lce1k",1601
"Lce1l",1338
"Lce1m",1251
"Lce3a",944
"Lce3b",1119
"Lce3c",1248
"Lce3d",1116
"Lce3e",1221
"Lce3f",1201
"Lce6a",1580
"Lck",25298
"Lclat1",135384
"Lcmt1",60575
"Lcmt2",12347
"Lcn10",3356
"Lcn11",3263
"Lcn12",3067
"Lcn2",3620
"Lcn3",2531
"Lcn4",3609
"Lcn5",4026
"Lcn6",4823
"Lcn8",3098
"Lcn9",2385
"Lcor",79602
"Lcorl",160435
"Lcp1",99742
"Lcp2",45376
"Lct",43563
"Lctl",20972
"Ldah",77653
"Ldb1",12622
"Ldb2",327549
"Ldb3",62080
"Ldha",14153
"Ldha-ps",995
"Ldha-ps2",1057
"Ldhal6b",1445
"Ldhb",17709
