"","NA.1","NA.10","NA.11","NA.2","NA.3","NA.4","NA.5","NA.6","NA.7","NA.8","NA.9","NA"
"FKBP5",1.31688897929101,2.22578504023568,1.13376826684461,2.2158291631591,1.40755060074405,2.10145047800245,1.31282262469718,2.47388082609553,1.26480476932146,2.59069823228142,1.35254349980029,2.28515945026232
"FKBP7",2.75381768980826,4.54872842042717,2.69152000552714,4.55236465218253,2.4827500371269,4.6157798416459,2.30294581689596,5.2134174512581,2.65855617303683,4.80629683786741,1.94512053753142,5.20399438221146
"FKBP8",0.983718850906317,6.39697375323211,1.42236572860303,6.80098266772786,1.99376406027158,6.84554394364356,1.09031041505131,6.75512510808278,1.81364416251768,6.62514602573459,1.14229634675873,7.16208665142384
"FKBP9",3.70403820859631,4.99912648505495,3.08547866881243,5.67743582239208,3.62825052185346,5.49731353453268,3.39136873370167,5.38240316159341,3.34791608959773,5.45714715418641,2.93829032520191,5.64591045649452
"FKBP9P1",1.07089714195659,1.82364959674083,1.11545771265044,1.84440128609352,0.925506965133036,1.68922966870773,0.953996925216543,2.97712880168809,1.28622914122493,2.47589246388723,1.05599819156436,1.6853859959099
"FKBPL",0.758011363815424,5.29875374159707,1.60494307855576,5.87391766584064,2.70874163980182,5.9896397679759,0.314925290455453,5.5649286083959,0.605643281066728,5.65148875042578,1.43047745710271,6.08309796525839
"FKRP",1.18556206225058,3.01784300623253,1.47947901932514,3.25596002104229,1.33661048249932,3.46707819582095,0.972452746407551,2.97740683975765,0.901827298951119,3.24332732069229,1.25668938212143,2.96631282962064
"FKTN",1.90861179998481,2.24692669349893,1.71940986712876,2.44374642572956,2.0158495940777,2.38485890171049,1.52488037716238,2.36482912694873,1.52508743916145,2.59243975814315,1.35709545059928,2.29667852111581
"FLAD1",2.89982731317722,6.0643328437745,3.39272737627082,6.09554428924959,3.05823709999617,6.10115272675006,2.82623150569377,6.65430104430583,3.41765925907956,6.60206169293266,3.3474329344247,6.41128053929277
"FLII",3.59994045524512,5.87876143659908,3.29317861736547,6.38468879719864,3.88396868811919,6.4038327517592,3.54618104303069,6.41293665310818,3.44548866639284,6.10902827089321,3.0446949308105,6.52862110708628
"FLNA",5.46848154788797,8.89274653868991,5.30346063004317,9.2539465968754,6.09801788767109,8.98684458326722,5.90264968502174,9.06757046210687,5.66458435204268,9.18368046676563,5.11037508461408,9.02236586416776
"FLNB",2.00470883765393,2.27986174999115,1.21005873127645,2.89367638832193,1.75644100917575,2.71928900417438,1.4223248992791,2.9647637378077,1.65751120875416,2.6458395183263,1.27001841709061,3.33194701388346
"FLOT1",5.45521442274957,6.6551560707893,4.69005517555418,7.89189677201529,6.52508049133183,7.61288171973024,5.80720000410926,6.64080327057275,4.7520349987511,6.96481817440666,4.81682592950708,7.45384863736116
"FLOT2",3.29543275036163,6.22614589935577,3.73674874964477,6.05334607722781,3.94046353684672,5.81973152201031,3.84426276850124,6.56079507780168,4.27883829623311,6.65293550238869,3.56414951729484,6.34044659064228
"FLRT2",1.03692998907024,2.1689164990503,1.50772989048875,3.40664752250102,2.59928919125766,3.1469677675557,1.405383018392,1.32547512823999,0.944660081100536,1.58168196293538,2.35979385622755,1.99775145528263
"FLVCR1",2.22572729210086,3.24132163049078,2.07988371336028,3.26415490111866,2.59534189135025,3.13990103385698,1.94129513732678,3.70922363502691,2.41259216996799,3.54119367062394,2.24976367879512,3.45387073575097
"FLVCR1-AS1",2.24009183698175,4.17667426735449,2.10457256696821,4.16995607055798,2.89242059139858,4.23920105689642,2.41450868760294,4.48128588137979,2.26353325203827,4.16408033844173,2.39255939191406,4.23597547851203
"FLYWCH1",1.3362357800965,3.17574807192945,1.08457031633283,3.82977130385054,1.49782869310209,3.60949247876638,1.28537704169083,3.37091718241033,0.82249786187851,3.18941496591573,0.881383111721548,3.55121051852119
"FLYWCH2",0.892749208648278,3.14541296741491,0.641052325826523,3.59936930959419,0.875622870376949,3.65317656872829,0.83816858621697,4.07130536610914,0.734330818609979,3.52297531547311,1.0241128174858,4.28815164973284
"FMN1",0.895439953573587,0.265122281462985,0.605783183538646,0.615766016835342,1.0006846006481,0.471045973777445,0.839305303485861,1.1390975557645,0.544488954094787,0.34171170406474,0.478690804086804,0.30378560351959
"FMNL2",2.71570855700063,2.73635234288239,2.05736903336697,3.52743426245161,3.19286223545606,3.45801948061555,2.48709417467126,3.06430372694267,2.10070603366353,2.83410334652588,2.17708543375355,3.35091856656829
"FMNL3",2.04561335570926,2.63984845778656,1.56991538155794,3.56305677858428,2.73839485006573,3.29788474589025,2.15124994171736,2.82793174968161,1.71306642484384,2.99922729818547,1.95010643940379,3.21067292121606
"FMO4",1.19962794245572,0.901325219486121,0.811143545969103,0.887002215893404,1.45649911864669,0.973660830259043,1.3987170496476,1.59486705705338,0.658432032186895,0.897517577969942,0.407355790299706,0.996552071733052
"FMOD",1.60914743975655,1.39714839832848,0.674366845266883,1.24125033294434,1.00330950170787,1.14649776282226,1.90341680102342,2.1540232326594,1.12424591752825,1.49460622897017,0.228073202539868,1.42045274682408
"FMR1",3.36233107059845,4.76289019511833,3.16808825963493,4.27234717733982,3.36893095394677,4.34020887141587,2.93031248158461,4.87115339996717,3.59210175486782,4.97555158624818,3.10134788941277,4.2463195910361
"FMR1-AS1",0.939509609081045,0.593289771002559,1.6641605619689,0.31430452060844,0.136687374598856,0.505364993642818,0,1.34652737201758,1.77598229684525,0.379407016212704,1.58096350392059,0
"FN1",3.19660053772204,1.9281896595969,0.780660784261816,4.39383076768048,4.43343371384986,4.24062933612973,3.47232127782569,1.86413121914043,0.845581215245471,1.85280688799826,0.967374888438853,3.45782804386944
"FN3K",1.64476736804924,2.69116932281229,1.42111239464622,2.98333213583418,1.88264926147725,3.17347030204961,1.70140487117907,3.01053554560331,0.821623045729169,3.08795518714476,1.26450959338084,3.20903141898399
"FN3KRP",1.32108452915924,4.8796814430848,2.09519373009038,4.76138319392615,2.90381722535798,4.89667394288467,2.19225158623576,4.46183721791632,1.34770742513776,4.87130503527459,1.81331631567983,4.75456468467241
"FNBP1",1.90248759623692,2.37148561170103,1.33730993901011,3.11141820005287,2.41755202690715,3.03284242076759,1.98613239039991,2.61392484529154,1.67423818720882,2.57065274430656,1.31801187520925,2.94974895792791
"FNBP1L",2.63940541824205,2.63594952435543,2.07418597163382,3.15140148544591,2.53181837028505,3.10814620179162,2.08569339848955,3.16742038923867,2.25107785869271,2.8562498650353,1.81814963980553,3.41152361852996
"FNBP1P1",1.95472558288653,2.34577962760216,1.92759660914864,2.64692741672305,2.45537833688256,2.55185864635853,2.31018265270149,2.71072107319738,1.97484279481931,1.98891689754376,1.74885999185319,2.63898201269756
"FNBP4",3.63152377506036,4.46049606358959,3.00967599860206,4.95710850448267,3.44847274545851,4.59345315565762,2.88907552140757,4.85613647977432,3.07514783752637,4.81549618619661,2.89477591478284,4.86829854263052
"FNDC10",3.12201854125323,6.30771643739688,2.75341121841141,6.7494116873789,3.85051134380184,7.18301718731144,3.66484028404613,6.20839025831218,2.66756355094583,6.55033994790965,3.47406065480131,6.93534873645159
"FNDC11",0.41282227021633,1.72181353707136,0.150694348509643,3.29709765483597,1.16185963628483,2.88320175304467,1.12691366603284,2.27287441551702,0.247965811599717,2.3248963324789,0.864285278266605,3.01161315868125
"FNDC3A",1.59997606685297,1.6139074495892,1.20646194171364,2.37848388290772,1.9746564286971,2.26812066181809,1.35934395741319,1.93460259009606,1.32747655406145,1.8311726836309,1.20614858653853,1.99288514729318
"FNDC3B",2.4481419474464,1.94447584526434,1.87898804195028,2.4258020546193,2.90936996431523,2.22815817406758,2.20371296950995,2.23837202382432,1.91422820595339,2.21453555461237,1.89374279722501,2.21975666251007
"FNDC4",1.61497398592026,5.60957303945472,1.49999896505811,6.30467048174918,3.08353568666659,6.1175062705914,2.42465299858987,5.42855040484857,0.895697587747223,5.81912230336613,1.03202167601922,5.84760059274902
"FNDC5",0.280345398770914,0.829612023367572,0.0449982977529704,1.00691708521965,0.48003533785335,1.31422179473589,0.295265678979202,1.65175322937945,0.112289631973179,0.525388540253438,0.216463859096159,1.13730958942469
"FNDC8",0.309578664263762,0.932139587406208,0.545576051872361,0.750457585200428,0.20849587158874,0.57746961373011,0.0596862304411002,1.04617500604002,0.666398869689035,1.33888175986415,0.515038826122601,0.375736205893003
"FNTA",1.3057444048342,3.03171445125436,1.25473272640896,3.06918946431561,1.77524198570378,2.98877651993768,1.19470451390463,3.26427002147426,1.36203866159064,3.38197701851587,1.07432041221196,3.4171565388565
"FO393409.1",0,0.347449261908471,0,0.709494505414382,0.230076637621333,2.01467341055386,0,1.61015540629739,0.379977552037155,0.33533628755152,0.379972327172763,0.319752815565796
"FO393411.1",0.902600573088396,3.17086868843226,0,2.85305038177439,0,4.29830088290247,0,3.68531275578962,0,3.49281732417348,0,2.08476434904629
"FO393419.3",0,1.35574896603385,0,1.29571519136446,1.9153789818674,0,1.55410222973107,0,0.757170378593348,1.4844284610113,0.427692821632221,0
"FO538757.1",0.147245719055917,1.13159077024951,0.397738506961282,1.25219470605558,0.328773971509078,1.23795793682868,0.339687610166001,1.51037478818828,0.266340326066762,1.55424756525695,0.165622388850713,1.72418928489732
"FOPNL",2.91076647927726,4.32792276931515,2.54399172127046,4.61925658771121,3.11148942257674,4.49883215606343,2.38405911604675,4.60881553790429,2.90638469370313,4.67050414909958,2.56512714223943,4.75449495289694
"FOS",5.63196702995102,8.78628694800884,5.7113654966361,9.35953154504786,6.65789039873214,9.06211914485713,5.94010991243806,9.62850846881932,5.34281752542125,9.1027660777837,5.68552098382189,9.75719516954791
"FOSL1",3.27090461242323,5.52759576037563,2.81476672641209,6.82621069136802,4.81974318358283,6.55856358625842,4.06899265099536,4.71208325832201,2.31513904658206,5.73447025666851,3.55352052181471,5.90542078037309
"FOSL2",4.23822023005826,5.04572829745659,3.48428803691922,6.90390542172334,5.69836155461652,6.47979502332347,4.78286380853767,4.64815712838997,3.13166975672604,5.2421088248338,3.7702066419485,5.7864429924615
"FOXA1",0.379061063314188,2.30762631757222,0.889256896372039,1.40574823830728,1.671888289594,1.03119207601643,0.765537543700027,2.9979877868558,1.15362800784834,2.76978863411432,0.528326706551829,1.12204535578971
"FOXA3",0.495182831295769,0.878091739966074,0.0468308915298636,2.26476875388745,0.394387131590737,2.37442404044363,0.211229201132498,1.54675631633957,0,1.74089524423437,0.198506487169486,1.12429622853415
"FOXC1",2.99563572111782,5.23592465260761,2.57191195536504,5.5267320732657,2.87661781114048,5.33187885874288,3.16629330851103,5.3578602625974,2.76374645295303,5.53043210004707,2.79689575238636,5.68427940738697
"FOXC2",0,1.80227826887953,0.606354261521299,1.26713988611075,0,1.31128121217721,0,2.37759417989345,0.22259862809321,2.99172624098445,1.37010445984731,1.79608109350268
"FOXCUT",0,0.888036815601701,0,1.37155837069033,0,0.685228491775358,0,0,0,1.39772131012285,0,0.389603010392974
"FOXD1",0.259822519281854,3.96460263536,1.09543534302605,4.22502540558111,1.75339460538246,4.1332861206591,0.393328827223012,4.12511982946852,0.290903538265396,4.1043142907322,0.640164506549343,4.53400287846214
"FOXD2",2.1495248919834,3.04830116238831,2.32627967007002,3.50418677762821,2.40952686798708,3.48203285797342,2.07915023862627,3.17270658881694,2.61564632750933,3.69393408632561,2.46202407541982,2.8088674704545
"FOXD2-AS1",3.89009368495059,4.63805093476535,3.23023822950014,5.57127681319506,5.06303508405425,5.32590235150936,4.41563862580619,4.90755857077559,3.85910622674208,5.00549490387917,3.86725275470015,5.26225603368309
"FOXD3-AS1",0,1.46405941001072,0,1.3512657724778,0.485452948073739,2.12996913547853,0,1.72853113860233,0.158585977510043,1.38650731274654,0,1.36662049790568
"FOXF1",3.77500785172235,5.07166040984679,3.11669798941354,5.72607771065191,3.8018763587624,5.72948389148596,3.3347724907179,5.33209896189752,3.41060087180558,5.12385166629727,3.4777814542515,5.41791221626982
"FOXF2",1.87397626247713,3.62007429505352,0.620004489065293,3.47517594459807,1.0716675799781,3.47313219351545,0.535061321679676,4.00211525886283,1.36591064392836,3.75246158048429,0.86629320722208,3.888258188519
"FOXG1",2.68541178522439,3.54539060424653,2.83108088828085,3.88024003916995,3.04838920597661,3.99522197808671,2.87488410966427,3.92183085590184,2.86298113584604,3.95155834218367,2.42874260161165,4.14141737617994
"FOXJ1",0,1.94796032812856,0.176721769043559,2.02525769946186,0,1.52682997570692,0,2.03454373075859,0.222141733464914,2.17170811855437,0.0588225993079359,0.693159050984483
"FOXJ2",3.38749515907568,4.0011995921062,2.7845873232123,4.38599290681819,3.60074211644833,4.11145903734315,3.58360319926702,4.03586034051786,3.16052295797651,4.07449262850214,2.71904605715548,4.32717830229892
"FOXJ3",2.14230746895765,2.54744650269257,1.94547474082934,2.977189260288,2.41997019326127,2.89024948495564,1.8659282143904,2.81804382747485,1.90097586576467,2.77307546477612,1.82270229310622,2.5412290485367
"FOXK1",3.28427947888624,4.21991439783315,3.11574023838354,4.87025774639437,3.77326990012707,4.73230821817208,3.30951532556621,4.76719794554346,3.62852616368362,4.62521940411542,3.03570685638138,4.73373999630041
"FOXK2",2.05325564736498,3.26698538020196,2.02108578607955,3.65703181536366,2.49954541441016,3.5767571171319,1.95526611941105,3.66800014913318,2.09945310260226,3.65214637773675,1.972004540957,3.68948056978253
"FOXL1",0.0881890977693514,2.61142571829313,0.833596752428264,0.586393508992025,1.30693198076456,0,0.0932159510179364,3.09671143188301,0.440230802844948,3.18880376922175,1.25796501422634,0.61246588717799
"FOXM1",1.74954954854604,4.412555178999,2.12326601179259,4.47425210866482,1.72338927247438,4.60132790207108,1.87981868120295,4.45747200841241,1.65260917528149,4.10698801914131,2.36159283366563,4.49016859478315
"FOXN2",1.82432578080098,2.48081533247056,1.98481501941171,2.97180626249193,2.17813570163372,2.77090930543307,1.6864282537118,3.06667548428087,2.17524190304669,2.8862962190059,1.92859929938326,2.82179129817353
"FOXN3",1.68574667800617,0.766438017134216,0.782051911099535,1.17697184015989,1.54557570954799,1.19029012900247,1.27722266619987,1.19589189814093,1.07488395443357,0.889361991121369,0.632584935908987,1.32293039197378
"FOXN3P1",2.07296392327355,1.563838567694,1.0658127111086,2.35674514596998,2.3239495286895,1.9331904154705,1.74471597996209,1.11842919701343,1.69361683648915,0.570611606011705,0.764110240417177,2.54355238142728
"FOXO3",2.47720463327761,2.82299332115113,2.02301291156667,3.33889927542164,3.02549875629845,3.059079207729,2.43149611788413,3.30174606602746,2.44111409271527,3.0959383551713,1.99741815917488,3.35814698293205
"FOXO4",1.03201834979462,3.69067314888676,0.732453179921567,3.55181892316334,1.2763127647279,3.33567479112078,0.962240146474747,4.29698945675876,1.04983223813978,3.68512707851369,0.720538016764659,3.78196254932726
"FOXO6",0.400739333513121,1.4041251485492,0.393569502432779,1.02788186434013,0.433291326116551,0.932649760434926,0.401835358926311,1.9632975735056,0.466309844952957,1.23791900470511,0.192935131494978,1.64555439275899
"FOXP4",1.4553941423938,2.09754745167036,1.49659504389168,2.64892322381121,2.37641718914627,2.70754376188584,1.55998979602555,2.67567000011505,1.39654379767654,2.1491226192336,1.59126810002205,2.72239809931624
"FOXP4-AS1",0.369635298848931,0.426474592636492,0.578746827450082,1.02287727654647,0.705650020151497,0.51431297888885,0.531913917042556,1.01969145142755,0.508811992278371,0.479168886998423,0.382610327254941,0.738058250681294
"FOXRED1",2.71185816946418,5.00756835051253,2.31997814913531,5.30269927551231,2.6684359049861,5.35195046943524,2.23449260208368,5.15900998552693,2.53162844255793,5.12907360856464,2.45578781532073,5.18895392499533
"FOXRED2",3.6223477981906,5.35764491551013,3.37093404556612,5.30200641331479,3.96067909304754,5.55264473867627,3.75753288319483,5.27309093498261,3.57792206543809,5.35436022383358,3.31595299330079,5.32855265056988
"FP236383.1",1.90790149412251,1.47126446801837,2.50437576583567,3.17441710262845,2.819817131179,4.60885919938266,2.51606486504667,3.06164430419393,3.63108777716511,0.436432038858586,2.39905547674453,0.476875824315783
