"","id","KD.membership","node.degree","node.strength","node.weightedCF"
"18214","AC016405.2","",3,0.953304714078963,0.693868432656335
"18215","FZD5","",3,1.02168721786701,0.31852096032212
"18216","AL627230.4","",3,0.97748542972847,1
"18217","DLEC1P1","",3,1.30091149580369,1
"18218","MAP2","",3,0.933565148182627,0.301418693145456
"18219","AGRN","",2,0.592407286629753,1
"18220","OR1M4P","",4,1.1737776465269,0.678048546395223
"18221","RF00264","",2,0.70356974727794,1
"18222","ALOXE3","",4,1.3279503399738,0.679981673548729
"18223","ERRFI1","",3,0.979596942677845,1
"18224","TEX53","",1,0.37070532721741,NA
"18225","RHOBTB2","",3,0.933961156856568,1
"18226","INTS10","",6,2.24623717355011,0.479000287169018
"18227","TOP3B","",5,1.52864924770197,0.409378576870481
"18228","AC010424.2","",4,1.22096299871034,0.182381148382619
"18229","AC138207.5","",1,0.370661990605001,NA
"18230","CHMP3","",4,1.1142991065339,0.521710238621837
"18231","HSPBAP1","",3,1.02046011995468,1
"18232","GPR173","",3,1.04497900107098,1
"18233","AC015983.1","",3,0.927895838643085,1
"18234","NECTIN1","",2,0.691885999942533,0
"18235","CASP7","",3,1.06030788577095,1
"18236","CD320","",4,1.10379908821026,0.320826989978137
"18237","FOXD1","",4,1.07530264552667,0.673743171855982
"18238","ARRB2","",4,1.21679137542128,0.343732040018044
"18239","C12orf29","",4,1.29182542486051,0.716393847888048
"18240","AC009061.2","c1_1,c1_2,c1_20,c1_124,c1_531",16,5.10570021500045,0.209499080528711
"18241","IAH1","",3,0.9585666679942,1
"18242","AC025183.3","",4,1.24209616657466,0.530469840921444
"18243","COLGALT1","",4,1.33638555281839,0.83408443232454
"18244","MSL3P1","",2,0.586578082412263,1
"18245","ZBTB47","",3,1.04564195902235,1
"18246","HSPA12A","",1,0.370394918744059,NA
"18247","VAMP1","",4,1.50333056585624,0.870462397604288
"18248","SPINT4","",3,1.15616552157982,1
"18249","KLF6","",5,1.58653377392187,0.499084957549769
"18250","TOM1L1","",7,2.12858350281072,0.439621324841066
"18251","VDAC1P1","",3,0.943671765382446,1
"18252","SLC31A1P1","",1,0.370307432123128,NA
"18253","LRRK1","",3,0.968097128402297,1
"18254","CTBP2P4","",3,0.950161436121441,1
"18255","SLC35E2B","",4,1.40928362451955,0.82914675318828
"18256","UPB1","",1,0.370266433281777,NA
"18257","AC068418.2","",1,0.370265690752627,NA
"18258","FBXL7","",1,0.370231748452882,NA
"18259","AC119751.6","",3,0.931786472342817,1
"18260","ITIH3","",4,1.62497614404658,0.514780104380209
"18261","UAP1L1","",2,0.75919549739631,0
"18262","LINC01960","",4,1.36595209120163,0.485981019701772
"18263","EIF4G3","",4,1.36705095619589,0.834477448518078
"18264","LILRB1","",5,1.74154826815452,0.491714941873145
"18265","FDPS","",4,2.09103059565559,0.866992969241771
"18266","RNU6-438P","",1,0.370179907017856,NA
"18267","PKIB","",5,1.54748882507271,0.720335573491709
"18268","AP000275.1","",2,0.706537322419281,1
"18269","RNF144B","",3,0.97868054902644,1
"18270","LINC01424","",2,0.715322404368864,1
"18271","SPAG16","",4,1.1350487912261,0.492358080213958
"18272","AC098859.1","",3,0.96489543200737,1
"18273","SHC1","",3,0.896767770178071,1
"18274","AOX1","",3,0.882864024515503,1
"18275","PRRT1","",2,0.624072145689604,1
"18276","PRSS36","",4,1.20334012742181,0.832264025378636
"18277","RN7SL483P","",4,1.2967708868001,0.877828948737196
"18278","IER5","",6,1.77629569318597,0.4
"18279","TRAJ20","",3,0.814557142409141,1
"18280","SMUG1","",5,1.99054121164474,0.713044116062574
"18281","AC023043.2","",2,0.660119481755311,1
"18282","AP001059.2","c1_1886",3,0.894516966747948,1
"18283","ZIC3","",3,1.05118854025125,1
"18284","AL021920.2","",5,1.95380587361137,0.614758930086027
"18285","AL591684.3","",3,0.898794932372939,1
"18286","NFKBIZ","",3,0.826723292967205,1
"18287","TFAP2B","",1,0.369800095344401,NA
"18288","DAAM2","",3,0.912784528150993,1
"18289","ELF2","c1_1,c1_4,c1_57,c1_305,c1_1847",15,6.4091009860774,0.272559644808477
"18290","KCNK2","",4,1.25485056554372,0.855690181843537
"18291","PHC1P1","",3,0.894467668530962,1
"18292","AGT","",3,0.82650846657415,1
"18293","IGFBP7-AS1","",3,1.03861166763463,1
"18294","WNT7B","",2,0.675799115398847,1
"18295","PRAF2","",1,0.369740183881522,NA
"18296","AL683842.1","",2,0.577476933221962,1
"18297","DAPL1","",5,2.09670528048655,0.641053633873416
"18298","CD33","",3,0.95878793652551,1
"18299","GCN1","",7,2.78664581659749,0.515299441654178
"18300","RNU1-21P","",2,0.763996596792686,1
"18301","CCDC192","",4,1.52043329523147,0.546275214217688
"18302","AL109809.4","",4,1.25004279964716,0.852375872604687
"18303","AC020916.1","c1_885,c1_1769",7,2.12535091431491,0.380025972158232
"18304","AC007272.1","",3,0.82934217029114,1
"18305","AF274858.1","",4,1.26573239303746,0.860272647762061
"18306","AC021723.1","",3,1.05968655957897,1
"18307","PTPRO","",3,0.948741800702659,1
"18308","AL442224.1","",3,0.908062677873254,1
"18309","DNAJB2","",3,1.09370644907871,1
"18310","RPL17P35","",4,1.35227184925812,0.839379127589314
"18311","MS4A15","",4,1.65929597044679,0.842470829767424
"18312","SCN1B","",3,1.05580971293637,1
"18313","BTD","",3,1.07438731091553,1
"18314","MGAT1","",5,1.83679653690177,0.5376114961776
"18315","ZNF341-AS1","",3,0.99756942430503,1
"18316","ZNF688","",3,1.12078114495297,1
"18317","SALL4P6","",3,1.00944871980267,0.316924521173507
"18318","AC091059.1","",1,0.369594297165663,NA
"18319","SNX18P10","",3,0.973397591976845,1
"18320","NANOS1","",3,0.838698636720026,1
"18321","AC239859.2","",3,0.806051919224252,1
"18322","AC015660.1","",6,1.71120944315395,0.401492653316846
"18323","ZNF101","",4,1.22835626040351,0.522154534814203
"18324","FAM83E","",3,0.927273097702671,1
"18325","AL589826.2","",2,0.688308249790299,0
"18326","LRRC43","",2,0.62121065715976,1
"18327","ZMPSTE24","",3,0.946928554117002,1
"18328","SNRPA1","",4,1.31056410134288,0.853667397189526
"18329","EIF4A3P1","",3,1.27738226838752,1
"18330","WEE2-AS1","",4,1.20383002677458,0.688379492282281
"18331","CENPV","",4,1.28297035576053,0.862266567988511
"18332","CDH20","",5,1.47704677223161,0.402765117673181
"18333","PBLD","",4,1.33538162340567,0.530661316541098
"18334","CYCSP19","",3,0.887342663012388,1
"18335","OR5H3P","",5,2.03552516622768,0.496431152680925
"18336","ADRB2","",4,1.11890778960842,0.849149443443467
"18337","SPATA18","",2,0.689548052409877,1
"18338","MGAT4A","",4,1.44969001128918,0.821372151671051
"18339","PMM2","",5,1.70159559331462,0.722406257122094
"18340","SLC25A51P1","",9,3.16430048966847,0.346783258233358
"18341","VASH2","",4,1.0530107303485,0.850058733563458
"18342","AL137186.2","c1_949",5,1.6368993145876,0.603500458416445
"18343","AC233723.2","",2,0.924152636592097,1
"18344","PIGZ","",3,1.02811213315192,1
"18345","FOXC1","",4,1.44039299421524,0.841993665093154
"18346","USP36","",4,1.27420566159643,0.851568525443013
"18347","EIF4BP3","",4,1.45841674197473,0.552997689891758
"18348","IGLV3-12","",3,0.894117836999456,1
"18349","RPL10P16","",3,0.971743062208049,1
"18350","MYSM1","",5,2.09194683375673,0.703806158109224
"18351","CROCCP3","",2,0.587768909873528,1
"18352","NPM1P9","",3,0.829738633181725,0.653081810752133
"18353","TRIM14","",2,0.727418969083928,1
"18354","ERBB3","",2,0.716877118965245,1
"18355","MERTK","",2,0.726136176910859,1
"18356","REV3L","c1_958",4,1.20454505756076,0.462351640672208
"18357","AC105129.2","",2,0.678712712288753,1
"18358","RPS6P21","",3,1.10622434891444,1
"18359","AC245036.4","",2,0.67756168623841,1
"18360","AC005740.2","",2,0.646696681298458,1
"18361","AC009108.1","",1,0.369103874640294,NA
"18362","PCGF5","",4,1.28807224479077,0.452029012360865
"18363","HLA-S","",1,0.369071805065777,NA
"18364","CCDC138","",4,1.15820691915688,0.523065935169837
"18365","AC131935.1","",2,0.576093858672363,1
"18366","AC135776.1","",3,1.2563399601691,1
"18367","RPL7P5","",3,1.06307377636397,1
"18368","HMGN2P39","",5,2.21083583696664,0.598125614247718
"18369","RNU6-390P","",2,0.585015937184038,1
"18370","RBM12B","",3,0.937221852456766,1
"18371","NXNL2","",3,0.829483963730533,1
"18372","LINC01126","",2,0.598684843507447,1
"18373","AC005019.1","c1_1362",6,2.35922222233866,0.508197353414538
"18374","MCAM","",2,0.702680778786832,1
"18375","PALMD","",4,1.54990810401861,0.823294579095037
"18376","PSMC6","c1_1,c1_4",14,6.66596682693824,0.270335708160922
"18377","LRP8","",2,0.689819188404829,0
"18378","AC139749.1","",2,0.669268802784939,1
"18379","PPP1R2P5","",3,0.935078379092489,1
"18380","AL031713.1","",3,1.47179084836721,1
"18381","NPIPA7","",3,1.02074636834936,1
"18382","DHDH","",3,0.997877036285507,1
"18383","HIST1H2APS5","",3,0.92892276325067,1
"18384","ELMOD3","",3,0.914494251008343,0.70165307608835
"18385","AL162391.1","",6,2.00188163419016,0.544234916222369
"18386","AC051619.3","",2,0.703226211288008,1
"18387","DNAJB1","",5,1.92561550650652,0.361913309622265
"18388","NEIL1","",4,1.2546279334467,0.489529947082689
"18389","DDR1","",2,0.66873353421,1
"18390","AL021921.1","",2,0.648304015857281,0
"18391","GABRE","",6,1.82365569212958,0.466789278760156
"18392","AC005252.3","",4,1.18530030020011,0.847679821217035
"18393","DUSP9","",1,0.368677768074927,NA
"18394","S100A10","",1,0.36866893338959,NA
"18395","ACOT2","",4,1.62787950458594,0.797438408660496
"18396","AC116345.1","",1,0.368661555198868,NA
"18397","FOXP1","",1,0.368634811122558,NA
"18398","Z98257.1","",3,0.811021530224282,0.727261627680488
"18399","PFKM","",3,1.05471359116982,1
"18400","AC007610.2","",2,0.581114598177744,1
"18401","SUV39H1","",3,0.959498218963292,1
"18402","WASHC4","c1_1333",7,2.49528971358172,0.393517829727361
"18403","ACTBP8","",4,1.35959461721369,0.854665087420086
"18404","L3HYPDH","",3,0.890083207762929,1
"18405","TP53TG1","",4,1.54094802949764,0.81579162445135
"18406","GSDMC","",3,1.00455071352333,1
"18407","LINC01136","",3,0.915255731657444,1
"18408","EFCAB14P1","",2,0.728114812689856,1
"18409","RAVER2","",3,1.03400447986978,0
"18410","LRRFIP1","",3,0.803753009030077,1
"18411","ST6GAL2","",2,0.649302051904108,0
"18412","KALRN","",3,0.978910080854877,1
"18413","AC120193.1","",6,2.42195195710415,0.558277287247532
"18414","RTL4","",1,0.36844958905013,NA
"18415","DMAP1","",5,1.62020382792765,0.382699381691527
"18416","STK4","",9,3.57980791428683,0.450688541058544
"18417","PPP1R32","",3,1.02228979755379,1
"18418","AC092574.2","",2,0.667995865459034,1
"18419","MIR1185-2","",3,0.887414286296691,1
"18420","FCRLB","",3,0.946044603366367,1
"18421","SALL4","",4,1.23139848006011,0.514171664018478
"18422","SGSM1","",1,0.368308109032485,NA
"18423","SLC29A4","",2,0.664879104513039,1
"18424","LBP","",3,0.865602126907349,1
"18425","HPS1","",3,1.03384490424645,0
"18426","WDR47","",4,1.28442948456215,0.333333333333333
"18427","AL161734.1","",1,0.368229021024764,NA
"18428","TRAJ41","",3,0.963763981192667,0.308972132753358
"18429","CNKSR2","",4,1.35579462869385,0.14922565955759
"18430","RNA5SP36","",4,1.32678761147387,0.836467203256021
"18431","SEMA5B","",3,0.918204499786957,0.299509104480565
"18432","AP005233.2","",3,0.984300542193426,1
"18433","AC145285.2","",3,0.877395421291416,1
"18434","RN7SL292P","",2,0.698026525683855,1
"18435","RPL23AP35","",2,0.613844289316754,1
"18436","AC073869.3","",2,0.632379575333856,1
"18437","SLN","",1,0.368117879910721,NA
"18438","RASAL2-AS1","",1,0.368103489311123,NA
"18439","EVA1A","",5,1.90403506466409,0.273885543526055
"18440","HAPLN3","",7,2.34767016030586,0.303442860182824
"18441","MRPL16","",2,0.6890795510543,1
"18442","RHBDL3","c1_1401",4,1.30423419791953,0.488615436499363
"18443","COA4","",5,1.7145247513036,0.60201999165346
"18444","CNTN1","",2,0.591895164469634,1
"18445","AC245884.7","",3,0.865467719979485,0.71256963220076
"18446","MCIDAS","",4,1.67028656365303,0.850321845602602
"18447","CD24P1","",2,0.652841807551398,1
"18448","RNF32","",6,2.14471363940847,0.4
"18449","ZNF556","",4,1.33369233454821,0.843742562285874
"18450","MIR4704","",1,0.367910769399666,NA
"18451","RHOD","",2,0.669259428835699,1
"18452","PRPF38B","",4,1.39844250996607,0.491294008063738
"18453","LINC02274","",3,0.982954403656669,1
"18454","FAM19A2","",3,1.13324437388622,1
"18455","MOB4","",4,1.29970492397703,0.516112992327013
"18456","PPP1R1C","",3,0.890450034002635,1
"18457","DNAJC21","",9,2.86903040234995,0.398256313619175
"18458","IGDCC4","",4,1.26591480297411,0.817241058129356
"18459","AL161621.1","",2,0.654592970042751,1
"18460","LINC02332","",3,1.03111804490789,1
"18461","F3","",4,1.12048811380367,0.820774298504809
"18462","NFATC2IP","",3,0.856204501661353,0.714709620068443
"18463","BRAFP1","",5,1.50434035638422,0.422839475293942
"18464","PPP1R21","",2,0.688532331021948,1
"18465","TRAJ31","",1,0.367615955111714,NA
"18466","PRPF38AP2","",3,1.16043368808233,1
"18467","AC009630.1","",6,2.04792526292166,0.475118691138723
"18468","AL590095.2","",3,0.940032084545549,1
"18469","LEKR1","",2,0.734642644337193,1
"18470","CDV3P1","",3,1.28364028169759,1
"18471","AC104825.1","",2,0.614473250269904,1
"18472","LINC02023","",8,3.62426058213759,0.42114243721323
"18473","SNX4","",6,1.98962928271581,0.461597127056474
"18474","SYT13","",3,1.06641722888431,1
"18475","EVI5L","",4,1.27237452545818,0.849067670206561
"18476","AC009831.2","",2,0.611573142718309,1
"18477","STRADB","",4,1.28251639918879,0.172884589145435
"18478","CCDC3","",3,1.05307344088186,1
"18479","AP3S1","",4,1.4111541248075,0.850186304427566
"18480","AP000802.1","",4,1.19651898939696,0.516933725366317
"18481","PNP","",3,0.923614976432436,1
"18482","GCDH","",2,0.661336477246359,1
"18483","ATRX","",4,1.25286538041616,0.333333333333333
"18484","CD164","",3,0.96862046213112,1
"18485","ERVK13-1","",4,1.33037026657813,0.842633059375882
"18486","AC025062.1","",3,0.952961968210928,1
"18487","KCNC4-AS1","",3,1.00468334826026,1
"18488","AL355355.1","",1,0.367354044319917,NA
"18489","U62317.1","c1_2219",8,2.85442310572204,0.46658006770888
"18490","UBE2A","",10,3.66350388093089,0.316878601761796
"18491","AC064875.1","",2,0.598710296325248,1
"18492","PLD1","",6,2.07929354752692,0.344491106035462
"18493","RN7SL100P","",2,0.617241467453655,1
"18494","CADM3","",3,0.89121152776197,0.335803969881913
"18495","CD82","",4,1.16401706549878,0.334714586779532
"18496","RAB10","",7,2.58312580136926,0.521118564743956
"18497","GIPC1","",3,0.812715733862644,1
"18498","NKX6-3","",3,1.02445382668129,1
"18499","USP25","",4,1.41269512242286,0.667878946322151
"18500","TMEM99","",2,0.641512401462255,1
"18501","VARS2","",2,0.620856908858673,1
"18502","RPSAP74","",2,0.738249534592034,1
"18503","PAQR3","",3,1.00846053364523,1
"18504","AC012183.1","",3,0.982656905777635,1
"18505","KLHL29","",2,0.644381297808365,1
"18506","TRMT112P6","",3,0.925067070620868,1
"18507","SFTPA3P","",3,0.950432365822297,1
"18508","ASAP3","c1_589",7,2.25082231206966,0.49070647168497
"18509","INSM1","",2,0.620640856015215,1
"18510","PAX2","",3,1.37229477880084,1
"18511","FSIP2","",4,1.64303395945664,0.406048870188566
"18512","CEBPZ","",6,2.05313038719976,0.552229010401364
"18513","SSR4P1","",4,1.32281311618994,0.840120372188291
"18514","DNASE2","",2,0.63537233775968,1
"18515","AL137786.1","",2,0.606268287792102,1
"18516","HCG25","",3,0.905516618308162,0.366607722071849
"18517","CD300LG","c1_504",6,1.81214038805892,0.394884118785667
"18518","PEA15","",2,0.687409891660075,0
"18519","KDM4E","",3,1.13306082746695,1
"18520","AC009518.1","",6,2.43623133401514,0.619335931625999
"18521","NRP1","",3,0.955280897190082,0.308009058676614
"18522","HMGN1P30","",1,0.366788867394992,NA
"18523","ARL6IP6","",2,0.596080199899113,1
"18524","BRI3BP","",4,1.08671465590041,0.711357603290608
"18525","VN1R84P","",2,0.580221549882754,1
"18526","AL390719.1","",4,1.05083217947524,0.856829668117267
"18527","LONRF2P1","",1,0.366729332009542,NA
"18528","RORB","",4,1.70988791207276,0.558000424967577
"18529","BMP6","",6,1.9549735029987,0.261183246535923
"18530","DCAF17","",5,1.65823939142362,0.495607828720314
"18531","AC135178.4","",2,0.574990898928295,1
"18532","GMEB2","",5,2.08921818181212,0.711473684485303
"18533","AC023161.2","",2,0.689441662326724,1
"18534","PMEPA1","",4,1.23458065259563,0.441535746214634
"18535","SLC7A4","",2,0.632793656190364,1
"18536","SYT3","c1_244",6,1.88441479396076,0.183280581372031
"18537","LINC01290","",4,1.71264368845954,0.856561000302088
"18538","UBTF","",2,0.579191423222023,1
"18539","AL139300.2","",2,0.611014700069268,1
"18540","AL034376.1","",3,0.953723778784158,1
"18541","PDLIM1P2","",2,0.728460622869156,1
"18542","TMEM164","",8,2.6209658356519,0.414589021920266
"18543","AL031726.1","",3,0.877671550691125,1
"18544","NCOA4","",7,2.19237398335778,0.483253534678871
"18545","Z98752.3","",4,1.24669592609409,0.488888866921367
"18546","ENHO","",5,1.75450062913168,0.679066196198653
"18547","TMEM78","",3,0.996266828953873,1
"18548","RNU6-1338P","",2,0.689905071791145,1
"18549","APEX2","",6,2.00232168523939,0.613293492627091
"18550","AL356488.1","",3,0.845670737165391,1
"18551","EIF4BP7","",4,1.2880371037041,0.851365892801346
"18552","ELMOD1","",2,0.734575509530514,0
"18553","TRIM54","",8,3.3730433918398,0.507638731618922
"18554","TMEM47","",2,0.58514259947397,1
"18555","AC108673.3","",3,0.852342813728214,1
"18556","AC138517.1","",3,0.843341947927877,0.717219154413837
"18557","ZNF730","",3,0.986202038973559,1
"18558","SLC38A3","",2,0.651044726598437,1
"18559","HIST1H2AB","",5,1.78135655722106,0.715091355870368
"18560","KHDC1P1","",3,0.903003573001683,1
"18561","RLF","",5,1.81179836003432,0.486351801167009
"18562","BX323845.3","",3,1.1042019283228,1
"18563","UNC93B1","",6,2.0608453750927,0.467568291103304
"18564","IGHV3-43","",4,1.20508328639264,0.68316359927733
"18565","APBA1","",3,1.03264085516237,1
"18566","RPS3AP24","",5,1.46599942678744,0.293762579237014
"18567","AC068535.1","",4,1.27215359409244,0.509648278873502
"18568","RBM8A","",3,0.989279542739958,1
"18569","JADE2","",3,0.912371041786673,1
"18570","AL583835.2","",4,1.37560975988486,0.483713611305918
"18571","FMO2","",2,0.617667500010685,1
"18572","FBN2","",4,1.27245357546805,0.505035967040098
"18573","P2RY4","",3,0.986944626008694,1
"18574","MRPS18A","",3,0.920929080179436,1
"18575","GPRC5C","",3,0.950935860282293,1
"18576","TPRA1","c1_1892",7,2.36791240732244,0.387975289290793
"18577","PIGV","",3,0.937275195691266,0.695304889295979
"18578","IGHD6-25","",3,0.963582740199893,1
"18579","ZNF608","",3,0.804642588598254,1
"18580","JMJD8","",3,0.907106502340709,1
"18581","ULBP3","",4,1.26472254836437,0.842706557846661
"18582","IFNL4","",3,0.934269204331184,1
"18583","AL133481.3","",2,0.713776979276318,1
"18584","AC140479.2","",6,2.01497932208622,0.396458822094748
"18585","RNU2-62P","c1_2419",4,1.22856939620691,0.875387992422656
"18586","MIR888","",3,0.940502786223379,1
"18587","IL20RA","",3,0.940362253024783,1
"18588","POLR2CP1","",2,0.578779510639564,1
"18589","AC023162.1","",1,0.365952858608673,NA
"18590","RASSF2","",3,0.856606986152559,1
"18591","DENND2A","",3,1.00599322348897,1
"18592","HIP1R","",4,1.26093920597574,0.836559118009204
"18593","HNRNPF","",3,0.847559041718781,1
"18594","ERN1","",4,1.28992005104263,0.174154891382474
"18595","INPP5F","",3,0.919550600306698,1
"18596","TMEFF2","",2,0.72854237782296,1
"18597","FO538757.1","",4,1.35086932669908,0.494390447086688
"18598","C1DP2","",3,0.986621721743059,1
"18599","MTHFD2P1","",2,0.641934279502629,1
"18600","EIF2AK3","",4,1.13436537212766,0.529960489740482
"18601","PEX2","",4,1.37240094232097,0.488938050887803
"18602","CORO1C","",1,0.365858853324898,NA
"18603","MCCD1","",2,0.575788027877937,1
"18604","AC126755.2","",5,1.66856558304493,0.525466119026458
"18605","ACAP1","",4,1.2524558226883,0.828267840085577
"18606","AC027281.1","",1,0.365775399632568,NA
"18607","RPL10L","",2,0.613168601721586,1
"18608","AL500527.2","",2,0.724393020575397,1
"18609","CYB561","",6,1.80904167210431,0.465634491451911
"18610","ARMC10P1","",1,0.365728427710196,NA
"18611","TRAJ32","",1,0.365728365772283,NA
"18612","AGPAT2","",3,1.02243324958879,0.336144267063899
"18613","TRAJ1","",3,0.905798813593595,1
"18614","SUN1","",3,1.23243712039579,1
"18615","TNFSF4","",6,1.817483567224,0.473731682444784
"18616","AL121761.2","",3,0.952093038376757,0.687063363809003
"18617","AC098799.1","",4,1.57913330830113,0.563621744825162
"18618","FXYD6P2","",5,1.54886878759199,0.521846260795728
"18619","TXNRD1","",8,2.77270934665057,0.432586897231046
"18620","AC136632.1","",4,1.42224152662639,0.509575452691415
"18621","SLC20A2","",4,1.36311221123193,0.684615793495826
"18622","RN7SL547P","",3,1.00479165882173,0.681952573200174
"18623","BMPER","",5,1.42596694482251,0.527501099422614
"18624","LHPP","",2,0.600024496397097,1
"18625","AQP8","",3,0.976730711167105,1
"18626","ECEL1P2","",1,0.365637145212952,NA
"18627","AC040160.2","",1,0.365596369839524,NA
"18628","SRRM5","",3,0.989431862531213,1
"18629","TMEM198","",2,0.637495927144552,1
"18630","TOMM40L","c1_319",5,1.52773044094321,0.397360048129216
"18631","CFH","",1,0.365557151851312,NA
"18632","PPIAP74","",3,1.04498653368823,1
"18633","ZNF462","",4,1.16235507028503,0.664586422374654
"18634","AC024601.1","",4,1.31622162888362,0.71833275586713
"18635","MNT","",3,0.873105472635032,1
"18636","AL359715.3","",4,1.08612449421676,0.71499428121511
"18637","STAM-AS1","",3,1.02898420599911,1
"18638","SMAD3","",3,0.995397066498482,1
"18639","STK19","c1_1928,c1_2386",7,2.20580766660895,0.451127081087211
"18640","N4BP2L1","",3,0.946349456022051,1
"18641","SUMO2","",4,1.42149613180791,0.707006109057124
"18642","GPR135","",4,1.45780305216541,0.840861099654214
"18643","ENTPD3-AS1","",3,1.06767636850466,1
"18644","WDR81","",6,2.16711967636692,0.559934935606549
"18645","ZNF503","",4,1.5061388067428,0.469815735543857
"18646","Z68323.1","",2,0.699015747592406,1
"18647","AC245595.1","",3,1.41223448028308,1
"18648","CPNE8","",4,1.44358527738916,0.385442550666155
"18649","SUB1","",4,1.28379392177892,0.315840957376641
"18650","TCTN2","",3,1.10056063620051,1
"18651","AFAP1","",5,1.63553827722519,0.394889317949568
"18652","RENBP","",2,0.587037467779175,1
"18653","AC027801.3","",3,0.95376728974862,1
"18654","ZNF785","",3,1.01927419022449,1
"18655","AC005840.1","",5,1.61919643279183,0.629750810377352
"18656","LPO","",5,1.76411180933855,0.0978748822498512
"18657","AC024940.3","",3,0.997385479939827,1
"18658","RN7SL165P","",3,0.860494304861574,1
"18659","SH3GL3","",3,1.07690930676726,1
"18660","RNU6-506P","",2,0.66888199009786,1
"18661","GOT2P2","",1,0.365163803688709,NA
"18662","TCP11L2","",2,0.712243035150354,1
"18663","AL353572.2","",3,1.02862103559667,1
"18664","METTL21C","",2,0.606698676502699,1
"18665","AC092580.2","",4,1.13971223276981,0.849960269019558
"18666","TLE1","",1,0.3651239325196,NA
"18667","NNT","",5,1.52431249148797,0.352697148793797
"18668","SLC26A2","",2,0.616228803182168,1
"18669","AC021242.1","",4,1.90573784744369,0.831826000226959
"18670","AC093106.1","",1,0.365089026709121,NA
"18671","LINC02076","c1_1700",6,1.72273064871682,0.374788657092337
"18672","PDGFB","",5,1.55163165454951,0.537350951253667
"18673","F5","",2,0.584819285188613,1
"18674","ZDHHC8P1","",2,0.617058931973342,1
"18675","LINC00460","",3,1.02039966708767,1
"18676","AC131235.4","",3,0.984825219028654,1
"18677","TRAJ16","",3,0.864317017232814,1
"18678","RNU6-411P","",3,0.989279011252682,1
"18679","SF3B1","",12,4.60908588192031,0.296794081907638
"18680","HOXB1","",4,1.67709237902765,0.878838518540657
"18681","SIGLEC6","",3,1.11324404494678,1
"18682","OR10J5","",3,0.916534226049656,1
"18683","CAMK1D","",4,1.48529814799173,0.823889584532137
"18684","PDXDC1","",4,1.29733498874115,0.838453467052176
"18685","ZYX","",7,2.665076106984,0.543032661684414
"18686","ARL11","",3,0.940241926768618,1
"18687","TCEA3","",6,1.94085619114305,0.543423761038113
"18688","CCDC68","",3,0.840841713998106,1
"18689","RN7SL363P","",3,0.810269019994603,1
"18690","SLC22A3","",1,0.364759612296131,NA
"18691","ZNF124","",6,1.87331520457288,0.413380754494638
"18692","METTL23","",5,1.75755398405787,0.722494246606665
"18693","FAM168A","",5,1.62070609253096,0.713010542942017
"18694","COBLL1","",3,0.969385360907269,1
"18695","FAM210CP","",3,0.896259015660422,1
"18696","RGS6","",3,0.970674427617243,1
"18697","AC018659.1","",1,0.364652867094421,NA
"18698","ZDHHC15","",4,1.25661463668687,0.857779172031044
"18699","SLC14A1","",4,1.25508349721849,0.155484728979352
"18700","H2AFZP5","",3,0.921252844050759,1
"18701","PRR22","",2,0.586015028667438,1
"18702","TEX46","",3,0.981199931883368,1
"18703","PATE1","",3,0.911896862882945,1
"18704","AC027117.2","",1,0.364585737411551,NA
"18705","AC006960.1","",2,0.760721441612796,1
"18706","CAMK2N1","",3,0.924213184709524,0.302763222025527
"18707","AC120024.2","",4,1.19006960912971,0.839487710464642
"18708","SNX7","",2,0.655696477271244,1
"18709","AC011595.2","",3,0.858678650748263,0.340698153028111
"18710","AC138089.1","",7,2.18678997353305,0.529017239658988
"18711","ABHD17C","",1,0.364536406397356,NA
"18712","METTL21EP","",1,0.364519367634167,NA
"18713","LINC01105","",3,0.947408357027975,1
"18714","LUC7L","",3,1.00949505150136,1
"18715","RNA5SP174","",3,0.917048742594327,1
"18716","ABCC6P1","",4,1.29828519667664,0.163846090090807
"18717","SIGLEC26P","",3,0.941905096221588,1
"18718","FAIM","",3,0.868551458159785,1
"18719","GNMT","",1,0.364428495174679,NA
"18720","PLBD2","",4,1.30506020144546,0.493449502493367
"18721","LURAP1L","",1,0.364373785860595,NA
"18722","PMS2P3","",2,0.771220949237868,1
"18723","AC078846.1","",3,0.890512561992126,1
"18724","AC010385.3","",3,0.954625908405019,1
"18725","SETD7","",3,1.03985005747457,1
"18726","RNU6-650P","",3,0.9218030141864,1
"18727","GGH","",2,0.619906376927988,0
"18728","RPL23AP96","",4,1.32541929176689,0.836157046260479
"18729","ANP32BP2","",2,0.571054822716656,1
"18730","ZNF560","",5,1.4821008485215,0.721099273711076
"18731","AP003108.1","",4,1.24677537714417,0.69475427511288
"18732","PPIAP38","",3,0.976193741212414,1
"18733","AC098613.1","",4,1.5761342194888,0.831719207268707
"18734","KRT18P39","",2,0.642673276170535,1
"18735","AL136099.1","",5,2.04670752626003,0.522123589881026
"18736","DISP2","",3,0.894075642881123,1
"18737","AC073065.1","",3,0.970201692560113,1
"18738","NDN","",4,1.29452992705428,0.670764437273273
"18739","AC092802.2","",2,0.676139184155142,1
"18740","AL161937.2","",1,0.36417530208029,NA
"18741","PAWRP1","",3,0.933043125049054,0.378355534457187
"18742","CERS2","",4,1.46273813529453,0.844211481432615
"18743","DPY19L2P1","",3,1.20594858512048,0.717998213628876
"18744","PTGES","",3,1.07181626992351,1
