"","PGBCbyQGBC","AveExpr","F","P.Value","adj.P.Val"
"TRAJ18",-0.336973780664517,1.28169120485552,0.266796664095871,0.612457110870074,0.769685467905966
"CRBN",0.10554167570341,3.0825635918821,0.266576459668914,0.612602679688744,0.769809308858889
"E4F1",-0.103054858253302,4.50340045790773,0.266503963466204,0.612650621004713,0.769810459460174
"FN3K",-0.282074454196096,2.08078271241294,0.266227014358618,0.612833842615918,0.769981579831344
"COL6A2",0.523871197920088,5.14043796511529,0.266003706532039,0.612981665408996,0.770108201285132
"ADD2",-0.170995689034882,1.63808673622253,0.265780842710037,0.613129273357371,0.770137027835718
"FTLP3",-0.245538989189725,1.74482857009455,0.265765508266177,0.613139432627041,0.770137027835718
"FANCE",0.238165949544729,3.29911920444585,0.265755977112964,0.613145747329439,0.770137027835718
"SATB2",-0.142298082852,1.67754857198453,0.265478229412866,0.613329827879078,0.770225635532675
"DLG1",0.136603770225728,3.61090751386169,0.265455921889364,0.613344617787556,0.770225635532675
"PAPD4",-0.151215661934978,4.15196470279115,0.265375321076048,0.61339806281647,0.770225635532675
"AL109797.1",0.162035331957202,0.564097788653508,0.265365619196133,0.613404496667042,0.770225635532675
"CTNS",-0.190986878483125,3.8771520020871,0.265165534987565,0.613537217023423,0.770333198548353
"RPL17P33",-0.122203821002109,0.610321874311308,0.264839902431288,0.613753353200441,0.770545470656586
"DCDC2B",-0.103767368516493,1.49691257366786,0.264538887915518,0.613953300271594,0.770737386920706
"WDR49",0.110136931265744,0.574379431738261,0.2644606491747,0.614005293654608,0.77074355165447
"AC083843.3",0.169786305591821,3.69670108038482,0.264176842391225,0.614193979247594,0.770921288167697
"RPL29",-0.104692744283295,9.66890520494591,0.263846550746152,0.614413732652589,0.771137989996387
"AES",0.103205952223313,7.11260832988117,0.26374654606873,0.614480303509742,0.771162417084826
"AC005829.1",0.173390262576133,0.823347710014265,0.263170101290989,0.614864343931421,0.771537759662336
"AC017104.3",-0.118646219348383,2.53813981418354,0.262959982140951,0.615004463375111,0.771537759662336
"NSG1",-0.122203731486504,0.470145655376804,0.262929209299757,0.615024990452658,0.771537759662336
"HSD17B14",-0.240772535700531,2.79165775102915,0.262898066110927,0.615045766130242,0.771537759662336
"NONOP2",-0.130611182275946,3.00715565903713,0.262873164739189,0.615062379008864,0.771537759662336
"FST",-0.703888361048921,6.33788979957684,0.262751774350724,0.615143378622333,0.771537759662336
"WDFY3",0.0865326006058198,2.02927142337559,0.262679045892402,0.615191919234906,0.771537759662336
"ARL8A",0.15589774095214,5.22423764544714,0.262676803293611,0.615193416131993,0.771537759662336
"MPP3",0.14845334313618,1.98629322563547,0.262661597305732,0.615203566088727,0.771537759662336
"AC025271.4",0.266869847014619,0.996052367048347,0.262101483554332,0.615577701707999,0.771947830317139
"ARHGEF40",-0.0918508650786016,5.3854893778602,0.261785221331835,0.615789178370006,0.772153875903256
"RGS14",-0.260348377371675,2.77605521998966,0.261560455703083,0.615939572454861,0.77221763820579
"WIPF2",0.160255150783905,4.15627724910884,0.261558333859385,0.615940992604576,0.77221763820579
"ZC3H11B",-0.168206318604716,2.00296287090915,0.261492574874175,0.615985008721318,0.77221763820579
"PDCD1",0.113071628877183,0.320878597730138,0.261427282553656,0.616028719445902,0.77221763820579
"AL080276.2",0.203737185197289,3.47891950550983,0.26118511708812,0.616190900722393,0.772361795162754
"BAK1P2",-0.170965687166658,0.559051308358152,0.260991794529734,0.616320439995832,0.772457388577111
"PITX1",-0.298425667612357,4.14843702305296,0.260882860867984,0.616393459862738,0.772457388577111
"OR4C6",0.117330842635264,0.347443116323622,0.260860087915381,0.616408727366085,0.772457388577111
"GSK3A",0.115894251591252,5.37039102849381,0.26038008877819,0.616730727151307,0.772801745519512
"ZNF687",-0.172654146365969,5.95027788298824,0.259954823689551,0.617016325045518,0.773071614505179
"ZDHHC14",0.102839043261951,0.804683740541434,0.259918780267662,0.617040544601385,0.773071614505179
"AC138466.3",-0.12726878155658,0.267308614581136,0.259655852056499,0.617217285148351,0.773196969014661
"TOP1MT",-0.118822605276563,2.96816797605996,0.259629413297065,0.617235063597043,0.773196969014661
"CEBPA-AS1",-0.221983862419339,0.732482411103436,0.259460200724988,0.617348875962556,0.773227477620623
"AL022393.1",-0.208374997325478,1.81589639811096,0.259452751876972,0.617353887141206,0.773227477620623
"CCSER2",0.0992203061497055,2.34650489232003,0.25934365799499,0.617427290032689,0.773260250771565
"C7orf49",0.089657130574313,2.14511880073735,0.259124898005974,0.617574539977002,0.773352085453993
"MTND4P9",-0.138592404275177,0.648765893225634,0.259089443398269,0.617598412331674,0.773352085453993
"SFMBT2",-0.0974221793335642,0.726835219537941,0.258983671179765,0.617669643390284,0.773352085453993
"FBXL17",0.0648508214690514,1.00928590412514,0.258954063473195,0.617689585663467,0.773352085453993
"FBXO42",0.102122822651115,1.98249224615782,0.258474607424039,0.618012725156612,0.773697484767035
"AL162311.3",-0.0826211469322915,1.96731394070668,0.258054667578201,0.618296065311123,0.77399300979912
"OR14J1",0.0941214800287615,1.83051301525212,0.257809777105518,0.618461431991149,0.774140819826816
"MTCO2P4",0.122121264497538,0.208760158655263,0.257585968751665,0.61861264981059,0.774270532844058
"USP21",-0.185897187799628,6.06855722415186,0.257516422783218,0.618659656053774,0.774270532844058
"ANKRD11",0.119672017332393,3.23479600491057,0.257354747242354,0.618768963976987,0.774291392674154
"ENDOG",-0.132235788062947,3.19719815819781,0.257351851224202,0.618770922355729,0.774291392674154
"MIR5091",0.303682531620036,0.68421600932432,0.257280791610854,0.618818979486988,0.774292340762974
"SMARCD3",-0.13682263225104,3.75062586739804,0.257077666573303,0.618956398018268,0.774388604601811
"AL356215.1",-0.115500613164531,1.17659274005706,0.257027237864721,0.618990524814581,0.774388604601811
"STX6",0.174701976695524,2.5093660604336,0.25689414337284,0.619080614716558,0.774442126158495
"FOXO6",-0.176293192507906,0.851342937401126,0.256788595883057,0.619152079465846,0.774472342084199
"MVP",-0.268963093251403,4.91342088830464,0.256670983875474,0.619231734881295,0.774512797983405
"AC007966.1",-0.0823063652785884,0.813852761156247,0.256522250933235,0.619332500808767,0.774569876247981
"RBM28",-0.101340001924954,4.20079104459567,0.256463960472604,0.619372002448752,0.774569876247981
"EP400P1",0.134250028927509,2.63645040507698,0.256277206311368,0.619498598305594,0.77466901338802
"AL391834.2",-0.119909640230044,4.22884826863812,0.256094878421881,0.619622250137242,0.774719454234179
"MYO10",-0.197653301705591,2.97974620541737,0.25603537135292,0.619662618948308,0.774719454234179
"AC090192.2",-0.169989009278088,0.587271720820678,0.256008408333581,0.619680912262818,0.774719454234179
"AC138393.2",-0.155270833084544,1.50929100661159,0.255773505189291,0.619840336195215,0.77485958789734
"RPRD2",0.123003193519777,3.05137713196664,0.25560397013746,0.619955453800799,0.774944317250998
"CNNM2",-0.0940441323497334,1.10630945849063,0.255359184971902,0.620121753080649,0.775093005873881
"CEND1",-0.380654324386965,6.29425404547534,0.255225136029121,0.620212864476665,0.775118418561156
"ZNF491",0.192793415239956,0.666954642005477,0.255142948258311,0.620268741469828,0.775118418561156
"AC011374.1",-0.195038266160333,0.697846937798711,0.25505456124512,0.62032884586472,0.775118418561156
"ZNF260",-0.17951011018038,4.55443021483243,0.254968621847506,0.620387298496176,0.775118418561156
"CADM1",-0.265915061534047,2.45424446101883,0.254680695136569,0.620583225997503,0.775118418561156
"ADAMTSL4",-0.309459809440397,1.91886839562139,0.254654396609422,0.620601128528434,0.775118418561156
"AC009804.1",0.292754541443707,0.378495122050461,0.25465100623496,0.620603436586344,0.775118418561156
"KLHL12",0.162832080752388,4.39625156290191,0.254642035696807,0.620609543534087,0.775118418561156
"METTL3",-0.0936538139250871,5.47257000790799,0.254611331182043,0.620630447532522,0.775118418561156
"GNAQP1",0.137489216956491,4.27932812871378,0.254577720814184,0.620653331699928,0.775118418561156
"BCR",0.102486283089689,1.90249120663199,0.254560371026694,0.620665145334327,0.775118418561156
"OR10H1",-0.0726569258758326,0.932686900259025,0.254494086205407,0.620710283990116,0.775118418561156
"HIGD1AP4",0.201602459048383,0.763604440129875,0.254234372165372,0.620887215864385,0.775258889163812
"CTSB",-0.230133443392432,8.03054348112092,0.254189951691527,0.620917489054779,0.775258889163812
"SLC25A52",0.121535434779906,1.24204344878514,0.253942734663413,0.621086032199375,0.77540875465693
"AL049794.1",0.115796766336247,0.476082759248676,0.253810026911611,0.621176550111594,0.77540875465693
"ST6GAL1",-0.111757045209363,0.480468347334843,0.253776203915035,0.621199625044366,0.77540875465693
"SPATS2",0.121235254905792,2.65662786942622,0.253736097147122,0.62122698945178,0.77540875465693
"GOLT1B",0.12169090959789,5.92977668330212,0.253441471389257,0.621428093296817,0.775600631844228
"AC005776.1",-0.227483470156651,1.44451265235831,0.252913960705122,0.621788527967161,0.775991324450898
"MIR9-3HG",0.38105908522956,2.13410945856462,0.252786225528937,0.621875877641688,0.776041173730327
"SKI",0.112292260642346,3.08655079112504,0.252065399842,0.622369326502328,0.776597749435407
"ANKRD54",0.0745189882854311,3.68004746376753,0.251766115233458,0.62257446688782,0.776794513944635
"CHPT1",-0.122337511129202,3.34822574338254,0.251679279544866,0.622634016004061,0.776809606126552
"EIF1B",-0.181458346219166,6.91703096856718,0.251584753901187,0.622698853395893,0.776831293254898
"UNC119B",0.169511041895615,5.43932068592624,0.251285455975339,0.622904250499387,0.776954015831291
"AC016065.1",0.165469517982862,2.82360109877939,0.251241248191772,0.622934601757539,0.776954015831291
"BET1L",0.135588290664784,2.0613434007088,0.251206481358047,0.622958473613774,0.776954015831291
"JHDM1D-AS1",0.136719599247437,2.7273147608363,0.25105900233348,0.623059759929739,0.776954015831291
"AC098583.1",0.261945906292381,3.35259858890239,0.251037033316431,0.623074851125181,0.776954015831291
"C2orf66",0.190884027427306,1.70572360619752,0.251026628554398,0.623081998768063,0.776954015831291
"ABHD11",0.192401334418737,6.36578631313309,0.250730013120854,0.623285840049399,0.777074220403338
"UNKL",0.134697501406526,2.46734497932079,0.25072292123405,0.623290715627513,0.777074220403338
"AP005901.3",-0.20483422994309,1.21882851914377,0.250679155918805,0.623320805627137,0.777074220403338
"THBS4",-0.120908287253222,1.03497045926482,0.250542311088644,0.623414912047649,0.777120664678798
"AC091153.3",0.266274728527394,1.27287851040668,0.250486931868384,0.623453004839747,0.777120664678798
"TBXA2R",0.112291865630281,1.51408876987741,0.25009196880663,0.623724835773896,0.777400301630781
"SLC48A1",-0.160761690308914,3.73838687652734,0.249920488652588,0.623842940257901,0.777488308490433
"ZNF562",0.124422444858386,3.55087123003196,0.249796355511698,0.623928467060686,0.777535703850749
"KLHDC9",0.309522534333766,1.44943849540273,0.249641331733104,0.624035314923973,0.777609660143521
"CCZ1B",0.0744749766403578,1.83260561355047,0.24939328175501,0.624206366784858,0.777662297191564
"MIIP",-0.118723357916413,4.07978644234842,0.24937057725737,0.624222028851737,0.777662297191564
"RBM47",0.149318517112288,0.967850330624647,0.249348727572532,0.624237102098544,0.777662297191564
"STEAP3",-0.355621116474715,5.02958855957117,0.249304554786069,0.624267577727205,0.777662297191564
"CAND2",-0.226993241321097,1.80882718002504,0.248372383021886,0.62491149558429,0.778359728204309
"HERPUD1",0.359428978269791,5.22568317639342,0.248356420051367,0.624922535601052,0.778359728204309
"MTCO1P30",0.148715187769275,0.687143354095458,0.248161857235437,0.625057131499778,0.778468140798187
"SEC31A",0.156138498013397,4.5779182732468,0.247993988013438,0.62517331454863,0.77855360663074
"MYH3",-0.181296452745282,1.11703640394451,0.247808491755733,0.625301754955235,0.778654322882793
"CYB5D2",-0.141116945174144,3.12325094496445,0.247677130017744,0.625392748418108,0.778679591790654
"AC025048.6",0.140164184645626,0.780815221378169,0.24764186389571,0.625417182215242,0.778679591790654
"PRICKLE3",-0.125905696561694,3.25509085219646,0.24704163811667,0.625833379195117,0.779138521364671
"AC137767.1",-0.173239926436401,2.77549527250616,0.24691664773447,0.625920127640176,0.779187261556629
"MT1G",0.225468826458227,0.491498330157378,0.246673355976832,0.626089061336208,0.779290273161299
"AC110285.6",-0.168798808706351,3.20189629331001,0.246660362828816,0.62609808629306,0.779290273161299
"CENPT",0.0817859473119253,1.55245899513042,0.246452353973366,0.626242608629958,0.779351931815189
"CPNE2",0.273092638691724,4.5534159266674,0.246452019270297,0.62624284123989,0.779351931815189
"EPN2",-0.164519277336794,3.53573199445978,0.246322320772354,0.626332993282015,0.779404872674008
"CTSC",-0.329268234370224,5.67778240084517,0.246055974346894,0.626518221466295,0.779561515548747
"ILDR2",-0.357005919620969,3.59741039058226,0.245996602733864,0.626559528090613,0.779561515548747
"TULP4",0.0924624740303137,1.4217067535525,0.245935944685195,0.626601736199781,0.779561515548747
"SLC7A11",0.209769006180948,2.02384653533591,0.24570290280167,0.626763956233777,0.779704078087008
"AC027644.1",-0.123729369552424,1.28404527372688,0.245467212377434,0.626928118294845,0.779796145391922
"PINK1",-0.110188250928797,2.88684091948035,0.245459867415281,0.626933235766835,0.779796145391922
"SDC1",-0.209160954247182,6.3196123440508,0.245293653819681,0.627049067873005,0.779836421344741
"NDUFA5P6",-0.162546076324885,0.740877892703883,0.24527668967326,0.627060892740429,0.779836421344741
"PHF19",0.239807830285379,4.5985025159404,0.244685701636141,0.627473162383638,0.780289856291413
"FAS",0.1820105171307,3.59890562877069,0.244522499851842,0.627587121121602,0.780372288094237
"RAB31",-0.145626054025124,4.10022773010766,0.244239593508706,0.627784779028426,0.780558775079397
"SLC39A4",-0.222275037855259,3.12546004198394,0.24398357310762,0.627963776477348,0.780662001589471
"RPLP0",-0.107999544868196,10.4957461174522,0.243891939413357,0.628027871101926,0.780662001589471
"RN7SL391P",0.204131602301997,1.59126057099472,0.243806955508909,0.628087327935001,0.780662001589471
"CAMTA1-DT",0.20076206866197,1.91828198260744,0.2437863078198,0.628101775530583,0.780662001589471
"RXRB",0.133022210456315,5.88147257478199,0.24375827837797,0.628121389512942,0.780662001589471
"TTC3P1",0.210195010828856,3.47257352919303,0.24371177628497,0.628153933105468,0.780662001589471
"RUFY3",0.174014025360079,3.34729740897595,0.243509024155343,0.628295870815504,0.780779124364214
"PDK3",-0.13745005098999,1.42704776411174,0.243354884910395,0.628403826431714,0.780854003240258
"LINC01311",-0.107947496016033,2.97658601040772,0.243063598131268,0.628607954226358,0.781048365137417
"GAB3",0.0988189134481786,0.61288948586078,0.242690967762852,0.628869309710145,0.781284395721031
"WRAP73",0.157761217010222,3.84534050288382,0.242656680214196,0.628893370947833,0.781284395721031
"PIFO",0.309056443535309,1.25384648539414,0.241977238700052,0.62937060821535,0.781817943275556
"C19orf12",-0.110074635804036,4.80622143318007,0.241713329248671,0.629556203671143,0.781989153509114
"RASSF8-AS1",0.164396710125435,4.02409482387366,0.24158517200242,0.629646376596763,0.781991973022995
"MCRIP1",0.250293670873765,5.04444445587697,0.241523125463736,0.629690044026188,0.781991973022995
"AL451085.1",0.159940842848924,0.579727124173174,0.241506447336894,0.629701783041485,0.781991973022995
"NSD3",0.128364142338902,3.06313984198155,0.241435707574295,0.629751579358879,0.781994489426143
"REXO4",-0.110159820355618,4.44573505843734,0.241155322155039,0.629949042885411,0.782179988545558
"CCDC162P",-0.0715511778346273,0.752066864484564,0.241045459100505,0.630026453961649,0.782179988545558
"E2F5",0.137357963009518,2.10852869864797,0.241020124200907,0.630044308427717,0.782179988545558
"LRWD1",-0.154502952085607,5.7705231247297,0.240853440245328,0.630161806247218,0.782201772801007
"MRPS31",0.0777990053544806,2.72764524805219,0.240779974496343,0.63021360942901,0.782201772801007
"ATP2B1-AS1",0.148125666566947,3.07604271393105,0.24076281683072,0.630225709303849,0.782201772801007
"HHLA3",-0.142453691736028,1.91238071688031,0.240724140975515,0.630252986148155,0.782201772801007
"CKS1BP6",-0.146999511898728,0.321132415316532,0.240642623295063,0.630310486947086,0.782213833016738
"LRRC20",0.144156658785306,1.90142299284292,0.240508787326952,0.630404918371863,0.782215472089459
"ANAPC16",-0.0892865848739817,5.57821723120521,0.240505306687531,0.630407374665622,0.782215472089459
"RPL34P6",-0.165132021147713,1.24440666322896,0.24034554005562,0.630520146230561,0.782296103819485
"FGFR1",0.315298066462386,4.22004697810644,0.239765354427657,0.630930066166047,0.782673519430293
"ASGR1",-0.136308912661793,1.78421433014767,0.239690962756695,0.630982671151259,0.782673519430293
"CDKN2D",-0.156748580816515,5.8361969086928,0.239676545143254,0.630992867537496,0.782673519430293
"SERTAD3",0.121292036219272,5.56923535189785,0.239644426241461,0.631015583960966,0.782673519430293
"SPDYE12P",-0.0925374799734289,0.73612793476955,0.239545668514282,0.631085443308109,0.782700864228635
"APOL3",0.132821558060527,2.46618841182758,0.238877167506967,0.631558802422339,0.783170597297644
"AC024940.6",-0.123238321961325,0.711201341030345,0.238875662604033,0.631559868963115,0.783170597297644
"AC239804.1",0.144176183358338,1.82685256962909,0.238705296363513,0.631680636491767,0.783238747276383
"ZNF761",0.156651771123619,2.31040867651229,0.238663154313582,0.63171051803849,0.783238747276383
"HOXB2",0.602626052815685,3.0071136782309,0.238399382652718,0.631897624816162,0.783411399442636
"CAPN2",-0.156524819602669,6.38161349680075,0.238236221959719,0.632013427821035,0.783495631460079
"RALGAPA2",0.10573274539878,1.25170797123717,0.238048690447333,0.632146589177969,0.783537189627588
"CALM1",0.227937842167488,8.40285265339566,0.238026307724217,0.632162486956377,0.783537189627588
"Z92544.1",-0.1363325687498,0.89443078776733,0.2379748547415,0.632199036010455,0.783537189627588
"FAM189B",0.121375357714549,5.82233495409554,0.237919435562554,0.632238407928578,0.783537189627588
"INPP5F",-0.379154612611487,4.25209741981412,0.237518911152732,0.632523126279083,0.783830702285283
"MT-TP",0.163359736420183,10.5825166027033,0.237438598081096,0.632580254014717,0.783842158672388
"NPEPPS",-0.140279652724292,2.73063044658608,0.237193669386225,0.632754549507075,0.783998787120104
"SHPRH",0.105877017289966,2.1388689331061,0.236930374606596,0.63294203994127,0.784043232781988
"DROSHA",-0.0875564162441305,2.98672623859454,0.236899616957831,0.632963950734627,0.784043232781988
"CHD8",-0.136576683099202,4.30438208003487,0.23689677768657,0.632965973432743,0.784043232781988
"AC109495.1",-0.125480708323383,0.932105570040202,0.236874279769998,0.632982001493387,0.784043232781988
"RNU6-1029P",0.199184174878701,0.387445007370933,0.236732285308213,0.633083183707877,0.784060259245742
"HMBOX1",-0.107413408368591,2.04098899421445,0.236648736308423,0.633142736631176,0.784060259245742
"SLC10A5",-0.152289083478067,2.00967687787578,0.236627270157814,0.633158039614602,0.784060259245742
"AL451107.1",-0.159230559125302,1.20290755829232,0.236551062102,0.633212374497503,0.784060259245742
"CACFD1",0.119351366710748,4.41902512336239,0.236519012777187,0.633235228313253,0.784060259245742
"TXNP1",0.236173870444203,1.16860551501224,0.235955324649758,0.633637500609073,0.784499008090343
"RFXANK",0.110357731247681,4.85077493819725,0.235859971733927,0.633705607821364,0.78452399607016
"INSM1",0.482494748835063,3.73796280365771,0.235648929004237,0.63385640923189,0.784582802799151
"RNU6-3P",-0.136360308967056,0.199070195759478,0.235565612339001,0.63391596665868,0.784582802799151
"LSS",0.119258468233229,4.60926084393456,0.235537463531976,0.633936091296582,0.784582802799151
"AC027307.3",0.163056904737069,2.31936467596429,0.235525252643016,0.633944821785239,0.784582802799151
"FNIP2",0.072557268656638,1.23894624564933,0.235381382149628,0.63404770693736,0.784586240688596
"ARHGAP6",-0.12316606906932,0.445568480749388,0.235245331716971,0.634145035838161,0.784586240688596
"AC100786.1",0.219359012092458,1.43984207848995,0.235237497786421,0.634150641208993,0.784586240688596
"AC011921.1",-0.0933658427581692,0.655554011656745,0.235235842326109,0.634151825746628,0.784586240688596
"C10orf111",0.104848315915974,1.36615725421081,0.235147199274688,0.634215260423367,0.784586240688596
"TMEM71",0.166095480267916,0.867668165743784,0.235119382943811,0.634235169397202,0.784586240688596
"MDM1",0.11543062415921,3.17471609936662,0.234899026644985,0.634392936822223,0.78469591121019
"RPL14P1",0.137926153951854,2.07965659688086,0.234861667733931,0.634419693638782,0.78469591121019
"RN7SL131P",-0.168228100765047,2.25346937816212,0.234421170540609,0.634735382116375,0.784972474744107
"NFRKB",-0.214781210104702,3.47216617455052,0.234415851147191,0.634739196590577,0.784972474744107
"ADCY9",-0.091769985128052,1.47176085579112,0.234232898894558,0.634870422306627,0.785075450457734
"RASAL2",0.0957142841731378,1.77014189460477,0.234081893296442,0.634978781802143,0.785102377278285
"ADAM23",0.170282386551886,1.47842130260732,0.234068886972922,0.634988116992333,0.785102377278285
"RPL21P3",-0.103402556437403,0.764739883684248,0.233859465812338,0.63513847191856,0.785228969511882
"FAM220CP",-0.202161188539154,2.27492485162006,0.233656433565565,0.635284319917076,0.785349971080089
"AC090186.1",0.204745408540101,1.16440738812951,0.233472514335467,0.635416506191336,0.78545406677884
"AC093072.1",-0.0923159672988191,0.761774051105859,0.231770564612067,0.636642814089888,0.786910515452391
"QPCT",-0.284850836192899,1.01718782240881,0.231341313071691,0.636952986415314,0.787234457351355
"ARL13A",0.111332095829325,0.64261417471723,0.231101657879187,0.637126314075806,0.787389231573377
"AC098820.1",0.0970501214233385,0.470749478534152,0.23102660677387,0.637180616810329,0.78739689719824
"MT-TF",-0.17278545325266,9.37525618142269,0.230397411500938,0.637636298291936,0.787900528611035
"RPS6KB2",0.0854956747247968,2.66044443711154,0.230244972824459,0.637746815007466,0.787977610511904
"ARRDC4",-0.21163505759914,4.23238930321112,0.229517024689035,0.638275198040193,0.788570942786261
"PNRC1",0.195402221237261,6.71668066892035,0.229356498466952,0.638391856240896,0.788655549518034
"RARA",-0.163133322699462,3.03751858760727,0.229224156333984,0.638488070477448,0.788672128503353
"CA3-AS1",0.103775617054965,0.277469639827026,0.22906420351141,0.638604403976987,0.788672128503353
"SLC38A9",-0.0774368542607182,1.63092483900412,0.229054826314813,0.638611225563501,0.788672128503353
"ZNRD1ASP",0.109197416307109,1.60806357882596,0.229016557581148,0.638639066539925,0.788672128503353
"AC010203.1",-0.117474529729883,0.805517017171117,0.229006799839254,0.638646165879074,0.788672128503353
"Z68871.1",0.0822405278715483,0.962527547287649,0.228835076087148,0.63877113584741,0.788679704407369
"NACC2",0.143975735547649,3.54580141513215,0.228797303719507,0.638798632047873,0.788679704407369
"CBX6",0.102698712644322,7.00377837092338,0.228795869596014,0.638799676066116,0.788679704407369
"AGBL5",0.109730151599262,4.09137334570592,0.228733596071097,0.638845014077075,0.788679704407369
"ZNRF1",0.0659472962613641,1.08345223455217,0.228658363101837,0.63889979736808,0.788687857847482
"AHNAK2",-0.578875824425074,4.05620769196667,0.228583089221197,0.638954621630004,0.788696060630611
"MT-TC",-0.132996179983104,12.0175648694862,0.228417872433164,0.639074993288695,0.788785164754275
"RPS3AP2",0.110955288105924,0.542945767027295,0.228328584631178,0.639140067975696,0.78880600970764
"AF131216.5",0.09300067687818,0.680997016874649,0.228243152771884,0.639202347136942,0.788823401630738
"RPL22P8",0.137605195061069,0.31430560531542,0.228109717649325,0.639299649201588,0.78888400855043
"RNU7-97P",-0.17640655165998,0.272556769837729,0.227978060523817,0.639395689294999,0.788943049201713
"ZNF835",0.108545317902088,0.529356951066047,0.227590630297112,0.639678507937395,0.789174623411212
"L1CAM",0.429137433672915,2.34359589086343,0.227588881989358,0.639679784852986,0.789174623411212
"RPL7AP30",0.106626161635124,1.2245978774453,0.227264887325432,0.639916526507065,0.789361994742034
"AC005479.2",-0.225488654961421,0.8444275685869,0.227249052711852,0.63992810215159,0.789361994742034
"LINC00273",0.141120944354912,0.659234464454956,0.226424641127788,0.640531466060594,0.790046722378837
"MIR542",-0.240375182173854,0.583932272035173,0.225990073177904,0.640850061342989,0.790339384395577
"RBM26-AS1",-0.174979066351623,2.10531032022931,0.225969298107942,0.64086530167788,0.790339384395577
"ARC",-0.494672635132922,6.00011051200923,0.225759029524619,0.641019600893508,0.790458573736057
"CDHR2",0.14247727291846,1.2955240516366,0.225706007926812,0.641058523208301,0.790458573736057
"TFRC",0.237013067088483,6.48014788289372,0.225405532473164,0.641279204316747,0.790659549908311
"UBE2D4",-0.0752593933714737,0.953756433725035,0.225352581267374,0.64131811262569,0.790659549908311
"RPS5",0.091957173293574,8.111813909678,0.225256015860327,0.64138908300343,0.790687498212678
"RPL37P6",0.165314348496485,4.71524354204366,0.225143256474314,0.641471978882018,0.790695126389989
"COMMD6",0.124479486513621,4.20026396124438,0.225116199582075,0.641491873768201,0.790695126389989
"AF111167.2",0.180879327548915,1.13590105562528,0.225023277999871,0.641560210098863,0.790719819253003
"TIRAP",0.147502588018135,1.27771870460849,0.224817620080161,0.641711516930155,0.790846761435417
"ABCB1",-0.148205328120549,0.67748165362374,0.224664283710935,0.641824385349865,0.790926316484288
"PNMA2",-0.354178815865066,5.68118882292513,0.224479879602298,0.641960185262056,0.791034116126447
"IQGAP1",-0.114498246966253,5.58835305425484,0.224245364709319,0.642132987589414,0.79118749110633
"ZFAND2B",0.149582797473651,3.67941761376647,0.223996987981642,0.64231612571773,0.791353577030123
"PDP2",-0.130244092015413,4.35611078807007,0.223755705502778,0.642494153043597,0.791434639105033
"UCKL1",0.104984808556702,4.61463132326486,0.223738697149188,0.642506706918784,0.791434639105033
"LRRC69",0.0994945184535005,0.759943117072057,0.223711257838881,0.642526961130475,0.791434639105033
"TSIX",-0.0786306655738946,1.1101249134885,0.223455813547844,0.642715589871158,0.791607419019701
"FBXW5",-0.161186777817351,7.75473799793166,0.223312752958039,0.642821288796986,0.79167803924215
"ZNF300P1",-0.146842903051243,0.826877326161853,0.22312104814019,0.642962993553638,0.791792989127589
"ATXN7",0.0786807578847362,2.03590913923226,0.2229697272806,0.643074900259584,0.791871228919016
"MHENCR",0.220623575012191,4.56140175521525,0.22273136435377,0.643251272452,0.792028832646803
"PRKCQ-AS1",-0.236347104140072,1.7256824635461,0.222465138054559,0.643448399271457,0.792211965709518
"SORT1",0.274761796065195,5.45555176598918,0.22235096234353,0.643532985048373,0.792256521413993
"TTF2",0.130236910398986,3.73224618282316,0.222007077362572,0.64378791019245,0.792510760253452
"IDS",-0.177999050237758,6.34620568457688,0.221917568075947,0.643854304171763,0.792532894149316
"EXD2",-0.133971567626954,1.71982704180273,0.221634402962457,0.644064452104028,0.792689335330979
"MAP3K9",0.152497737712062,1.47004236513351,0.221594188847604,0.644094309986756,0.792689335330979
"PSPC1-AS2",0.0988184864194912,1.34539358437554,0.221550613869998,0.644126666986724,0.792689335330979
"ZNF616",-0.083411673980895,2.28902612261268,0.221186135793845,0.64439746718217,0.792962981114945
"TRPM4",-0.113031391172951,2.00896064222201,0.22082902214292,0.644663062414168,0.793230181277806
"AC084346.1",0.15406411081543,1.11416070306468,0.220688151412559,0.644767904575173,0.793273121813697
"UXT-AS1",0.131034661015326,1.39508139582983,0.220651917141088,0.644794878366099,0.793273121813697
"TRPV1",-0.158890044788658,1.21402282133452,0.220327988009202,0.645036141370124,0.79346747290886
"AC026471.6",0.145195622286615,2.25174340754866,0.220309666071778,0.645049794103305,0.79346747290886
"HSD17B7P2",-0.143863643258832,1.94003790738363,0.220195985911864,0.645134519372888,0.793512065679929
"VPS50",0.0695991579265614,2.33879869871218,0.22006382629209,0.645233051133596,0.793572693598832
"POSTN",-0.587702649856873,6.29660523941371,0.219999845607006,0.645280765088213,0.793572693598832
"AC128687.2",0.166331159924948,1.07612043519768,0.219831169064913,0.645406597498921,0.793667818589043
"EHD3",0.204826513704099,2.27265507907523,0.219721622830451,0.645488350616002,0.793708728279422
"MPST",-0.100463129627725,4.86152019606967,0.219364833927813,0.645754792059241,0.793976712183399
"AL354855.1",0.0951517963944302,0.590095865370709,0.219193645586819,0.645882726036197,0.79407436914852
"SNRNP35",0.119032206183488,3.53846333773314,0.219111905727026,0.645943834256302,0.794089859325298
