"","SRP027383","SRP091303","GSE67333","GSE64810","GSE100297","GSE53697"
"PADI6",0.124173226625382,0.121643103065598,0.00399759304973287,0.00190249021290758,0.00924441638071351,0.00134167467567766
"PAEP",0.40000858995502,0.198731418858853,0.0221157715122434,0.0437971094127761,0.570989478303849,0.00350944033264217
"PAEPP1",0.0551998824085378,0.062241795096192,0.0266597459664625,0.00329966562831337,0,0
"PAF1",6.48098753929264,6.66458847903483,5.92129130331511,5.80553312121311,5.77367892535909,3.64050008637754
"PAFAH1B1",3.74288822083996,3.11577710581599,5.80885392037876,3.61642932916349,3.14788318430689,3.50479738716366
"PAFAH1B2",4.68877252005988,4.73211965701805,5.80820306959514,4.38660061547771,4.00791917465386,3.68085634124584
"PAFAH1B3",4.16686240988529,4.70889390300017,3.14706787298624,3.5061934161347,3.12905392518058,1.61663564182584
"PAFAH2",1.86438376324203,2.05075779550393,2.0042148467416,1.04745809311418,1.73155204167979,0.883843044176315
"PAG1",2.0872592945618,1.74201364735026,2.3051776415569,0.900775619212591,1.2006902332731,1.7381731772001
"PAGE1",0.132589663751458,0.100314224659206,0,0.00127988519685878,0,0
"PAGE2B",0.0938638263808304,0.165814237366634,0.18164661861795,0.0733803986690224,0.140064060666841,0.0310098609686922
"PAGE3",0.0873620249240756,0.0155790513391722,0.0090995508043725,0.000681486605253596,0,0
"PAGE4",0.0827967157355584,0.0310398339442502,1.31136568762837,0.0135219439101876,0.0779665311843745,0.00456317875084879
"PAGE5",0.0665870865034955,0.015574706333406,0,0.00276527553715574,0.0101585569316539,0
"PAH",0.16563731498995,0.139351907355088,0.270717524575644,0.403866980246426,0.261267002111789,0.252166714605144
"PAICS",5.02019589856928,5.26708914724358,3.79326523842186,3.58090556416949,3.79517582289501,2.72852324985931
"PAICSP3",0.18072845398471,0.243549663581807,1.78518842384665,0.259134081890244,0.607920465350823,0.307682319293658
"PAIP1",4.35593887327836,4.21292764963335,3.90396052915534,3.7995794439712,2.92695239740938,2.86390450786089
"PAIP2",3.05042465295795,3.01040841793951,4.3321313014,2.64367036957923,2.88837076523475,2.0901461468606
"PAIP2B",2.45817358632598,1.77707186533696,4.03673598921683,3.57708989236946,4.90457712513803,3.2868152313794
"PAK1",1.68275864976823,1.58023499069932,3.75102188229064,3.4696427668444,1.32017621633401,2.82790720088321
"PAK1IP1",3.29803478636291,3.24563054699107,2.90001256101404,2.67502429878357,2.37666110702636,1.73438012037375
"PAK2",3.46583075594175,3.37991066569257,3.47070244840357,2.09907776663072,2.75144833755503,2.09066377466297
"PAK3",0.933035658013587,0.779241736018434,3.9640939183839,1.69914786135527,1.1101949210344,2.4562225309121
"PAK4",2.15478125385394,2.69682301953672,2.02555817190068,1.5651525800393,2.40510711376566,0.753634937186987
"PAK5",0.288047189671546,0.18526916516181,1.96792432030563,0.732214806928801,0.227350468998811,1.51351540535906
"PAK6",0.479524027608777,0.386297654068064,0.554667415006682,2.01860040151242,0.476643540510944,0.592242618071936
"PALB2",1.72033109580826,1.50694733271406,1.58674070096478,0.917661980577282,0.890807106169244,1.09600764227666
"PALD1",2.66618714462653,3.0746612399187,2.73550330693678,1.24618630186002,2.14752469794943,1.28462162164771
"PALLD",0.131657885682771,0.225783464545249,0.581578498299979,0.038004708051945,0.18771295382189,0.26836420143924
"PALM",3.93511633074231,3.98000508715009,4.89803202893809,5.14931990705944,5.07958932976369,3.0351933054472
"PALM2",0.0128307746707656,0.0413681420931781,2.02131480493064,0.0352453798737171,0.0903007489781503,1.6075378179656
"PALM2-AKAP2",0.155006852713057,0.159387678097388,1.20170191094709,0.573993113600461,0.299527995020979,0.690549336167221
"PALM3",2.24123638339803,2.11427767717048,1.51381227751787,2.11568530951591,3.79472664007986,0.419078714555118
"PALMD",1.55740122117332,1.78022185900321,2.58773755460574,1.00694794026951,2.18103167497427,0.952216029966455
"PAM",2.35602857139504,2.44806997786851,3.43009427278395,1.80236415100694,1.98504549016659,2.267908546267
"PAMR1",1.448164358699,1.63641581033133,1.9719836435473,1.35503397887047,1.83106476260668,1.63432101840167
"PAN2",4.6163257667279,4.55274396078284,4.07914282031089,4.11203387160152,4.3952627254972,3.18383709699035
"PAN3",1.50176737917187,1.46658016013072,2.79014729340664,1.19812139990666,1.45064948438427,2.22247362559787
"PAN3-AS1",3.5765653260786,3.88518427702966,2.59286197359676,3.15338526411557,2.80788961589482,1.80425573989386
"PANCR",0.00776235070023856,0.145520581647237,0.00296086663009503,0.00574358515249836,0.0128105772944533,0.00382171807169535
"PANK1",1.10878903545072,0.866526427462479,2.52067411567675,1.03403391869621,0.650072795535767,1.29282888038815
"PANK2",2.79527164521671,2.64364266560866,4.47708452675454,2.48495703657277,2.33124437231475,2.33025807552872
"PANK3",4.33499226009046,3.64902622710764,5.14802068755005,3.81404663130226,3.27938684984827,3.81951448560112
"PANK4",3.33924054340452,3.52237848535256,4.14259110701405,3.28830109191036,2.67404922827617,2.20670285369746
"PANO1",1.80614024149613,2.2746599981169,0.800431367146216,1.72881613698534,1.98768432501297,0.42784183987681
"PANX1",2.1198674865557,1.87896694938922,2.45348294749231,1.00875452979608,0.768417015720996,1.33370147289188
"PANX2",2.56935127082544,2.24094910761374,4.37386652302598,4.97917984231715,3.17395814402903,2.59075155929114
"PANX3",0.220546588542009,0.172535259479211,0.223660652185964,0.382164864940135,0.138916812811906,0.218577113513344
"PAOX",1.67197435514216,1.79100498639064,2.82445634240179,1.76945714560839,1.99548056095662,1.24974520164767
"PAPD4",2.40874122120667,2.16387133937374,3.50970982418303,1.96102769126932,1.90518262425449,2.88523380738045
"PAPD5",1.31271053421773,1.16382025363668,2.9447379361513,1.37126908636634,1.44438323928733,1.5896022440715
"PAPD7",2.76814437014901,2.86974476031798,3.75279155039332,2.56050125119509,2.32627115444195,2.65629681231339
"PAPLN",1.86492291725435,1.58918131232277,2.35260422529569,1.904728253642,2.48166489236738,1.97824379921383
"PAPOLA",4.09882865832817,3.89419385423877,4.16485528714716,3.46366610275025,3.58272012270072,3.28331808435154
"PAPOLG",2.11723771038594,2.00434875566525,3.05458151755345,1.77448378133508,1.85230022875561,1.96118563024736
"PAPPA",0.33266068292598,0.352296952219564,0.978570484942444,0.112216377594486,0.38522598346991,0.681543349614654
"PAPPA2",0.198872940111506,0.238656716309438,0.48238054079486,0.0768795605164809,0.124264788011994,0.25830078497805
"PAPSS1",2.66533609005673,2.68292748549104,3.62959639491349,2.26632985051541,2.20486424485226,2.11639944905059
"PAPSS2",1.31991025057174,1.29920213208567,0.844249337266154,0.856466709665602,0.966150374213988,0.966410875030999
"PAQR3",2.59318814348154,1.95890515613829,2.52134773987977,2.40493374990471,2.15773776887937,2.13467470543964
"PAQR5",0.0649407760531293,0.144885261827139,0.168192715498248,0.0476208897052002,0.245904733614253,0.153003665855434
"PAQR6",7.31466449384124,6.52064366399922,3.53165352823336,7.95688577194862,9.36599319886161,5.05026106265605
"PAQR7",1.75949436792887,1.75613564371361,1.72240002597712,1.3755281202418,2.11823188971288,1.26418665509261
"PAQR9",0.691330620885649,0.601660703160616,3.28790109112074,2.43415359072147,0.750405023642165,1.96980158006019
"PARD3",0.560473353814093,0.592485798045422,2.13701515232668,0.16016231932026,0.824199201695984,1.13767375300759
"PARD3-AS1",1.99600600400228,2.33286771076427,0.658164478301808,1.34578047358383,2.06960341567756,0.305732709536404
"PARD3B",0.282507458032695,0.3213286291462,1.0970939616004,0.0711373043714107,0.585518491716678,0.59464038614977
"PARD6A",5.12696326790447,5.16016250604671,4.29736918002152,5.98697691639254,3.98409991093371,3.60262616257147
"PARD6B",0.793248038402743,0.867613384568587,2.28433748988045,0.693299537609701,0.790813539629326,1.28971863411395
"PARD6G",0.452200782157943,0.483611748216908,1.22956104054037,0.272875266975265,0.515292399293305,0.28601958490082
"PARD6G-AS1",0.559595469537279,0.58119182883746,2.27524961320331,0.33364873372324,0.876725559654929,0.853124045797911
"PARG",1.06993919925552,0.981710413196279,2.34767215452378,0.885278715532455,0.665957335216723,1.56565259463537
"PARGP1",0.349126528612781,0.374959919133913,1.97966998523703,0.258120032753313,0.491190891772585,1.57310197197789
"PARK7",5.06302250642644,5.45547020142457,5.75955797893383,4.85635586622522,3.84327665488057,2.70184502097716
"PARM1",1.04445884543247,0.920582041499459,2.37317276829606,2.32608731836765,1.34257748304085,1.7723421705116
"PARN",1.30270912195125,1.4305856387104,2.29251019643896,0.90207219626604,1.1285049567095,1.28248396286392
"PARP1",5.12908480819857,5.0291614118933,4.87576122989394,3.95258631347747,4.16282490472019,2.98511428089225
"PARP10",3.21500586768939,3.59659375908016,1.73049295910644,1.9896338097176,2.33268270090964,0.943180089381996
"PARP11",1.50092620222228,1.49493038130136,2.51168283142531,0.850938559580007,0.96275100813901,1.76267815957496
"PARP12",2.036382385992,2.21717641494863,1.43390725443162,1.11943846009375,1.736276507475,1.04603629226387
"PARP14",3.29375168872858,3.36287128921556,3.08250973953379,1.61033276710085,2.32254333560368,2.30869526515541
"PARP15",0.432131809313705,0.622726639568905,0.48259889582705,0.193777032316187,0.447223449222818,0.684092291693677
"PARP16",0.967079247599833,1.15730704890656,1.61684670549369,0.814193115123975,1.26831303474419,0.781099999988144
"PARP1P1",0.254656793869611,0.0301298969212127,0.241057132178911,0.000569472264815286,0.114990531986905,0.0340058598483749
"PARP2",3.82731284716573,3.75270477630032,3.48492211722022,4.15408971783363,2.86173676949657,2.39679622880689
"PARP3",4.94852522087713,5.17635973000016,4.60352493627381,3.98796671367243,3.63290791477056,2.46541293891623
"PARP4P2",0.0321060914020368,0.114663842230011,0.0883922696806685,0.0381560390412333,0.0575387172603743,0.0656671150030844
"PARP6",3.74654965298504,3.81931235288636,4.06737471585022,3.81674400162131,3.65303514394062,2.69278379664174
"PARP8",1.25381355718257,1.17078384843316,2.97755708386174,0.935977449073845,0.92937497753008,2.22174785813435
"PARP9",3.33941615518242,3.53079324279855,2.21174319459634,1.4831658345327,2.42119132886155,1.45287246020138
"PARPBP",0.39190580751979,0.40403250380576,0.405599534736207,0.0896332929266481,0.126522770896989,0.282732054804788
"PARS2",2.57687824839667,2.63647196453944,2.23758315096561,1.64733549582742,1.43536896347856,1.10085643414658
"PART1",0.355263787729558,0.193850969142132,0.854988325662452,2.12801835671924,0.463116870027772,1.46039447801769
"PARVA",1.62845156369665,1.68074123037972,2.14779022886504,1.04873038404533,1.13977748963916,1.23428348636294
"PARVB",0.651058212226039,0.894019239492437,1.95120740717491,1.02052758336886,1.00862851437468,0.798984735319198
"PARVG",1.68719341449775,2.19069671948372,1.44378356822419,0.592716170306215,1.43954268458813,0.36379480336647
"PASK",1.45905468276132,1.68574415150828,2.17316640777268,1.84757982756175,1.38185461405575,1.22691440680978
"PATE1",0.127429232582948,0.0321768945389637,1.27105026316888,0.0344317759031853,0.0267812509003623,0.867963379479295
"PATE2",0.417846163479776,0.222825654020513,1.57117371162152,0.362569793685295,0.749456950488019,1.07913817912879
"PATE3",0.222458509405379,0.0597441820899833,1.20416266381336,0.0159661318329624,0.162600384274864,1.22619406185065
"PATE4",0.120093376440777,0.164727356407986,1.73826534634637,0.0498574301790994,0.30082820649058,1.1240894641744
"PATJ",0.436951781363875,0.495668835417295,1.5106283486181,0.291214815441925,0.675389120770636,0.82771385085869
"PATL1",2.73828325792372,2.65211816262781,2.73365559976252,1.11863600395179,2.01591790506104,1.42073700876836
"PATL2",0.539833786609362,0.695084681402814,0.61422635754938,0.125272955818796,0.639677770257384,0.24409383684817
"PATZ1",3.41128516068212,3.1894404096248,2.08271300025332,1.92943458273292,2.3380346895929,1.36317782484281
"PAWR",0.636623672425757,0.552247617447187,1.24648278105971,0.412420194372417,1.07155802647019,0.731879903442796
"PAWRP1",0.166328805024828,0.125428903457957,0.72590097929531,0.228059219460536,0.382583921204973,0.796315262099548
"PAX1",0.764843754380903,0.304798226627534,0.446827221780318,0.0130947839563357,0.0451761875962108,0.000699413922959634
"PAX2",0.0788230269299817,0.106818496252732,0.195107069960711,0.0614248642917781,0.838184753327591,0.05410222548732
"PAX3",0.184379454994624,0.331954494889781,0.0195967006867767,0.0253586211873657,0.0765674043524243,0.0116570185358223
"PAX4",0.258363076480947,0.0507355888611591,0.0148505843809049,0.0080440165082206,0.0156582140587135,0.0018735386579637
"PAX5",0.0766602220624169,0.117931074655592,0.0399353808569601,0.00610787624029751,0.0290391952580835,0.0118412986043204
"PAX6",2.19631922433041,2.37562816868405,2.196605432152,1.63958145380986,2.07871672488992,1.36389359833623
"PAX9",0.321132815133324,0.116518775354445,0.0366158713729687,0.0457944690122293,0.103977213773734,0.0178367465667355
"PAXBP1",3.28814991433055,3.03644523751736,3.62221889240428,1.7828426468314,2.41720201845635,2.7224056403173
"PAXBP1-AS1",1.78882420521158,1.46945372901955,1.49983217636066,1.70012978172723,1.93936192042499,1.51079451130394
"PAXIP1",1.519768214554,1.52933332889363,2.00259687119495,0.855005695581455,1.14404720282605,1.21222923682561
"PAXIP1-AS1",5.55768046323756,5.79338551974014,3.40328375365193,4.89063231613024,4.31629640669801,2.67071462874214
"PAXIP1-AS2",0.536250724190495,0.494827783724334,0.66289120019897,0.20135786395928,0.490840554033966,0.402673085741986
"PAXX",7.01396082145085,7.60846800946022,4.76459091612221,6.71452736222142,6.26949736135379,3.79741182147688
"PBDC1",4.54837771971711,4.66748612023703,4.02830638054582,3.33903864438026,3.40441466853153,1.7196439848437
"PBK",1.13085476337423,1.25210150335613,0.078564296452881,0.0125393962393625,0.0212615910224509,0.010555224561915
"PBLD",1.24572722166968,1.10922466236336,0.75171672409088,0.722799952817314,1.1101756565016,0.462446260935293
"PBRM1",1.12284771495838,1.03484218734611,2.44556537630094,0.33633095567611,1.19829348715532,1.561043468996
"PBX1",1.93316306704926,1.85067220706075,3.46534751954206,1.39553989240037,1.45956831607083,2.69539223270293
"PBX2",5.94085856594392,6.14550715546559,5.64213501657139,5.0508322528776,5.17757704959953,3.48486711447787
"PBX2P1",0.772696710889965,0.244249762521417,1.20213800160777,0.40218207960428,0.0107548630114297,0.394728293946438
"PBX3",0.944717408614636,1.06668958298371,1.68754884871904,0.368689937235831,1.11990769435199,0.93674278661586
"PBX4",0.31869543681046,0.592158438851496,1.56920347529695,0.331393050080238,0.709603039323614,0.408280556055209
"PBXIP1",6.73169413951367,6.74180584751002,5.73995618166582,5.75983734987651,6.59789477383512,4.30025100512667
"PC",2.27779535699248,2.10679699807343,2.81339317984395,2.30886792933933,2.40925008715408,1.53742930080175
"PCAT14",0.344154289198409,0.373792742439832,0.800195138833973,0.156336631174835,1.95284999605718,0.123383120787558
"PCAT19",0.428699535119345,0.582602010852212,0.447092234374676,0.395591981104704,0.970363158549782,0.399081777364467
"PCAT6",3.64685453375313,4.23824682034193,0.758166175608578,3.05099988335186,3.11779487054958,0.441858737376198
"PCBD1",4.30455100493887,4.82773030124986,2.84701040419101,4.59159043111588,4.7931166669414,2.49822770522549
"PCBD2",0.95320697027147,1.16614171441216,1.09589258514683,0.458605570986053,0.806026388913915,0.779077062036784
"PCBP1-AS1",1.18157137433236,1.3857772830745,2.86439646938366,1.19608604185106,1.96608474088913,2.0512999986812
"PCBP2",4.9568805991907,5.36646765859712,3.19214440400638,4.42463916071358,4.07940536451748,2.7380346085184
"PCBP2P1",0.186760996263971,0.184028002949494,3.08643697818118,0.134869567631492,0.241337935091904,1.63580461463399
"PCBP3",0.352360175234253,0.370311728588174,1.22403907924648,0.350452975187874,0.602936829398226,0.484405221898578
"PCBP4",5.41429991816025,5.5947566576435,3.90835999149079,5.09187378266407,5.04538442704935,2.87470852262112
"PCCA",0.446499359792169,0.503538999870802,1.98112590768333,0.358934951938696,0.613331431533374,1.42884948383277
"PCCB",2.77954670792681,2.57466356633749,2.83600224378638,2.07685508534465,2.14187814374594,1.90291173308057
"PCDH1",3.99826073771082,3.73345514655455,5.74641089163222,3.40599906912392,3.47138597123561,3.41991186371157
"PCDH10",3.65713098675301,3.05901139633847,3.89509614925299,3.51268498359092,2.55730500106532,3.12679428259162
"PCDH11X",0.11517876177709,0.118917503179432,1.06744275480096,0.114462823810804,0.125191476433629,0.74444288118735
"PCDH11Y",0.0398129907490526,0.0565741230413248,0.729100212581317,0.184196732863443,0.0179795584775466,0.165670849643677
"PCDH12",2.50640645305923,2.93115099675752,1.67687937051266,1.31441264057871,1.28678922565594,1.26276962992434
"PCDH15",0.329863233987911,0.25607952388878,0.793155467285929,0.051975435100563,0.159118817337518,0.321960797247474
"PCDH17",2.75986897083402,2.46248966636923,3.56910455123605,1.78663290572186,2.19373032195147,2.26506462361048
"PCDH18",3.51773988153859,3.63677926291796,2.54284162685587,1.27154379245764,2.54158475827455,1.39853187861423
"PCDH19",1.21542964947684,0.808491096396583,3.86745981204224,1.18640152279326,0.771836873192227,1.48930932336795
"PCDH20",0.161199404656556,0.135691671564363,0.095430570886539,0.422623967071919,0.041443837924931,0.163355453325757
"PCDH7",0.765060113475621,0.594686100396377,3.04967335046128,0.999774475934408,1.02939681883666,2.55365467692044
"PCDH8",3.28575939076623,2.89019480037964,6.28936299660665,5.05360990866156,2.15578198728415,3.98449091481516
"PCDH8P1",0.205722303102764,0.240588903267806,1.16457034144534,0.179498489867524,0.263917344208639,0.19427239511516
"PCDH9",0.802819801851575,0.638719917421065,4.23399891400464,1.07653830230195,1.79822898806628,4.17520264583843
"PCDHB15",3.46464971969207,3.33385480051138,3.49839969634676,2.94312536336773,3.16381737984871,2.86362775236928
"PCDHB2",3.10219267026211,3.23574752638359,1.38676121913998,2.19318420569651,1.14651713142507,1.36463776672527
"PCDHGA1",0.414613625498229,0.346220468166502,0.49959354430764,0.0658225329999038,0.205670315594876,0.127109166210486
"PCED1A",6.45445289481798,6.57316537577806,4.96768034477144,5.57838391010823,5.86356384846971,3.53226552547897
"PCED1B",0.306862023596742,0.583715655861906,0.774198356371769,0.188294043519094,0.960938654656258,0.526363243048853
"PCF11",3.76305324386262,3.49675778298543,4.24827760173947,2.55892891256679,3.06423412151704,3.25997980984377
"PCGF1",4.44970044815469,5.01193252543879,3.7746828970638,3.98835337240233,3.29000255195366,2.19968152284924
"PCGF2",3.90895613228151,4.25756494673319,2.451874204619,2.82771221860617,3.5371018681324,1.27609009231441
"PCGF3",1.89851338529977,2.16855176099214,3.04862798057083,1.45244762919253,2.09155253272909,1.3460345468496
"PCGF5",2.45386028777716,1.81360609665659,3.84418957444118,2.29885440139153,2.50495346159504,2.99500237274328
"PCGF6",1.30263033160203,1.10839316874234,1.76923159493647,0.937754578539671,0.953145484773366,0.971200402082165
"PCGF7P",0.131307325600242,0.0581182095025415,0.882960749004109,0.0703406373666721,0.222870829565435,0.119889079063549
"PCID2",2.95331683327602,2.90809361721085,3.7359637557397,2.96760155641732,2.65852280566662,2.83732440905383
"PCIF1",4.76049750655744,4.91739363460176,3.42193640793038,3.84572516696696,3.61780835543189,2.58588149405044
"PCK1",0.613089585850934,0.266129725236462,0.708187392891439,0.97225205424008,1.55408932535885,0.674251335577547
"PCLO",0.368630144575071,0.203796145060246,4.18647142607885,1.36561553628715,0.881158666138719,2.79288446481038
"PCM1",3.63645960192069,3.24965942833386,5.93362200147368,3.0134713647236,3.2449140812734,4.00650249873937
"PCMT1",1.9519077472563,1.87664435028605,3.19316294682151,2.08961968440513,1.46244875310175,1.80680611947129
"PCMTD1",2.45102963285578,2.05746560457463,3.46552522151453,2.25078744785068,2.27050496584355,2.9667167746293
"PCMTD1P1",0.0601088842131858,0.0587558564188713,0,0,0,0
"PCMTD1P2",0.0878677635596423,0,0,0,0,0
"PCMTD1P7",0.237550878346796,0.0240448138938366,0,0.0453678403397497,0.210962807707856,0
"PCMTD2",4.67933396325862,4.64692583458439,4.48820467568038,4.01785070542462,3.6805206750811,3.27161485244743
"PCNA",5.2206191423947,5.30206265970475,3.5645230524797,3.53035010706725,2.9813184062633,2.04094582265902
"PCNAP3",0.154175684134141,0,0,0,0.046017439813324,0.057220964068709
"PCNP",5.55223983995779,5.40749626703033,4.55297346711727,5.30430784604631,4.63196573336412,4.01560578839497
"PCNPP4",0.021103539488211,0.0632560918559446,0.714295229575748,0.0136574205131537,0.0846293206563988,0.438997285614545
"PCNT",2.18170334520963,2.17231933206622,4.45511098387486,2.39213188882324,1.93172437983874,2.39294684842226
"PCNX1",1.80135482373896,1.34883565247855,3.74674812865972,1.42322902330562,1.51108230221748,2.74447379621147
"PCNX2",0.871975269693473,1.01464083824426,3.12331245629381,1.16920960023587,1.0551921458754,2.19596264786033
"PCNX3",4.44325050363562,4.42088237846212,4.30618707111226,3.42536451458203,3.41542038969507,2.54976234257078
"PCNX4",2.9888434624181,2.64765230194691,2.97257311731093,2.17363305877647,2.45376429741804,2.46911619185301
"PCOLCE",3.75327315059632,4.90287411087119,0.817372677457319,1.93590433126304,3.42105974828043,0.565510157948081
"PCOLCE2",0.615706814131506,1.01764664740051,0.990652241662886,0.155367369929083,0.364501124811406,0.125557345756723
"PCP4",0.621190666749949,1.02880434208921,1.84900314034653,1.92374328663759,1.29683657067366,0.593197034958856
"PCP4L1",1.17562071960331,1.33389796533749,1.83624403261524,2.92155288849419,1.35107267540529,1.38689202640252
"PCSK1N",7.27195074272026,6.99527698752615,5.90471086318027,7.95006443657155,7.46580776576478,4.79194700332
"PCSK2",0.658105175888296,0.457124693601374,3.3015191971715,1.50827199069156,0.534687570290123,2.18313119768947
"PCSK4",2.32215986422,2.55168021234792,1.5617287100518,2.38798466801791,3.15228270820513,0.751992582855843
"PCSK5",0.340182222386827,0.435648953352067,1.6215666293921,0.135477262351923,0.30665558356357,0.721545374332186
"PCSK6",1.07312762110783,0.645055994865055,2.56311307016541,0.843131188764768,2.72622681008967,1.58287188825121
"PCSK7",2.95709188325672,2.98089305360201,3.40373357224112,2.29803884051214,3.32827872847344,1.93306064134707
"PCSK9",0.211353648000746,0.0933984830441731,0.432995272623926,0.189904862300141,0.0882631292490667,0.061560644397531
"PCTP",1.13707539481647,1.25664065409773,1.38033179363035,0.495209153164364,0.588215885731738,0.822024249999588
"PCYOX1",4.71547710344972,4.17317812696284,5.28667081913578,4.18118863339733,4.05086887808485,3.4563886238182
"PCYOX1L",3.75756236615568,3.94550070523417,3.88985686397726,3.9762665594579,2.83845335715509,2.78344822475057
"PCYT1B",1.55975080534169,1.41178059117412,2.43603736784561,1.31913531965037,1.5311450235978,1.11543883534199
"PCYT2",4.4782901514361,4.64794598066626,4.95317103475607,5.00737446614518,4.11367636348514,2.9330437960251
"PDAP1",5.54560565474289,6.04312941078822,4.64743952276157,4.60149778879373,4.4610405306101,2.73170901642026
"PDCD1",0.581126410580385,0.809267921503089,0.287376941216089,0.0977083509077531,0.668414027073672,0.124432258776308
"PDCD10",2.23778014275403,2.12746988156565,2.89092500957797,1.90484966945212,1.71291501043583,2.36328156673184
"PDCD11",2.74952284131662,2.62254775759478,3.15665020347286,1.82870277400175,2.0721273802879,1.6107481991563
"PDCD1LG2",0.546555094310055,0.637045898042916,1.57948250768076,0.132462788107759,0.505716627868584,0.639695796538712
"PDCD2",4.76784083977716,4.76630653910328,4.24619270482115,4.13380250475691,3.57373348232112,2.94099918390117
"PDCD2L",1.01167102623618,1.32844867465525,0.965801052424161,1.04242295830999,0.69250749686135,0.575318169762644
"PDCD4",3.78207381570035,3.609690530412,4.82190656060778,3.12039815507939,3.62973493861177,2.95212719530746
"PDCD5",5.37451329154415,5.59856185198749,5.66707750381275,5.72634572144432,4.65092208644368,3.72646319184374
"PDCD6",0.921553712644539,0.852043189088,1.91086527010667,0.586668725079878,1.04808674972528,0.856679543734815
"PDCD6IP",3.74002639902568,3.57901015665684,3.71701461446277,3.28883839172426,2.90492221036256,2.99814796024776
"PDCD6IPP1",0.089684215019081,0.173088306347128,0.284128483934439,0.122544637713661,0.112808583218633,0.430091016116015
"PDCD6IPP2",0.477072905803319,0.539483815470173,2.08014681432663,1.0574503247987,0.514810871223445,0.969611216999876
"PDCD7",3.58297628930958,3.76560562018215,3.930881847008,3.23623689960751,3.50162469335605,2.51576665471664
"PDCL",3.19165828098048,3.20941885546697,2.88196127175299,2.21819744959258,2.16729006615919,1.72440370124231
"PDCL2",0.0682656991845528,0.135076544915844,0.0396781673013118,0.0113433549759028,0.0246350978794485,0.040900226298331
"PDCL2P2",0.347203787850002,0.247303024799719,0,0.10532349881444,0.993593052750729,0.107000603480243
"PDCL3",3.24371675483724,3.66037418253958,2.93988837498625,2.71284578446148,2.19975101216532,1.20654893347751
"PDCL3P4",3.65282020723613,4.188077324541,3.46811911844887,4.51522495087144,4.09804964808416,2.96901251578697
"PDE10A",0.170824489041289,0.148488132145087,1.51186873466232,0.262923940791447,0.359352608771153,1.33196922097145
"PDE12",4.54692299330621,4.27788103723483,4.06811069987081,3.84295435063826,3.59689408279645,3.44236560666342
"PDE1A",0.392512440389865,0.281653724019622,3.31749067339058,1.11816451903795,0.635978862206644,2.50703410839507
"PDE1B",1.08434456240783,0.749281200301519,3.56182413656502,2.49310130928688,0.968212127652987,2.0343643355415
"PDE1C",0.458580874128676,0.355736989087693,2.39771017027194,0.760404898745105,1.03274772457796,2.11557915842602
"PDE2A",1.789575050044,1.45289870087816,4.18187914360959,3.51117284330312,1.01189543365048,2.31244918014108
"PDE3A",0.450398355483977,0.412950499832142,1.51195037488293,0.124489077329988,0.530631298467405,0.64307832967761
"PDE3B",0.554393037127352,0.543046755786181,2.15702967602883,0.45630411707681,0.565335248435898,1.70754041837865
"PDE4A",1.96857015131139,2.1982045434394,3.20976449138149,2.92756257406325,1.65660496637876,1.65660411236127
"PDE4B",1.35275350497946,1.33652901242461,3.45122579661367,0.850727384733784,1.38632335956366,2.89235752951486
"PDE4D",0.227412064663768,0.294761605539556,2.29727734313942,0.243219900099037,0.402446820570075,2.41750319754721
"PDE4DIP",2.92759222608038,2.44811874817341,4.31106615582729,2.47870809670274,2.51903492418926,2.77569579037454
"PDE5A",0.235075193184738,0.204662404376567,1.50540408116299,0.503661115104185,0.45186320424643,1.44865760674036
"PDE6A",0.121258165801103,0.193230128223752,0.305317613648994,0.0502541277784521,0.176072158609031,0.0812423706699437
"PDE6B",1.75904153032375,1.80648740208714,2.44529448905151,2.25248583636061,3.34336438489406,1.3489745030828
"PDE6C",0.342550354861532,0.385590415661384,0.967126513376967,0.840276500265022,0.727505549557688,0.725592777777623
"PDE6D",2.20500183321418,2.57285475930333,1.66187072313585,1.70544420156923,1.96885190773547,1.12241108166108
"PDE6G",0.37936648062061,0.644823191599165,0.215782629722052,0.106272822228103,0.188020606923384,0.0472565591376712
"PDE6H",0.115191869901367,0.140330602542691,0.150687215135082,0.494387931424705,0.0710406035758109,0.208609266060417
"PDE7A",0.145422283305529,0.174085516520344,1.45783913048807,0.0868689030744208,0.361975181733477,1.23327223112835
"PDE7B",0.0260861958363139,0.0968083466951681,0.612629315154237,0.0257578857540643,0.209026512662612,0.755560080423004
"PDE8A",1.77334093982436,1.73434673986883,3.66817878025494,1.77059654877567,2.7211406988911,2.78807576219208
"PDE9A",1.32726772903654,1.51725979519646,1.31899667823062,0.667209192564556,1.48075210138031,0.754474763714616
"PDGFA",3.33556124230027,4.11406405463686,4.1573949030878,3.33855218983387,3.78798755080179,2.34231265017057
"PDGFB",2.9567315437418,3.41633570103984,3.18196374875915,2.38011933205705,2.20816200908698,1.35724708673136
"PDGFC",1.03645852039382,1.05201386752022,1.5163235211656,0.324854601243967,0.409630581605803,1.33149241204983
"PDGFD",0.336420785317554,0.399587985428292,0.439576868941281,0.0873240856603428,0.145933349128994,0.329409224911222
"PDGFRA",3.48962388756784,2.95132311766587,0.894689681120535,1.54615090052896,1.76256602911213,0.826122930228073
"PDGFRB",3.74785659344593,4.03428794904959,2.67385831289255,2.83201855251513,3.72893568944988,2.75326950548583
