"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Contrast","FC"
"LINC02363",0.363208128508204,0.747581402750305,1.99858324814515,0.0626952656546173,0.21788383957391,-4.54340065975121,"QGBCbyPGBC",1.28628303398132
"RN7SL605P",0.844103948651179,2.43245081049641,1.99814302455549,0.0627472517573579,0.217898284104359,-4.54412398029472,"QGBCbyPGBC",1.79514944026985
"GJB1",1.10368204109579,1.55006995608692,1.99786092138003,0.0627805858734472,0.217945496696081,-4.54458744754762,"QGBCbyPGBC",2.1490246649878
"GAPDHP23",1.54041300004748,2.73982364051909,1.99780263802451,0.0627874747965009,0.217945496696081,-4.54468319643806,"QGBCbyPGBC",2.90877761070285
"ARHGAP21",0.681013773781259,3.89812513744267,1.99520787470372,0.0630948616443961,0.218438731535329,-4.54894424299438,"QGBCbyPGBC",1.60326596551897
"AC115284.2",0.527736023513495,2.45907581014384,1.99500877623255,0.0631185038089789,0.218446069207819,-4.54927106140896,"QGBCbyPGBC",1.44166505929942
"PTCH2",0.640715671431685,2.20039485020348,1.99441746617102,0.0631887667776466,0.218526176726297,-4.55024157785633,"QGBCbyPGBC",1.55910238463448
"FNDC8",0.430277880561862,1.01035832553081,1.99399936923137,0.0632384901911821,0.21855923248921,-4.55092769695411,"QGBCbyPGBC",1.34749309538423
"CYP21A1P",1.01157905226568,1.3373150626337,1.99336717281284,0.0633137431798458,0.218659488576809,-4.55196500265008,"QGBCbyPGBC",2.01611656401889
"FP325317.1",0.871946396328782,1.05786164033464,1.99269549991751,0.0633937838737091,0.218843576974403,-4.55306686755086,"QGBCbyPGBC",1.83013033607248
"BATF2",0.490347488678352,1.68272590550233,1.99232118643532,0.0634384290471944,0.218931370144553,-4.55368082518549,"QGBCbyPGBC",1.40478319219301
"AL117344.1",0.852120411753458,2.26257819069991,1.99040010675037,0.0636680077033481,0.21948450307715,-4.55683074745206,"QGBCbyPGBC",1.80515211217005
"PIM3",0.634919482355832,6.84450463821906,1.98962058567548,0.0637613782544506,0.219695592933142,-4.55810838429997,"QGBCbyPGBC",1.55285108206711
"GSDMB",0.87129555386795,2.84291562254762,1.98932852118194,0.0637963933987784,0.219707273853342,-4.55858700211819,"QGBCbyPGBC",1.8293048962796
