"","TAPbyQNP","AveExpr","F","P.Value","adj.P.Val"
"Zmat2",0.163852735972944,2.87914787590364,0.0062058828605225,0.9372096596099,0.999980049953172
"Rnf166",-0.16384562567478,1.34053556040736,0.00620534427055213,0.937212378730261,0.999980049953172
"Fxyd5",0.163762213065231,4.80581851198085,0.00619902768806867,0.93724427743668,0.999980049953172
"Satb1",0.163757470198045,0.639060732730117,0.00619866862185068,0.937246091210176,0.999980049953172
"Polrmt",-0.1636343350559,0.84972855207612,0.00618935012206745,0.937293180826833,0.999980049953172
"Swi5",0.163552571604785,2.06699636213738,0.00618316638082056,0.937324449109987,0.999980049953172
"Senp1",0.163476389450275,0.798309942516038,0.00617740753244485,0.937353583059912,0.999980049953172
"AABR07037536.1",-0.163410583598045,0.769906531040663,0.00617243522114841,0.937378748921384,0.999980049953172
"Farsa",0.163351718661745,1.82587493708449,0.00616798906404359,0.937401260449923,0.999980049953172
"Stxbp1",-0.163088852493895,0.709218617316883,0.00614815393630533,0.937501788124638,0.999980049953172
"Pcdhgb8",-0.162968597571585,2.27337359026605,0.00613909049412301,0.9375477774398,0.999980049953172
"Bnip3l",0.16265533785907,1.6766953511424,0.00611551194680473,0.937667578916184,0.999980049953172
"Fam20c",-0.16246149581358,0.847507818296695,0.00610094449401198,0.937741711604631,0.999980049953172
"Acot2",0.16193049963062,0.98461239254875,0.00606112848673312,0.937944787825159,0.999980049953172
"Tet3",0.161763399854146,1.14236011501702,0.00604862570751497,0.93800869494131,0.999980049953172
"Lmbr1l",0.161599619698825,0.853892771687782,0.00603638383622673,0.938071332859678,0.999980049953172
"Cyb5r4",0.161584663509865,0.861702088315307,0.00603526654251463,0.938077052891324,0.999980049953172
"Sft2d3",0.161479810235315,1.71691720684339,0.00602743644123562,0.938117154376534,0.999980049953172
"Hectd3",-0.16140958124166,0.626153069800155,0.00602219481076373,0.938144013777592,0.999980049953172
"Rab33a",0.16133944023143,0.80900502130169,0.00601696202289101,0.938170839599232,0.999980049953172
"RGD1562987",-0.16118874659484,1.90210460851811,0.00600572739306217,0.938228473460619,0.999980049953172
"Rmnd5a",0.16115420592262,0.940533901821505,0.00600315376879063,0.938241683833872,0.999980049953172
"Klhl28",0.161003845006235,0.950930130496772,0.00599195680866207,0.938299190840525,0.999980049953172
"AABR07051718.1",-0.160858902267935,0.705095878201712,0.00598117321897986,0.938354625916468,0.999980049953172
"Fdft1",0.160817371923815,2.08321310565331,0.00597808519447257,0.938370509746113,0.999980049953172
"Cradd",0.16080513568986,0.73829849884406,0.00597717551083225,0.938375189660377,0.999980049953172
"Imp4",0.16070828353464,1.79502612065234,0.00596997763132634,0.938412232160811,0.999980049953172
"Cdpf1",-0.160410955121295,1.22139459132648,0.00594790780490233,0.93852595052319,0.999980049953172
"Ogdhl",0.160183910912695,0.583223285019693,0.00593108249118836,0.938612788327694,0.999980049953172
"B3gnt4",-0.16003707550469,0.699047404491665,0.00592021381214481,0.93866894898824,0.999980049953172
"Bloc1s6",-0.160016267812265,0.960948247769068,0.0059186744441014,0.938676907405024,0.999980049953172
"Zfp394",0.159963385180455,1.38167495576181,0.00591476304976681,0.938697133703524,0.999980049953172
"Zfp62",-0.159803753558769,7.29979847740147,0.00590296394831666,0.93875818908981,0.999980049953172
"Ano8",-0.159737073005684,1.72096345133419,0.00589803877263514,0.938783692958679,0.999980049953172
"Hp",0.159066587308765,0.992290629079108,0.00584862943914023,0.939040142716965,0.999980049953172
"Cdkn2c",0.158977095729055,1.4914769695957,0.00584205035974929,0.939074372254048,0.999980049953172
"Msh6",0.158853678148265,1.6107111058738,0.00583298324413811,0.939121578295076,0.999980049953172
"Nelfa",0.158596633927675,1.26913048125201,0.00581412158984178,0.939219895930862,0.999980049953172
"Pdpr",0.158536008961805,0.849204706508452,0.0058096774406219,0.939243084695899,0.999980049953172
"Nxt1",0.158276461658235,1.58737771382058,0.00579067037962733,0.939342360904065,0.999980049953172
"Smu1",0.15824857572551,1.90069938426099,0.00578863010126972,0.939353027261169,0.999980049953172
"AABR07002774.4",-0.15813739482216,5.86987295229425,0.0057804991081324,0.939395554016357,0.999980049953172
"Lrig1",0.158003060796405,0.782209462373332,0.00577068248126684,0.939446937083843,0.999980049953172
"Pqlc2",-0.157750942263105,0.823043820135473,0.00575228112575874,0.93954337367121,0.999980049953172
"Nanp",0.157514152573665,1.01965199364873,0.00573502533538088,0.939633947707286,0.999980049953172
"Dcun1d3",0.157484483189275,3.14960812834582,0.00573286503875727,0.939645296549965,0.999980049953172
"Gpc2",0.157368649183935,0.706961932626948,0.00572443479231077,0.939689604357872,0.999980049953172
"AABR07049128.1",0.157126481734585,1.44766911172067,0.00570683020404555,0.939782236729887,0.999980049953172
"Psma4",0.15675112788823,3.03384375418001,0.00567959708491854,0.939925816335793,0.999980049953172
"Glb1",-0.15667781388853,1.00730695474144,0.00567428552373408,0.939953860489074,0.999980049953172
"Senp2",0.156672843945835,1.00128587417403,0.00567392554390141,0.939955761599816,0.999980049953172
"Csrp2",0.15664337312605,0.878070595308665,0.00567179116622596,0.939967034833822,0.999980049953172
"RGD1565131",0.15660038930406,0.60602572740712,0.0056686788505551,0.939983477108686,0.999980049953172
"Npr3",0.1558914897503,1.8754991285784,0.00561747299612937,0.940254650754259,0.999980049953172
"Mapk7",0.155679786146611,1.21581889501907,0.00560222608593501,0.940335634570551,0.999980049953172
"Fbxl6",-0.15555902972127,1.4565261743995,0.00559353847863579,0.940381828279613,0.999980049953172
"AABR07000436.1",-0.155384625247493,2.08914796552972,0.0055810031565006,0.940448544665475,0.999980049953172
"Rrp15",0.15526650069155,1.03428268686345,0.00557252094104592,0.940493732066291,0.999980049953172
"Bcl2l2",-0.15518988850869,2.17296953284611,0.00556702306913602,0.940523039414671,0.999980049953172
"Csf1",-0.1550965016153,1.48999933595757,0.00556032507390523,0.94055876389688,0.999980049953172
"LOC100909505",-0.15505655890297,0.88995866462566,0.00555746149072865,0.940574043729787,0.999980049953172
"Eif4ebp1",0.154982340269925,1.84525685465888,0.00555214254797422,0.940602435658261,0.999980049953172
"Slc39a14",0.154938074121835,0.697519006074438,0.0055489713884079,0.940619369464857,0.999980049953172
"Ssty1",0.15482697732444,0.74271057509393,0.00554101657245065,0.940661869140004,0.999980049953172
"Snapc5",0.154743703653655,1.85845155539466,0.00553505770520048,0.940693725290223,0.999980049953172
"Mecr",0.154683097052665,0.732432248538593,0.00553072285560225,0.940716910264965,0.999980049953172
"Dazap2",0.154421257647645,2.44331474383423,0.00551201447021431,0.940817077158881,0.999980049953172
"Blzf1",-0.154341810580715,1.23694627519326,0.0055063442569319,0.940847469889173,0.999980049953172
"Emc8",0.15410638500792,1.35253615413102,0.00548955884327283,0.940937533202899,0.999980049953172
"Mrpl32",0.154052431604685,2.64202415409091,0.00548571567305328,0.940958173472685,0.999980049953172
"Resp18",0.15393963809977,0.804330500936415,0.00547768559429141,0.941001323582649,0.999980049953172
"AABR07030890.1",0.1538834135211,1.23024954643856,0.00547368500905752,0.941022832835779,0.999980049953172
"Vamp1",0.15359618911321,0.887923344123565,0.00545327074008102,0.941132713965331,0.999980049953172
"Fat1",0.15354157680708,2.13514711058151,0.0054493935248004,0.941153606682501,0.999980049953172
"Dclre1b",0.153444716997325,2.17684753619722,0.00544252032804917,0.941190661884758,0.999980049953172
"Zfp641",-0.15340249407504,1.11186395061178,0.00543952553616872,0.941206814949572,0.999980049953172
"Zfhx3",0.153283100094307,0.847398705527554,0.00543106160763752,0.941252491187263,0.999980049953172
"Camk2d",0.153263704162762,1.18221633310808,0.0054296872378032,0.941259911455461,0.999980049953172
"Mnat1",0.15316475718265,0.589271455948215,0.00542267869349697,0.941297765510935,0.999980049953172
"Tnfrsf4",0.152943113443605,0.584314822625078,0.00540699580181287,0.941382560034085,0.999980049953172
"Ptma",-0.15291140136739,4.28934461669001,0.00540475380107638,0.9413946922172,0.999980049953172
"Ift46",0.15289024057175,1.54124067418483,0.00540325802017159,0.941402787773155,0.999980049953172
"Bcl2",0.15268594097285,0.635058795050275,0.00538882745992172,0.941480947661337,0.999980049953172
"Smtn",0.152684481050635,1.17109065755716,0.00538872440876639,0.941481506192887,0.999980049953172
"AABR07050423.1",0.15263867494481,1.27779889446973,0.00538549160537021,0.941499030535176,0.999980049953172
"Zg16b",0.152616399220536,1.22332028370427,0.00538391982846156,0.941507552715325,0.999980049953172
"Cldn14",0.152584100324209,1.08859577399986,0.00538164122317136,0.941519909542637,0.999980049953172
"Trim27",0.152481747395159,1.62779757357867,0.00537442366911816,0.941559067551602,0.999980049953172
"Stam2",-0.152384334411655,1.13302411467112,0.00536755896010476,0.941596335775834,0.999980049953172
"Atp5f1a",0.152354212373039,3.05246702100637,0.00536543714306961,0.941607859880433,0.999980049953172
"Toe1",0.15233686545009,1.26757027641532,0.00536421540427281,0.941614496480439,0.999980049953172
"mrpl9",0.152192411691935,1.9092817448117,0.00535404697024216,0.941669761875074,0.999980049953172
"Rpp38",0.151878431194005,1.71107413107881,0.00533197842880364,0.941789886101817,0.999980049953172
"Pgrmc2",0.151830289358329,1.34931869945086,0.0053285987448705,0.941808304562848,0.999980049953172
"Prkrip1",-0.151660128445005,1.26788825277571,0.00531666158610176,0.941873406238134,0.999980049953172
"AC141220.3",-0.15165213533109,0.82177775851517,0.00531610118090802,0.941876464324283,0.999980049953172
"Fahd2a",-0.15163688072294,0.83309482216589,0.00531503174708081,0.941882300588522,0.999980049953172
"Zfp451",0.151608205507425,1.06770051680551,0.00531302174437681,0.941893271454641,0.999980049953172
"Hs1bp3",-0.15155764419791,0.64446979459374,0.00530947855169284,0.941912615760084,0.999980049953172
"Ptp4a3",-0.1515484789543,1.13558611821226,0.00530883640403714,0.941916122304101,0.999980049953172
"Rars",-0.151531800435539,5.57393270934218,0.00530766795080174,0.941922503365983,0.999980049953172
"Rnaseh2b",0.15148137096988,0.69887112795408,0.00530413577710527,0.941941797280739,0.999980049953172
"Med20",0.15129932555617,1.04126079797209,0.00529139475982825,0.942011446699773,0.999980049953172
"Rps2",-0.1511630440042,8.44457916695502,0.00528186669727738,0.942063587446238,0.999980049953172
"Pknox1",0.15105018137121,0.779436948563755,0.00527398245752303,0.94210676840113,0.999980049953172
"Pdia4",-0.150699974728835,2.25011611316276,0.00524955557401465,0.942240757649949,0.999980049953172
"Zkscan3",0.150556897941215,1.43798208369146,0.00523959229430551,0.942295499376008,0.999980049953172
"Cox6c",-0.1503268222128,3.52734868398862,0.005223590610867,0.94238352780096,0.999980049953172
"Hnrnpr",-0.15004365231927,5.02996053158481,0.00520392984203301,0.942491871354391,0.999980049953172
"mrpl24",0.15004293233791,1.60040817211397,0.00520387990025356,0.942492146827614,0.999980049953172
"Npc1",-0.150027125923265,1.08162883513969,0.00520278354270328,0.942498194547007,0.999980049953172
"Aaas",0.149853029799185,1.41128982911099,0.00519071560640877,0.942564805982629,0.999980049953172
"Gpn1",0.14978539428571,0.91857506324869,0.00518603104998254,0.942590684315889,0.999980049953172
"Xab2",-0.149513202034555,1.91190938867466,0.00516719990980628,0.94269482965085,0.999980049953172
"Zfp260",-0.149359723845179,5.39622998219803,0.00515659689370243,0.942753553420458,0.999980049953172
"E2f6",0.149356135970475,1.17755524133642,0.0051563491562152,0.94275492621551,0.999980049953172
"Acvr1b",0.149182801673605,0.773244816880623,0.00514438776582627,0.942821247704173,0.999980049953172
"Brk1",-0.148866553313435,1.55017092334698,0.00512260000258653,0.94294225225668,0.999980049953172
"Fbxl16",-0.148567555752004,3.26402202294443,0.00510204324587807,0.943056657432105,0.999980049953172
"Wls",-0.14844771294054,0.649379106120725,0.00509381538493303,0.943102513112157,0.999980049953172
"Ccdc22",-0.14835797859621,0.61813702215393,0.00508765898113694,0.943136848456345,0.999980049953172
"Dusp16",0.148001224677305,1.16440813623226,0.00506321998572852,0.943273355413727,0.999980049953172
"Suco",0.147740206269205,1.06157000753065,0.00504537650873348,0.943373231556423,0.999980049953172
"Fzd10",0.147727410899495,1.37848670362669,0.00504450261443192,0.943378127602486,0.999980049953172
"Tmem132e",0.147635954814318,1.50218542654477,0.00503825857820348,0.943413122605583,0.999980049953172
"Spns2",0.147504967930084,2.44856151613129,0.00502932236706888,0.943463243970471,0.999980049953172
"Cdh2",-0.14720761727245,1.60580714763633,0.00500906589711669,0.943577024290449,0.999980049953172
"Zfp236",0.147021392865,0.67400545882273,0.00499640051577494,0.943648283076986,0.999980049953172
"LOC103694875",0.14701406260483,1.12473192449661,0.00499590230252925,0.943651088010939,0.999980049953172
"Eif4enif1",0.1469620970935,1.36082997702911,0.00499237109293311,0.943670972704057,0.999980049953172
"Pcdhgb4",0.146854483040005,0.574062665507888,0.00498506237050531,0.943712151520037,0.999980049953172
"Actr5",0.14684921493306,0.74001178045886,0.00498470471890209,0.943714167379631,0.999980049953172
"Apaf1",0.14676306310155,0.89064477933259,0.00497885769450569,0.943747133731171,0.999980049953172
"Pla2g4b",0.14663965150602,0.79565448363667,0.00497048787151214,0.943794357852025,0.999980049953172
"Mfsd2a",0.14652628046338,0.668704794496555,0.00496280520785964,0.943837740074591,0.999980049953172
"Alad",0.14635157181042,0.85149585510097,0.0049509775943386,0.943904593888946,0.999980049953172
"Hsdl1",0.14615567451941,0.878594804266535,0.00493773231144343,0.943979556193318,0.999980049953172
"Ctnnal1",-0.146076695714285,0.895410512399552,0.00493239730364898,0.944009778462832,0.999980049953172
"Sord",0.1460105251084,1.33646379591075,0.00492792970813234,0.944035099569965,0.999980049953172
"Golim4",-0.145737341228361,1.40071689825185,0.00490950676818984,0.944139637798014,0.999980049953172
"Mtfp1",0.14562015286536,0.57288255075263,0.00490161440868494,0.944184482114579,0.999980049953172
"Tomm7",0.14561175214389,1.87729367435173,0.004901048883806,0.944187696814399,0.999980049953172
"Maea",-0.145305688874445,1.30923681431755,0.00488046737777411,0.944304818509738,0.999980049953172
"Ak6",0.145292211083155,1.29714014342453,0.00487956204680434,0.944309976104261,0.999980049953172
"Eef1akmt1",0.145249058523805,0.613042870697897,0.00487666396548661,0.944326489463948,0.999980049953172
"Dis3l",0.14522330445683,1.05854452138599,0.00487493475915444,0.944336344885497,0.999980049953172
"Tysnd1",-0.1451722171969,1.11209827663779,0.00487150551266115,0.944355894696105,0.999980049953172
"Gcc1",-0.14493023350722,1.6139110314297,0.00485527868324233,0.944448496228502,0.999980049953172
"Rpap1",-0.144791012177055,0.809471781074003,0.00484595511183404,0.944501773335207,0.999980049953172
"Med10",-0.14469017089595,1.20406659680712,0.00483920742572118,0.944540363350632,0.999980049953172
"Mrpl4",-0.144568334066345,1.90504240412721,0.00483106111623437,0.944586988131569,0.999980049953172
"Gnl1",-0.14418579653269,1.61805258029561,0.00480552831656802,0.944733379653605,0.999980049953172
"Flnb",-0.144069729849465,0.804640411700047,0.00479779472209847,0.944777797045849,0.999980049953172
"Akna",-0.14386567014552,0.852588452976355,0.0047842131984828,0.944855888776944,0.999980049953172
"Dad1",-0.14386033798424,1.68694999763871,0.00478385856594816,0.944857929352066,0.999980049953172
"Armcx5",-0.14355845070507,1.95007002282801,0.00476380201981901,0.944973459769034,0.999980049953172
"Pcbp2",0.143542258256995,0.992866122088242,0.00476272742941823,0.944979656552689,0.999980049953172
"Atp6v1e1",-0.14339550521293,1.82156607474835,0.00475299388520136,0.945035818494241,0.999980049953172
"AABR07040792.1",-0.143316455512,0.838396630910435,0.00474775495972498,0.945066070686475,0.999980049953172
"Tusc2",-0.14326445734707,1.75052268655935,0.00474431041793845,0.945085970342989,0.999980049953172
"Ddr1",-0.143165843611975,1.66517609654868,0.00473778132957195,0.945123709835371,0.999980049953172
"Smim19",-0.14295098670987,0.883206641864725,0.00472357149920382,0.94520593603296,0.999980049953172
"AC128212.1",-0.1428045658544,2.04904643153267,0.00471390000008372,0.945261971943141,0.999980049953172
"Plagl2",0.14267902380529,1.28016698160082,0.00470561549553713,0.945310017657285,0.999980049953172
"Vps37a",0.142659500743775,1.0372814597972,0.00470432782572985,0.945317489270851,0.999980049953172
"Kctd7",-0.1423945451515,0.885421926818755,0.00468686974575648,0.945418890123178,0.999980049953172
"Lztr1",-0.14216123069308,1.39121266119762,0.00467152339088462,0.945508182365545,0.999980049953172
"Trim37",-0.14210373479497,2.99144908992177,0.00466774543937944,0.945530186840726,0.999980049953172
"Mob3a",-0.142077762018935,1.06332782465192,0.00466603931634388,0.945540126994859,0.999980049953172
"Tomm40l",-0.141909596230835,1.04562829981899,0.00465500023754466,0.945604486660471,0.999980049953172
"Txnip",0.14174172591329,2.72503239618674,0.00464399359397395,0.945668733598992,0.999980049953172
"Hist1h2ah",-0.141582348598004,3.8357960693666,0.00463355586142838,0.945729730442395,0.999980049953172
"Cep135",0.141093316139665,1.03156668699042,0.00460160207808775,0.945916894798129,0.999980049953172
"Dnajc17",-0.14059328098524,0.67510945114135,0.00456904368965567,0.94610827323398,0.999980049953172
"Nup214",-0.14052676201033,0.97160458175523,0.004564721204234,0.946133732273362,0.999980049953172
"Il20ra",0.140488908779447,0.850429986510381,0.00456226236762061,0.946148219997066,0.999980049953172
"Daglb",0.140349085228025,0.630993269187268,0.00455318557590776,0.946201735397885,0.999980049953172
"Polr3f",0.140239961152204,1.44097068397386,0.00454610795217658,0.946243501196142,0.999980049953172
"Nap1l4",-0.140213476127877,5.00926491438905,0.00454439100346539,0.946253638011565,0.999980049953172
"Adam11",-0.140139979041168,1.27016764337944,0.00453962809520681,0.946281768157863,0.999980049953172
"Tiam2",0.139869032077863,3.9099360794037,0.00452209120938164,0.946385470502531,0.999980049953172
"Kat14",0.139864071198465,0.788170013895412,0.00452177043571291,0.946387369239889,0.999980049953172
"Zfp282",0.139382956167955,1.11946495837735,0.00449071528349417,0.946571513658288,0.999980049953172
"Elovl4",0.13922811792577,1.2763277123989,0.00448074350126303,0.946630777843729,0.999980049953172
"Cmc4",0.13896774631692,0.960226641626325,0.00446400022378331,0.946730435487501,0.999980049953172
"Usp27x",0.138948191569465,0.959944872911483,0.00446274401494803,0.946737920131588,0.999980049953172
"Fabp3",-0.13875424386224,0.622055381194955,0.0044502942681998,0.946812154510656,0.999980049953172
"AABR07024907.1",0.13872884780314,0.90003352517263,0.00444866535091214,0.946821875003562,0.999980049953172
"AABR07028558.1",0.13845557499303,0.617577768321885,0.00443115634773096,0.946926472300123,0.999980049953172
"S100a10",-0.138357201450075,3.94235901463642,0.00442486185664276,0.946964125763932,0.999980049953172
"Gne",-0.13831870870246,0.916426145484995,0.00442240009251944,0.946978859282806,0.999980049953172
"LOC100365810",0.13796670969876,1.2978067189679,0.00439992013026866,0.947113591580093,0.999980049953172
"Limch1",0.137956022013254,0.646224861619372,0.00439923847102931,0.947117682457454,0.999980049953172
"Muc6",0.137738615785854,1.54358461078872,0.00438538379171536,0.947200898364803,0.999980049953172
"AABR07038849.1",-0.1376562636517,2.1616874005123,0.00438014143102952,0.947232420186236,0.999980049953172
"AABR07025673.1",0.13758329711269,2.18214565429816,0.00437549915690405,0.947260349564395,0.999980049953172
"Zcrb1",0.13758152729023,2.19923391027973,0.00437538658790712,0.947261026999561,0.999980049953172
"Ung",0.137468608322965,0.897413492130153,0.00436820740629791,0.94730424908573,0.999980049953172
"Acad9",0.137405427304325,1.04317338692704,0.00436419304440855,0.94732843300398,0.999980049953172
"Tp53rk",0.137394129516825,0.974693071216937,0.00436347540610884,0.94733275748463,0.999980049953172
"Cmtm6",-0.13738649452451,1.29126658266941,0.00436299046289258,0.947335679949444,0.999980049953172
"Arpc5",-0.13682932974486,2.21965978825004,0.00432767439466001,0.947548949194615,0.999980049953172
"LOC102551357",0.13677142524568,1.62082800336372,0.00432401233192527,0.947571113856754,0.999980049953172
"Coq3",0.13668611708373,0.86721009971424,0.00431861999934921,0.947603768156409,0.999980049953172
"Med13l",-0.136569459193408,0.721233576872291,0.00431125149523645,0.947648422662776,0.999980049953172
"Pskh1",0.136442256176915,0.707884442318133,0.00430322409581642,0.94769711383795,0.999980049953172
"AABR07054370.1",-0.135707455812165,0.792672409819567,0.00425699946822058,0.947978386876047,0.999980049953172
"Zfp319",-0.135658218158571,1.66157345153128,0.00425391096229701,0.947997234709655,0.999980049953172
"Dcaf10",0.135657298616105,1.04419205584039,0.00425385329327303,0.947997586704434,0.999980049953172
"Fcf1",0.135481112144175,1.63533066813413,0.00424281098712067,0.948065029908837,0.999980049953172
"Gpbp1l1",-0.13535873104194,1.94216909167572,0.00423514932328685,0.948111876935142,0.999980049953172
"Hyal2",0.135137691864575,1.40036722536829,0.00422132872128315,0.94819649035655,0.999980049953172
"Tbc1d25",-0.13502043045583,0.679889997425995,0.0042140060537719,0.948241378061752,0.999980049953172
"Rnaset2",-0.13487958775177,3.94656769468849,0.00420521919902719,0.948295292911572,0.999980049953172
"Ttbk2",0.134857595530225,0.774543575809808,0.00420384798231202,0.948303711596376,0.999980049953172
"Entpd4",0.134565623217015,0.868169295354893,0.0041856646753789,0.948415479972841,0.999980049953172
"Gfm1",0.13455781537962,1.29051900576663,0.00418517896379407,0.94841846886371,0.999980049953172
"Mir331",0.134439350437915,1.88670022311372,0.00417781292964293,0.948463818101885,0.999980049953172
"Ddt",0.134375186412841,2.13495276258161,0.00417382598202999,0.948488380625376,0.999980049953172
"Plrg1",0.13435724861715,1.56865408666822,0.00417271172511172,0.948495247371803,0.999980049953172
"AABR07056668.1",0.13428613585523,0.84503179149134,0.00416829581855048,0.948522470002018,0.999980049953172
"LOC100912578",0.134264563517575,1.12065413484494,0.00416695669799718,0.948530728106469,0.999980049953172
"Atad3a",0.134208796579345,1.55350878784111,0.00416349591651653,0.948552076268213,0.999980049953172
"Zfand4",-0.134187281197495,0.567389577003452,0.00416216110052213,0.948560312589176,0.999980049953172
"Dcaf17",0.13410788579674,0.90715330983935,0.00415723725551909,0.94859070605518,0.999980049953172
"Rbbp9",0.13407113413926,1.97566342543825,0.00415495902372527,0.948604775034651,0.999980049953172
"Brcc3",0.13387260807466,2.37930752387508,0.00414266320842196,0.948680773492882,0.999980049953172
"Nob1",0.133853106445245,1.38578886257044,0.00414145634766862,0.948688239005149,0.999980049953172
"Scn8a",0.13385135826028,0.707953038500255,0.00414134816961234,0.948688908236438,0.999980049953172
"RGD1304694",-0.133748906882195,1.53997409269879,0.00413501092424411,0.948728128215834,0.999980049953172
"AABR07030520.1",0.133681831599583,0.931598526077367,0.00413086453553223,0.948753805743514,0.999980049953172
"Zfp136",-0.1334301831489,0.85507993035225,0.00411532693817992,0.948850141407142,0.999980049953172
"Ell",-0.13307780202341,0.830504367282785,0.00409361897666005,0.94898504065097,0.999980049953172
"Aste1",0.132968621111925,1.03043514079432,0.00408690468320206,0.949026837801715,0.999980049953172
"AABR07029651.1",-0.132825428140686,3.17687849622628,0.00407810710506127,0.949081655821954,0.999980049953172
"AABR07064000.1",-0.13260875184461,1.28244535991016,0.00406481283710607,0.949164605641959,0.999980049953172
"Kin",0.13257193546097,1.67422113822203,0.00406255610920943,0.949178700050631,0.999980049953172
"Capg",0.132507575642263,1.19924594925087,0.00405861256102409,0.949203338945149,0.999980049953172
"Tinf2",-0.13238072621795,1.59228662409163,0.00405084566558619,0.949251900901954,0.999980049953172
"Pcdhb20",0.132161785119165,1.09254942266608,0.00403745756569367,0.94933571889701,0.999980049953172
"Araf",-0.13215271875016,1.96867144536488,0.0040369036412058,0.949339189819211,0.999980049953172
"AABR07026002.1",0.131868755984785,2.51330224047192,0.00401957371041987,0.949447901153837,0.999980049953172
"Maoa",0.131616503627755,1.16681360130054,0.00400421029634605,0.949544473373388,0.999980049953172
"Acadm",-0.13133176183326,1.42470642899857,0.0039869034592116,0.94965348473019,0.999980049953172
"Rell1",-0.13129616194058,0.71680456165056,0.00398474230494898,0.949667113960461,0.999980049953172
"Bsdc1",-0.13127476143863,1.44220478418093,0.00398344343170689,0.94967530703632,0.999980049953172
"RGD1561149",-0.131239365714545,1.18311066056474,0.00398129560291603,0.949688858125125,0.999980049953172
"Cog3",0.131038080857065,0.861129574976778,0.00396909255743009,0.949765919375807,0.999980049953172
"Pcsk7",-0.13103743508374,1.133915949844,0.00396905343708027,0.949766166608773,0.999980049953172
"AABR07001905.1",0.130757950274894,0.631504846363205,0.00395214060360064,0.949873167236608,0.999980049953172
"Acadl",0.130681112089575,1.51919067764071,0.00394749712171562,0.949902584858271,0.999980049953172
"Prkx",0.130290047038697,0.712455052350892,0.00392390659169844,0.950052305793246,0.999980049953172
"AABR07021871.1",0.130277925049901,8.90322329476771,0.00392317647700269,0.950056946776943,0.999980049953172
"Fam118a",0.13015624734105,0.77602919500978,0.00391585151846025,0.950103531987508,0.999980049953172
"Sall2",-0.12996162863276,0.879424595875645,0.00390414976447005,0.95017804355352,0.999980049953172
"Dennd6b",-0.129917102872445,0.813303737875283,0.00390147504486408,0.950195090712449,0.999980049953172
"Npat",0.12982653259064,1.77239593011093,0.00389603720001163,0.950229766574441,0.999980049953172
"Sdhd",0.129636924912254,2.09580637192235,0.00388466542390801,0.950302360334678,0.999980049953172
"Slc31a1",-0.12946582026454,1.37265421148967,0.0038744176390441,0.950367870323571,0.999980049953172
"Tdrkh",0.129386499128095,0.894083783177162,0.00386967153595448,0.950398239727984,0.999980049953172
"Akr7a2",0.129231745604015,0.695165149148518,0.0038604203824735,0.950457489872592,0.999980049953172
"AABR07043271.1",0.1291525488777,0.626133049834755,0.00385569029120341,0.950487811856627,0.999980049953172
"Chmp7",-0.12883846135349,1.25764821985404,0.00383695970204285,0.950608066988543,0.999980049953172
"Gpat4",0.128772863411895,1.23551350525803,0.00383305353023245,0.950633182706742,0.999980049953172
"Klf11",0.12851366197863,1.47250147363972,0.00381763827856622,0.950732424564799,0.999980049953172
"Slc6a6",-0.12836083978695,0.971104016787855,0.00380856417776557,0.950790936784059,0.999980049953172
"Opalin",0.128353220784514,1.00461752434981,0.00380811206793805,0.950793853937633,0.999980049953172
"Atp6v1fnb",-0.128167173792675,0.968024890945033,0.00379708041143995,0.950865087568303,0.999980049953172
"Tmem60",0.12807984123532,1.56939216893965,0.00379190754611689,0.950898525573797,0.999980049953172
"Aldh7a1",0.12806029648337,1.24924366118529,0.00379075035795955,0.95090600890621,0.999980049953172
"Prkab2",0.12799194467076,1.00924678717276,0.00378670483382678,0.950932179614412,0.999980049953172
"Nrarp",-0.127934541916985,1.02528133746706,0.00378330901790214,0.950954158161233,0.999980049953172
"Ddx51",-0.127898651157365,1.6517032081649,0.00378118657644399,0.950967900147062,0.999980049953172
"Plxna2",0.127811408192805,0.656963738868637,0.00377602984628272,0.95100130411447,0.999980049953172
"Tchp",-0.127808797952355,1.61631462028941,0.00377587561521149,0.951002303536064,0.999980049953172
"Cand2",0.12773693701393,0.96194368262847,0.00377163081064285,0.951029818032895,0.999980049953172
"AABR07054855.1",0.12770142624643,0.92047807829359,0.00376953408136097,0.951043414605251,0.999980049953172
"Syf2",-0.127666749597444,2.20036356497681,0.00376748716510384,0.951056691819138,0.999980049953172
"Pcdhga5",0.126717753705795,1.44860054098342,0.00371168498553731,0.951420054607784,0.999980049953172
"Bbs10",0.12656796391222,1.33530720329788,0.00370291519738772,0.951477408823223,0.999980049953172
"Mkrn1",0.126374800022215,1.0177023062845,0.00369162128585874,0.951551371265333,0.999980049953172
"Mob1b",0.125898710587755,0.804082417092997,0.0036638589263935,0.951733667662368,0.999980049953172
"Zfp869",0.12567259026906,1.88451970173615,0.00365070980111643,0.951820250850054,0.999980049953172
"Ccdc115",-0.125554405093484,2.1359915498177,0.00364384661955992,0.951865505077919,0.999980049953172
"Spty2d1",0.125393402704955,1.67199338124607,0.00363450737164956,0.951927154673619,0.999980049953172
"Akip1",-0.125294481596464,4.66342186716357,0.00362877520908977,0.951965032803108,0.999980049953172
