"","M"
"Fdxr",3.6357266423498
"Rpl36a",11.7890311024172
"Nid1",3.84567823597627
"Cyp3a11",2.32192809488736
"Mea1",9.57036594038047
"Ctla2a",3.98441865488289
"Tia1",7.83997361372925
"Bub3",9.78576493267808
"Nek7",9.8896362350255
"Parva",8.27877285496783
"Cdc37",7.19317967238745
"Dgcr14",5.50167525391161
"Osbpl1a",6.96270680297992
"B230118H07Rik",8.08945715079219
"Snta1",4.61382587856188
"Med20",7.25085722876649
"Tbxas1",3.3348874508911
"Snap25",9.17038191767248
"Atp5b",11.4797575894766
"0610031J06Rik",6.61697206254765
"Neu1",3.12452399969779
"Slc39a8",4.25277152081527
"Keg1",2.32192809488736
"Ndufb2",8.43059998949137
"Amd1",9.23699389973555
"Lrp10",8.4377454996984
"Bax",7.63697479463442
"Mut",7.37760139961663
"Mid1ip1",10.5170324665918
"1110059E24Rik",6.81321050287173
"Gstm5",12.1881642923427
"Pde6d",8.8698820260285
"Prmt2",5.41807399979025
"Tmem132a",5.35345338765277
"Pdzrn3",4.60225151582223
"Oas1d",2.58496250072116
"Ubl5",9.32750042343413
"Cisd1",10.1356293448821
"St13",5.72257616464444
"Ncdn",9.86743094261623
"Slc34a2",2.32192809488736
"Gas1",9.14559381277302
"Oser1",7.96240079239739
"Sdf2",10.5627124704023
"Fkbp3",11.6672386026797
"Ing1",8.44029186684508
"Stam",5.02741088969403
"Abhd8",5.13724647798843
"Surf6",8.16440045205256
"Fgd1",5.14642961859303
"Bet1",6.96868099674662
"Cdkn2c",6.74323071662045
"Lime1",3.11951008887886
"Dnal4",5.05246494180399
"Adam8",2.58496250072116
"Tspan6",9.38552267765304
"Cdk2",4.17493224989176
"Paf1",10.0380340081958
"Parvg",2.32192809488736
"Mrpl51",10.9400514189492
"Mcl1",9.87158542706771
"Rgs10",3.25069130717841
"Clptm1",9.25299806576437
"Cbx3",12.1182887580793
"1110038F14Rik",7.30599538191074
"C1d",3.6649647727778
"Fadd",7.22902209357413
"Tnni2",2.77028951850153
"Wdr74",5.5156914934591
"Numb",6.66663252131561
"Fam107b",8.61673209864023
"Hspbp1",4.83602971513475
"Efna1",2.8073549220576
"Rps6ka1",2.62202790427723
"Parp9",3.73671606987106
"Irf3",3.62515489684656
"Utf1",2.32192809488736
"Cers1",5.83808735468491
"Npc2",11.4724321070472
"Cox5b",12.2494030206726
"Nucb1",8.59285178910967
"Mbnl1",8.14889174108354
"Guca2a",2.58496250072116
"Anapc5",9.56852631599039
"Tsn",9.04001109359438
"Pigyl",8.33355195487418
"Dnajc15",9.52608988683639
"Akirin1",9.27588676550168
"Ces1c",2.8715699480384
"Fam89b",6.44603856181628
"Msh6",7.60382673692685
"Elf3",2.49728436544323
"1700123O20Rik",6.74856155011164
"Dlg3",7.40517281449249
"Nphp1",5.61942612221939
"Rbm14-rbm4",5.9786889404069
"Aldoa",11.421572644333
"Bnip3l",10.2206622603542
"Bri3",8.00299434932709
"Kpnb1",10.8107184084224
"Trp53inp1",7.53483941213367
"Rbm12",8.39432847932615
"Ly6d",2.58496250072116
"Nif3l1",6.34809471715316
"Cog2",6.28651246319771
"Por",6.63396400656415
"Mtm1",3.44956888672852
"Trpv2",2.58496250072116
"Aatk",4.76339492448178
"Gabarap",11.2084059747182
"Chchd1",8.16533210068331
"Ppa1",9.03677266757556
"Ppif",7.89142281052471
"Eif4h",11.5457810398436
"Erap1",3.08818549765065
"Ube2e1",10.8546233184158
"Tlk2",10.2994584936316
"Ptov1",9.4178904529996
"Acaa1a",4.313187286223
"Mrpl23",8.41783133824157
"Slc39a7",7.8700758467708
"Tnfaip8",4.27297610285016
"Atp6v1d",8.82667861940448
"Ctgf",2.75162916738783
"Slc25a10",4.01340228708908
"Kcnab2",4.06209562857903
"Pou2af1",2.58496250072116
"Nr1d2",8.68041267667244
"B3gat3",4.94072139122701
"Bub1b",5.70843297050563
"Rcc1",6.12485392674848
"Ubac1",7.9762147315835
"Eefsec",4.26752892557188
"Pcsk1n",5.22423100558873
"Slc22a8",3.27715079387105
"Sox2",11.2652724916427
"Hsd3b7",3.65400329830089
"Gtse1",4.50549301943624
"Cox7a2",12.4695777158186
"LOC100862468",9.08444817770878
"Stam2",4.82964321623042
"Fcgrt",6.40615801726198
"Pomp",11.03417835702
"Mettl7b",2.58496250072116
"Foxo1",8.83548231898406
"Mrps18a",7.92992822493536
"Sirpa",9.73396967100219
"Elp4",6.62616486186476
"Msh2",7.46720638013089
"Vps53",7.69245787219813
"Rxrb",7.7292107911851
"Mto1",3.99401533468531
"Mfng",4.73135712600586
"Cog4",6.51430401543115
"Ttc1",8.92721068406999
"Pacsin3",5.22809166088196
"Tbc1d8",5.68212843202101
"Hap1",3.3747349031423
"Rrs1",6.7156519747752
"Smpd2",7.02653809712041
"Abtb1",2.58496250072116
"Rsrp1",8.07371940338966
"0610012G03Rik",7.87131762386175
"Tsg101",7.98427355821724
"Klc1",7.26095003147426
"Commd4",8.68282874285172
"Vps4b",9.3995560699913
"Crat",6.30286209409397
"C1ra",2.58496250072116
"Zbtb18",10.491839140012
"Sdc2",10.1700740124126
"Hspb8",5.01436242032073
"Rassf3",2.65413541726763
"Mapkapk5",6.07201167488817
"Cyp17a1",2.58496250072116
"Efemp2",8.19920901450829
"Cdc6",5.84412311484127
"Spata4",2.58496250072116
"Spo11",2.58496250072116
"Slc7a3",2.89979061532304
"Fabp4",3.0092137392502
"Hars",8.81599029102259
"H2-Eb1",2.45344529780426
"Pfdn1",10.9883031579393
"Trim2",9.56316623148249
"Tmem206",6.85402448848688
"Ube2g2",8.03146922595003
"Trappc6a",3.72007306608299
"Sac3d1",3.17135005200297
"Orc6",8.42570957205725
"Sept9",7.36394913566435
"Cul7",6.45966694426488
"Bok",4.92321220038542
"Polr1c",7.10505407515229
"Slc37a4",2.97061096335815
"Lcat",7.33289881480847
"Lcmt1",6.68043528653086
"Bid",3.67419373263013
"Nprl2",4.64430038980669
"Prom2",4.16799467190738
"Rhd",2.45344529780426
"C1qtnf4",4.49384024362395
"Pcdh8",2.65413541726763
"Psmb3",8.68347092482722
"1700071K01Rik",9.36552950636093
"Sf3b6",8.94974574972439
"Psme1",8.64857276701318
"Lamp3",9.25356003355616
"Krtcap2",11.8906446017563
"Ppp1r11",2.95199825728763
"Slc40a1",2.69615871138938
"Armc10",8.1848665977062
"C1qb",3.57071898950083
"Jagn1",7.65963856204486
"Egr1",11.2876215871902
"Adck3",7.06595391426972
"Ptpn1",6.38110085182644
"Gmfb",9.54941365712262
"Cyp4v3",4.34841117819368
"Slc22a6",2.73322411494545
"Qk",11.534537643257
"Ceacam10",2.73322411494545
"Fam136a",5.42335803182991
"Fabp9",2.58496250072116
"Bcap29",8.67883326250601
"Lgals2",3.82514073858347
"Ecsit",5.11690516078995
"Syngr2",6.04067596019875
"Anp32b",12.244375530117
"Sec61b",9.80331559100095
"Eif4ebp2",8.46349041228677
"Akr1c6",2.58496250072116
"Pafah1b1",9.61516559796012
"Glg1",8.1462228425475
"Zfp346",3.87762541229655
"Ckmt1",3.8264299364087
"Rcn1",7.00758165534951
"Chuk",6.52152126844608
"Pth1r",3.24741804095276
"Gtf2h4",3.98922011736421
"Acot7",8.16056195732508
"Hspa14",8.81468279420189
"Rrp15",5.37305114513832
"Mecr",3.81544986431832
"Ftsj1",7.70332402818193
"Cd320",9.25389032101966
"Hspa2",10.2704228630648
"Ndufb5",12.1197145097046
"Ddt",8.74849264160434
"Emp3",2.58496250072116
"Trappc2l",7.60062937454634
"Tpd52l2",7.78521916902503
"Klc4",4.46214323598398
"Tinagl1",3.1338957293593
"Man1a",3.47238029106488
"Arl2bp",10.6730712153902
"Gmcl1",5.46275833402402
"Map3k12",6.0876288996553
"Slc6a8",7.55808812490806
"Cstf1",3.86618091325305
"Naa10",6.97030023142752
"Zfpl1",4.16288777937353
"Miip",4.17149174457984
"Gabra6",2.58496250072116
"Vav3",3.51226780417169
"Dstn",8.86787318496399
"Ahcy",8.60089966347115
"Rpl22l1",10.6147285133812
"Msx1",3.26565163299788
"Plekho1",6.15313478659977
"Meis2",10.5785247768462
"Angptl4",4.82135681962775
"Cdc25a",4.22601915112888
"Pmp22",9.83845101726406
"Srpk2",8.81554309139409
"Uck2",2.58496250072116
"Polr2e",8.23919808588277
"Dsn1",6.56638948876074
"Ptpn2",7.20125023748852
"Igtp",4.57956697230691
"Fam120b",6.86324399329386
"Lpar1",4.23444212786408
"Tubg1",6.85775408383468
"Nfxl1",3.5700756193778
"Mri1",3.29733392802344
"Fam69b",5.44838440460782
"Pdgfrb",8.53429548978639
"P4ha2",2.62202790427723
"Slc6a4",2.58496250072116
"Ntsr2",11.9557712507326
"Nacc2",7.26390415429392
"Slc25a14",9.27542307366684
"Mycn",6.68081487665208
"Krt19",2.58496250072116
"Actr10",8.88263613271271
"Zxdc",6.0608667560249
"Wfdc18",2.58496250072116
"Cdk2ap2",4.77817027078366
"Tmbim1",8.81584552607734
"Dusp10",3.99518901536292
"Mbd2",9.7741525006947
"Psip1",8.49514397103424
"Exosc5",6.36859995012661
"Usp2",6.70176987775129
"Lztfl1",6.77146497061118
"Itk",2.58496250072116
"Ube2l6",2.839462435048
"Atf6b",7.69069662913392
"Tmem218",8.41906885867998
"Csnk1e",7.22754685630579
"Galk1",5.47251900790042
"Gipc2",2.58496250072116
"Tspan5",7.75443074214828
"Pcsk7",2.60160674573947
"Kifap3",8.72452387391605
"Dnaja2",6.1242188332706
"Hbb-b1",5.44866055083184
"Ly6a",6.05099330915228
"Ube2k",10.1596004606093
"Psme2",6.72528425636663
"Nampt",6.45882883571883
"Dnajb9",9.36932388491165
"Tomm70a",7.03488839070288
"Sod2",9.44449232877231
"Wwc2",4.37428929467463
"Tmem183a",8.14330273359975
"Nt5c2",5.28361950951718
"Uba3",9.56115996870581
"Ethe1",4.48203340942507
"Kdelr2",12.2240438204981
"Urod",7.55115148374048
"Dvl2",3.16123064789291
"Amacr",4.26996661095197
"Sertad2",5.89367729606274
"Eif2s3y",6.9706426855036
"1110032A03Rik",6.34895978319496
"Fam195a",4.7715940825291
"Rbm6",6.64115324732095
"Rab27b",3.35161464108568
"Pim2",5.30258682915735
"Magel2",2.58496250072116
"Calhm2",2.8073549220576
"Tmsb10",11.5526961868319
"Fah",6.18319624978739
"Tmem123",6.18273718780198
"Cd2bp2",6.93706534166137
"Arl6ip5",6.51333182849724
"Fbxw4",2.81828426853593
"Mccc1",5.96848394451361
"Capn1",2.36576716252633
"Ralgps2",3.49242664116664
"Cldn2",2.62202790427723
"Chchd4",4.51569376437871
"Mmp11",3.3380171184684
"Ehd3",5.16132603302301
"Pld2",5.97772619027782
"Ewsr1",7.55111639852946
"Cetn3",11.2776077586714
"Zyx",5.82275043057748
"Amz2",7.47085965755072
"Eif4a3",10.2025937582655
"Fam192a",6.40523019818407
"Irf7",2.58496250072116
"Gpr180",6.17213059083095
"Pzp",2.58496250072116
"AI597479",7.28971133117733
"Ralbp1",8.47504289259277
"Polm",2.83077998429729
"Rlim",6.87814058274366
"Palmd",3.90761205734649
"Nt5c",6.73046201847647
"Frg1",8.68373054172006
"Spata5",5.08680556532695
"Ift140",8.97808985530067
"Mmp13",2.58496250072116
"Cel",2.58496250072116
"Cct5",9.94116086596811
"Capzb",10.3453289688696
"U2af2",9.17350114874902
"Mbtd1",7.30019917176944
"Ptgs2",2.65909330783331
"Coq5",6.62065612401011
"Ccl6",2.58496250072116
"Fkbp11",2.58496250072116
"Cd14",2.36576716252633
"Cdk9",7.20332005277992
"Wdr12",6.00235506152995
"Eng",2.94858757352767
"Fam114a1",3.58807447952515
"Pdk4",9.42269518856424
"Gm21559",9.89838517555357
"Mal",8.6270807725017
"Tulp2",2.58496250072116
"Cyp4f16",5.06274886111155
"Nkd1",6.38190129148888
"Itpr1",7.66603455778678
"Slc17a1",2.58496250072116
"Mmp23",2.9036774610288
"Lynx1",4.86809166776875
"Mapkap1",4.94749701020112
"Ndufa5",13.1878372811202
"H13",8.28514583124456
"Plekha2",2.76144478223009
"Lrg1",2.45344529780426
"Tnfrsf1a",7.55325193738073
"Ifi47",2.58496250072116
"Hs6st1",5.91591804834935
"Akr7a5",6.0637937686413
"Mta1",7.69512134513859
"Atf1",8.59063525255028
"Itpr3",2.58496250072116
"Ebpl",7.44865563944855
"Nek2",4.84853664270005
"Smpdl3b",3.98357878151223
"Fzd6",6.15967898490364
"Rcor2",5.34784992128041
"Mvd",5.5410498218026
"Chrd",2.58496250072116
"Speg",5.62132251149633
"Tyk2",2.69120082082371
"Dmd",9.14218597405892
"Pkm",11.042247585379
"Tob2",5.39844384791957
"Crip2",9.28453951304996
"Dkk3",11.8617990455919
"Lsm7",7.4060233573368
"Cfb",2.90970639645438
"Gripap1",4.54718101102957
"Acot13",10.1871115585607
"Gm10029",12.8771395672582
"Brinp1",3.64520223525804
"Pvrl3",4.59376721259979
"Grpel1",9.03187886657382
"Zcchc7",8.68929050896946
"Dohh",6.11552985801106
"Psrc1",5.03598074564088
"Mast2",8.97783927518887
"Btrc",2.58496250072116
"Anapc11",9.15134944362863
"Cav2",6.12182567421981
"Ercc1",6.3239360790552
"Slc23a2",7.04162294747532
"Arl6",7.49263928537222
"Rfx2",6.86098002756542
"Rasa4",2.58496250072116
"Stk19",3.68021928147148
"Sult2b1",2.58496250072116
"Sytl4",2.58496250072116
"Epb4.2",2.8807836872886
"Dynll1",12.6813315111339
"Glrx3",8.78965470846053
"Ppp1r2",9.70336678573877
"Fxyd6",5.50760273792099
"Emc7",10.5153619994179
"Pycard",4.453693181512
"2310039H08Rik",7.28664683082446
"Bloc1s6",8.03994723639701
"Snrpa1",9.95517504272308
"Sil1",7.69603176914613
"Peg3",7.94754700806285
"Emd",8.46529220339197
"Sorbs1",3.78993855115867
"Mfap2",7.2808302773284
"Mlh1",7.80242856545002
"Asb3",5.23609129014913
"Rhcg",3.54627889058955
"Zfp61",2.839462435048
"Eef1g",11.8160392956583
"Calm1",11.7765869029831
"Ppp2ca",11.2315613370635
"Ndufa2",12.4371009871356
"Hsd17b4",8.7999497792504
"Tff3",2.58496250072116
"Peli1",8.99714552919704
"Tuba4a",11.1772195675444
"Cadm1",10.7125829194998
"Iqgap1",8.26581415284983
"C1qa",2.56393946659133
"Entpd5",6.43481058651712
"Npepps",10.4449237791214
"Med31",7.25623248644287
"Bex2",8.36261504572364
"Gpc1",9.81244536084454
"Gpn1",7.39093940664769
"Il16",2.58496250072116
"Slc7a7",3.14574618715077
"Fam132a",3.39783740300614
"Klf4",4.16829339586225
"Podxl",3.10872580731423
"Slc9a1",7.8465110010237
"Rras2",2.76144478223009
"Gas6",4.47260679231939
"Rai14",3.84724529211303
"Smim11",8.03602038320652
"Elovl6",5.98310146671394
"Stard3",4.48862988319673
"Sertad1",3.98588771717816
"Fbxl14",10.0121737971924
"F3",8.7922615313203
"Jun",11.7634643140637
"Prkci",8.36671357426047
"Nap1l5",7.36768040800464
"F8a",4.4322818226458
"Cuzd1",2.58496250072116
"Sept3",7.48233797264772
"Slc6a3",2.58496250072116
"Kcna1",4.55483698781829
"Cox6a1",12.947654384572
"Ccnd1",4.64414304230786
"S100a1",5.50280127097629
"Gnmt",2.62202790427723
"Grina",10.5843039962402
"Ier3ip1",7.62041891709035
"Prkrip1",7.0561428605681
"Srgn",3.17909327051841
"Rnaseh2c",3.73957996975991
"Gng3",7.1705783915786
"Fmo1",6.67558168560425
"Cdr2",3.06845272226738
"Sphk2",4.50766617454326
"Gnb1",10.9258364829404
"Lypla2",2.94809635951929
"Gpd2",10.1956540038762
"Large",7.61533962232409
"Xrcc6",6.88000093458908
"Rdh14",7.98899765033497
"Cd248",2.58496250072116
"Arid1a",9.70620593711751
"Dnajc12",2.62202790427723
"Pex3",6.24521536102376
"Fam151a",5.24842274762693
"E2f5",3.41587953337276
"Ndc80",5.22680153104854
"Slc12a4",5.79965431586244
"Tcf21",2.58496250072116
"Fam207a",3.57068109913555
"Acot8",5.8735450426021
"Tacc3",8.8089136265225
"Gm9234",13.2685620237841
"Fau",11.6710447508893
"Cul4b",8.42735879939613
"Tgfb3",2.32192809488736
"Gnpat",7.90218401992338
"Cks2",8.22590061925378
"Dcpp1",2.73322411494545
"Ifitm2",5.69106746274322
"Cap1",8.84889383011409
"Lamtor1",11.9409600881023
"Tnnc2",2.69545666950823
"Fnta",9.55729885700404
"Rgs5",7.03066922842886
"Tada3",5.61772512455412
"Nit1",7.55766793367411
"Apobec3",8.2915153269541
"D1Ertd622e",6.25981315693949
"Myh9",5.44037376809158
"Gm8465",3.50862082529233
"Ift46",8.52753852180409
"Atp13a1",6.77507544664288
"Fbxw5",6.00851141786707
"Natd1",6.597534089817
"Ppp2r3c",5.83937060095115
"Fbxo9",8.58747041726784
"Ramp1",7.67598952501509
"Tex19.1",2.58496250072116
"Nfkbiz",3.36976132765967
"Ibsp",2.65909330783331
"Shd",5.64812171714518
"Fosl1",2.32192809488736
"Npy2r",2.77028951850153
"Ctsb",11.4008403675316
"Bmi1",7.69069162511513
"Cp",2.73808183922204
"Serpinf2",2.58496250072116
"Timm10",7.66803322242016
"Tgm2",2.62202790427723
"Fbxo6",3.73777494808468
"Tspan7",12.5832483692507
"Rfc2",7.16350272542048
"Calb1",3.57298034764086
"Gm13305",5.12874056725493
"Gmnn",5.48091055323094
"Cyb561",3.20067269125649
"Rnf19a",4.67221970313472
"Vps4a",8.27836163874316
"Lyar",7.44974843238452
"Evi5",7.29802720472075
"Ssx2ip",5.40533696442136
"Lsm10",2.93685601887911
"Ddit3",6.9973592881142
"Plagl2",5.21973334312156
"Nfe2l3",4.23839712659116
"Efna2",3.89847959227849
"Fbxo32",3.46571059112589
"Plek",3.42811144889675
"Cnih2",4.62978915696499
"Hand1",2.32192809488736
"Pcbp3",3.73560598900211
"Ap3m2",7.40990696748375
"Spag6",2.58496250072116
"Rab33a",3.49526696473845
"Srp9",10.1277641366095
"Cyp2j5",2.58496250072116
"Itgb5",7.81179977632762
"Fbxo25",6.38551165296405
"Zmat2",10.6179040496972
"Slc35a1",7.93011834386469
"Elf1",3.01397381065747
"Hells",4.76114653862119
"Rps6ka2",3.18804549412892
"Flot2",7.47040644229411
"Trpv4",2.54112343308219
"Il2rb",2.32192809488736
"Sart3",7.42685231834012
"Zfp68",4.58051487664217
"Gsg1",2.58496250072116
"Cln3",5.22662505836139
"Fap",2.58496250072116
"Plac1",2.58496250072116
"Gm10681",2.58496250072116
"Atad1",2.83459215576896
"Fabp1",2.58496250072116
"Ubxn6",4.61958805228875
"Fyn",8.40240674885536
"Sfxn1",7.74858406828963
"Apoc1",4.11247367449503
"Eif4ebp1",6.60538670140831
"Med7",8.79227657625472
"Abhd5",6.01703719784202
"Ctnnbip1",4.69848709470205
"Ncald",6.07541730485459
"Mpg",2.80239703149193
"Mmadhc",9.79266512268068
"Cxcl12",5.83652794735179
"Otub2",3.04706075137065
"Trpc3",2.58496250072116
"Gmppa",4.66183715394439
"Selenbp1",7.89189351554189
"Dhodh",5.03879026480186
"Utp3",8.74211526096177
"Slc11a2",5.26668623867848
"Nup210",6.71498432356421
"Timeless",6.37051917923753
"Galnt3",2.58496250072116
"Cyp27a1",2.58496250072116
"Ptges2",6.05992436386307
"Mtor",8.74449854119185
"Tusc2",5.76997081939211
"Gkap1",7.99281499566121
"Meox1",2.32192809488736
"B9d1",6.88683499452791
"Cd28",2.69615871138938
"Fxr1",9.99793873070471
"Cd276",4.74527301797695
"Slc15a2",7.76680685781011
"Rgs1",2.58496250072116
"Per2",3.52569863390044
"Camk1",4.81039430478835
"Calr",10.1008147510325
"Cox6a2",4.75703917868214
"Rpl13a",9.83025093403825
"Ube2a",7.64239914266684
"Apoa5",2.58496250072116
"Tmem37",2.36576716252633
"Ier5",8.07337739773219
"Ckm",2.58496250072116
"Rpl11",12.0967959246392
"St6galnac2",2.93082708345353
"Itih2",2.58496250072116
"Gadd45gip1",5.22209219184696
"Rac2",2.58496250072116
"Nfatc1",4.42521187233649
"Slc12a2",8.69835013240031
"Nab1",8.06408015228646
"Ackr3",8.74324120251842
"Pde4dip",3.13729421329828
"Limk1",6.8298837679134
"Supt6",6.75476824825491
"Prodh",8.51646019551907
"Mknk1",5.13500358808447
"Atp6v0a1",7.66855897176279
"Sod3",6.46477754188254
"Spa17",4.83818428782513
"Slc6a9",8.89093696171447
"Hmg20b",3.97047697585317
"Lefty1",2.93252348412362
"Slc22a4",5.17034964086641
"Cd79b",2.58496250072116
"Galntl5",2.58496250072116
"Aldh1a3",2.58496250072116
"Rsph1",2.98269052679575
"Sspn",4.66262937032678
"Snx5",9.1335988078755
"Cdkn1c",3.83738846390808
"Lao1",2.49728436544323
"Cyp2c29",2.32192809488736
"Tbca",11.2618947954265
"Pvalb",2.58496250072116
"Sdc4",10.3086593134316
"Srrt",9.14350550172917
"Mybl2",3.66301203366154
"Dnajc2",8.78838204382474
"Tbrg4",5.79097129072126
"Vps29",9.02745232415203
"Rdm1",3.77037039838256
"Elk3",3.17386681324124
"Ndrg3",7.26667282477955
"Cpsf1",7.98933921020916
"Dnttip1",7.53634281509476
"Pter",3.95303863954328
"Rtn4ip1",5.16836052229175
"Abhd12",10.1633476044599
"Timm44",7.30699977297342
"Scly",2.58496250072116
"Slc4a10",3.40900435457323
"Grb14",5.92017055800055
"Golga4",7.17526517366274
"Mdn1",2.69120082082371
"Ptpro",2.75934323903866
"Opn3",2.32192809488736
"Mmp24",2.8073549220576
"Gfi1",2.62202790427723
"Kcna5",2.58496250072116
"Nudt21",10.579868935685
"Prss2",2.62202790427723
"Diablo",8.76690683940591
"Thumpd3",5.79425482870007
"Ankfy1",6.18939759782058
"Lgals12",3.60805440324805
"Fam20c",6.19095414573971
"Pdzk1ip1",2.58496250072116
"Prkag1",7.95579159177402
"Bin3",4.74910089681072
"Drg2",7.95486564992124
"Gab1",8.37148177135335
"Soat1",10.5771560321259
"Gtf2f1",8.90667477761336
"Rab38",2.58496250072116
"Ppp1r14c",2.54112343308219
"Hnmt",7.03189780830329
"Pvrl2",3.23566524427286
"Arhgap6",2.839462435048
"Otub1",8.7330876431565
"Naglu",2.88618832106409
"N4bp2l1",2.9862644537532
"Syt3",3.12993612846515
"Cyp46a1",6.73040431442026
"Mettl9",9.50091863057749
"Gm9905",3.50351739733598
"Eif2s2",10.5271408708676
"Hba-a1",2.69545666950823
"Got2",8.33009774315275
"Tyr",2.49728436544323
"Eif3g",9.00890702234898
"Sap30",9.21856563095477
"Polr2j",9.14525838548806
"Laptm5",4.16795684069173
"Pgls",8.14115775285304
"Ube2j1",5.57782057402548
"Alyref",9.87389046450885
"Sssca1",5.5884792610941
"Srsf9",9.51126954450187
"Mbd3",7.38900193897711
"Myh6",2.9036774610288
"Ext1",7.38170078345868
"Pqbp1",9.82380997133245
"Anxa8",2.58496250072116
"Rnf146",8.68764097930144
"Akap8l",4.93390157986338
"Mptx1",2.8073549220576
"Smc6",9.51727578755394
"Mrps31",7.99209740934493
"Rab25",2.58496250072116
"Med11",4.39129045878968
"Cdc37l1",6.4287983529412
"Pygl",7.13358276794174
"Dmap1",5.98849703286408
"Clk2",3.98761897089851
"Ralb",5.72975052952901
"Cpn1",2.58496250072116
"Cplx1",7.58342413513722
"Foxm1",5.09265142384853
"Tjp1",10.8219901377185
"Slc25a37",3.06262936975572
"Stk10",4.21323876966355
"Coro1c",9.56868848507217
"Pkd2",6.58162193891582
"Topors",7.0115980372521
"Lsp1",3.74601558692664
"Unc13b",2.91323355921391
"Itga2b",2.32192809488736
"Pfpl",2.58496250072116
"Nr0b1",2.58496250072116
"Apoa4",2.65909330783331
"Rpl8",11.6261534703106
"Ssr1",10.8713447796572
"Amy1",3.66049607674861
"Cyb5b",8.54320404438348
"Pnpla8",8.82145191184601
"Psmc6",3.91833742061567
"Grhpr",6.62081619548306
"Nans",4.59641631991319
"Polr1a",6.51267758773986
"Azgp1",2.58496250072116
"Ptgr1",3.1338957293593
"Zfp35",5.31232893358896
"Ntpcr",3.53769929789269
"Cers4",3.21999826342063
"Als2",3.87728438018722
"Pla1a",2.49728436544323
"Rgs19",3.67289745707633
"Dkkl1",2.58496250072116
"Sncg",3.82438570304912
"Ccl11",2.8073549220576
"Dok1",2.80239703149193
"Zfml",8.027786685025
"Irgm2",3.56036963598552
"Zmym3",5.48986853757648
"Chl1",2.90970639645438
"Gps2",7.52943718770936
"Kdf1",3.2468264092044
"Atp6v1g2",4.86738262528637
"Parp2",6.12235007383526
"Ppfibp2",4.08277098041599
"Sptssb",2.58496250072116
"Rasgrp2",3.9544376049333
"Xpnpep2",2.58496250072116
"Popdc2",2.32192809488736
"Ufsp1",3.25153881820359
"2310050C09Rik",2.32192809488736
"Slc22a18",2.58496250072116
"Kcnb1",9.19223337427554
"Slc8b1",3.96673648294002
"Lamb3",2.58496250072116
"Ikbke",3
"Pla2g5",3.07210119063408
"Serinc3",10.6454876984883
"Wwtr1",7.22709099961538
"Tor1b",4.65707511569984
"D17H6S56E-5",5.03755213749703
"Galr3",3.33033513800333
"Esd",8.98480900917673
"Akr1e1",8.26606485118487
"Ngly1",6.65635601801445
"Aqp8",2.58496250072116
"Rab15",4.00326458430064
"Smc1a",7.91169058699982
"Zc3h10",5.90064063327485
"Synj2bp",3.42479487316933
"Mug1",2.62202790427723
"Gpx7",5.89299025481612
"Phlda2",2.58496250072116
